claim_id,policy_region,claim_date,claim_type,amount
3419,W,2024-10-05,home,628
3420,W,2024-04-03,auto,673
3421,W,2024-01-18,auto,837
3422,S,2024-10-18,auto,532
3423,S,2024-08-10,health,489
3424,W,2024-11-02,home,471
3426,N,2024-05-10,health,533
3427,E,2024-09-25,home,716
3428,S,2024-11-24,travel,598
3429,W,2024-02-13,auto,583
3430,W,2024-04-14,travel,899
3432,W,2024-09-24,home,731
3433,N,2024-09-24,auto,828
3434,N,2024-02-18,auto,729
3435,W,2024-04-16,home,745
3436,E,2024-03-11,health,766
3437,S,2024-06-27,travel,697
3438,E,2024-07-21,travel,531
3439,N,2024-05-17,health,1100
3440,W,2024-11-21,travel,736
3441,E,2024-02-03,auto,730
3442,N,2024-04-14,travel,742
3443,W,2024-03-25,travel,576
3444,S,2024-03-27,health,528
3445,W,2024-04-25,home,644
3446,N,2024-05-27,travel,$618
3447,N,2024-11-22,home,682
3448,E,2024-09-14,auto,551
3449,E,2024-03-11,home,781
3450,W,2024-09-11,health,509
3451,N,2024-10-02,health,760
3452,N,2024-10-03,auto,531
3453,N,2024-08-22,home,688
3454,E,2024-07-25,home,741
3455,E,2024-01-30,travel,798
3456,E,2024-04-13,auto,720
3457,N,2024-10-30,health,559
3458,N,2024-11-04,travel,1111
3459,W,2024-02-15,auto,571
3460,W,2024-08-10,auto,676
3461,W,2024-01-04,auto,573
3462,W,2024-03-05,health,481
3463,S,2024-05-22,home,1073
3464,E,2024-11-10,auto,779
3465,E,2024-03-17,auto,732
3466,S,2024-06-09,auto,999
3467,W,2024-06-15,travel,$603
3468,S,2024-09-09,health,631
3469,W,2024-09-24,health,693
3470,S,2024-08-12,travel,549
3471,N,2024-05-07,home,643
3472,S,2024-02-14,home,902
3473,E,2024-10-11,home,"$1,032"
3474,S,2024-03-15,health,481
3476,E,2024-05-09,home,524
3477,N,2024-01-03,travel,748
3478,S,2024-10-21,auto,639
3479,E,2024-04-14,home,701
3480,W,2024-05-12,travel,724
3481,W,2024-02-12,health,668
3482,N,2024-04-10,travel,958
3483,N,2024-02-05,home,705
3484,N,2024-02-15,travel,617
3485,S,2024-09-10,health,579
3486,W,2024-08-28,travel,705
3487,S,2024-06-20,health,1154
3488,E,2024-04-02,health,1000
3489,E,2024-01-19,auto,USD 1012
3490,W,2024-04-04,home,531
3492,W,2024-09-24,auto,481
3493,N,2024-01-23,health,709
3494,N,2024-11-16,health,561
3495,W,2024-09-20,home,580
3496,N,2024-11-26,health,718
3497,W,2024-06-26,health,562
3498,W,2024-04-08,auto,862
3499,N,2024-07-01,travel,484
3500,E,2024-06-14,home,511
3501,N,2024-10-13,auto,539
3502,N,2024-06-30,travel,715
3503,S,2024-04-22,health,$890
3504,N,2024-08-29,health,773
3505,W,2024-08-27,health,534
3506,N,2024-09-11,auto,472
3507,E,2024-08-25,travel,677
3508,W,2024-10-13,home,541
3509,S,2024-01-14,health,556
3510,E,2024-09-12,auto,647
3511,W,2024-06-13,travel,788
3512,N,2024-10-08,home,745
3513,N,2024-01-07,health,737
3514,N,2024-02-15,health,520
3516,S,2024-05-12,auto,623
3517,E,2024-02-11,travel,541
3518,E,2024-03-09,auto,609
3519,S,2024-10-10,health,564
3520,W,2024-08-25,health,731
3521,N,2024-09-20,travel,$902
3522,N,2024-08-05,health,706
3523,S,2024-05-09,auto,USD 407
3524,W,2024-04-08,auto,515
3525,W,2024-02-23,home,891
3526,E,2024-04-03,health,732
3527,S,2024-04-30,auto,660
3528,N,2024-03-03,auto,904
3529,W,2024-02-04,travel,927
3530,E,2024-04-24,travel,499
3531,E,2024-02-14,auto,756
3532,N,2024-07-29,travel,725
3533,S,2024-08-11,auto,443
3534,S,2024-02-15,travel,732
3535,N,2024-10-31,auto,430
3536,W,2024-04-06,home,713
3537,S,2024-06-12,travel,518
3538,E,2024-06-29,health,776
3539,E,2024-04-09,travel,$759
3540,W,2024-01-20,travel,$694
3541,N,2024-08-29,auto,846
3542,E,2024-07-11,travel,880
3543,E,2024-06-25,health,669
3544,N,2024-01-06,auto,521
3545,S,2024-05-11,auto,471
3546,E,2024-11-17,travel,1004
3547,S,2024-06-15,auto,1009
3548,N,2024-04-21,travel,$625
3549,W,2024-01-27,auto,676
3550,N,2024-10-02,travel,477
3551,N,2024-11-21,travel,532
3552,S,2024-07-10,auto,487
3553,N,2024-11-24,travel,528
3554,E,2024-01-06,home,USD 564
3555,E,2024-07-19,health,629
3556,E,2024-06-03,travel,425
3558,S,2024-01-13,health,$850
3559,N,2024-05-02,travel,648
3560,N,2024-04-10,auto,496
3561,S,2024-11-23,auto,400
3562,N,2024-01-04,health,571
3563,W,2024-08-19,home,694
3564,W,2024-04-11,health,689
3565,W,2024-08-29,travel,671
3566,E,2024-09-13,health,559
3567,N,2024-02-21,health,668
3568,N,2024-07-05,home,799
3569,W,2024-09-14,home,603
3571,N,2024-06-08,health,606
3572,W,2024-01-20,auto,401
3573,S,2024-04-14,home,$709
3574,E,2024-07-26,auto,607
3575,E,2024-06-28,travel,519
3576,N,2024-04-27,travel,674
3577,W,2024-08-24,health,440
3578,S,2024-04-19,health,738
3579,E,2024-08-26,auto,$747
3580,E,2024-01-07,home,639
3581,N,2024-10-11,auto,758
3582,E,2024-04-15,auto,634
3583,S,2024-10-27,health,519
3584,N,2024-02-05,auto,718
3585,N,2024-08-28,travel,722
3586,W,2024-04-10,health,987
3587,N,2024-08-09,travel,714
3588,N,2024-06-03,health,796
3589,W,2024-10-03,health,575
3590,S,2024-08-19,travel,564
3591,E,2024-05-27,travel,752
3592,N,2024-09-11,health,752
3593,S,2024-03-28,auto,682
3594,W,2024-04-09,home,589
3595,W,2024-09-10,home,417
3596,W,2024-05-13,auto,765
3597,S,2024-06-12,auto,962
3598,N,2024-09-27,home,501
3599,S,2024-11-16,auto,498
3600,W,2024-04-09,auto,503
3601,N,2024-02-05,home,758
3602,N,2024-08-07,home,616
3603,N,2024-02-14,travel,937
3604,W,2024-05-21,travel,569
3605,E,2024-04-14,auto,1004
3606,E,2024-08-16,auto,$802
3607,N,2024-09-25,auto,977
3608,S,2024-08-15,health,1116
3609,S,2024-03-04,auto,809
3610,W,2024-08-09,home,623
3611,W,2024-05-17,auto,830
3612,W,2024-02-26,health,736
3613,N,2024-11-04,travel,577
3614,W,2024-04-19,travel,603
3615,W,2024-09-25,home,635
3616,N,2024-07-25,travel,752
3617,N,2024-07-27,home,601
3618,W,2024-11-01,travel,839
3619,W,2024-03-28,home,413
3620,W,2024-04-16,auto,602
3622,W,2024-11-06,home,723
3623,N,2024-11-08,health,639
3624,W,2024-08-29,home,508
3625,N,2024-07-20,health,515
3626,S,2024-04-14,home,726
3627,S,2024-11-15,health,525
3628,W,2024-09-15,travel,415
3629,E,2024-05-28,home,750
3630,S,2024-02-16,auto,409
3631,S,2024-10-30,travel,533
3632,W,2024-09-24,auto,930
3633,S,2024-05-29,auto,899
3634,E,2024-06-12,home,851
3635,E,2024-05-25,health,632
3636,W,2024-07-14,auto,626
3637,N,2024-07-25,travel,573
3638,W,2024-06-05,health,596
3639,S,2024-06-21,health,538
3640,N,2024-02-10,auto,473
3641,E,2024-05-13,auto,962
3642,S,2024-05-20,auto,536
3643,E,2024-07-19,home,762
3644,E,2024-06-13,home,720
3645,E,2024-10-07,home,576
3646,N,2024-11-22,auto,939
3647,E,2024-06-24,home,686
3648,W,2024-05-08,health,859
3649,N,2024-01-26,auto,657
3650,N,2024-04-30,auto,713
3651,S,2024-03-11,travel,537
3652,W,2024-01-14,auto,750
3653,W,2024-04-09,health,499
3654,S,2024-04-23,travel,413
3655,E,2024-07-31,auto,803
3656,N,2024-04-04,health,1073
3657,N,2024-09-21,auto,706
3658,W,2024-04-07,home,777
3659,W,2024-10-24,health,738
3660,S,2024-06-22,health,823
3662,W,2024-02-22,travel,$883
3663,W,2024-02-12,health,$712
3664,E,2024-09-01,health,396
3665,S,2024-02-23,health,597
3666,E,2024-06-01,health,602
3668,E,2024-06-12,health,745
3669,W,2024-11-19,travel,546
3670,N,2024-04-08,travel,876
3671,W,2024-06-16,home,USD 585
3672,N,2024-11-03,health,USD 678
3674,W,2024-04-25,auto,636
3675,E,2024-04-24,health,641
3676,E,2024-09-07,auto,436
3677,N,2024-10-14,auto,850
3678,N,2024-10-16,auto,951
3679,S,2024-06-30,travel,818
3680,S,2024-02-27,auto,740
3681,S,2024-10-19,health,$892
3682,S,2024-05-24,health,885
3683,N,2024-03-22,home,676
3684,W,2024-07-28,home,USD 577
3685,S,2024-06-19,auto,556
3686,W,2024-01-07,home,642
3687,N,2024-09-21,home,767
3688,S,2024-03-07,health,683
3689,N,2024-03-13,health,572
3690,S,2024-03-30,auto,561
3691,N,2024-09-18,health,918
3692,W,2024-07-23,home,562
3693,E,2024-03-14,auto,783
3694,S,2024-08-28,health,573
3695,E,2024-05-01,auto,676
3696,N,2024-03-17,health,536
3697,W,2024-04-06,health,$641
3698,E,2024-02-09,auto,1152
3699,S,2024-07-02,auto,667
3700,S,2024-02-18,travel,687
3701,E,2024-02-20,travel,562
3702,E,2024-11-17,health,576
3703,W,2024-03-28,travel,518
3704,S,2024-06-26,travel,592
3705,W,2024-10-05,auto,580
3706,W,2024-10-09,health,515
3707,S,2024-03-04,travel,931
3708,S,2024-02-05,health,556
3709,N,2024-05-30,travel,851
3710,N,2024-11-19,health,635
3711,N,2024-10-31,health,USD 585
3712,E,2024-11-06,travel,761
3713,W,2024-04-19,travel,$541
3714,N,2024-07-11,home,675
3715,W,2024-03-08,health,993
3716,W,2024-11-01,health,661
3717,W,2024-02-15,auto,801
3718,E,2024-08-27,home,621
3719,S,2024-02-11,travel,698
3720,W,2024-09-18,home,843
3721,S,2024-10-15,home,657
3722,S,2024-06-19,auto,593
3723,S,2024-03-15,auto,591
3724,N,2024-09-02,travel,459
3725,S,2024-03-24,auto,546
3726,E,2024-07-18,travel,570
3727,N,2024-04-05,auto,566
3728,W,2024-03-25,travel,889
3729,W,2024-06-27,home,557
3731,E,2024-11-05,home,537
3732,W,2024-05-22,health,1186
3733,S,2024-11-03,auto,852
3734,E,2024-08-21,travel,607
3735,S,2024-06-25,home,763
3736,S,2024-06-24,auto,546
3737,N,2024-09-28,auto,792
3738,N,2024-06-08,auto,814
3739,N,2024-03-14,travel,819
3740,N,2024-07-24,auto,890
3741,N,2024-11-03,travel,824
3742,N,2024-05-18,auto,$670
3743,N,2024-04-15,home,475
3744,S,2024-04-09,health,622
3745,S,2024-06-19,home,USD 559
3746,N,2024-03-13,travel,666
3748,E,2024-03-11,travel,541
3749,W,2024-10-19,health,788
3750,W,2024-11-17,auto,1032
3751,N,2024-01-26,health,$535
3752,S,2024-05-10,home,$500
3753,S,2024-03-19,auto,651
3754,N,2024-02-22,health,941
3755,S,2024-07-28,health,612
3756,S,2024-04-01,health,570
3757,E,2024-06-26,home,1083
3758,E,2024-09-03,travel,759
3759,S,2024-03-19,travel,406
3760,E,2024-06-30,health,669
3761,N,2024-01-19,travel,639
3762,E,2024-11-05,travel,656
3763,W,2024-05-12,home,855
3764,W,2024-04-06,health,683
3765,E,2024-11-12,health,949
3766,N,2024-05-27,auto,817
3767,N,2024-01-07,home,509
3768,N,2024-11-19,travel,1255
3769,E,2024-09-18,health,677
3770,E,2024-06-27,travel,520
3771,W,2024-08-16,travel,508
3772,W,2024-02-21,health,837
3773,W,2024-08-14,home,787
3774,W,2024-07-02,travel,710
3775,N,2024-07-12,auto,USD 1102
3776,S,2024-05-31,health,727
3777,N,2024-04-27,home,492
3778,E,2024-10-27,auto,577
3779,W,2024-05-27,auto,$656
3780,S,2024-07-11,health,$640
3781,N,2024-05-29,auto,1025
3782,N,2024-08-27,auto,916
3783,E,2024-07-23,travel,871
3784,S,2024-03-01,travel,902
3785,E,2024-03-01,auto,614
3786,E,2024-10-26,travel,514
3787,W,2024-01-15,health,608
3788,E,2024-07-31,travel,934
3789,W,2024-01-26,auto,735
3790,S,2024-02-19,auto,884
3791,N,2024-03-02,home,655
3792,N,2024-03-22,health,1160
3793,N,2024-05-01,auto,810
3794,W,2024-10-16,travel,676
3795,W,2024-09-13,health,668
3796,N,2024-02-26,health,1110
3797,E,2024-09-16,health,452
3798,W,2024-06-19,health,653
3799,W,2024-01-20,auto,474
3800,W,2024-07-19,auto,627
3801,N,2024-07-15,travel,921
3802,S,2024-06-19,travel,813
3803,W,2024-09-21,travel,676
3804,N,2024-09-06,home,633
3805,E,2024-07-04,auto,723
3806,S,2024-04-21,auto,478
3807,W,2024-04-03,home,908
3808,S,2024-10-05,home,832
3809,W,2024-03-19,health,699
3810,S,2024-09-14,travel,612
3811,S,2024-03-07,travel,777
3812,W,2024-09-01,auto,500
3813,N,2024-10-16,home,940
3814,N,2024-03-29,health,424
3815,N,2024-06-21,health,815
3817,W,2024-04-08,travel,679
3818,W,2024-09-14,home,911
3819,E,2024-01-14,auto,694
3820,E,2024-06-15,auto,823
3821,N,2024-07-08,auto,646
3822,S,2024-03-22,health,740
3823,S,2024-01-08,home,475
3824,W,2024-02-17,travel,695
3825,S,2024-02-11,home,835
3827,N,2024-07-01,health,926
3828,N,2024-08-03,home,633
3829,N,2024-03-08,home,730
3830,W,2024-02-20,home,842
3831,N,2024-06-27,auto,803
3832,W,2024-03-12,health,541
3833,S,2024-10-20,auto,770
3834,S,2024-05-07,home,530
3835,E,2024-08-11,auto,$529
3836,S,2024-04-19,health,1083
3837,N,2024-01-17,travel,$418
3838,S,2024-08-19,health,897
3839,S,2024-08-26,travel,727
3840,N,2024-02-06,travel,745
3841,S,2024-04-17,travel,853
3842,E,2024-10-24,home,459
3843,S,2024-06-25,travel,1156
3844,E,2024-08-20,travel,$839
3845,W,2024-10-15,auto,1165
3846,N,2024-01-01,auto,785
3847,E,2024-05-01,home,646
3848,N,2024-08-18,home,576
3849,E,2024-07-23,travel,"$1,004"
3850,W,2024-05-15,health,818
3851,W,2024-01-31,travel,765
3852,W,2024-09-19,home,494
3853,W,2024-05-31,health,627
3854,E,2024-10-09,auto,607
3855,E,2024-10-22,travel,563
3856,S,2024-03-27,health,528
3857,N,2024-05-05,home,524
3858,E,2024-08-03,travel,604
3859,N,2024-01-13,travel,404
3860,W,2024-11-10,travel,503
3861,S,2024-05-23,home,780
3862,E,2024-08-14,auto,493
3863,S,2024-10-17,home,478
3864,E,2024-06-24,travel,646
3865,N,2024-04-25,home,538
3866,W,2024-06-18,travel,634
3868,W,2024-10-12,health,529
3869,W,2024-11-05,travel,762
3870,N,2024-07-21,home,687
3871,N,2024-03-20,health,736
3872,S,2024-01-06,auto,493
3873,E,2024-01-26,travel,568
3874,S,2024-05-07,auto,1008
3875,N,2024-05-30,auto,512
3876,W,2024-10-16,travel,651
3878,W,2024-04-12,travel,$577
3879,E,2024-11-17,travel,554
3880,S,2024-01-03,auto,401
3881,E,2024-08-15,auto,941
3882,N,2024-07-06,auto,805
3884,E,2024-08-19,health,827
3885,N,2024-06-10,health,630
3886,N,2024-01-12,health,612
3887,E,2024-09-17,travel,643
3888,N,2024-11-05,travel,985
3889,W,2024-06-19,health,733
3890,W,2024-04-10,health,827
3891,W,2024-06-24,home,706
3892,E,2024-05-12,home,510
3893,E,2024-05-27,auto,596
3894,W,2024-08-06,travel,517
3895,N,2024-06-01,health,846
3896,N,2024-06-10,auto,565
3897,N,2024-02-22,health,592
3898,S,2024-01-31,home,566
3899,E,2024-04-14,home,670
3900,W,2024-04-04,travel,786
3901,N,2024-08-30,auto,747
3902,N,2024-04-09,home,732
3903,N,2024-01-09,auto,928
3904,W,2024-07-16,home,$713
3905,W,2024-05-29,travel,734
3906,N,2024-08-13,auto,664
3907,W,2024-08-27,auto,712
3908,N,2024-10-30,auto,639
3909,E,2024-09-24,health,676
3910,N,2024-04-20,health,1098
3911,N,2024-09-06,auto,418
3912,N,2024-05-28,health,760
3913,W,2024-06-11,health,622
3914,N,2024-01-22,health,689
3915,N,2024-08-05,travel,761
3916,N,2024-02-02,home,$426
3917,N,2024-05-10,auto,USD 536
3918,N,2024-05-06,auto,740
3919,S,2024-02-28,auto,627
3920,N,2024-06-06,home,584
3921,E,2024-07-22,health,797
3922,S,2024-06-11,auto,490
3923,W,2024-03-29,health,USD 735
3924,N,2024-10-22,auto,542
3925,W,2024-05-30,auto,672
3926,S,2024-04-13,travel,702
3927,S,2024-01-25,home,692
3928,N,2024-05-01,travel,615
3929,N,2024-05-17,health,1026
3930,E,2024-06-01,auto,$912
3931,N,2024-11-13,health,576
3932,N,2024-07-21,auto,614
3933,S,2024-03-08,travel,726
3934,W,2024-03-24,health,USD 593
3935,S,2024-06-05,travel,$921
3936,W,2024-01-17,health,759
3937,S,2024-08-29,auto,883
3938,E,2024-07-07,home,741
3939,S,2024-03-17,auto,646
3940,W,2024-09-13,auto,670
3941,N,2024-04-19,health,650
3942,E,2024-02-24,auto,538
3943,E,2024-03-06,auto,851
3944,E,2024-02-02,travel,492
3945,E,2024-10-29,home,796
3946,S,2024-03-30,health,579
3947,S,2024-02-22,home,810
3948,S,2024-03-23,health,529
3949,W,2024-09-16,home,$694
3950,W,2024-01-17,home,542
3951,N,2024-05-02,auto,884
3952,W,2024-08-20,auto,879
3953,E,2024-09-13,travel,824
3956,N,2024-01-27,travel,471
3957,S,2024-04-27,travel,750
3958,N,2024-11-15,health,544
3959,E,2024-09-11,travel,542
3960,W,2024-02-17,home,902
3961,W,2024-07-26,health,639
3962,S,2024-02-10,auto,590
3963,S,2024-08-12,health,455
3964,W,2024-08-20,auto,621
3965,S,2024-03-04,home,747
3966,W,2024-04-11,home,$657
3967,S,2024-11-02,auto,869
3968,E,2024-04-17,travel,803
3969,S,2024-06-21,home,990
3970,N,2024-03-21,auto,704
3971,W,2024-11-23,auto,926
3972,E,2024-04-29,home,610
3973,N,2024-05-17,home,848
3974,N,2024-01-22,travel,560
3975,N,2024-06-30,home,714
3976,E,2024-11-18,home,536
3977,E,2024-10-25,auto,677
3978,S,2024-01-04,travel,648
3979,N,2024-09-27,auto,693
3980,N,2024-05-30,auto,602
3981,E,2024-06-22,auto,525
3982,E,2024-01-03,home,590
3983,N,2024-03-12,home,644
3984,N,2024-10-09,health,USD 761
3985,S,2024-01-31,auto,733
3986,W,2024-08-31,auto,605
3987,N,2024-05-25,auto,779
3988,E,2024-11-25,health,510
3990,N,2024-08-04,travel,537
3991,W,2024-05-26,auto,596
3992,W,2024-06-02,auto,753
3993,W,2024-07-25,home,587
3994,E,2024-11-20,travel,563
3995,E,2024-05-28,health,554
3996,N,2024-07-21,home,493
3997,N,2024-06-25,travel,835
3998,E,2024-08-18,home,759
3999,E,2024-11-10,home,647
4000,W,2024-07-02,home,845
4001,E,2024-04-02,travel,537
4002,W,2024-07-02,health,769
4003,W,2024-08-17,home,779
4004,N,2024-02-28,travel,725
4005,N,2024-11-26,home,465
4006,E,2024-01-24,auto,$904
4007,N,2024-08-21,home,635
4008,S,2024-02-12,auto,785
4009,E,2024-01-31,auto,866
4010,N,2024-06-23,health,684
4011,N,2024-03-29,health,610
4012,W,2024-09-28,health,649
4013,N,2024-03-16,auto,598
4014,S,2024-11-17,health,731
4015,W,2024-04-05,health,868
4016,S,2024-06-25,travel,796
4017,S,2024-02-23,auto,521
4018,N,2024-03-22,travel,963
4019,E,2024-10-10,travel,630
4020,W,2024-08-27,health,763
4021,E,2024-09-05,home,557
4022,W,2024-04-12,travel,718
4023,N,2024-05-02,home,868
4024,W,2024-05-17,health,684
4025,E,2024-03-09,auto,633
4026,N,2024-04-16,auto,788
4027,N,2024-06-26,travel,464
4028,N,2024-11-25,health,755
4029,W,2024-03-12,travel,488
4030,S,2024-10-23,travel,1058
4031,E,2024-06-18,home,655
4032,W,2024-07-20,health,684
4033,W,2024-06-02,auto,412
4034,E,2024-04-21,health,1040
4035,W,2024-10-09,auto,618
4036,N,2024-10-15,travel,680
4037,W,2024-10-28,home,565
4038,W,2024-02-13,home,$606
4039,W,2024-10-17,auto,731
4040,N,2024-09-23,home,812
4041,N,2024-06-27,home,463
4042,S,2024-10-31,travel,855
4043,W,2024-08-20,auto,642
4045,S,2024-03-07,home,575
4046,E,2024-03-08,health,560
4047,E,2024-03-21,home,560
4048,N,2024-03-17,home,637
4049,W,2024-11-07,home,USD 524
4050,E,2024-07-12,auto,546
4051,E,2024-08-16,health,606
4052,E,2024-04-09,home,754
4053,N,2024-06-08,home,445
4054,E,2024-02-21,health,741
4055,S,2024-03-14,home,940
4056,N,2024-01-04,home,476
4057,S,2024-01-14,auto,515
4058,E,2024-01-31,travel,766
4059,W,2024-07-17,auto,525
4060,N,2024-04-18,travel,551
4061,S,2024-05-15,health,859
4063,E,2024-02-19,home,702
4064,E,2024-04-07,health,590
4065,N,2024-11-15,travel,711
4066,E,2024-02-18,auto,532
4068,N,2024-01-09,home,705
4069,S,2024-08-06,health,800
4070,N,2024-05-21,auto,829
4071,N,2024-01-13,auto,580
4072,E,2024-01-17,travel,452
4073,N,2024-10-24,auto,$669
4074,E,2024-10-29,travel,702
4075,W,2024-04-24,travel,557
4076,E,2024-05-17,travel,738
4077,N,2024-05-23,auto,655
4078,W,2024-01-03,home,914
4079,N,2024-04-06,health,601
4080,N,2024-04-03,auto,622
4081,W,2024-03-13,auto,$450
4082,W,2024-01-04,travel,646
4083,E,2024-08-31,travel,730
4084,W,2024-03-11,health,629
4085,N,2024-07-28,auto,643
4086,W,2024-03-18,home,769
4087,W,2024-01-20,home,534
4088,W,2024-09-15,travel,951
4089,W,2024-07-04,auto,917
4090,S,2024-01-03,health,771
4091,S,2024-02-23,travel,745
4092,N,2024-07-07,health,$645
4093,W,2024-05-15,travel,745
4094,S,2024-08-13,travel,388
4096,N,2024-01-24,health,572
4097,N,2024-05-16,health,506
4098,E,2024-11-13,home,544
4099,W,2024-06-17,health,562
4100,N,2024-11-11,auto,711
4101,N,2024-05-25,health,719
4102,N,2024-04-15,home,597
4103,W,2024-11-05,health,561
4104,S,2024-03-09,home,841
4105,N,2024-01-09,travel,409
4106,W,2024-06-04,home,713
4107,S,2024-10-04,home,758
4108,E,2024-08-16,home,731
4109,W,2024-09-23,travel,1037
4110,W,2024-08-04,health,708
4111,N,2024-04-25,health,705
4112,N,2024-11-03,health,507
4113,W,2024-07-02,home,426
4114,E,2024-11-14,auto,1120
4115,E,2024-04-02,health,753
4116,N,2024-02-03,auto,587
4117,N,2024-11-05,health,915
4118,W,2024-10-24,health,927
4119,S,2024-09-20,health,421
4120,S,2024-10-15,home,455
4121,S,2024-06-23,travel,970
4122,S,2024-08-09,home,660
4123,N,2024-10-12,auto,854
4124,E,2024-09-10,health,1243
4125,S,2024-04-18,health,603
4126,E,2024-10-15,auto,641
4127,W,2024-07-18,auto,690
4128,N,2024-10-12,health,939
4129,S,2024-08-25,travel,713
4130,W,2024-07-10,health,420
4131,S,2024-01-27,travel,523
4132,N,2024-01-12,health,560
4133,N,2024-11-18,travel,523
4134,N,2024-03-20,home,778
4135,W,2024-07-02,travel,633
4136,N,2024-05-22,travel,685
4137,W,2024-05-05,auto,438
4138,N,2024-11-06,health,613
4139,W,2024-06-18,travel,556
4140,S,2024-01-06,auto,430
4141,W,2024-04-25,travel,702
4142,E,2024-08-04,health,870
4143,N,2024-05-19,travel,536
4144,E,2024-05-05,home,450
4145,W,2024-03-11,home,756
4146,E,2024-01-27,auto,1124
4147,S,2024-11-14,home,753
4148,W,2024-04-17,auto,884
4149,S,2024-02-08,health,573
4150,E,2024-10-19,travel,817
4151,N,2024-01-27,home,640
4153,W,2024-01-25,health,612
4154,S,2024-02-12,travel,708
4155,E,2024-04-27,health,895
4156,E,2024-03-16,home,623
4157,S,2024-05-19,travel,741
4158,N,2024-05-11,health,678
4159,N,2024-06-30,health,590
4160,W,2024-10-24,home,787
4161,N,2024-05-03,auto,642
4162,N,2024-07-26,health,671
4163,N,2024-05-25,travel,1031
4164,E,2024-08-10,auto,693
4166,N,2024-10-20,home,419
4167,W,2024-05-29,travel,713
4168,N,2024-05-26,home,467
4169,W,2024-02-12,auto,$895
4170,E,2024-05-10,auto,486
4171,W,2024-07-31,auto,699
4172,S,2024-03-21,health,855
4173,N,2024-07-02,travel,503
4174,N,2024-06-15,auto,607
4175,E,2024-08-25,travel,684
4176,S,2024-03-23,health,602
4177,N,2024-10-02,health,608
4179,W,2024-01-06,travel,685
4180,N,2024-09-14,auto,824
4181,N,2024-05-02,travel,586
4182,N,2024-07-30,home,592
4183,N,2024-06-23,home,470
4184,N,2024-04-03,travel,654
4185,S,2024-03-16,home,366
4186,N,2024-01-28,home,679
4187,W,2024-10-15,auto,481
4188,W,2024-04-29,health,650
4189,S,2024-01-31,home,$859
4190,E,2024-11-10,health,549
4191,W,2024-04-13,health,696
4192,N,2024-09-06,health,USD 765
4193,N,2024-04-11,health,530
4194,N,2024-04-10,travel,793
4195,E,2024-09-08,health,886
4196,E,2024-04-20,home,658
4197,E,2024-10-05,travel,709
4198,N,2024-04-21,travel,460
4199,N,2024-09-07,auto,602
4200,N,2024-02-10,auto,556
4201,E,2024-04-13,auto,678
4202,S,2024-05-08,auto,575
4203,N,2024-06-10,home,955
4204,E,2024-04-02,health,$898
4205,W,2024-11-20,home,734
