account_id,event_date,event_type
2146,2024-01-22,start
2147,2024-06-12,start
2147,2024-11-12,pause
2148,2024-01-17,start
2149,2024-06-08,start
2149,2024-10-19,pause
2149,2024-11-24,resume
2149,2024-12-15,pause
2150,2024-04-21,start
2150,2024-07-21,pause
2150,2024-09-06,resume
2151,2024-10-22,start
2152,2024-08-02,start
2153,2024-02-15,start
2154,2024-11-21,start
2155,2024-11-02,start
2156,2024-07-18,start
2157,2024-04-05,start
2157,2024-06-27,pause
2157,2024-09-13,resume
2157,2024-12-02,pause
2158,2024-05-23,start
2158,2024-08-12,pause
2158,2024-10-11,resume
2158,2024-12-18,pause
2159,2024-05-04,start
2159,2024-07-04,pause
2159,2024-09-03,resume
2159,2024-11-24,pause
2160,2024-06-18,start
2160,2024-12-21,pause
2161,2024-09-26,start
2161,2024-12-20,cancel
2162,2024-05-20,start
2162,2024-10-16,pause
2163,2024-11-16,start
2164,2024-10-15,start
2164,2024-12-08,cancel
2165,2024-09-25,start
2165,2024-12-07,cancel
2166,2024-11-01,start
2167,2024-01-27,start
2167,2024-03-13,cancel
2168,2024-08-27,start
2169,2024-03-19,start
2169,2024-05-26,cancel
2170,2024-10-03,start
2171,2024-04-14,start
2171,2024-07-22,pause
2171,2024-08-30,resume
2171,2024-10-30,pause
2171,2024-12-07,resume
2172,2024-03-05,start
2173,2024-08-25,start
2174,2024-11-13,start
2175,2024-03-07,start
2175,2024-04-01,cancel
2176,2024-04-26,start
2176,2024-07-08,pause
2176,2024-09-10,resume
2176,2024-11-28,pause
2177,2024-01-19,start
2177,2024-11-15,cancel
2178,2024-05-26,start
2178,2024-10-05,pause
2178,2024-11-26,resume
2179,2024-01-16,start
2179,2024-06-14,cancel
2180,2024-04-11,start
2180,2024-06-20,cancel
2181,2024-01-11,start
2182,2024-05-12,start
2182,2024-09-08,pause
2182,2024-10-10,resume
2183,2024-06-10,start
2183,2024-10-27,pause
2184,2024-07-16,start
2185,2024-06-24,start
2185,2024-07-20,pause
2185,2024-09-22,resume
2186,2024-08-07,start
2187,2024-09-19,start
2188,2024-05-27,start
2188,2024-07-10,cancel
2189,2024-07-21,start
2190,2024-10-06,start
2191,2024-07-28,start
2192,2024-09-02,start
2193,2024-05-27,start
2193,2024-06-25,pause
2193,2024-09-23,resume
2193,2024-11-14,pause
2194,2024-10-07,start
2195,2024-11-05,start
2196,2024-02-02,start
2196,2024-03-29,cancel
2197,2024-10-17,start
2197,2024-11-29,cancel
2198,2024-10-17,start
2199,2024-09-12,start
2200,2024-05-13,start
2201,2024-02-16,start
2202,2024-02-02,start
2203,2024-04-07,start
2203,2024-07-08,pause
2203,2024-08-16,resume
2203,2024-10-12,pause
2203,2024-11-12,resume
2203,2024-12-21,pause
2204,2024-03-14,start
2205,2024-10-20,start
2206,2024-11-14,start
2207,2024-07-25,start
2208,2024-03-11,start
2209,2024-01-13,start
2210,2024-02-01,start
2211,2024-07-09,start
2212,2024-02-27,start
2213,2024-04-03,start
2213,2024-05-23,pause
2213,2024-06-26,resume
2213,2024-09-04,pause
2213,2024-12-02,resume
2214,2024-01-06,start
2214,2024-02-07,cancel
2215,2024-11-25,start
2216,2024-09-28,start
2217,2024-06-26,start
2217,2024-09-09,pause
2217,2024-10-16,resume
2218,2024-03-04,start
2218,2024-06-27,cancel
2219,2024-02-29,start
2220,2024-07-17,start
2221,2024-04-03,start
2221,2024-05-03,pause
2221,2024-06-21,resume
2221,2024-09-09,pause
2221,2024-11-29,resume
2222,2024-05-26,start
2222,2024-06-22,pause
2222,2024-09-08,resume
2223,2024-10-21,start
2223,2024-11-14,cancel
2224,2024-10-20,start
2225,2024-07-25,start
2226,2024-10-07,start
2227,2024-03-08,start
2228,2024-05-09,start
2228,2024-10-20,cancel
2229,2024-10-17,start
2230,2024-03-02,start
2230,2024-12-25,cancel
2231,2024-09-22,start
2232,2024-08-19,start
2232,2024-09-10,cancel
2233,2024-08-16,start
2234,2024-08-29,start
2235,2024-01-19,start
2235,2024-03-30,cancel
2236,2024-02-16,start
2236,2024-07-17,cancel
2237,2024-04-29,start
2237,2024-05-19,pause
2237,2024-08-11,resume
2238,2024-02-11,start
2238,2024-04-09,cancel
2239,2024-03-03,start
2240,2024-07-08,start
2241,2024-06-16,start
2241,2024-09-14,pause
2241,2024-10-26,resume
2242,2024-06-20,start
2242,2024-09-02,pause
2242,2024-10-09,resume
2242,2024-11-26,pause
2243,2024-10-27,start
2244,2024-01-17,start
2244,2024-08-17,cancel
2245,2024-01-14,start
2245,2024-04-13,cancel
2246,2024-09-23,start
2247,2024-07-03,start
2248,2024-04-22,start
2249,2024-11-04,start
2250,2024-04-24,start
2250,2024-06-29,cancel
2251,2024-01-26,start
2252,2024-08-09,start
2253,2024-07-21,start
2254,2024-09-15,start
2255,2024-06-24,start
2255,2024-10-05,pause
2255,2024-12-03,resume
2256,2024-02-23,start
2256,2024-03-27,cancel
2257,2024-10-02,start
2258,2024-05-10,start
2258,2024-06-08,cancel
2259,2024-01-03,start
2259,2024-03-05,cancel
2260,2024-10-25,start
2261,2024-04-24,start
2261,2024-06-26,pause
2261,2024-09-01,resume
2261,2024-10-10,cancel
2262,2024-07-09,start
2263,2024-10-04,start
2264,2024-08-07,start
2264,2024-10-19,cancel
2265,2024-05-20,start
2266,2024-08-01,start
2267,2024-08-17,start
2268,2024-11-17,start
2269,2024-03-23,start
2270,2024-07-24,start
2270,2024-10-17,cancel
2271,2024-06-10,start
2271,2024-08-13,pause
2271,2024-11-10,resume
2272,2024-05-27,start
2272,2024-08-01,cancel
2273,2024-09-18,start
2274,2024-11-05,start
2275,2024-11-13,start
2276,2024-03-22,start
2277,2024-01-30,start
2278,2024-02-23,start
2279,2024-05-02,start
2279,2024-07-14,cancel
2280,2024-06-14,start
2280,2024-08-22,pause
2280,2024-11-16,resume
2281,2024-07-16,start
2282,2024-03-01,start
2283,2024-10-03,start
2284,2024-03-29,start
2285,2024-11-11,start
2286,2024-08-26,start
2287,2024-11-01,start
2288,2024-02-07,start
2288,2024-07-22,cancel
2289,2024-03-06,start
2289,2024-10-01,cancel
2290,2024-08-10,start
2290,2024-10-24,cancel
2291,2024-08-27,start
2292,2024-10-31,start
2293,2024-03-09,start
2293,2024-06-06,cancel
2294,2024-01-30,start
2294,2024-05-28,cancel
2295,2024-09-03,start
2296,2024-01-09,start
2296,2024-08-30,cancel
2297,2024-11-23,start
2298,2024-02-16,start
2298,2024-03-24,cancel
2299,2024-07-24,start
2300,2024-04-17,start
2300,2024-09-02,pause
2300,2024-10-18,resume
2301,2024-05-19,start
2301,2024-08-05,pause
2301,2024-10-08,resume
2301,2024-12-08,pause
2302,2024-08-16,start
2303,2024-05-11,start
2303,2024-07-13,cancel
2304,2024-09-20,start
2305,2024-04-13,start
2305,2024-07-08,cancel
2306,2024-10-17,start
2307,2024-02-23,start
2308,2024-06-07,start
2308,2024-08-26,pause
2308,2024-11-23,resume
2309,2024-11-10,start
2310,2024-03-27,start
2310,2024-05-25,cancel
2311,2024-03-08,start
2312,2024-02-03,start
2312,2024-12-08,cancel
2313,2024-04-27,start
2313,2024-10-01,pause
2313,2024-12-01,resume
2314,2024-06-02,start
2315,2024-10-07,start
2316,2024-09-08,start
2317,2024-06-14,start
2317,2024-09-21,pause
2317,2024-11-01,resume
2318,2024-05-10,start
2318,2024-11-16,pause
2319,2024-10-01,start
2320,2024-11-05,start
2321,2024-03-28,start
2321,2024-07-31,cancel
2322,2024-01-28,start
2323,2024-06-04,start
2323,2024-08-14,pause
2323,2024-10-11,resume
2324,2024-05-08,start
2324,2024-12-10,pause
2325,2024-03-07,start
2326,2024-07-18,start
2326,2024-10-05,cancel
2327,2024-02-14,start
2328,2024-05-12,start
2328,2024-08-07,pause
2328,2024-09-26,resume
2329,2024-05-22,start
2329,2024-10-25,cancel
2330,2024-04-01,start
2330,2024-08-28,pause
2330,2024-10-14,resume
2331,2024-09-27,start
2332,2024-06-30,start
2333,2024-02-07,start
2334,2024-05-04,start
2334,2024-07-12,pause
2334,2024-08-30,resume
2334,2024-10-13,pause
2334,2024-11-21,resume
2335,2024-06-21,start
2335,2024-08-18,pause
2335,2024-10-30,resume
2336,2024-02-15,start
2336,2024-04-17,cancel
2337,2024-08-19,start
2338,2024-04-13,start
2338,2024-08-15,pause
2338,2024-10-12,resume
2339,2024-07-08,start
2340,2024-07-08,start
2341,2024-04-11,start
2342,2024-04-20,start
2342,2024-07-03,pause
2342,2024-08-06,resume
2342,2024-10-01,pause
2342,2024-12-13,resume
2343,2024-02-12,start
2344,2024-07-30,start
2345,2024-05-26,start
2345,2024-06-22,pause
2345,2024-08-23,resume
2345,2024-11-09,pause
2346,2024-08-16,start
2347,2024-04-26,start
2347,2024-09-20,pause
2347,2024-12-02,resume
2348,2024-04-06,start
2348,2024-05-13,pause
2348,2024-06-23,resume
2348,2024-09-19,cancel
2349,2024-09-20,start
2350,2024-08-23,start
2351,2024-09-28,start
2351,2024-11-14,cancel
2352,2024-10-25,start
2352,2024-12-22,cancel
2353,2024-11-23,start
2354,2024-03-25,start
2355,2024-01-14,start
2356,2024-05-23,start
2356,2024-11-09,cancel
2357,2024-08-24,start
2358,2024-02-12,start
2358,2024-11-06,cancel
2359,2024-09-26,start
2360,2024-01-29,start
2360,2024-07-05,cancel
2361,2024-03-29,start
2361,2024-12-15,cancel
2362,2024-03-29,start
2363,2024-08-24,start
2364,2024-01-27,start
2365,2024-02-17,start
2365,2024-05-22,cancel
2366,2024-08-05,start
2367,2024-08-14,start
2368,2024-11-13,start
2369,2024-02-17,start
2370,2024-02-28,start
2370,2024-08-31,cancel
2371,2024-01-05,start
2372,2024-03-03,start
2372,2024-05-02,cancel
2373,2024-01-15,start
2373,2024-03-27,cancel
2374,2024-03-08,start
2374,2024-08-31,cancel
2375,2024-11-14,start
2376,2024-07-22,start
2377,2024-11-17,start
2378,2024-05-07,start
2378,2024-09-17,pause
2378,2024-11-23,resume
2379,2024-03-25,start
2380,2024-09-26,start
2381,2024-04-13,start
2381,2024-09-17,pause
2381,2024-11-20,resume
2382,2024-04-17,start
2382,2024-11-26,cancel
2383,2024-01-16,start
2384,2024-06-06,start
2384,2024-07-25,cancel
2385,2024-01-03,start
2386,2024-07-24,start
2387,2024-11-20,start
2388,2024-11-24,start
2389,2024-06-22,start
2389,2024-09-07,cancel
2390,2024-08-20,start
2391,2024-02-02,start
2391,2024-06-30,cancel
2392,2024-08-21,start
2393,2024-04-09,start
2393,2024-05-27,pause
2393,2024-08-04,resume
2394,2024-01-30,start
2395,2024-11-02,start
2396,2024-05-21,start
2397,2024-10-17,start
2398,2024-04-21,start
2398,2024-06-06,pause
2398,2024-08-12,resume
2398,2024-10-29,pause
2398,2024-12-19,resume
2399,2024-07-21,start
2399,2024-11-18,cancel
2400,2024-07-16,start
2400,2024-10-06,cancel
2401,2024-09-12,start
2401,2024-12-13,cancel
2402,2024-06-12,start
2402,2024-10-14,pause
2402,2024-12-04,resume
2403,2024-02-23,start
2404,2024-11-18,start
2405,2024-10-25,start
2406,2024-08-10,start
2407,2024-05-17,start
2407,2024-08-10,pause
2407,2024-10-20,resume
2408,2024-03-21,start
2408,2024-07-19,cancel
2409,2024-06-24,start
2409,2024-09-22,cancel
2410,2024-01-09,start
2411,2024-03-05,start
2412,2024-01-09,start
2412,2024-11-05,cancel
2413,2024-03-12,start
2413,2024-10-31,cancel
2414,2024-05-28,start
2414,2024-06-20,pause
2414,2024-09-17,resume
2415,2024-10-20,start
2416,2024-03-21,start
2417,2024-02-20,start
2418,2024-05-24,start
2418,2024-11-24,pause
2419,2024-11-16,start
2420,2024-09-03,start
2421,2024-09-29,start
2422,2024-02-11,start
2423,2024-11-16,start
2424,2024-07-01,start
2425,2024-02-09,start
2425,2024-05-27,cancel
2426,2024-10-16,start
2426,2024-11-26,cancel
2427,2024-05-02,start
2427,2024-06-13,pause
2427,2024-07-13,resume
2427,2024-10-26,cancel
2428,2024-04-17,start
2428,2024-07-12,pause
2428,2024-08-12,resume
2428,2024-12-15,pause
2429,2024-10-28,start
2430,2024-10-10,start
2431,2024-05-26,start
2432,2024-09-22,start
2432,2024-10-30,cancel
2433,2024-06-30,start
2434,2024-11-14,start
2435,2024-10-11,start
2436,2024-08-13,start
2437,2024-10-31,start
2438,2024-08-28,start
2438,2024-11-14,cancel
2439,2024-03-01,start
2439,2024-08-06,cancel
2440,2024-10-07,start
2441,2024-08-28,start
2442,2024-02-02,start
2443,2024-09-19,start
2444,2024-08-23,start
2445,2024-04-19,start
2445,2024-06-11,pause
2445,2024-08-07,resume
2445,2024-09-27,pause
2445,2024-11-09,resume
2445,2024-12-11,pause
2446,2024-01-31,start
2446,2024-03-20,cancel
2447,2024-02-05,start
2447,2024-04-23,cancel
2448,2024-08-09,start
2448,2024-09-29,cancel
2449,2024-07-08,start
2449,2024-11-24,cancel
2450,2024-05-04,start
2450,2024-12-25,pause
2451,2024-10-19,start
2452,2024-05-21,start
2452,2024-07-20,cancel
2453,2024-04-07,start
2453,2024-05-20,pause
2453,2024-06-21,resume
2453,2024-10-24,pause
2454,2024-03-09,start
2454,2024-10-27,cancel
2455,2024-08-02,start
2456,2024-03-25,start
2457,2024-02-10,start
2458,2024-02-10,start
2459,2024-04-23,start
2459,2024-09-25,cancel
2460,2024-11-24,start
2461,2024-03-31,start
2461,2024-06-23,pause
2461,2024-08-17,resume
2461,2024-09-13,pause
2461,2024-11-12,resume
2462,2024-02-16,start
2462,2024-09-27,cancel
2463,2024-10-11,start
2464,2024-06-21,start
2465,2024-07-03,start
2466,2024-03-28,start
2466,2024-05-06,cancel
2467,2024-05-19,start
2467,2024-06-30,cancel
2468,2024-06-22,start
2468,2024-11-09,pause
2469,2024-11-24,start
2470,2024-02-04,start
2471,2024-04-17,start
2471,2024-08-07,pause
2471,2024-10-31,resume
2472,2024-02-10,start
2472,2024-05-10,cancel
2473,2024-10-09,start
2474,2024-08-23,start
2475,2024-09-17,start
2476,2024-07-28,start
2477,2024-05-27,start
2477,2024-08-09,pause
2477,2024-10-25,resume
2478,2024-09-05,start
2479,2024-09-01,start
2480,2024-02-06,start
2481,2024-02-01,start
2481,2024-05-13,cancel
2482,2024-08-30,start
2482,2024-11-28,cancel
2483,2024-11-14,start
2484,2024-03-11,start
2485,2024-01-06,start
2486,2024-04-24,start
2486,2024-10-08,pause
2486,2024-12-22,resume
2487,2024-10-08,start
2488,2024-04-30,start
2488,2024-07-25,pause
2488,2024-09-15,resume
2489,2024-06-08,start
2489,2024-09-08,pause
2489,2024-11-02,resume
2490,2024-01-23,start
2490,2024-04-18,cancel
2491,2024-10-14,start
2492,2024-05-09,start
2492,2024-07-26,pause
2492,2024-10-14,resume
2493,2024-04-25,start
2493,2024-06-28,cancel
2494,2024-04-21,start
2494,2024-10-09,pause
2494,2024-11-10,resume
2495,2024-03-20,start
2496,2024-04-18,start
2496,2024-05-16,pause
2496,2024-07-27,resume
2496,2024-08-30,pause
2496,2024-11-10,resume
2497,2024-11-26,start
2498,2024-01-04,start
2498,2024-04-03,cancel
2499,2024-05-26,start
2499,2024-07-23,pause
2499,2024-10-09,resume
2499,2024-11-28,cancel
2500,2024-03-11,start
2501,2024-02-04,start
2502,2024-02-15,start
2502,2024-09-14,cancel
2503,2024-03-03,start
2503,2024-04-09,cancel
2504,2024-05-03,start
2504,2024-09-29,pause
2504,2024-12-23,resume
2505,2024-02-12,start
2506,2024-11-19,start
2507,2024-08-19,start
2508,2024-05-10,start
2508,2024-12-06,pause
2509,2024-06-22,start
2509,2024-09-05,pause
2509,2024-11-23,resume
2510,2024-11-13,start
2511,2024-10-09,start
2511,2024-12-02,cancel
2512,2024-02-22,start
2512,2024-04-30,cancel
2513,2024-03-12,start
2513,2024-08-14,cancel
2514,2024-10-22,start
2515,2024-07-18,start
2516,2024-01-29,start
2516,2024-04-20,cancel
2517,2024-05-26,start
2517,2024-08-13,cancel
2518,2024-01-26,start
2519,2024-07-12,start
2519,2024-10-15,cancel
2520,2024-07-04,start
2520,2024-08-20,cancel
2521,2024-11-16,start
2522,2024-05-20,start
2523,2024-11-12,start
2524,2024-01-05,start
2524,2024-02-04,cancel
2525,2024-02-09,start
2526,2024-11-13,start
2527,2024-03-30,start
2528,2024-01-02,start
2529,2024-09-23,start
2530,2024-02-14,start
2530,2024-05-21,cancel
2531,2024-11-01,start
2532,2024-06-23,start
2532,2024-09-01,pause
2532,2024-11-03,resume
2533,2024-06-21,start
2534,2024-06-30,start
2535,2024-03-21,start
2536,2024-11-13,start
2537,2024-09-16,start
2538,2024-10-18,start
2539,2024-08-23,start
2540,2024-01-07,start
2541,2024-09-28,start
2542,2024-08-16,start
2543,2024-11-07,start
2544,2024-10-07,start
2545,2024-02-14,start
2546,2024-09-27,start
2547,2024-01-16,start
2548,2024-11-14,start
2549,2024-03-26,start
2550,2024-01-22,start
2550,2024-07-01,cancel
2551,2024-10-01,start
2552,2024-11-24,start
2553,2024-08-21,start
2554,2024-04-24,start
2554,2024-08-17,cancel
2555,2024-06-19,start
2555,2024-10-31,pause
2556,2024-09-03,start
2557,2024-07-01,start
2558,2024-08-26,start
2559,2024-11-23,start
2560,2024-02-20,start
2560,2024-09-15,cancel
2561,2024-03-12,start
2561,2024-10-09,cancel
2562,2024-01-13,start
2563,2024-03-03,start
2564,2024-06-09,start
2564,2024-08-14,pause
2564,2024-09-17,resume
2565,2024-01-12,start
2566,2024-06-21,start
2566,2024-07-20,pause
2566,2024-09-12,resume
2567,2024-08-23,start
2568,2024-08-16,start
2569,2024-10-04,start
2570,2024-05-14,start
2570,2024-08-30,pause
2570,2024-10-25,resume
2571,2024-11-23,start
2572,2024-10-05,start
2573,2024-04-05,start
2573,2024-05-26,pause
2573,2024-07-06,resume
2573,2024-08-02,pause
2573,2024-09-07,resume
2573,2024-10-31,cancel
2574,2024-08-19,start
2575,2024-03-13,start
2575,2024-09-17,cancel
2576,2024-05-31,start
2576,2024-08-04,pause
2576,2024-09-10,resume
2576,2024-10-13,pause
2576,2024-12-07,resume
2577,2024-04-30,start
2578,2024-04-30,start
2578,2024-11-04,pause
2578,2024-12-09,resume
2579,2024-03-19,start
2580,2024-09-11,start
2580,2024-12-09,cancel
2581,2024-10-20,start
2582,2024-05-07,start
2582,2024-07-14,pause
2582,2024-09-19,resume
2583,2024-06-30,start
2583,2024-12-25,cancel
2584,2024-05-13,start
2584,2024-06-27,pause
2584,2024-08-27,resume
2584,2024-11-01,pause
2584,2024-12-18,resume
2585,2024-04-03,start
2585,2024-09-17,pause
2585,2024-11-15,resume
2586,2024-07-08,start
2586,2024-12-20,cancel
2587,2024-08-16,start
2588,2024-01-28,start
2589,2024-05-22,start
2590,2024-02-18,start
2591,2024-04-17,start
2591,2024-05-12,pause
2591,2024-08-03,resume
2591,2024-11-01,pause
2592,2024-02-27,start
2593,2024-03-02,start
2593,2024-08-16,cancel
2594,2024-03-11,start
2594,2024-04-14,cancel
2595,2024-04-27,start
2595,2024-06-14,pause
2595,2024-07-30,resume
2596,2024-04-30,start
2597,2024-01-18,start
2597,2024-02-26,cancel
2598,2024-04-01,start
2598,2024-08-14,pause
2598,2024-10-14,resume
2598,2024-11-09,cancel
2599,2024-11-06,start
2600,2024-02-22,start
2600,2024-06-13,cancel
2601,2024-08-31,start
2602,2024-11-16,start
2603,2024-08-08,start
2604,2024-05-18,start
2604,2024-08-10,pause
2604,2024-10-07,resume
2604,2024-12-23,pause
2605,2024-04-13,start
2605,2024-05-28,pause
2605,2024-08-12,resume
2606,2024-07-29,start
2607,2024-09-06,start
2608,2024-04-16,start
2608,2024-12-14,cancel
2609,2024-10-02,start
2610,2024-01-27,start
2610,2024-05-28,cancel
2611,2024-01-19,start
2612,2024-01-16,start
2613,2024-03-20,start
2614,2024-04-25,start
2614,2024-07-18,cancel
2615,2024-01-12,start
2616,2024-09-14,start
2617,2024-10-28,start
2618,2024-04-13,start
2618,2024-08-26,pause
2618,2024-11-22,resume
2618,2024-12-22,cancel
2619,2024-03-04,start
2619,2024-06-19,cancel
2620,2024-07-16,start
2620,2024-09-17,cancel
2621,2024-07-22,start
2622,2024-09-17,start
2623,2024-03-24,start
2623,2024-07-12,cancel
2624,2024-02-19,start
2625,2024-06-20,start
2625,2024-09-11,pause
2625,2024-11-08,resume
2626,2024-08-09,start
2627,2024-10-10,start
2628,2024-09-21,start
2629,2024-08-14,start
2630,2024-10-30,start
2630,2024-12-25,cancel
2631,2024-05-22,start
2631,2024-07-03,pause
2631,2024-09-06,resume
2632,2024-03-22,start
2633,2024-11-07,start
2634,2024-02-28,start
2634,2024-08-04,cancel
2635,2024-06-15,start
2635,2024-09-10,pause
2635,2024-10-17,resume
2635,2024-12-25,pause
2636,2024-03-09,start
2637,2024-01-11,start
2638,2024-03-16,start
2639,2024-05-11,start
2639,2024-06-22,pause
2639,2024-09-18,resume
2639,2024-12-17,pause
2640,2024-05-01,start
2640,2024-09-05,cancel
2641,2024-08-14,start
2642,2024-05-25,start
2642,2024-11-29,pause
2643,2024-02-05,start
2643,2024-06-16,cancel
2644,2024-06-12,start
2644,2024-07-04,pause
2644,2024-09-28,resume
2644,2024-11-16,pause
2644,2024-12-16,resume
2645,2024-07-01,start
2646,2024-07-31,start
2647,2024-09-19,start
2648,2024-03-05,start
2648,2024-04-11,cancel
2649,2024-03-17,start
2649,2024-10-03,cancel
2650,2024-06-01,start
2650,2024-08-04,pause
2650,2024-10-24,resume
2651,2024-07-08,start
2652,2024-02-24,start
2653,2024-06-20,start
2654,2024-03-14,start
2654,2024-06-16,cancel
2655,2024-10-13,start
2656,2024-07-26,start
2657,2024-10-04,start
2658,2024-08-28,start
2659,2024-08-20,start
2660,2024-06-12,start
2661,2024-08-02,start
2662,2024-02-15,start
2662,2024-07-15,cancel
2663,2024-02-26,start
2663,2024-04-04,cancel
2664,2024-08-13,start
2665,2024-07-17,start
2666,2024-03-25,start
2667,2024-06-27,start
2668,2024-11-12,start
2668,2024-12-08,cancel
2669,2024-08-24,start
2670,2024-10-12,start
2671,2024-09-09,start
2672,2024-04-22,start
2673,2024-10-03,start
2674,2024-06-03,start
2674,2024-10-23,pause
2674,2024-11-24,resume
2675,2024-11-05,start
2676,2024-10-30,start
2677,2024-09-25,start
2678,2024-08-21,start
2679,2024-11-09,start
2680,2024-09-17,start
2681,2024-08-13,start
2682,2024-06-20,start
2682,2024-08-01,pause
2682,2024-09-08,resume
2683,2024-08-03,start
2684,2024-04-01,start
2684,2024-12-11,pause
2685,2024-05-10,start
2685,2024-06-27,pause
2685,2024-08-24,resume
2686,2024-03-10,start
2687,2024-08-08,start
2688,2024-04-01,start
