account_id,signup_date,plan,seats
3069,2024-07-30,team,24
3070,2024-11-26,enterprise,14
3071,2024-03-14,team,19
3072,2024-02-17,team,37
3073,2024-01-27,business,22
3074,2024-05-16,team,33
3075,2024-04-29,team,21
3076,2024-11-10,team,24
3077,2024-08-25,enterprise,2
3078,2024-05-14,business,20
3079,2024-02-05,business,2
3080,2024-05-01,team,14
3081,2024-11-21,team,11
3082,2024-11-05,business,4
3083,2024-02-04,team,17
3084,2024-05-14,enterprise,14
3085,2024-11-15,team,2
3086,2024-10-14,business,12
3087,2024-03-28,team,23
3088,2024-07-18,business,18
3089,2024-03-30,team,32
3090,2024-11-18,team,20
3091,2024-06-02,enterprise,39
3092,2024-01-17,business,3
3093,2024-01-21,team,11
3094,2024-08-18,enterprise,34
3095,2024-05-09,team,12
3096,2024-07-06,business,23
3097,2024-03-29,enterprise,32
3098,2024-01-04,team,33
3099,2024-09-20,team,21
3100,2024-07-04,enterprise,21
3101,2024-11-20,team,24
3102,2024-08-30,team,3
3103,2024-05-30,enterprise,33
3104,2024-10-04,team,8
3105,2024-05-10,enterprise,20
3106,2024-07-24,team,30
3107,2024-03-29,team,15
3108,2024-01-20,business,3
3109,2024-06-03,business,39
3110,2024-04-01,enterprise,40
3111,2024-03-03,business,4
3112,2024-07-24,business,13
3113,2024-02-14,business,23
3114,2024-04-21,team,10
3115,2024-04-01,enterprise,5
3116,2024-06-03,enterprise,27
3117,2024-08-02,business,20
3118,2024-09-12,business,37
3119,2024-10-02,team,6
3120,2024-08-01,team,33
3121,2024-01-10,enterprise,30
3122,2024-08-10,team,12
3123,2024-01-11,team,39
3124,2024-10-21,team,16
3125,2024-11-22,team,36
3126,2024-01-15,team,12
3127,2024-03-14,enterprise,34
3128,2024-10-20,enterprise,20
3129,2024-08-21,enterprise,7
3130,2024-03-11,business,35
3131,2024-10-07,team,29
3132,2024-01-06,team,26
3133,2024-03-23,team,2
3134,2024-02-08,enterprise,8
3135,2024-10-19,enterprise,7
3136,2024-07-05,team,38
3137,2024-03-19,enterprise,16
3138,2024-05-07,team,34
3139,2024-05-28,enterprise,18
3140,2024-11-14,enterprise,17
3141,2024-03-01,business,20
3142,2024-01-26,team,8
3143,2024-03-14,team,5
3144,2024-11-02,business,29
3145,2024-10-07,team,12
3146,2024-06-18,enterprise,35
3147,2024-05-22,enterprise,11
3148,2024-08-11,team,18
3149,2024-07-27,team,9
3150,2024-06-07,team,18
3151,2024-02-11,team,23
3152,2024-04-11,business,4
3153,2024-05-18,team,13
3154,2024-07-08,enterprise,29
3155,2024-01-20,business,28
3156,2024-01-05,business,12
3157,2024-01-02,enterprise,33
3158,2024-02-05,team,26
3159,2024-07-25,enterprise,22
3160,2024-01-12,enterprise,19
3161,2024-11-06,team,23
3162,2024-01-20,team,20
3163,2024-08-02,team,38
3164,2024-04-11,team,7
3165,2024-08-23,business,30
3166,2024-11-04,team,15
3167,2024-01-31,business,38
3168,2024-09-30,team,15
3169,2024-09-16,team,38
3170,2024-09-23,business,6
3171,2024-10-29,team,2
3172,2024-04-27,team,14
3173,2024-03-28,business,40
3174,2024-06-20,business,37
3175,2024-09-26,team,3
3176,2024-09-26,team,9
3177,2024-05-03,team,37
3178,2024-01-31,team,7
3179,2024-02-21,business,40
3180,2024-07-08,business,34
3181,2024-03-20,team,5
3182,2024-03-15,team,29
3183,2024-03-19,team,38
3184,2024-10-13,team,40
3185,2024-11-20,enterprise,35
3186,2024-02-09,team,16
3187,2024-01-25,team,9
3188,2024-02-29,team,37
3189,2024-06-04,team,35
3190,2024-05-21,enterprise,12
3191,2024-02-13,business,32
3192,2024-09-13,enterprise,17
3193,2024-06-03,team,6
3194,2024-11-22,business,10
3195,2024-05-26,team,25
3196,2024-03-12,team,4
3197,2024-07-05,business,16
3198,2024-04-07,business,18
3199,2024-06-22,enterprise,8
3200,2024-10-25,enterprise,32
3201,2024-03-19,team,4
3202,2024-07-28,enterprise,25
3203,2024-06-10,business,39
3204,2024-06-27,team,31
3205,2024-08-01,team,15
3206,2024-01-04,team,4
3207,2024-05-24,enterprise,9
3208,2024-05-17,business,39
3209,2024-10-13,business,37
3210,2024-07-26,team,28
3211,2024-06-30,team,12
3212,2024-05-25,team,27
3213,2024-11-20,enterprise,25
3214,2024-03-22,team,23
3215,2024-02-26,enterprise,4
3216,2024-01-01,business,23
3217,2024-05-27,business,12
3218,2024-05-04,enterprise,11
3219,2024-08-31,team,13
3220,2024-08-15,business,29
3221,2024-09-19,team,10
3222,2024-05-24,team,26
3223,2024-02-06,team,9
3224,2024-01-28,enterprise,34
3225,2024-06-09,enterprise,16
3226,2024-01-31,enterprise,19
3227,2024-06-02,team,20
3228,2024-10-27,team,32
3229,2024-09-16,enterprise,20
3230,2024-06-03,business,11
3231,2024-02-07,enterprise,16
3232,2024-10-28,business,23
3233,2024-06-05,team,6
3234,2024-06-20,business,11
3235,2024-01-23,team,21
3236,2024-08-28,business,17
3237,2024-11-09,business,6
3238,2024-08-13,business,36
3239,2024-04-18,enterprise,6
3240,2024-11-02,enterprise,40
3241,2024-08-02,team,32
3242,2024-03-22,enterprise,4
3243,2024-04-02,enterprise,2
3244,2024-07-18,team,18
3245,2024-08-27,business,30
3246,2024-06-25,team,34
3247,2024-11-25,team,9
3248,2024-06-07,team,37
3249,2024-08-23,team,17
3250,2024-10-09,team,5
3251,2024-04-12,team,39
3252,2024-10-29,enterprise,18
3253,2024-01-05,enterprise,39
3254,2024-10-10,business,38
3255,2024-09-12,enterprise,14
3256,2024-06-14,enterprise,3
3257,2024-03-09,enterprise,29
3258,2024-04-17,enterprise,4
3259,2024-11-18,business,4
3260,2024-06-24,team,11
3261,2024-11-26,enterprise,11
3262,2024-03-01,team,38
3263,2024-03-18,business,11
3264,2024-06-23,team,21
3265,2024-01-31,enterprise,25
3266,2024-06-04,business,19
3267,2024-04-16,enterprise,28
3268,2024-07-29,enterprise,10
3269,2024-06-14,team,3
3270,2024-01-10,business,39
3271,2024-10-07,team,14
3272,2024-09-17,team,19
3273,2024-05-19,team,39
3274,2024-07-15,business,35
3275,2024-02-23,enterprise,22
3276,2024-01-14,business,37
3277,2024-09-02,business,39
3278,2024-05-13,team,34
3279,2024-04-10,enterprise,23
3280,2024-03-14,team,14
3281,2024-02-04,team,25
3282,2024-10-23,team,16
3283,2024-01-12,enterprise,27
3284,2024-06-08,team,6
3285,2024-01-11,team,9
3286,2024-01-11,enterprise,34
3287,2024-04-22,team,8
3288,2024-06-06,enterprise,31
3289,2024-04-02,team,34
3290,2024-07-21,enterprise,36
3291,2024-11-19,team,15
3292,2024-08-12,team,3
3293,2024-06-30,business,31
3294,2024-08-24,business,33
3295,2024-09-09,team,14
3296,2024-07-31,team,2
3297,2024-03-16,team,33
3298,2024-06-12,team,13
3299,2024-09-26,team,33
3300,2024-10-15,team,32
3301,2024-09-04,business,33
3302,2024-03-11,team,21
3303,2024-07-07,team,37
3304,2024-04-06,team,20
3305,2024-10-23,team,12
3306,2024-06-16,team,21
3307,2024-01-07,team,25
3308,2024-02-19,enterprise,35
3309,2024-04-28,enterprise,38
3310,2024-10-13,business,23
3311,2024-08-22,business,26
3312,2024-09-05,team,32
3313,2024-10-08,enterprise,12
3314,2024-02-03,business,15
3315,2024-11-12,enterprise,2
3316,2024-10-25,enterprise,10
3317,2024-09-27,team,4
3318,2024-05-25,enterprise,37
3319,2024-02-11,business,37
3320,2024-05-08,team,7
3321,2024-10-11,enterprise,10
3322,2024-01-10,business,16
3323,2024-01-02,team,24
3324,2024-05-11,business,6
3325,2024-09-28,business,34
3326,2024-04-18,business,11
3327,2024-01-01,team,20
3328,2024-11-15,team,30
3329,2024-10-16,business,35
3330,2024-09-25,team,7
3331,2024-10-26,business,14
3332,2024-09-17,enterprise,35
3333,2024-09-15,enterprise,31
3334,2024-06-02,team,8
3335,2024-10-16,enterprise,4
3336,2024-02-05,business,25
3337,2024-10-20,enterprise,7
3338,2024-01-29,team,21
3339,2024-10-23,team,3
3340,2024-07-10,business,12
3341,2024-07-18,team,5
3342,2024-03-14,team,39
3343,2024-09-18,business,5
3344,2024-03-08,business,26
3345,2024-01-18,team,13
3346,2024-11-12,enterprise,5
3347,2024-08-21,team,11
3348,2024-11-12,enterprise,28
3349,2024-06-24,business,39
3350,2024-07-29,business,5
3351,2024-11-02,business,39
3352,2024-11-03,team,11
3353,2024-10-05,team,27
3354,2024-05-19,team,3
3355,2024-03-26,business,4
3356,2024-08-06,business,17
3357,2024-04-28,enterprise,10
3358,2024-04-04,team,16
3359,2024-05-27,team,26
3360,2024-05-09,team,9
3361,2024-01-28,enterprise,5
3362,2024-11-17,team,12
3363,2024-04-25,team,17
3364,2024-05-24,business,23
3365,2024-03-29,team,16
3366,2024-06-08,team,37
3367,2024-04-16,enterprise,9
3368,2024-02-10,team,2
3369,2024-07-18,business,5
3370,2024-01-17,team,38
3371,2024-01-06,team,32
3372,2024-02-20,team,28
3373,2024-08-03,team,34
3374,2024-09-07,team,24
3375,2024-07-09,enterprise,24
3376,2024-07-19,team,3
3377,2024-01-14,team,26
3378,2024-06-26,enterprise,5
3379,2024-10-23,business,3
3380,2024-08-17,team,5
3381,2024-07-29,team,33
3382,2024-02-27,team,21
3383,2024-10-04,business,30
3384,2024-11-01,business,34
3385,2024-06-22,team,29
3386,2024-10-11,enterprise,3
3387,2024-01-28,enterprise,24
3388,2024-04-02,team,13
3389,2024-10-22,team,3
3390,2024-11-22,team,27
3391,2024-10-07,team,29
3392,2024-07-08,business,37
3393,2024-08-11,business,5
3394,2024-07-29,team,2
3395,2024-01-15,team,23
3396,2024-02-16,enterprise,25
3397,2024-05-16,business,34
3398,2024-10-15,business,13
3399,2024-05-24,enterprise,26
3400,2024-03-03,team,22
3401,2024-06-22,team,39
3402,2024-02-01,team,33
3403,2024-08-31,business,16
3404,2024-06-23,enterprise,29
3405,2024-03-11,team,24
3406,2024-09-28,team,26
3407,2024-09-06,enterprise,29
3408,2024-07-12,enterprise,24
3409,2024-04-23,business,31
3410,2024-09-30,business,2
3411,2024-01-26,enterprise,30
3412,2024-02-06,team,5
3413,2024-02-04,enterprise,8
3414,2024-06-24,team,7
3415,2024-06-05,team,28
3416,2024-08-13,team,24
3417,2024-07-05,enterprise,30
3418,2024-04-28,team,24
3419,2024-06-21,business,14
3420,2024-09-12,business,8
3421,2024-05-07,enterprise,10
3422,2024-08-21,team,38
3423,2024-03-10,team,25
3424,2024-07-09,enterprise,4
3425,2024-02-12,team,38
3426,2024-07-23,business,22
3427,2024-06-30,team,33
3428,2024-06-19,enterprise,22
3429,2024-04-12,team,27
3430,2024-11-17,enterprise,2
3431,2024-08-30,team,12
3432,2024-09-02,team,32
3433,2024-03-09,business,35
3434,2024-09-25,business,29
3435,2024-02-09,enterprise,16
3436,2024-05-24,team,8
3437,2024-11-22,team,8
3438,2024-05-21,team,16
3439,2024-04-10,team,21
3440,2024-09-26,business,33
3441,2024-11-06,team,11
3442,2024-10-25,team,37
3443,2024-05-16,team,25
3444,2024-07-27,team,19
3445,2024-10-13,enterprise,34
3446,2024-06-18,team,12
3447,2024-01-07,team,14
3448,2024-07-21,team,27
3449,2024-11-16,business,16
3450,2024-05-13,team,3
3451,2024-05-12,team,38
3452,2024-03-13,team,10
3453,2024-01-17,enterprise,22
3454,2024-11-23,enterprise,21
3455,2024-02-13,business,10
3456,2024-01-06,team,36
3457,2024-11-07,team,28
3458,2024-01-15,team,19
3459,2024-08-06,business,18
3460,2024-07-13,business,12
3461,2024-04-07,team,23
3462,2024-04-08,business,24
3463,2024-05-16,enterprise,38
3464,2024-01-05,business,36
3465,2024-05-18,enterprise,20
3466,2024-08-21,team,17
3467,2024-01-11,team,40
3468,2024-01-30,team,25
3469,2024-08-30,team,13
3470,2024-05-11,enterprise,5
3471,2024-08-23,business,39
3472,2024-11-09,enterprise,33
3473,2024-05-04,business,22
3474,2024-04-10,enterprise,36
3475,2024-10-16,enterprise,28
3476,2024-06-16,team,5
3477,2024-10-08,business,9
3478,2024-10-05,team,20
3479,2024-08-30,team,3
3480,2024-03-06,team,32
3481,2024-05-31,team,22
3482,2024-09-17,enterprise,15
3483,2024-09-12,enterprise,25
3484,2024-11-14,team,6
3485,2024-09-16,team,24
3486,2024-04-19,team,35
3487,2024-11-03,business,11
3488,2024-06-28,business,27
3489,2024-05-20,team,35
3490,2024-05-17,team,10
3491,2024-10-03,business,33
3492,2024-06-04,enterprise,23
3493,2024-07-17,business,29
3494,2024-05-11,team,34
3495,2024-06-30,business,3
3496,2024-06-23,team,18
3497,2024-05-10,business,39
3498,2024-01-03,business,8
3499,2024-04-24,business,34
3500,2024-07-02,enterprise,16
3501,2024-03-14,team,28
3502,2024-08-19,enterprise,21
3503,2024-05-15,business,15
3504,2024-03-02,team,38
3505,2024-04-11,enterprise,19
3506,2024-10-06,enterprise,23
3507,2024-05-28,enterprise,5
3508,2024-08-26,team,14
3509,2024-03-16,business,29
3510,2024-01-13,enterprise,6
3511,2024-10-29,team,35
3512,2024-04-06,business,6
3513,2024-07-02,enterprise,7
3514,2024-09-06,team,18
3515,2024-09-21,enterprise,14
3516,2024-04-03,team,36
3517,2024-06-15,business,39
3518,2024-02-26,business,38
3519,2024-10-08,team,12
3520,2024-09-13,enterprise,16
3521,2024-09-01,team,6
3522,2024-09-02,enterprise,15
3523,2024-02-26,team,25
3524,2024-03-04,business,40
3525,2024-02-20,team,25
3526,2024-02-25,business,30
3527,2024-03-31,team,17
3528,2024-07-13,enterprise,39
3529,2024-08-24,business,36
3530,2024-02-08,team,27
3531,2024-08-30,team,13
3532,2024-02-06,team,32
3533,2024-01-20,enterprise,23
3534,2024-06-03,business,9
3535,2024-06-10,enterprise,34
3536,2024-09-28,business,21
3537,2024-07-29,business,40
3538,2024-06-05,team,18
3539,2024-07-18,enterprise,23
3540,2024-09-08,team,12
3541,2024-05-17,team,19
3542,2024-02-23,business,39
3543,2024-05-28,team,19
3544,2024-09-24,business,30
3545,2024-03-06,business,33
3546,2024-11-09,enterprise,38
3547,2024-05-01,team,4
3548,2024-04-09,team,11
3549,2024-04-08,enterprise,14
3550,2024-06-05,team,4
3551,2024-01-23,business,24
3552,2024-07-18,enterprise,15
3553,2024-10-23,business,3
3554,2024-03-14,enterprise,28
3555,2024-07-27,enterprise,15
3556,2024-04-07,team,20
3557,2024-05-05,team,37
3558,2024-01-05,team,35
3559,2024-08-05,team,25
3560,2024-10-26,business,10
3561,2024-11-10,team,3
3562,2024-06-29,team,6
3563,2024-06-18,team,20
3564,2024-06-06,team,20
3565,2024-07-08,enterprise,39
3566,2024-07-23,team,13
3567,2024-11-15,enterprise,27
3568,2024-05-31,team,6
3569,2024-07-29,team,19
3570,2024-09-14,team,29
3571,2024-07-13,team,18
3572,2024-07-04,team,34
3573,2024-03-25,enterprise,26
3574,2024-04-15,business,27
3575,2024-03-18,team,17
3576,2024-11-05,enterprise,19
3577,2024-03-31,team,4
3578,2024-05-31,team,20
3579,2024-11-07,enterprise,16
3580,2024-04-13,business,9
3581,2024-10-12,team,39
3582,2024-02-09,business,39
3583,2024-03-18,team,6
3584,2024-10-06,enterprise,25
3585,2024-06-16,business,31
3586,2024-05-13,business,2
3587,2024-09-30,team,29
3588,2024-01-01,team,16
3589,2024-10-01,business,11
3590,2024-03-31,team,22
3591,2024-02-27,team,33
3592,2024-01-07,business,24
3593,2024-11-14,team,30
3594,2024-09-26,business,3
3595,2024-03-03,team,3
3596,2024-08-30,team,11
3597,2024-03-28,team,25
3598,2024-07-16,business,25
3599,2024-06-08,enterprise,13
3600,2024-03-19,enterprise,39
3601,2024-11-11,enterprise,18
3602,2024-06-30,team,31
3603,2024-07-30,business,22
3604,2024-04-09,business,23
3605,2024-01-07,business,19
3606,2024-08-31,team,2
3607,2024-02-07,business,9
3608,2024-05-08,enterprise,16
3609,2024-10-30,enterprise,37
3610,2024-07-18,enterprise,25
3611,2024-07-15,business,17
3612,2024-09-24,business,7
3613,2024-05-06,business,39
3614,2024-05-14,business,16
3615,2024-07-31,enterprise,8
3616,2024-07-05,team,7
3617,2024-09-22,team,7
3618,2024-04-01,business,36
3619,2024-01-03,enterprise,35
3620,2024-03-18,team,20
3621,2024-09-28,team,12
3622,2024-10-20,team,8
3623,2024-09-30,business,9
3624,2024-07-26,business,4
3625,2024-07-08,enterprise,20
3626,2024-11-26,team,40
3627,2024-08-28,team,22
3628,2024-03-25,business,9
3629,2024-01-15,team,10
3630,2024-07-03,team,11
3631,2024-03-29,team,20
3632,2024-01-19,enterprise,29
3633,2024-08-18,team,16
3634,2024-08-26,enterprise,22
3635,2024-02-09,enterprise,10
3636,2024-01-27,team,11
3637,2024-04-11,business,40
3638,2024-07-19,enterprise,16
3639,2024-09-04,team,4
3640,2024-08-28,team,5
3641,2024-11-12,enterprise,14
3642,2024-08-19,business,30
3643,2024-03-21,business,6
3644,2024-09-12,business,30
3645,2024-10-07,business,26
3646,2024-08-01,team,6
3647,2024-10-09,enterprise,39
3648,2024-05-31,business,25
3649,2024-02-15,business,13
3650,2024-09-11,enterprise,39
3651,2024-01-30,team,6
3652,2024-02-18,enterprise,30
3653,2024-05-21,team,22
3654,2024-06-06,team,33
3655,2024-07-13,enterprise,7
3656,2024-04-21,team,15
3657,2024-03-31,team,20
3658,2024-10-18,business,31
3659,2024-03-25,team,28
3660,2024-01-02,business,13
3661,2024-01-19,enterprise,39
3662,2024-02-27,team,37
3663,2024-08-11,team,20
3664,2024-05-16,business,13
3665,2024-08-06,enterprise,27
3666,2024-03-01,business,39
3667,2024-10-30,team,10
3668,2024-04-11,team,18
3669,2024-11-07,enterprise,40
3670,2024-10-01,enterprise,27
3671,2024-05-01,business,14
3672,2024-11-25,enterprise,23
3673,2024-05-26,enterprise,3
3674,2024-01-06,team,17
3675,2024-10-14,business,8
3676,2024-04-17,enterprise,24
3677,2024-02-18,enterprise,4
3678,2024-04-10,team,7
3679,2024-01-29,team,24
3680,2024-07-16,team,16
3681,2024-05-28,business,11
3682,2024-01-19,team,14
3683,2024-01-19,team,25
3684,2024-02-12,enterprise,30
3685,2024-02-27,team,40
3686,2024-08-11,enterprise,4
3687,2024-03-26,team,20
3688,2024-07-20,enterprise,37
3689,2024-07-16,team,5
3690,2024-10-02,team,15
3691,2024-08-31,enterprise,20
3692,2024-08-17,enterprise,14
3693,2024-07-09,team,11
3694,2024-11-25,business,19
3695,2024-10-27,team,19
3696,2024-05-04,team,18
3697,2024-05-12,enterprise,36
3698,2024-02-20,team,20
3699,2024-02-23,enterprise,15
3700,2024-10-31,business,12
3701,2024-01-26,business,17
3702,2024-09-10,team,4
3703,2024-07-15,team,37
3704,2024-01-03,team,22
3705,2024-03-20,team,12
3706,2024-09-08,team,40
3707,2024-08-12,team,22
3708,2024-09-08,team,22
3709,2024-09-02,team,35
3710,2024-09-10,enterprise,12
3711,2024-01-09,team,12
3712,2024-04-10,team,35
3713,2024-02-07,team,18
3714,2024-03-29,business,25
3715,2024-05-07,business,22
3716,2024-08-16,enterprise,24
3717,2024-05-17,team,33
3718,2024-05-19,enterprise,23
3719,2024-08-06,team,13
3720,2024-06-20,team,26
3721,2024-09-04,team,20
3722,2024-04-04,enterprise,28
3723,2024-05-12,team,20
3724,2024-01-09,business,6
3725,2024-10-02,enterprise,31
3726,2024-04-16,business,18
3727,2024-07-13,team,16
3728,2024-03-25,team,5
3729,2024-08-24,team,18
3730,2024-09-12,business,11
3731,2024-06-25,business,9
3732,2024-08-16,team,13
3733,2024-09-09,team,10
3734,2024-06-14,enterprise,5
3735,2024-03-05,team,37
3736,2024-11-17,team,36
3737,2024-08-25,business,22
3738,2024-07-26,team,21
3739,2024-01-13,team,8
3740,2024-01-31,business,39
3741,2024-05-26,enterprise,10
3742,2024-10-01,team,13
3743,2024-05-02,business,11
3744,2024-03-23,team,11
3745,2024-03-19,business,30
3746,2024-02-28,team,32
3747,2024-05-27,team,7
3748,2024-07-24,enterprise,13
3749,2024-08-12,enterprise,13
3750,2024-10-29,enterprise,14
3751,2024-02-25,business,20
3752,2024-04-08,team,22
3753,2024-05-22,enterprise,26
3754,2024-07-23,business,16
3755,2024-06-20,team,27
3756,2024-08-29,team,18
3757,2024-04-15,business,14
3758,2024-11-08,team,17
3759,2024-01-19,business,34
3760,2024-06-24,business,8
3761,2024-08-14,team,23
3762,2024-08-09,team,40
3763,2024-06-21,business,37
3764,2024-08-21,enterprise,5
3765,2024-11-19,team,28
3766,2024-07-09,business,8
3767,2024-04-16,team,37
3768,2024-10-22,team,14
3769,2024-01-05,team,27
3770,2024-09-12,enterprise,29
3771,2024-06-08,enterprise,36
3772,2024-08-22,enterprise,12
3773,2024-05-18,team,18
3774,2024-04-18,team,9
3775,2024-07-03,enterprise,23
3776,2024-04-01,team,11
3777,2024-07-20,team,5
3778,2024-03-25,team,11
3779,2024-10-07,enterprise,6
3780,2024-05-19,team,15
3781,2024-03-27,business,9
3782,2024-04-25,team,27
3783,2024-02-04,team,19
3784,2024-01-19,business,37
3785,2024-01-06,team,22
3786,2024-04-23,team,26
3787,2024-02-29,business,40
3788,2024-08-23,business,19
3789,2024-03-13,business,10
3790,2024-03-02,team,29
3791,2024-03-09,team,40
3792,2024-10-18,team,26
3793,2024-10-29,enterprise,17
3794,2024-02-29,enterprise,26
3795,2024-09-26,business,27
3796,2024-06-29,team,5
3797,2024-10-31,team,23
3798,2024-06-23,business,25
3799,2024-01-04,business,15
3800,2024-05-12,team,16
3801,2024-11-19,team,34
3802,2024-03-14,team,7
3803,2024-04-16,enterprise,16
3804,2024-04-20,team,39
3805,2024-08-23,team,19
3806,2024-04-13,team,37
3807,2024-07-18,enterprise,27
3808,2024-10-14,team,20
3809,2024-03-23,business,27
3810,2024-02-21,team,39
3811,2024-11-08,team,7
3812,2024-08-30,team,34
3813,2024-02-11,team,34
3814,2024-05-11,team,29
3815,2024-02-02,business,40
3816,2024-10-06,team,39
3817,2024-06-05,enterprise,9
3818,2024-04-24,enterprise,39
3819,2024-08-22,team,6
3820,2024-02-18,team,6
3821,2024-10-22,team,3
3822,2024-11-09,business,6
3823,2024-06-15,team,36
3824,2024-04-19,team,21
3825,2024-01-20,business,28
3826,2024-01-14,team,38
3827,2024-05-06,business,34
3828,2024-10-06,business,39
3829,2024-10-06,team,24
3830,2024-06-10,business,8
3831,2024-04-01,business,19
3832,2024-09-03,team,30
