ticket_id,date,location,covers,food,drink,tip,payment
1641,2024-04-01,Riverside,1,18,11,11.62,card
1642,2024-04-01,Riverside,5,90,40,25.48,card
1643,2024-04-01,Airport,4,84,12,16,card
1644,2024-04-01,Airport,3,63,33,18.31,card
1645,2024-04-01,Airport,4,76,32,12.28,card
1646,2024-04-01,Airport,3,48,27,5.86,cash
1647,2024-04-01,Mall,4,100,52,18.15,card
1648,2024-04-01,Mall,2,56,12,10.39,card
1649,2024-04-01,Mall,6,144,72,32.7,card
1650,2024-04-01,Mall,2,54,6,7.99,card
1651,2024-04-02,Downtown,1,13,12,2.26,cash
1652,2024-04-02,Downtown,2,24,10,6.16,card
1653,2024-04-02,Downtown,6,114,54,8.81,cash
1654,2024-04-02,Downtown,5,135,25,23.67,card
1655,2024-04-02,Downtown,3,54,39,11.19,cash
1656,2024-04-02,Downtown,3,66,18,12.32,card
1657,2024-04-02,Riverside,3,60,33,33.32,card
1658,2024-04-02,Riverside,3,72,33,-7.71,cash
1659,2024-04-02,Riverside,1,25,7,1.98,cash
1660,2024-04-02,Riverside,1,20,9,4.59,card
1661,2024-04-02,Riverside,6,162,18,18.5,cash
1662,2024-04-02,Airport,2,56,10,7.62,card
1663,2024-04-02,Airport,2,56,12,13.28,card
1664,2024-04-02,Airport,3,57,12,10.47,card
1665,2024-04-02,Mall,2,40,6,2.33,cash
1666,2024-04-02,Mall,6,78,54,13.9,card
1667,2024-04-02,Mall,5,135,70,25.22,card
1668,2024-04-02,Mall,6,78,24,18.67,card
1669,2024-04-02,Mall,1,30,11,3.57,cash
1670,2024-04-02,Mall,5,125,35,28.56,card
1671,2024-04-03,Downtown,2,28,16,8.43,card
1672,2024-04-03,Downtown,2,46,22,9.88,card
1673,2024-04-03,Downtown,5,65,20,16.03,card
1674,2024-04-03,Downtown,3,45,21,7.67,card
1675,2024-04-03,Downtown,5,130,70,21.86,card
1676,2024-04-03,Downtown,5,130,55,19.66,card
1677,2024-04-03,Riverside,3,42,12,5.71,cash
1678,2024-04-03,Riverside,6,96,66,14.08,cash
1679,2024-04-03,Riverside,3,42,33,21.73,card
1680,2024-04-03,Riverside,3,48,27,8.59,card
1681,2024-04-03,Riverside,3,84,21,38.47,card
1682,2024-04-03,Riverside,5,110,15,19.3,card
1683,2024-04-03,Airport,6,168,48,30,card
1684,2024-04-03,Airport,5,75,55,15.63,cash
1685,2024-04-03,Airport,6,156,36,21.32,card
1686,2024-04-03,Mall,3,39,27,10.68,card
1687,2024-04-03,Mall,3,81,24,18.96,card
1688,2024-04-03,Mall,2,60,20,7.82,cash
1689,2024-04-04,Downtown,2,40,22,8.58,card
1690,2024-04-04,Downtown,6,132,24,19.6,card
1691,2024-04-04,Downtown,6,144,66,38.73,card
1692,2024-04-04,Downtown,1,18,14,5.31,card
1693,2024-04-04,Downtown,3,66,39,14.02,card
1694,2024-04-04,Riverside,2,50,14,22.7,card
1695,2024-04-04,Riverside,5,120,50,19.73,card
1696,2024-04-04,Riverside,2,58,18,14.28,card
1697,2024-04-04,Riverside,1,27,4,4.94,card
1698,2024-04-04,Riverside,6,84,84,48.62,card
1699,2024-04-04,Airport,2,38,12,7.67,card
1700,2024-04-04,Airport,1,17,8,4.64,card
1701,2024-04-04,Airport,1,27,13,3.84,cash
1702,2024-04-04,Airport,3,51,42,11.2,card
1703,2024-04-04,Airport,1,16,12,5.4,card
1704,2024-04-04,Mall,6,162,84,35.9,card
1705,2024-04-04,Mall,4,116,16,14.59,card
1706,2024-04-04,Mall,5,125,70,13.52,cash
1707,2024-04-04,Mall,3,81,15,12.77,card
1708,2024-04-05,Downtown,4,88,40,14.94,cash
1709,2024-04-05,Downtown,2,30,8,3.78,cash
1710,2024-04-05,Downtown,6,114,30,26.83,card
1711,2024-04-05,Riverside,3,57,42,28.03,card
1712,2024-04-05,Riverside,5,85,70,51.9,card
1713,2024-04-05,Riverside,2,40,8,5.8,card
1714,2024-04-05,Riverside,1,28,13,3.35,cash
1715,2024-04-05,Riverside,3,36,12,7.03,card
1716,2024-04-05,Airport,5,80,55,21.98,card
1717,2024-04-05,Airport,2,30,26,5.86,cash
1718,2024-04-05,Airport,4,84,48,11.64,cash
1719,2024-04-05,Mall,5,80,30,16.96,card
1720,2024-04-05,Mall,6,132,84,17.94,cash
1721,2024-04-05,Mall,2,56,16,14.17,card
1722,2024-04-05,Mall,2,24,24,7.3,card
1723,2024-04-05,Mall,5,145,15,16.6,cash
1724,2024-04-05,Mall,3,45,33,8.48,card
1725,2024-04-06,Downtown,5,140,60,23.59,cash
1726,2024-04-06,Downtown,3,60,18,10.02,cash
1727,2024-04-06,Downtown,1,20,9,2.57,cash
1728,2024-04-06,Downtown,5,115,55,23.41,card
1729,2024-04-06,Downtown,2,52,6,8.81,card
1730,2024-04-06,Downtown,6,90,78,21.59,cash
1731,2024-04-06,Riverside,4,120,56,56.91,card
1732,2024-04-06,Riverside,4,100,56,18.09,card
1733,2024-04-06,Riverside,2,52,20,13.62,card
1734,2024-04-06,Riverside,6,114,18,41.19,card
1735,2024-04-06,Airport,1,15,6,3.32,card
1736,2024-04-06,Airport,5,135,65,24.05,card
1737,2024-04-06,Airport,1,28,10,4.34,card
1738,2024-04-06,Mall,2,44,10,6.01,card
1739,2024-04-06,Mall,6,120,18,7.21,cash
1740,2024-04-06,Mall,4,88,32,15.96,card
1741,2024-04-06,Mall,6,120,60,22.18,card
1742,2024-04-06,Mall,4,100,28,15.47,cash
1743,2024-04-06,Mall,5,100,50,15.38,card
1744,2024-04-07,Downtown,2,28,10,6.54,card
1745,2024-04-07,Downtown,3,72,9,13.64,card
1746,2024-04-07,Downtown,6,120,60,30.34,card
1747,2024-04-07,Downtown,3,81,42,18.18,card
1748,2024-04-07,Downtown,3,57,30,9.9,card
1749,2024-04-07,Downtown,5,90,60,10.37,cash
1750,2024-04-07,Riverside,1,21,14,4.37,cash
1751,2024-04-07,Riverside,3,66,36,16.41,card
1752,2024-04-07,Riverside,1,12,9,2.53,cash
1753,2024-04-07,Riverside,2,54,12,22.35,card
1754,2024-04-07,Airport,5,75,55,14.4,cash
1755,2024-04-07,Airport,1,26,4,4.01,card
1756,2024-04-07,Airport,4,48,28,10.67,card
1757,2024-04-07,Airport,6,126,72,23.43,card
1758,2024-04-07,Airport,4,48,28,11.07,card
1759,2024-04-07,Mall,2,38,16,7.96,card
1760,2024-04-07,Mall,6,72,84,30.16,card
1761,2024-04-07,Mall,1,25,6,2.17,cash
1762,2024-04-08,Downtown,5,145,50,27.45,card
1763,2024-04-08,Downtown,5,110,40,19.14,cash
1764,2024-04-08,Downtown,6,162,78,29.3,cash
1765,2024-04-08,Downtown,3,60,33,14.3,card
1766,2024-04-08,Downtown,1,16,12,3.57,card
1767,2024-04-08,Downtown,4,112,16,13.16,cash
1768,2024-04-08,Riverside,4,116,28,18.11,card
1769,2024-04-08,Riverside,2,44,18,23.67,card
1770,2024-04-08,Riverside,6,180,60,84.16,card
1771,2024-04-08,Riverside,4,52,56,32.5,card
1772,2024-04-08,Riverside,5,80,60,13.83,cash
1773,2024-04-08,Airport,5,95,55,17.09,card
1774,2024-04-08,Airport,2,52,24,13.35,card
1775,2024-04-08,Airport,2,24,14,3.27,cash
1776,2024-04-08,Airport,6,90,30,12.51,cash
1777,2024-04-08,Airport,3,90,12,11.96,cash
1778,2024-04-08,Mall,3,42,9,3.15,cash
1779,2024-04-08,Mall,4,88,40,13.42,cash
1780,2024-04-08,Mall,1,13,13,2.42,cash
1781,2024-04-08,Mall,4,60,56,9.28,cash
1782,2024-04-08,Mall,4,100,24,6.74,cash
1783,2024-04-08,Mall,2,30,16,8.38,card
1784,2024-04-09,Downtown,4,60,12,11.67,card
1785,2024-04-09,Downtown,4,120,24,12.58,cash
1786,2024-04-09,Downtown,5,100,60,22.92,card
1787,2024-04-09,Downtown,1,26,4,3.82,cash
1788,2024-04-09,Riverside,4,76,40,18.68,card
1789,2024-04-09,Riverside,6,114,66,20.08,card
1790,2024-04-09,Riverside,1,22,5,9.16,card
1791,2024-04-09,Airport,3,72,15,9.02,card
1792,2024-04-09,Airport,2,52,10,6.26,cash
1793,2024-04-09,Airport,4,80,28,20.44,card
1794,2024-04-09,Airport,2,30,24,9.78,card
1795,2024-04-09,Mall,5,115,45,21.63,card
1796,2024-04-09,Mall,6,156,78,28.07,card
1797,2024-04-09,Mall,4,116,32,20.32,card
1798,2024-04-10,Downtown,5,75,65,14.18,card
1799,2024-04-10,Downtown,3,90,36,12.99,card
1800,2024-04-10,Downtown,3,54,36,14.96,card
1801,2024-04-10,Riverside,5,65,55,20.45,card
1802,2024-04-10,Riverside,4,104,28,13.33,card
1803,2024-04-10,Riverside,3,39,24,3.37,cash
1804,2024-04-10,Riverside,2,58,26,7.51,cash
1805,2024-04-10,Riverside,6,138,54,23.78,cash
1806,2024-04-10,Riverside,3,51,33,29.78,card
1807,2024-04-10,Airport,1,28,14,6.01,card
1808,2024-04-10,Airport,2,36,22,11.34,card
1809,2024-04-10,Airport,1,28,5,6.36,card
1810,2024-04-10,Airport,5,140,55,36.02,card
1811,2024-04-10,Airport,4,96,16,13.74,card
1812,2024-04-10,Mall,3,69,15,9.83,card
1813,2024-04-10,Mall,6,84,72,20.1,card
1814,2024-04-10,Mall,1,30,9,5.93,card
1815,2024-04-10,Mall,5,75,45,17.96,card
1816,2024-04-10,Mall,6,144,24,27.17,card
1817,2024-04-10,Mall,2,46,24,4.09,cash
1818,2024-04-11,Downtown,1,15,10,4.32,card
1819,2024-04-11,Downtown,1,19,5,3.62,card
1820,2024-04-11,Downtown,2,32,10,6.98,card
1821,2024-04-11,Downtown,3,81,15,8.47,cash
1822,2024-04-11,Downtown,6,102,48,28.96,card
1823,2024-04-11,Riverside,2,32,24,5.32,cash
1824,2024-04-11,Riverside,3,84,42,42.16,card
1825,2024-04-11,Riverside,4,108,16,14.86,cash
1826,2024-04-11,Riverside,1,14,11,2.65,card
1827,2024-04-11,Riverside,6,114,24,50.33,card
1828,2024-04-11,Airport,5,135,40,17.91,card
1829,2024-04-11,Airport,2,26,14,4.84,card
1830,2024-04-11,Airport,3,36,27,7.68,cash
1831,2024-04-11,Mall,2,28,14,7.16,card
1832,2024-04-11,Mall,2,60,8,11.02,card
1833,2024-04-11,Mall,4,104,56,29.34,card
1834,2024-04-12,Downtown,6,162,66,30.05,card
1835,2024-04-12,Downtown,5,95,25,12.96,card
1836,2024-04-12,Downtown,1,16,8,3.63,card
1837,2024-04-12,Downtown,1,19,3,2.63,card
1838,2024-04-12,Downtown,4,56,32,15.56,card
1839,2024-04-12,Riverside,5,110,40,10.6,cash
1840,2024-04-12,Riverside,5,145,25,19.76,cash
1841,2024-04-12,Riverside,1,19,8,3.34,cash
1842,2024-04-12,Airport,1,17,10,3.66,card
1843,2024-04-12,Airport,5,95,35,16.61,card
1844,2024-04-12,Airport,2,26,20,5.96,card
1845,2024-04-12,Mall,6,132,42,29.12,card
1846,2024-04-12,Mall,6,162,66,40.22,card
1847,2024-04-12,Mall,1,26,9,3.93,card
1848,2024-04-13,Downtown,5,140,15,29.6,card
1849,2024-04-13,Downtown,4,116,20,14.31,card
1850,2024-04-13,Downtown,5,70,55,16.55,card
1851,2024-04-13,Downtown,1,20,14,5.94,card
1852,2024-04-13,Downtown,6,138,24,19.12,card
1853,2024-04-13,Downtown,4,108,48,27.69,card
1854,2024-04-13,Riverside,1,25,13,5.11,card
1855,2024-04-13,Riverside,3,72,21,9.64,card
1856,2024-04-13,Riverside,5,60,45,14.63,card
1857,2024-04-13,Riverside,6,138,48,73.31,card
1858,2024-04-13,Riverside,1,17,12,8.8,card
1859,2024-04-13,Riverside,5,130,70,38.88,card
1860,2024-04-13,Airport,1,26,8,3.52,cash
1861,2024-04-13,Airport,4,100,12,15.69,card
1862,2024-04-13,Airport,2,42,12,7.47,card
1863,2024-04-13,Airport,4,88,40,15.8,card
1864,2024-04-13,Airport,4,64,56,20.43,card
1865,2024-04-13,Mall,3,51,39,11.62,cash
1866,2024-04-13,Mall,4,76,16,11.23,card
1867,2024-04-13,Mall,6,120,66,17.37,cash
1868,2024-04-13,Mall,3,87,21,5.61,cash
1869,2024-04-13,Mall,5,130,25,12.29,cash
1870,2024-04-14,Downtown,3,78,27,11.6,card
1871,2024-04-14,Downtown,4,96,56,22.2,card
1872,2024-04-14,Downtown,6,84,42,15.97,cash
1873,2024-04-14,Riverside,3,78,15,30.14,card
1874,2024-04-14,Riverside,4,80,40,6.26,cash
1875,2024-04-14,Riverside,6,156,66,42.67,card
1876,2024-04-14,Riverside,5,80,35,14.43,card
1877,2024-04-14,,6,114,24,49.74,card
1878,2024-04-14,Airport,6,78,84,31.12,card
1879,2024-04-14,Airport,5,90,15,12.42,card
1880,2024-04-14,Airport,4,88,36,17.68,card
1881,2024-04-14,Airport,2,32,14,6.59,card
1882,2024-04-14,Mall,3,75,18,9.1,cash
1883,2024-04-14,Mall,4,116,36,28.01,card
1884,2024-04-14,Mall,4,100,52,18.64,cash
1885,2024-04-14,Mall,3,78,33,14.3,card
1886,2024-04-14,Mall,5,105,25,7.59,cash
1887,2024-04-14,Mall,3,75,30,18.19,card
1888,2024-04-15,Downtown,5,130,65,25.27,cash
1889,2024-04-15,Downtown,1,29,5,3.56,cash
1890,2024-04-15,Downtown,4,92,36,20.89,card
1891,2024-04-15,Downtown,4,104,16,21.69,card
1892,2024-04-15,Downtown,2,36,22,11.45,card
1893,2024-04-15,Downtown,2,48,28,7.61,cash
1894,2024-04-15,Riverside,5,80,35,12.16,cash
1895,2024-04-15,Riverside,4,56,20,8.28,card
1896,2024-04-15,Riverside,5,150,70,17.53,cash
1897,2024-04-15,Riverside,3,69,33,12.42,card
1898,2024-04-15,Airport,6,96,42,20.79,card
1899,2024-04-15,Airport,1,24,11,2.88,cash
1900,2024-04-15,Airport,5,125,55,31.54,card
1901,2024-04-15,Mall,5,105,65,21.14,card
1902,2024-04-15,Mall,3,69,42,12.62,card
1903,2024-04-15,Mall,3,87,30,11.65,cash
1904,2024-04-15,Mall,2,60,26,5.73,cash
1905,2024-04-16,Downtown,6,174,30,32.76,card
1906,2024-04-16,Downtown,4,64,12,5.26,cash
1907,2024-04-16,Downtown,5,140,65,25.35,cash
1908,2024-04-16,Downtown,3,63,33,13.83,card
1909,2024-04-16,Riverside,1,16,13,4.11,card
1910,2024-04-16,Riverside,6,138,78,82.17,card
1911,2024-04-16,Riverside,3,63,30,39.79,card
1912,2024-04-16,Airport,6,150,54,18.81,cash
1913,2024-04-16,Airport,6,102,48,24.71,card
1914,2024-04-16,Airport,3,78,39,17.22,card
1915,2024-04-16,Mall,4,64,32,16.34,card
1916,2024-04-16,Mall,4,48,56,10.6,card
1917,2024-04-16,Mall,5,75,35,12.33,card
1918,2024-04-16,Mall,5,65,55,13.66,card
1919,2024-04-16,Mall,6,162,48,33.51,card
1920,2024-04-16,Mall,3,51,18,7.72,card
1921,2024-04-17,Downtown,6,138,48,23.2,cash
1922,2024-04-17,Downtown,2,38,24,8.17,card
1923,2024-04-17,Downtown,4,52,28,6.29,cash
1924,2024-04-17,Riverside,5,130,55,77.02,card
1925,2024-04-17,Riverside,1,26,6,1.67,cash
1926,2024-04-17,Riverside,3,90,42,12.77,cash
1927,2024-04-17,Airport,6,132,66,17.09,cash
1928,2024-04-17,Airport,5,145,50,36.66,card
1929,2024-04-17,Airport,2,46,20,9.86,card
1930,2024-04-17,Airport,1,14,7,4.13,card
1931,2024-04-17,Airport,3,42,33,13.68,card
1932,2024-04-17,Mall,3,45,24,13.69,card
1933,2024-04-17,Mall,4,120,28,15.59,card
1934,2024-04-17,Mall,5,90,65,26.86,card
1935,2024-04-17,Mall,1,28,12,5.07,card
1936,2024-04-17,Mall,2,24,14,5.36,card
1937,2024-04-18,Downtown,1,20,12,5.92,card
1938,2024-04-18,Downtown,6,174,48,27.51,cash
1939,2024-04-18,Downtown,5,140,40,31.3,card
1940,2024-04-18,Downtown,5,90,20,6.02,cash
1941,2024-04-18,Riverside,4,112,52,31.18,card
1942,2024-04-18,Riverside,6,138,66,20.04,cash
1943,2024-04-18,Riverside,2,34,8,3.77,cash
1944,2024-04-18,Riverside,4,80,12,11.04,card
1945,2024-04-18,Airport,4,68,32,10.82,cash
1946,2024-04-18,Airport,2,26,6,5.98,card
1947,2024-04-18,Airport,2,60,28,6.64,cash
1948,2024-04-18,Airport,6,114,72,37.03,card
1949,2024-04-18,Airport,2,28,26,7.01,cash
1950,2024-04-18,Mall,5,135,45,26.27,card
1951,2024-04-18,Mall,2,32,12,7.19,card
1952,2024-04-18,Mall,2,54,24,12.31,card
1953,2024-04-18,Mall,6,114,78,27.5,card
1954,2024-04-19,Downtown,2,52,16,3.65,cash
1955,2024-04-19,Downtown,4,108,36,25.6,card
1956,2024-04-19,Downtown,6,168,30,21.9,cash
1957,2024-04-19,Downtown,6,180,36,14.23,cash
1958,2024-04-19,Riverside,4,72,56,45.93,card
1959,2024-04-19,Riverside,3,63,24,16.02,card
1960,2024-04-19,Riverside,3,57,24,12.86,card
1961,2024-04-19,Riverside,4,96,44,49.75,card
1962,2024-04-19,Riverside,2,58,28,17,card
1963,2024-04-19,Airport,1,29,11,5.12,cash
1964,2024-04-19,Airport,5,85,65,10.59,cash
1965,2024-04-19,Airport,4,52,28,13.31,card
1966,2024-04-19,Airport,4,104,52,18.36,cash
1967,2024-04-19,Airport,2,26,6,4.8,card
1968,2024-04-19,Airport,2,28,12,2.96,cash
1969,2024-04-19,Mall,3,78,24,6.18,cash
1970,2024-04-19,Mall,3,90,30,16.39,card
1971,2024-04-19,Mall,6,96,60,21.05,card
1972,2024-04-20,Downtown,4,72,44,11.29,cash
1973,2024-04-20,Downtown,1,23,5,-3.45,card
1974,2024-04-20,Downtown,2,60,26,10.11,card
1975,2024-04-20,Downtown,4,96,28,20.05,card
1976,2024-04-20,Downtown,2,38,12,3.47,cash
1977,2024-04-20,Riverside,2,46,8,19.26,card
1978,2024-04-20,Riverside,1,13,3,1.84,cash
1979,2024-04-20,Riverside,6,114,18,11.94,cash
1980,2024-04-20,Riverside,6,174,18,24.31,card
1981,2024-04-20,Riverside,1,30,9,4.27,cash
1982,2024-04-20,Airport,5,80,40,21.65,card
1983,2024-04-20,Airport,4,52,56,21.33,card
1984,2024-04-20,Airport,5,85,60,18.89,card
1985,2024-04-20,Airport,4,112,48,22.02,card
1986,2024-04-20,Airport,2,28,8,3.33,cash
1987,2024-04-20,Airport,2,38,14,5.93,card
1988,2024-04-20,Mall,5,75,60,22.9,card
1989,2024-04-20,Mall,2,38,16,7.01,cash
1990,2024-04-20,Mall,6,138,54,35.1,card
1991,2024-04-20,Mall,5,135,40,20.16,cash
1992,2024-04-20,Mall,2,58,18,5.3,cash
1993,2024-04-20,Mall,1,21,9,4.03,card
1994,2024-04-21,Downtown,2,36,22,5.05,cash
1995,2024-04-21,Downtown,6,162,78,39.57,card
1996,2024-04-21,Downtown,6,72,84,16.81,card
1997,2024-04-21,Downtown,5,105,25,21.74,card
1998,2024-04-21,Riverside,1,13,11,3.81,card
1999,2024-04-21,Riverside,4,96,48,10.94,cash
2000,2024-04-21,Riverside,3,39,27,25.76,card
2001,2024-04-21,Airport,5,130,25,18.4,card
2002,2024-04-21,Airport,1,28,11,5.33,card
2003,2024-04-21,Airport,1,22,8,5.08,card
2004,2024-04-21,Mall,6,132,36,21.08,card
2005,2024-04-21,Mall,4,64,28,6.34,cash
2006,2024-04-21,Mall,4,88,52,19.98,card
2007,2024-04-21,Mall,2,60,28,9.9,card
2008,2024-04-21,Mall,6,108,36,18.94,card
2009,2024-04-21,Mall,5,115,35,21.68,card
2010,2024-04-22,Downtown,5,145,45,20.84,card
2011,2024-04-22,Downtown,1,20,5,4.45,card
2012,2024-04-22,Downtown,3,84,36,19.57,card
2013,2024-04-22,Riverside,5,90,30,20.07,card
2014,2024-04-22,Riverside,1,16,8,1.8,cash
2015,2024-04-22,Riverside,1,26,14,3.12,cash
2016,2024-04-22,Airport,3,69,24,10.68,card
2017,2024-04-22,Airport,1,12,4,1.92,card
2018,2024-04-22,Airport,5,65,40,15.18,card
2019,2024-04-22,Airport,4,96,44,-10.63,cash
2020,2024-04-22,Airport,5,95,45,22.69,card
2021,2024-04-22,Airport,5,80,65,23.27,card
2022,2024-04-22,Mall,6,168,78,14.08,cash
2023,2024-04-22,Mall,5,105,35,19.74,card
2024,2024-04-22,Mall,2,44,16,9.69,card
2025,2024-04-23,Downtown,4,68,40,15.61,card
2026,2024-04-23,Downtown,5,135,40,34.73,card
2027,2024-04-23,Downtown,1,15,7,2.99,card
2028,2024-04-23,Downtown,4,88,32,13.15,card
2029,2024-04-23,Downtown,5,115,70,28.68,card
2030,2024-04-23,Riverside,5,100,45,18.36,card
2031,2024-04-23,Riverside,5,60,35,30.61,card
2032,2024-04-23,Riverside,5,90,45,38.82,card
2033,2024-04-23,Riverside,5,130,65,70.02,card
2034,2024-04-23,Riverside,1,20,10,9.24,card
2035,2024-04-23,Riverside,5,145,65,33.61,card
2036,2024-04-23,Airport,4,48,56,8.92,cash
2037,2024-04-23,Airport,2,48,24,3.66,cash
2038,2024-04-23,Airport,5,75,65,15.12,card
2039,2024-04-23,,3,36,30,11.61,card
2040,2024-04-23,Airport,3,81,9,17.51,card
2041,2024-04-23,Mall,4,52,24,6.84,cash
2042,2024-04-23,Mall,2,30,12,4.71,card
2043,2024-04-23,Mall,4,88,32,13.03,cash
2044,2024-04-23,Mall,4,100,12,8.29,cash
2045,2024-04-24,Downtown,6,84,24,18.21,card
2046,2024-04-24,Downtown,1,16,14,5.95,card
2047,2024-04-24,Downtown,6,114,48,17.19,card
2048,2024-04-24,Downtown,3,42,12,5.4,cash
2049,2024-04-24,Downtown,2,60,28,9.85,cash
2050,2024-04-24,Riverside,6,132,78,31.37,card
2051,2024-04-24,Riverside,4,104,48,19.11,card
2052,2024-04-24,Riverside,1,19,13,2.48,cash
2053,2024-04-24,Airport,4,112,56,20.22,card
2054,2024-04-24,Airport,4,52,44,17.84,card
2055,2024-04-24,Airport,1,27,12,5.26,card
2056,2024-04-24,Airport,3,63,33,11.54,card
2057,2024-04-24,Airport,5,150,25,29.36,card
2058,2024-04-24,Airport,1,16,3,2.08,card
2059,2024-04-24,Mall,4,52,16,10.03,card
2060,2024-04-24,Mall,5,120,55,31.01,card
2061,2024-04-24,Mall,1,23,8,4.16,card
2062,2024-04-24,Mall,1,24,12,-16.33,card
2063,2024-04-25,Downtown,2,26,24,9.82,card
2064,2024-04-25,Downtown,3,69,12,15.08,card
2065,2024-04-25,Downtown,2,48,16,7.51,cash
2066,2024-04-25,Riverside,2,54,12,11.57,card
2067,2024-04-25,Riverside,4,80,44,14.44,card
2068,2024-04-25,Riverside,3,90,9,30.86,card
2069,2024-04-25,Riverside,1,21,6,4.67,card
2070,2024-04-25,Riverside,5,150,70,24.57,cash
2071,2024-04-25,Riverside,6,90,84,18.33,card
2072,2024-04-25,Airport,4,68,44,12.15,card
2073,2024-04-25,Airport,2,40,16,5.53,cash
2074,2024-04-25,Airport,2,30,16,3.28,cash
2075,2024-04-25,Mall,5,110,45,17.96,card
2076,2024-04-25,Mall,2,32,20,9.47,card
2077,2024-04-25,Mall,5,95,70,20.15,card
2078,2024-04-26,Downtown,4,116,40,21.71,card
2079,2024-04-26,Downtown,1,20,4,3.16,card
2080,2024-04-26,Downtown,4,112,56,26.39,card
2081,2024-04-26,Downtown,4,56,40,13.53,card
2082,2024-04-26,Downtown,4,96,16,13.7,cash
2083,2024-04-26,Riverside,4,112,56,30.43,card
2084,2024-04-26,Riverside,6,150,72,23.96,card
2085,2024-04-26,Riverside,6,168,54,23.35,card
2086,2024-04-26,Riverside,2,28,12,4.67,card
2087,2024-04-26,Riverside,1,21,14,11.35,card
2088,2024-04-26,Riverside,1,12,13,2.07,cash
2089,2024-04-26,Airport,4,80,12,15.72,card
2090,2024-04-26,Airport,2,56,12,7.99,card
2091,2024-04-26,Airport,3,57,36,16.7,card
2092,2024-04-26,Mall,6,150,18,30.03,card
2093,2024-04-26,Mall,3,90,18,12.68,card
2094,2024-04-26,Mall,4,72,24,17.69,card
2095,2024-04-26,Mall,5,80,30,7.67,cash
2096,2024-04-27,Downtown,3,60,30,14.53,card
2097,2024-04-27,Downtown,6,174,84,37.41,card
2098,2024-04-27,Downtown,1,13,13,2.6,card
2099,2024-04-27,Downtown,1,30,14,7.02,card
2100,2024-04-27,Downtown,4,52,32,10.64,card
2101,2024-04-27,Downtown,1,25,5,3.79,card
2102,2024-04-27,Riverside,1,15,14,3.1,card
2103,2024-04-27,Riverside,5,145,30,28.54,card
2104,2024-04-27,Riverside,2,46,26,7.5,card
2105,2024-04-27,Riverside,4,88,48,6.89,cash
2106,2024-04-27,Riverside,3,39,39,30.44,card
2107,2024-04-27,Riverside,2,40,16,9.1,card
2108,2024-04-27,Airport,5,80,40,17.89,card
2109,2024-04-27,Airport,3,66,21,6.73,cash
2110,2024-04-27,Airport,6,156,54,12.68,cash
2111,2024-04-27,Mall,1,25,14,6.3,card
2112,2024-04-27,Mall,6,126,72,12.31,cash
2113,2024-04-27,Mall,5,150,20,20.68,cash
2114,2024-04-27,Mall,4,112,24,25.48,card
2115,2024-04-27,Mall,5,85,30,15.27,card
2116,2024-04-27,Mall,5,135,55,33.4,card
2117,2024-04-28,Downtown,2,40,28,7.22,card
2118,2024-04-28,Downtown,3,84,27,14.14,cash
2119,2024-04-28,Downtown,4,80,24,20.43,card
2120,2024-04-28,Riverside,1,29,5,3.54,card
2121,2024-04-28,Riverside,4,92,32,16.14,card
2122,2024-04-28,Riverside,1,28,9,2.13,cash
2123,2024-04-28,Riverside,4,52,48,10.22,card
2124,2024-04-28,Riverside,1,26,5,8.84,card
2125,2024-04-28,Riverside,6,174,36,69.91,card
2126,2024-04-28,Airport,1,19,7,4.88,card
2127,2024-04-28,Airport,2,40,22,7.67,card
2128,2024-04-28,Airport,6,90,30,16.69,card
2129,2024-04-28,Airport,4,92,52,20.2,card
2130,2024-04-28,Airport,4,96,36,11.01,cash
2131,2024-04-28,Mall,4,120,20,16.21,card
2132,2024-04-28,Mall,1,12,10,2.6,card
2133,2024-04-28,Mall,1,17,7,1.59,cash
2134,2024-04-28,Mall,3,48,42,15.35,card
2135,2024-04-29,Downtown,3,36,33,13.6,card
2136,2024-04-29,Downtown,4,120,52,14.49,cash
2137,2024-04-29,Downtown,2,58,20,4.72,cash
2138,2024-04-29,Riverside,3,66,15,11.65,card
2139,2024-04-29,Riverside,4,52,36,7.83,cash
2140,2024-04-29,Riverside,1,20,14,14.08,card
2141,2024-04-29,Riverside,3,87,39,10.72,cash
2142,2024-04-29,Airport,6,102,60,23.82,card
2143,2024-04-29,Airport,2,34,26,9.73,card
2144,2024-04-29,Airport,1,28,14,7.86,card
2145,2024-04-29,Airport,4,88,36,16.36,card
2146,2024-04-29,Airport,2,46,10,3.45,cash
2147,2024-04-29,Mall,6,126,78,40.01,card
2148,2024-04-29,Mall,3,90,9,18.39,card
2149,2024-04-29,Mall,3,72,12,9.84,card
2150,2024-04-30,Downtown,4,72,28,11.37,card
2151,2024-04-30,Downtown,6,72,60,12.06,cash
2152,2024-04-30,Downtown,5,130,65,23.82,card
2153,2024-04-30,Downtown,5,150,60,37.57,card
2154,2024-04-30,Riverside,5,70,45,34.23,card
2155,2024-04-30,Riverside,2,44,12,9.06,card
2156,2024-04-30,Riverside,2,58,10,8.02,cash
2157,2024-04-30,Riverside,4,100,12,38.32,card
2158,2024-04-30,Riverside,2,60,20,30.92,card
2159,2024-04-30,Riverside,5,100,35,56.29,card
2160,2024-04-30,Airport,5,120,45,29.84,card
2161,2024-04-30,Airport,5,130,25,25.41,card
