trip_id,driver_id,start_ts,end_ts,distance_km,fare,rating
3510,341,2024-02-01T18:25,2024-02-01T19:01,20.2,29.62,4.0
3511,77,2024-03-04T16:47,2024-03-04T17:04,7.6,12.91,4.9
3512,384,2024-01-30T16:56,2024-01-30T17:13,5.7,10.82,3.3
3513,64,2024-01-06T12:47,2024-01-06T13:09,13.3,19.93,4.3
3514,108,2024-02-13T18:01,2024-02-13T18:45,22.8,33.68,4.4
3515,268,2024-01-15T09:15,2024-01-15T09:25,5.6,9.66,3.7
3516,210,2024-03-14T16:33,2024-03-14T17:13,22.2,32.42,4.1
3517,87,2024-04-23T14:28,2024-04-23T15:20,27.8,40.38,3.6
3518,392,2024-04-02T11:45,2024-04-02T12:11,8.7,15.47,4.2
3519,88,2024-01-06T17:33,2024-01-06T17:43,6.7,10.87,3.7
3520,288,2024-02-27T09:11,2024-02-27T10:05,35.1,48.71,3.1
3521,327,2024-02-21T20:05,2024-02-21T20:33,18.7,26.77,3.0
3522,317,2024-01-20T20:17,2024-01-20T20:25,5.5,9.25,4.9
3523,324,2024-03-04T06:36,2024-03-04T07:02,13.1,20.31,3.9
3524,319,2024-03-16T17:57,2024-03-16T18:37,24.2,34.62,3.0
3525,383,2024-04-21T06:43,2024-04-21T07:08,16,23.35,4.4
3526,358,2024-01-17T12:15,2024-01-17T12:39,9,15.5,5.0
3527,103,2024-04-08T05:59,2024-04-08T06:27,16.2,24.02,4.0
3528,135,2024-02-25T12:49,2024-02-25T13:03,5.3,9.93,4.2
3529,380,2024-03-17T16:40,2024-03-17T17:02,9.6,15.86,4.0
3530,8,2024-01-12T16:58,2024-01-12T17:43,28.3,39.88,3.6
3531,200,2024-01-16T16:06,2024-01-16T16:54,16,26.8,4.4
3532,247,2024-03-16T07:28,2024-03-16T07:57,16.4,24.39,4.1
3533,94,2024-01-31T14:34,2024-01-31T15:13,24.5,34.8,4.3
3534,1,2024-02-27T18:32,2024-02-27T19:16,0,7.92,3.8
3535,117,2024-04-11T09:50,2024-04-11T10:15,10.3,17.08,4.0
3536,302,2024-01-05T10:22,2024-01-05T11:03,27.3,38.18,4.1
3537,161,2024-02-25T17:51,2024-02-25T18:09,11.6,17.46,3.5
3538,154,2024-03-24T14:08,2024-03-24T14:40,11.9,19.89,4.0
3539,299,2024-01-12T10:42,2024-01-12T11:33,23.5,35.5,4.4
3540,384,2024-04-14T10:10,2024-04-14T10:51,23.6,34.11,4.5
3541,89,2024-02-05T05:50,2024-02-05T06:31,14,23.55,4.8
3542,276,2024-04-12T20:56,2024-04-12T21:35,13.7,22.92,4.4
3543,375,2024-02-07T20:25,2024-02-07T21:20,32.1,45.56,3.4
3544,82,2024-02-20T08:57,2024-02-20T09:06,2.8,6.43,4.7
3545,196,2024-04-17T21:40,2024-04-17T22:15,20.5,29.8,4.0
3546,81,2024-01-21T09:51,2024-01-21T10:25,12.7,21.07,4.8
3547,133,2024-03-08T16:15,2024-03-08T16:48,16.1,24.66,4.5
3548,155,2024-02-02T15:06,2024-02-02T15:11,3.1,6.16,4.8
3549,182,2024-04-05T05:38,2024-04-05T06:19,15.7,25.42,3.0
3550,36,2024-02-04T17:05,2024-02-04T17:53,14.9,25.59,4.8
3551,353,2024-01-12T05:07,2024-01-12T05:30,8.5,14.8,3.5
3552,60,2024-01-03T16:00,2024-01-03T16:12,6.5,10.95,4.1
3553,290,2024-03-25T11:33,2024-03-25T12:07,15.9,24.59,3.8
3554,366,2024-03-13T09:23,2024-03-13T09:53,9.3,16.73,3.7
3555,294,2024-03-19T09:13,2024-03-19T09:55,28.1,39.21,3.1
3556,200,2024-01-15T05:28,2024-01-15T05:43,5.9,10.74,3.8
3557,259,2024-02-02T07:23,2024-02-02T07:29,2,5.1,3.6
3558,255,2024-03-06T06:01,2024-03-06T06:54,31.1,44.16,3.7
3559,302,2024-02-10T06:53,2024-02-10T07:26,19.1,27.96,4.0
3560,290,2024-04-17T08:23,2024-04-17T08:32,5.1,8.96,4.3
3561,190,2024-03-09T14:41,2024-03-09T15:31,18.9,30.29,3.6
3562,382,2024-03-29T14:05,2024-03-29T14:37,16.9,25.39,4.3
3563,350,2024-01-09T11:58,2024-01-09T12:11,6,10.55,4.1
3564,247,2024-03-03T18:30,2024-03-03T18:53,8.8,15.13,4.5
3565,155,2024-01-03T19:38,2024-01-03T20:13,15.3,24.08,4.3
3566,374,2024-02-11T10:45,2024-02-11T11:32,16.7,27.42,4.8
3567,97,2024-03-11T08:27,2024-03-11T08:45,11.2,17.02,3.1
3568,15,2024-01-17T16:44,2024-01-17T17:19,10.9,19.24,4.9
3569,113,2024-04-25T06:08,2024-04-25T06:16,4.4,8.04,4.7
3570,384,2024-02-20T05:48,2024-02-20T06:04,7.7,12.87,3.7
3571,80,2024-04-30T06:55,2024-04-30T07:02,2.3,5.58,4.8
3572,298,2024-04-30T19:34,2024-04-30T19:41,4.8,8.33,3.5
3573,165,2024-03-29T10:46,2024-03-29T11:14,14.3,21.93,3.8
3574,3,2024-02-11T17:38,2024-02-11T17:57,0,5.92,4.9
3575,31,2024-02-08T12:54,2024-02-08T13:17,12.4,19.09,4.2
3576,64,2024-04-23T17:07,2024-04-23T17:57,31.1,43.71,3.7
3577,268,2024-01-19T15:10,2024-01-19T15:36,9.9,16.79,3.6
3578,184,2024-03-13T13:33,2024-03-13T13:48,8.3,13.38,3.5
3579,135,2024-03-14T13:20,2024-03-14T13:27,2.1,5.36,3.3
3580,310,2024-02-26T08:47,2024-02-26T09:18,15.9,24.14,4.4
3581,273,2024-03-14T20:24,2024-03-14T21:01,21.9,31.64,4.7
3582,88,2024-01-22T19:49,2024-01-22T20:20,19.3,27.88,3.5
3583,311,2024-02-28T06:46,2024-02-28T07:23,22.2,31.97,4.2
3584,265,2024-01-16T12:46,2024-01-16T13:39,31.8,44.93,3.6
3585,378,2024-02-22T10:22,2024-02-22T10:32,3.1,6.91,4.0
3586,68,2024-02-21T09:31,2024-02-21T09:40,4.6,8.41,4.0
3587,222,2024-04-09T15:04,2024-04-09T15:09,1.7,4.62,3.7
3588,254,2024-04-03T14:03,2024-04-03T14:19,8.6,13.86,4.8
3589,193,2024-03-02T14:03,2024-03-02T14:25,9.2,15.42,3.9
3590,132,2024-03-25T10:35,2024-03-25T11:12,11.6,20.31,3.5
3591,23,2024-01-19T11:54,2024-01-19T12:44,17.7,28.97,4.0
3592,140,2024-01-21T06:01,2024-01-21T06:36,21.9,31.34,4.8
3593,255,2024-01-08T06:52,2024-01-08T07:00,3.4,6.94,3.6
3594,87,2024-02-14T10:18,2024-02-14T10:44,13.6,20.86,3.9
3595,63,2024-01-16T15:29,2024-01-16T15:47,10.2,15.92,3.9
3596,33,2024-01-17T18:49,2024-01-17T19:30,18.4,28.39,3.7
3597,99,2024-04-22T06:03,2024-04-22T06:38,18.7,27.82,4.7
3598,118,2024-03-03T15:33,2024-03-03T15:48,4.9,9.64,4.9
3599,322,2024-04-29T11:26,2024-04-29T11:37,3.7,7.72,4.0
3600,129,2024-01-28T19:31,2024-01-28T20:17,25.4,36.84,4.3
3601,47,2024-04-06T12:44,2024-04-06T13:22,24,34.1,4.7
3602,88,2024-01-18T18:00,2024-01-18T18:09,5.2,9.07,5.0
3603,359,2024-01-13T05:51,2024-01-13T06:43,33.5,46.65,3.9
3604,73,2024-04-30T17:35,2024-04-30T18:22,24.8,36.33,3.4
3605,330,2024-03-07T17:40,2024-03-07T18:25,25.8,37.13,3.5
3606,354,2024-04-26T14:46,2024-04-26T15:23,11.3,19.98,4.0
3607,196,2024-03-17T08:39,2024-03-17T09:12,11.4,19.49,3.7
3608,240,2024-04-08T08:53,2024-04-08T09:42,28,40.15,4.6
3609,325,2024-03-20T20:29,2024-03-20T21:01,20,28.8,4.7
3610,128,2024-03-31T17:26,2024-03-31T18:20,19.2,31.22,4.0
3611,124,2024-01-17T13:42,2024-01-17T14:31,27.7,39.82,3.3
3612,154,2024-01-29T08:09,2024-01-29T08:36,15.8,23.43,4.9
3613,332,2024-03-20T12:25,2024-03-20T13:09,18.1,28.51,3.9
3614,140,2024-01-31T16:22,2024-01-31T17:06,24.4,35.44,4.4
3615,234,2024-02-17T09:15,2024-02-17T10:00,18.8,29.43,4.7
3616,19,2024-04-25T20:07,2024-04-25T21:01,21.7,33.97,4.1
3617,258,2024-03-18T06:02,2024-03-18T06:07,2,4.95,3.3
3618,46,2024-03-19T16:50,2024-03-19T17:31,16.2,25.97,4.8
3619,70,2024-01-16T18:29,2024-01-16T19:24,24.6,37.31,4.9
3620,183,2024-02-10T15:39,2024-02-10T15:56,5.7,10.82,4.0
3621,41,2024-04-14T11:43,2024-04-14T11:49,2,5.1,3.4
3622,148,2024-03-15T13:49,2024-03-15T14:20,13.8,21.83,4.8
3623,9,2024-04-22T20:20,2024-04-22T20:27,4.2,7.67,3.6
3624,171,2024-03-02T21:23,2024-03-02T21:47,9,15.5,3.9
3625,155,2024-02-13T06:46,2024-02-13T07:16,16.1,24.21,4.2
3626,368,2024-01-01T11:50,2024-01-01T12:18,18.1,26.11,4.9
3627,67,2024-03-29T10:25,2024-03-29T10:31,2.6,5.76,3.8
3628,252,2024-03-24T12:02,2024-03-24T12:42,20.5,30.55,3.3
3629,308,2024-02-10T19:54,2024-02-10T20:15,6.7,12.52,5.0
3630,221,2024-02-06T13:30,2024-02-06T13:43,6,10.55,4.2
3631,382,2024-03-20T09:19,2024-03-20T09:26,3.4,6.79,4.6
3632,353,2024-04-23T05:45,2024-04-23T06:29,19.6,30.16,4.1
3633,346,2024-01-26T17:41,2024-01-26T18:09,15.3,23.03,3.2
3634,196,2024-01-31T09:08,2024-01-31T09:27,6.4,11.89,3.2
3635,95,2024-01-11T09:52,2024-01-11T10:40,30.7,42.97,4.0
3636,168,2024-02-21T09:46,2024-02-21T10:00,7.9,12.79,4.0
3637,257,2024-02-03T17:28,2024-02-03T17:38,6.8,10.98,4.1
3638,384,2024-01-19T20:14,2024-01-19T20:46,17.3,25.83,4.0
3639,356,2024-04-15T10:44,2024-04-15T11:25,19.2,29.27,3.9
3640,33,2024-04-12T10:40,2024-04-12T11:23,15.4,25.39,4.7
3641,31,2024-04-06T06:09,2024-04-06T06:29,13.4,19.74,3.5
3642,119,2024-04-03T08:51,2024-04-03T09:04,6,10.55,4.7
3643,357,2024-03-16T19:09,2024-03-16T19:50,20.4,30.59,3.0
3644,84,2024-04-19T05:30,2024-04-19T06:15,23,34.05,3.6
3645,51,2024-03-09T08:06,2024-03-09T08:57,16.3,27.58,4.3
3646,143,2024-03-25T05:10,2024-03-25T05:34,7.9,14.29,4.2
3647,232,2024-04-14T10:56,2024-04-14T11:28,11.4,19.34,3.1
3648,29,2024-01-06T17:16,2024-01-06T17:31,6.2,11.07,4.5
3649,295,2024-01-11T12:12,2024-01-11T12:54,16.1,26.01,4.6
3650,194,2024-01-06T19:13,2024-01-06T19:44,21.6,30.41,3.3
3651,376,2024-04-23T16:31,2024-04-23T17:02,16.8,25.13,3.8
3652,354,2024-03-07T11:20,2024-03-07T11:38,5.7,10.97,4.3
3653,373,2024-03-31T08:29,2024-03-31T08:35,2.4,5.54,3.0
3654,24,2024-02-19T20:24,2024-02-19T20:31,4.5,8,5.0
3655,390,2024-04-02T16:19,2024-04-02T16:30,6.5,10.8,4.3
3656,146,2024-04-23T13:05,2024-04-23T13:33,13.2,20.72,3.3
3657,383,2024-03-26T17:27,2024-03-26T17:53,16.4,23.94,4.4
3658,234,2024-01-19T18:08,2024-01-19T18:40,16.8,25.28,4.2
3659,55,2024-02-20T12:14,2024-02-20T12:53,19,28.75,3.0
3660,352,2024-03-16T09:48,2024-03-16T10:34,24.6,35.96,5.0
3661,198,2024-03-08T11:54,2024-03-08T12:48,17.2,29.02,4.1
3662,146,2024-01-07T10:02,2024-01-07T10:14,6.8,11.28,3.8
3663,325,2024-02-27T08:29,2024-02-27T08:50,10.9,17.14,4.8
3664,51,2024-04-29T20:15,2024-04-29T20:36,8.2,14.17,3.3
3665,373,2024-04-22T15:04,2024-04-22T15:38,16.8,25.58,3.0
3666,285,2024-01-24T14:41,2024-01-24T14:57,8.2,13.42,3.9
3667,349,2024-01-27T18:27,2024-01-27T18:58,9.6,17.21,3.6
3668,157,2024-03-19T15:22,2024-03-19T15:28,2.2,5.32,4.3
3669,277,2024-04-06T07:58,2024-04-06T08:48,15.8,26.88,3.4
3670,299,2024-01-22T05:07,2024-01-22T05:39,21.6,30.56,4.4
3671,121,2024-03-15T14:13,2024-03-15T14:48,10.9,19.24,4.9
3672,149,2024-01-17T06:45,2024-01-17T07:38,28.3,41.08,3.9
3673,254,2024-03-14T12:49,2024-03-14T13:05,10.8,16.28,4.6
3674,298,2024-03-29T10:30,2024-03-29T10:52,8.8,14.98,3.9
3675,344,2024-01-18T18:56,2024-01-18T19:40,22.7,33.57,3.9
3676,221,2024-04-11T19:14,2024-04-11T20:02,26.7,38.57,3.4
3677,207,2024-02-07T19:10,2024-02-07T19:18,4.9,8.59,4.7
3678,17,2024-02-29T18:19,2024-02-29T18:40,7.9,13.84,3.4
3679,331,2024-02-21T08:23,2024-02-21T08:53,11.7,19.37,3.2
3680,60,2024-01-31T14:48,2024-01-31T15:33,28.6,40.21,4.4
3681,202,2024-01-11T19:29,2024-01-11T20:11,23.7,34.37,3.2
3682,207,2024-01-29T11:18,2024-01-29T11:37,6.8,12.33,4.7
3683,326,2024-03-17T05:29,2024-03-17T06:23,23,35.4,4.1
3684,248,2024-03-08T17:23,2024-03-08T17:53,19.2,27.62,5.0
3685,307,2024-04-23T20:35,2024-04-23T20:58,10.1,16.56,3.7
3686,251,2024-02-09T05:21,2024-02-09T06:00,13,22.15,3.3
3687,248,2024-04-01T17:14,2024-04-01T17:25,5.9,10.14,3.2
3688,290,2024-03-05T05:25,2024-03-05T05:57,21.4,30.34,4.8
3689,48,2024-01-17T14:43,2024-01-17T15:01,9.3,14.93,4.5
3690,1,2024-03-03T21:40,2024-03-03T21:45,0,8.12,4.3
3691,230,2024-04-13T10:55,2024-04-13T11:17,8,14.1,4.5
3692,11,2024-02-14T19:29,2024-02-14T19:59,17.8,26.08,3.6
3693,227,2024-01-15T12:07,2024-01-15T12:43,11.9,20.49,3.6
3694,361,2024-03-22T08:56,2024-03-22T09:23,18.5,26.4,5.0
3695,216,2024-03-13T19:17,2024-03-13T20:01,13.3,23.23,4.8
3696,32,2024-03-11T06:51,2024-03-11T07:42,34.6,47.71,4.7
3697,57,2024-03-09T13:40,2024-03-09T14:10,11.1,18.71,3.2
3698,38,2024-04-07T19:55,2024-04-07T20:34,22.7,32.82,4.0
3699,363,2024-01-09T11:24,2024-01-09T11:42,7.7,13.17,3.2
3700,19,2024-01-19T17:19,2024-01-19T18:09,21,32.6,3.6
3701,360,2024-02-16T14:26,2024-02-16T14:33,3.9,7.34,3.4
3702,99,2024-03-10T20:54,2024-03-10T21:15,13.6,20.11,3.5
3703,83,2024-03-03T12:06,2024-03-03T12:39,21.9,31.04,3.4
3704,153,2024-03-04T14:05,2024-03-04T14:50,31.3,43.18,3.9
3705,136,2024-03-06T20:40,2024-03-06T21:28,14.5,25.15,4.7
3706,205,2024-03-13T19:00,2024-03-13T19:18,10.2,15.92,4.9
3707,279,2024-04-26T18:22,2024-04-26T19:00,22.2,32.12,4.5
3708,64,2024-03-29T18:46,2024-03-29T19:20,23.6,33.06,3.0
3709,180,2024-01-10T05:25,2024-01-10T05:34,5.7,9.62,5.0
3710,375,2024-01-19T05:54,2024-01-19T06:06,6.9,11.39,3.9
3711,172,2024-01-02T21:33,2024-01-02T21:44,4,8.05,3.3
3712,195,2024-03-20T08:47,2024-03-20T09:41,16.3,28.03,3.2
3713,364,2024-03-26T08:38,2024-03-26T09:11,16.1,24.66,3.8
3714,276,2024-04-29T18:32,2024-04-29T19:04,19.8,28.58,3.3
3715,146,2024-02-05T09:50,2024-02-05T09:55,1.9,4.84,4.5
3716,151,2024-02-19T10:02,2024-02-19T10:42,21.1,31.21,4.0
3717,239,2024-02-26T17:11,2024-02-26T17:24,8.5,13.3,3.4
3718,29,2024-03-26T21:33,2024-03-26T22:00,18.3,26.18,3.8
3719,316,2024-04-14T17:46,2024-04-14T18:16,17.9,26.19,4.6
3720,170,2024-01-27T10:56,2024-01-27T11:25,19.5,27.8,3.9
3721,167,2024-03-01T08:41,2024-03-01T08:48,2.4,5.69,4.5
3722,154,2024-03-25T11:45,2024-03-25T12:19,19.3,28.33,4.9
3723,18,2024-04-05T05:52,2024-04-05T05:57,2.2,5.17,4.2
3724,128,2024-04-23T15:25,2024-04-23T15:48,14.2,21.07,4.7
3725,178,2024-04-08T08:43,2024-04-08T08:59,9.8,15.18,3.9
3726,226,2024-03-21T11:01,2024-03-21T11:06,2.5,5.5,4.7
3727,233,2024-03-22T20:30,2024-03-22T21:19,19.7,31.02,4.5
3728,58,2024-01-05T17:32,2024-01-05T18:25,33.3,46.58,3.7
3729,150,2024-01-24T11:38,2024-01-24T12:25,14.7,25.22,3.0
3730,262,2024-03-22T14:29,2024-03-22T15:04,11.6,20.01,4.4
3731,123,2024-02-11T17:17,2024-02-11T17:52,19,28.15,3.5
3732,203,2024-01-28T14:48,2024-01-28T15:27,11.9,20.94,3.9
3733,111,2024-01-11T14:53,2024-01-11T15:42,29.9,42.24,3.1
3734,34,2024-04-04T10:29,2024-04-04T11:07,16.2,25.52,4.5
3735,104,2024-03-05T14:40,2024-03-05T15:22,16.4,26.34,4.9
3736,187,2024-03-16T09:54,2024-03-16T10:14,12.5,18.75,5.0
3737,273,2024-03-15T16:57,2024-03-15T17:34,14.7,23.72,4.1
3738,307,2024-01-30T05:50,2024-01-30T06:26,11.1,19.61,4.0
3739,237,2024-03-21T11:09,2024-03-21T11:23,6.9,11.69,4.6
3740,116,2024-02-28T17:46,2024-02-28T18:06,7,12.7,3.4
3741,389,2024-03-16T12:01,2024-03-16T12:34,20.7,29.72,4.4
3742,397,2024-02-04T06:16,2024-02-04T07:02,25.1,36.51,4.1
3743,345,2024-03-26T15:58,2024-03-26T16:11,7.1,11.76,3.6
3744,3,2024-02-25T11:01,2024-02-25T11:28,0,6.4,4.6
3745,242,2024-03-25T08:33,2024-03-25T08:56,8.3,14.58,3.7
3746,330,2024-01-24T14:33,2024-01-24T15:05,17.9,26.49,3.0
3747,119,2024-04-03T08:46,2024-04-03T08:51,3.1,6.16,3.9
3748,380,2024-02-01T13:03,2024-02-01T13:33,14.6,22.56,4.7
3749,287,2024-04-07T21:06,2024-04-07T21:19,5.4,9.89,3.2
3750,94,2024-02-03T15:36,2024-02-03T15:49,6.3,10.88,3.7
3751,359,2024-04-23T09:05,2024-04-23T09:18,4.5,8.9,3.2
3752,106,2024-04-14T14:36,2024-04-14T15:03,13.8,21.23,4.4
3753,354,2024-04-16T08:40,2024-04-16T09:32,23.1,35.21,4.5
3754,214,2024-01-06T19:53,2024-01-06T20:03,6.9,11.09,4.6
3755,46,2024-01-23T06:38,2024-01-23T06:53,9.5,14.7,4.2
3756,232,2024-03-03T19:31,2024-03-03T20:16,16.3,26.68,4.9
3757,340,2024-02-14T19:03,2024-02-14T19:09,3,6.2,3.2
3758,128,2024-04-19T15:49,2024-04-19T16:09,10.8,16.88,3.2
3759,298,2024-03-28T08:45,2024-03-28T09:12,17.3,25.08,3.9
3760,275,2024-02-25T11:18,2024-02-25T11:37,11.3,17.28,4.9
3761,285,2024-04-14T18:55,2024-04-14T19:43,32.6,45.06,3.2
3762,374,2024-04-06T06:51,2024-04-06T07:41,20.3,31.83,3.9
3763,247,2024-02-02T20:05,2024-02-02T20:54,32.2,44.77,3.6
3764,77,2024-03-30T11:48,2024-03-30T12:16,12.7,20.17,4.0
3765,198,2024-02-20T06:09,2024-02-20T06:31,13.2,19.82,3.2
3766,71,2024-02-01T19:48,2024-02-01T20:27,22.6,32.71,4.9
3767,128,2024-02-06T11:38,2024-02-06T12:29,32.6,45.51,4.6
3768,50,2024-01-14T08:42,2024-01-14T09:00,9.3,14.93,3.6
3769,206,2024-02-12T10:36,2024-02-12T11:07,15,23.15,3.5
3770,127,2024-03-19T09:53,2024-03-19T10:05,7.5,12.05,4.6
3771,290,2024-01-04T11:33,2024-01-04T11:54,6.6,12.41,4.7
3772,340,2024-04-27T13:24,2024-04-27T13:33,5.7,9.62,3.7
3773,227,2024-03-28T16:39,2024-03-28T16:56,8.5,13.9,3.4
3774,166,2024-02-10T12:59,2024-02-10T13:08,4.7,8.52,4.5
3775,134,2024-03-29T17:57,2024-03-29T18:06,3.8,7.53,3.5
3776,125,2024-02-20T15:36,2024-02-20T15:58,9.4,15.64,4.3
3777,370,2024-01-31T07:41,2024-01-31T08:27,20.2,31.12,3.8
3778,385,2024-01-06T11:03,2024-01-06T11:47,30.6,42.26,3.4
3779,171,2024-04-14T16:40,2024-04-14T17:07,17.2,24.97,3.1
3780,231,2024-02-06T18:11,2024-02-06T18:52,28.2,39.17,5.0
3781,61,2024-04-16T15:57,2024-04-16T16:41,24.4,35.44,5.0
3782,335,2024-01-26T11:22,2024-01-26T12:01,22.9,33.04,4.9
3783,15,2024-03-06T21:19,2024-03-06T22:08,32.5,45.1,4.3
3784,273,2024-02-16T19:00,2024-02-16T19:50,25.1,37.11,4.0
3785,289,2024-04-15T10:36,2024-04-15T11:21,30.1,41.86,3.6
3786,226,2024-02-16T05:50,2024-02-16T06:31,22.9,33.34,4.4
3787,287,2024-03-29T18:06,2024-03-29T18:26,8.7,14.57,5.0
3788,324,2024-03-09T06:03,2024-03-09T06:55,26.4,38.84,4.1
3789,182,2024-02-24T07:59,2024-02-24T08:28,13.1,20.76,4.4
3790,356,2024-04-01T10:30,2024-04-01T10:41,7.6,12.01,3.8
3791,60,2024-04-19T16:08,2024-04-19T16:23,9.2,14.37,4.8
3792,310,2024-01-13T16:26,2024-01-13T16:33,4.8,8.33,4.3
3793,307,2024-01-09T20:15,2024-01-09T20:39,9.8,16.38,3.7
3794,270,2024-03-25T18:43,2024-03-25T19:34,27.2,39.57,3.4
3795,213,2024-02-10T19:34,2024-02-10T20:25,34.7,47.82,3.9
3796,327,2024-01-03T08:34,2024-01-03T08:46,7.7,12.27,3.6
3797,293,2024-01-21T09:09,2024-01-21T09:17,3,6.5,3.5
3798,37,2024-02-12T17:41,2024-02-12T18:26,26.6,38.01,4.7
3799,323,2024-04-15T21:29,2024-04-15T22:17,22.5,33.95,3.5
3800,281,2024-02-23T14:54,2024-02-23T15:39,21.2,32.07,3.0
3801,380,2024-03-03T11:57,2024-03-03T12:07,3.8,7.68,4.9
3802,56,2024-02-10T18:44,2024-02-10T19:24,27.6,38.36,4.7
3803,275,2024-02-10T19:48,2024-02-10T20:39,24.7,36.82,3.1
3804,60,2024-01-08T07:52,2024-01-08T08:34,20.3,30.63,3.8
3805,92,2024-01-17T05:34,2024-01-17T05:51,9.9,15.44,4.4
3806,190,2024-02-29T17:38,2024-02-29T18:31,26.9,39.54,4.6
3807,198,2024-02-28T05:02,2024-02-28T05:55,28.3,41.08,3.5
3808,226,2024-03-26T13:05,2024-03-26T13:17,8.4,13.04,3.4
3809,42,2024-04-05T09:28,2024-04-05T10:07,14.5,23.8,4.0
3810,216,2024-03-20T18:33,2024-03-20T19:20,29.1,41.06,4.6
3811,327,2024-03-01T19:51,2024-03-01T20:04,8.6,13.41,3.9
3812,30,2024-04-15T19:01,2024-04-15T19:15,6.3,11.03,4.2
3813,48,2024-01-01T10:22,2024-01-01T10:38,9.3,14.63,3.4
3814,9,2024-03-08T21:29,2024-03-08T22:20,0,24.5,3.1
3815,52,2024-04-07T10:08,2024-04-07T10:17,5.9,9.84,3.8
3816,291,2024-02-18T13:25,2024-02-18T13:45,13.8,20.18,4.3
3817,93,2024-03-30T09:55,2024-03-30T10:39,24.1,35.11,4.4
3818,40,2024-04-02T09:29,2024-04-02T10:24,23.2,35.77,4.8
3819,207,2024-03-12T13:25,2024-03-12T13:49,7.3,13.63,3.3
3820,13,2024-02-18T14:49,2024-02-18T15:40,24.1,36.16,3.3
3821,386,2024-03-01T05:52,2024-03-01T06:16,8.2,14.62,3.9
3822,257,2024-02-07T10:44,2024-02-07T11:12,11.1,18.41,3.4
3823,234,2024-03-08T18:07,2024-03-08T18:52,15.7,26.02,4.6
3824,26,2024-02-08T21:34,2024-02-08T21:58,8.3,14.73,3.3
3825,340,2024-03-14T07:28,2024-03-14T08:21,31.3,44.38,4.9
3826,194,2024-04-06T10:05,2024-04-06T10:46,16.2,25.97,3.3
3827,168,2024-03-25T16:10,2024-03-25T16:22,8.3,12.93,4.4
3828,163,2024-03-31T14:14,2024-03-31T14:32,5.5,10.75,4.7
3829,121,2024-03-09T14:51,2024-03-09T15:11,13.3,19.63,3.7
3830,146,2024-01-24T18:25,2024-01-24T19:05,19.3,29.23,3.6
3831,324,2024-04-10T10:35,2024-04-10T10:57,15,21.8,4.5
3832,225,2024-01-30T07:19,2024-01-30T07:43,15.7,22.87,4.8
3833,352,2024-04-12T18:42,2024-04-12T19:31,19.9,31.24,4.8
3834,78,2024-02-06T20:36,2024-02-06T20:58,9.5,15.75,4.0
3835,277,2024-02-18T19:26,2024-02-18T19:57,21.6,30.41,3.7
3836,167,2024-02-13T14:08,2024-02-13T14:24,7.6,12.76,4.2
3837,249,2024-03-06T06:58,2024-03-06T07:48,33.2,46.02,3.6
3838,78,2024-02-02T05:26,2024-02-02T06:13,30.3,42.38,3.7
3839,368,2024-02-25T10:17,2024-02-25T11:08,32.6,45.51,3.7
3840,214,2024-02-11T16:39,2024-02-11T17:20,17.6,27.51,3.3
3841,294,2024-01-07T18:30,2024-01-07T18:48,6.2,11.52,4.7
3842,328,2024-04-13T17:31,2024-04-13T17:38,4.5,8,3.3
3843,131,2024-03-16T14:45,2024-03-16T14:54,4.8,8.63,3.6
3844,93,2024-02-01T07:32,2024-02-01T08:13,27.9,38.84,3.0
3845,229,2024-04-17T10:09,2024-04-17T11:02,21.3,33.38,4.8
3846,204,2024-01-09T14:04,2024-01-09T14:10,3.6,6.86,3.9
3847,54,2024-01-19T06:29,2024-01-19T07:24,26.8,39.73,3.9
3848,198,2024-04-06T20:36,2024-04-06T21:28,18.1,29.71,3.2
3849,368,2024-02-27T20:53,2024-02-27T21:41,15.7,26.47,3.8
3850,100,2024-02-29T10:39,2024-02-29T11:07,14.8,22.48,3.5
3851,255,2024-01-05T09:37,2024-01-05T09:59,7.9,13.99,3.2
3852,275,2024-03-09T16:20,2024-03-09T16:56,17.1,26.21,3.7
3853,246,2024-01-11T15:56,2024-01-11T16:21,9.9,16.64,3.4
3854,381,2024-01-16T15:09,2024-01-16T15:28,8.6,14.31,4.4
3855,88,2024-01-25T20:31,2024-01-25T21:10,13.1,22.26,4.4
3856,33,2024-04-27T06:09,2024-04-27T06:38,15.2,23.07,3.1
3857,185,2024-04-01T11:19,2024-04-01T11:54,14.4,23.09,4.1
3858,249,2024-04-09T17:04,2024-04-09T17:26,13.2,19.82,3.6
3859,277,2024-03-28T09:50,2024-03-28T10:44,25.5,38.15,3.5
3860,84,2024-03-22T15:10,2024-03-22T15:43,13.9,22.24,4.0
3861,185,2024-02-10T11:47,2024-02-10T12:20,19.6,28.51,3.0
3862,150,2024-01-26T15:24,2024-01-26T15:32,5.4,9.14,4.5
3863,368,2024-01-19T21:29,2024-01-19T22:13,13.9,23.89,4.6
3864,2,2024-03-13T16:42,2024-03-13T17:01,9,14.75,3.7
3865,227,2024-02-23T18:56,2024-02-23T19:36,26.2,36.82,3.5
3866,112,2024-04-06T09:49,2024-04-06T10:42,20.6,32.61,4.5
3867,344,2024-04-06T20:54,2024-04-06T21:48,33.5,46.95,4.5
3868,188,2024-01-04T13:28,2024-01-04T13:56,9.7,16.87,4.0
