session_id,date,device,step,ts_offset_s
4115,2024-01-01,web,cart,49
4116,2024-07-11,web,view,0
4117,2024-05-31,web,view,0
4117,2024-05-31,web,cart,23
4118,2024-07-20,ios,view,0
4118,2024-07-20,ios,cart,84
4119,2024-01-24,android,view,0
4120,2024-04-21,web,view,0
4121,2024-05-29,ios,view,0
4122,2024-02-27,web,view,0
4123,2024-01-24,ios,view,0
4123,2024-01-24,ios,cart,40
4124,2024-06-16,android,view,0
4125,2024-04-14,web,view,0
4126,2024-01-08,android,view,0
4127,2024-02-13,web,view,0
4127,2024-02-13,web,cart,68
4128,2024-02-18,web,view,0
4129,2024-06-19,android,view,0
4130,2024-08-14,android,view,0
4131,2024-07-16,android,view,0
4132,2024-02-05,ios,view,0
4133,2024-08-20,web,view,0
4134,2024-08-19,web,view,0
4135,2024-06-14,ios,view,0
4135,2024-06-14,ios,cart,11
4136,2024-05-14,web,view,0
4137,2024-03-12,android,view,0
4137,2024-03-12,android,cart,46
4138,2024-04-25,android,view,0
4139,2024-02-05,web,view,0
4139,2024-02-05,web,cart,16
4140,2024-05-14,web,view,0
4140,2024-05-14,web,cart,90
4141,2024-07-27,android,view,0
4141,2024-07-27,android,cart,40
4141,2024-07-27,android,checkout,136
4142,2024-01-01,web,view,0
4143,2024-02-17,ios,view,0
4143,2024-02-17,ios,cart,10
4144,2024-01-06,ios,view,0
4145,2024-01-28,android,view,0
4146,2024-02-05,web,view,0
4147,2024-03-31,ios,view,0
4148,2024-06-21,ios,view,0
4148,2024-06-21,ios,cart,10
4148,2024-06-21,ios,checkout,46
4149,2024-02-08,ios,view,0
4150,2024-08-16,android,view,0
4151,2024-03-17,android,view,0
4151,2024-03-17,android,cart,37
4152,2024-05-08,android,view,0
4153,2024-08-03,android,view,0
4153,2024-08-03,android,cart,20
4153,2024-08-03,android,checkout,32
4154,2024-01-20,web,view,0
4154,2024-01-20,web,cart,37
4154,2024-01-20,web,checkout,30
4155,2024-03-01,ios,view,0
4155,2024-03-01,ios,cart,32
4156,2024-02-16,ios,view,0
4157,2024-08-21,ios,view,0
4157,2024-08-21,ios,cart,12
4158,2024-06-13,ios,view,0
4159,2024-08-22,web,view,0
4160,2024-08-22,android,view,0
4161,2024-02-10,android,view,0
4161,2024-02-10,android,cart,80
4162,2024-07-30,web,view,0
4163,2024-07-26,web,view,0
4163,2024-07-26,web,cart,47
4163,2024-07-26,web,checkout,28
4164,2024-08-18,ios,view,0
4165,2024-01-24,ios,view,0
4166,2024-05-26,android,view,0
4166,2024-05-26,android,cart,47
4166,2024-05-26,android,checkout,124
4167,2024-02-13,web,view,0
4168,2024-06-04,android,view,0
4169,2024-05-01,web,view,0
4170,2024-05-21,android,view,0
4170,2024-05-21,android,cart,15
4171,2024-07-05,ios,view,0
4171,2024-07-05,ios,cart,47
4172,2024-05-05,web,view,0
4173,2024-07-31,web,view,0
4173,2024-07-31,web,cart,30
4174,2024-05-30,web,view,0
4174,2024-05-30,web,cart,87
4175,2024-02-29,web,view,0
4176,2024-06-11,android,view,0
4177,2024-05-12,android,view,0
4178,2024-03-06,web,view,0
4178,2024-03-06,web,cart,56
4179,2024-03-28,ios,view,0
4180,2024-07-20,android,view,0
4180,2024-07-20,android,cart,46
4181,2024-01-25,android,view,0
4181,2024-01-25,android,cart,81
4182,2024-01-19,web,view,0
4182,2024-01-19,web,cart,10
4183,2024-07-09,android,view,0
4184,2024-05-13,android,view,0
4185,2024-08-18,web,view,0
4186,2024-07-06,web,view,0
4187,2024-02-02,web,view,0
4188,2024-07-16,ios,view,0
4188,2024-07-16,ios,cart,87
4189,2024-03-23,web,view,0
4190,2024-05-16,ios,view,0
4191,2024-04-16,ios,view,0
4191,2024-04-16,ios,cart,66
4192,2024-01-12,ios,view,0
4193,2024-08-17,ios,view,0
4194,2024-05-11,web,view,0
4194,2024-05-11,web,cart,57
4195,2024-08-07,ios,view,0
4195,2024-08-07,ios,cart,29
4196,2024-04-27,web,view,0
4197,2024-05-21,android,view,0
4197,2024-05-21,android,cart,27
4198,2024-05-28,web,view,0
4198,2024-05-28,web,cart,45
4199,2024-07-02,android,view,0
4199,2024-07-02,android,cart,72
4200,2024-03-10,web,view,0
4201,2024-03-21,ios,view,0
4202,2024-05-30,ios,view,0
4202,2024-05-30,ios,cart,46
4203,2024-06-09,web,view,0
4204,2024-08-07,web,view,0
4205,2024-05-09,android,view,0
4206,2024-05-14,android,view,0
4207,2024-04-08,ios,view,0
4207,2024-04-08,ios,cart,27
4207,2024-04-08,ios,checkout,162
4208,2024-05-16,web,view,0
4208,2024-05-16,web,cart,60
4209,2024-07-29,ios,view,0
4209,2024-07-29,ios,cart,37
4210,2024-04-18,android,view,0
4211,2024-02-22,ios,view,0
4212,2024-08-09,web,view,0
4212,2024-08-09,web,cart,42
4213,2024-02-13,android,view,0
4214,2024-06-22,ios,view,0
4214,2024-06-22,ios,cart,47
4215,2024-02-23,android,view,0
4216,2024-04-07,ios,view,0
4216,2024-04-07,ios,cart,10
4217,2024-05-03,web,view,0
4218,2024-07-10,ios,view,0
4218,2024-07-10,ios,cart,27
4219,2024-06-18,android,view,0
4219,2024-06-18,android,cart,79
4219,2024-06-18,android,checkout,178
4220,2024-08-19,ios,view,0
4220,2024-08-19,ios,cart,13
4220,2024-08-19,ios,checkout,142
4221,2024-03-15,android,view,0
4221,2024-03-15,android,cart,26
4222,2024-07-23,ios,view,0
4223,2024-02-07,android,view,0
4223,2024-02-07,android,cart,18
4223,2024-02-07,android,checkout,92
4224,2024-04-14,ios,view,0
4225,2024-04-26,android,view,0
4226,2024-02-17,web,view,0
4227,2024-05-14,ios,view,0
4228,2024-06-10,web,view,0
4229,2024-01-04,web,view,0
4229,2024-01-04,web,cart,63
4230,2024-01-16,web,view,0
4231,2024-02-23,android,view,0
4231,2024-02-23,android,cart,29
4231,2024-02-23,android,checkout,142
4232,2024-08-28,web,view,0
4233,2024-02-07,android,view,0
4234,2024-02-18,android,view,0
4234,2024-02-18,android,cart,77
4234,2024-02-18,android,checkout,38
4235,2024-08-26,web,view,0
4235,2024-08-26,web,cart,63
4236,2024-04-10,web,view,0
4237,2024-07-23,android,view,0
4237,2024-07-23,android,cart,56
4238,2024-03-29,web,view,0
4239,2024-06-22,web,view,0
4240,2024-02-06,web,view,0
4241,2024-06-25,web,view,0
4241,2024-06-25,web,cart,11
4242,2024-08-08,android,view,0
4243,2024-04-29,android,view,0
4244,2024-02-20,android,view,0
4244,2024-02-20,android,cart,82
4245,2024-02-02,android,view,0
4245,2024-02-02,android,cart,75
4246,2024-08-26,web,view,0
4247,2024-01-17,web,view,0
4248,2024-08-06,web,view,0
4249,2024-02-15,ios,view,0
4250,2024-07-02,web,view,0
4251,2024-04-25,ios,view,0
4251,2024-04-25,ios,cart,79
4251,2024-04-25,ios,checkout,66
4252,2024-04-12,android,view,0
4253,2024-01-16,ios,view,0
4253,2024-01-16,ios,cart,72
4254,2024-07-01,android,view,0
4254,2024-07-01,android,cart,13
4255,2024-02-26,ios,view,0
4256,2024-05-13,android,view,0
4257,2024-08-24,web,view,0
4257,2024-08-24,web,cart,37
4258,2024-01-16,android,view,0
4259,2024-02-25,android,view,0
4259,2024-02-25,android,cart,21
4259,2024-02-25,android,checkout,68
4260,2024-03-10,android,view,0
4261,2024-04-01,web,view,0
4261,2024-04-01,web,cart,52
4261,2024-04-01,web,checkout,74
4262,2024-05-31,web,view,0
4262,2024-05-31,web,cart,39
4263,2024-03-28,android,view,0
4264,2024-08-18,web,view,0
4265,2024-01-26,android,view,0
4266,2024-08-10,ios,view,0
4267,2024-07-06,android,view,0
4267,2024-07-06,android,cart,79
4268,2024-03-08,web,view,0
4268,2024-03-08,web,cart,25
4269,2024-08-02,android,view,0
4269,2024-08-02,android,cart,32
4270,2024-06-28,ios,view,0
4270,2024-06-28,ios,cart,48
4271,2024-05-12,android,view,0
4272,2024-01-08,web,view,0
4273,2024-03-18,ios,view,0
4274,2024-01-27,android,view,0
4275,2024-03-16,web,view,0
4275,2024-03-16,web,cart,29
4276,2024-02-25,web,view,0
4277,2024-01-04,web,view,0
4277,2024-01-04,web,cart,35
4278,2024-02-02,ios,view,0
4278,2024-02-02,ios,cart,46
4279,2024-08-09,web,view,0
4280,2024-05-30,ios,view,0
4280,2024-05-30,ios,cart,78
4281,2024-01-21,android,view,0
4282,2024-01-26,web,view,0
4283,2024-04-02,ios,view,0
4284,2024-05-28,web,view,0
4285,2024-04-13,ios,view,0
4286,2024-02-23,web,view,0
4287,2024-07-12,web,view,0
4288,2024-07-11,web,view,0
4289,2024-08-20,android,view,0
4289,2024-08-20,android,cart,22
4289,2024-08-20,android,checkout,22
4289,2024-08-20,android,payment,258
4290,2024-04-13,ios,view,0
4291,2024-04-20,web,view,0
4292,2024-05-12,web,view,0
4293,2024-05-07,android,view,0
4294,2024-04-09,web,view,0
4294,2024-04-09,web,cart,71
4295,2024-05-04,ios,view,0
4295,2024-05-04,ios,cart,15
4296,2024-06-16,android,view,0
4296,2024-06-16,android,cart,53
4296,2024-06-16,android,checkout,32
4297,2024-02-12,web,view,0
4297,2024-02-12,web,cart,68
4298,2024-07-19,android,view,0
4298,2024-07-19,android,cart,61
4299,2024-07-26,web,view,0
4300,2024-08-14,ios,view,0
4300,2024-08-14,ios,cart,52
4301,2024-01-28,web,view,0
4301,2024-01-28,web,cart,79
4302,2024-07-16,android,view,0
4303,2024-03-03,ios,view,0
4303,2024-03-03,ios,cart,68
4304,2024-07-29,web,view,0
4304,2024-07-29,web,cart,28
4305,2024-04-10,android,view,0
4306,2024-07-06,web,view,0
4307,2024-06-06,ios,view,0
4307,2024-06-06,ios,cart,16
4308,2024-04-16,android,view,0
4308,2024-04-16,android,cart,51
4309,2024-08-16,ios,view,0
4310,2024-07-27,web,view,0
4310,2024-07-27,web,cart,67
4311,2024-07-04,ios,view,0
4311,2024-07-04,ios,cart,59
4312,2024-01-26,web,view,0
4312,2024-01-26,web,cart,55
4313,2024-05-28,ios,view,0
4313,2024-05-28,ios,cart,44
4314,2024-07-20,android,view,0
4314,2024-07-20,android,cart,62
4315,2024-03-12,ios,view,0
4315,2024-03-12,ios,cart,35
4316,2024-03-17,ios,view,0
4317,2024-02-22,android,view,0
4317,2024-02-22,android,cart,10
4317,2024-02-22,android,checkout,24
4318,2024-02-21,ios,view,0
4319,2024-07-27,android,view,0
4320,2024-05-02,web,view,0
4320,2024-05-02,web,cart,31
4321,2024-08-07,web,view,0
4321,2024-08-07,web,cart,29
4322,2024-04-02,ios,view,0
4322,2024-04-02,ios,cart,49
4323,2024-03-06,ios,view,0
4324,2024-03-17,android,view,0
4325,2024-01-28,ios,view,0
4326,2024-08-02,android,view,0
4326,2024-08-02,android,cart,46
4326,2024-08-02,android,checkout,46
4327,2024-04-02,ios,view,0
4327,2024-04-02,ios,cart,30
4327,2024-04-02,ios,checkout,36
4328,2024-01-02,android,view,0
4329,2024-02-18,android,view,0
4330,2024-06-13,web,view,0
4330,2024-06-13,web,cart,41
4331,2024-06-10,ios,view,0
4332,2024-04-30,ios,view,0
4333,2024-04-11,android,view,0
4333,2024-04-11,android,cart,59
4334,2024-02-20,android,view,0
4335,2024-01-01,android,view,0
4336,2024-08-08,ios,view,0
4337,2024-06-18,web,view,0
4337,2024-06-18,web,cart,59
4337,2024-06-18,web,checkout,172
4338,2024-08-17,web,view,0
4339,2024-07-13,web,view,0
4340,2024-06-20,android,view,0
4340,2024-06-20,android,cart,16
4341,2024-04-18,android,view,0
4342,2024-08-26,ios,view,0
4343,2024-01-27,android,view,0
4343,2024-01-27,android,cart,35
4343,2024-01-27,android,checkout,110
4344,2024-03-05,ios,view,0
4344,2024-03-05,ios,cart,82
4344,2024-03-05,ios,checkout,128
4345,2024-01-09,android,view,0
4345,2024-01-09,android,cart,56
4345,2024-01-09,android,checkout,70
4346,2024-01-21,android,view,0
4347,2024-03-26,web,view,0
4347,2024-03-26,web,cart,39
4347,2024-03-26,web,checkout,94
4347,2024-03-26,web,payment,180
4348,2024-02-20,ios,view,0
4348,2024-02-20,ios,cart,40
4349,2024-08-14,ios,view,0
4349,2024-08-14,ios,cart,40
4350,2024-03-25,ios,view,0
4350,2024-03-25,ios,cart,43
4351,2024-07-07,ios,view,0
4352,2024-03-16,android,view,0
4352,2024-03-16,android,cart,39
4353,2024-03-02,android,view,0
4353,2024-03-02,android,cart,38
4354,2024-03-30,web,view,0
4354,2024-03-30,web,cart,13
4355,2024-06-17,ios,view,0
4356,2024-08-18,android,view,0
4357,2024-07-20,web,view,0
4357,2024-07-20,web,cart,81
4358,2024-06-01,ios,view,0
4359,2024-07-10,web,view,0
4359,2024-07-10,web,cart,78
4359,2024-07-10,web,checkout,64
4360,2024-01-15,android,view,0
4361,2024-02-23,ios,view,0
4361,2024-02-23,ios,cart,55
4361,2024-02-23,ios,checkout,70
4362,2024-01-24,ios,view,0
4363,2024-04-14,web,view,0
4364,2024-03-15,web,view,0
4364,2024-03-15,web,cart,45
4364,2024-03-15,web,checkout,158
4365,2024-03-13,web,view,0
4366,2024-06-23,ios,view,0
4366,2024-06-23,ios,cart,54
4366,2024-06-23,ios,checkout,82
4367,2024-03-06,ios,view,0
4367,2024-03-06,ios,cart,39
4367,2024-03-06,ios,checkout,34
4368,2024-05-21,web,view,0
4369,2024-04-03,ios,view,0
4370,2024-08-19,web,view,0
4371,2024-06-03,ios,view,0
4371,2024-06-03,ios,cart,65
4372,2024-03-30,android,view,0
4373,2024-07-03,android,view,0
4373,2024-07-03,android,cart,36
4374,2024-07-22,android,view,0
4374,2024-07-22,android,cart,25
4375,2024-05-25,ios,view,0
4375,2024-05-25,ios,cart,61
4376,2024-05-30,web,view,0
4377,2024-01-16,ios,view,0
4378,2024-07-11,ios,view,0
4378,2024-07-11,ios,cart,78
4379,2024-08-17,ios,view,0
4380,2024-03-31,ios,view,0
4381,2024-02-23,web,view,0
4381,2024-02-23,web,cart,58
4382,2024-01-24,android,view,0
4383,2024-04-29,android,view,0
4383,2024-04-29,android,cart,54
4384,2024-07-30,android,view,0
4384,2024-07-30,android,cart,66
4385,2024-05-29,ios,view,0
4385,2024-05-29,ios,cart,89
4385,2024-05-29,ios,checkout,28
4386,2024-01-09,ios,view,0
4386,2024-01-09,ios,cart,10
4386,2024-01-09,ios,checkout,104
4387,2024-08-19,android,view,0
4388,2024-07-08,web,view,0
4389,2024-04-01,android,view,0
4389,2024-04-01,android,cart,20
4389,2024-04-01,android,checkout,20
4390,2024-02-29,ios,view,0
4391,2024-08-22,ios,view,0
4392,2024-06-21,ios,view,0
4393,2024-08-22,android,view,0
4394,2024-06-17,ios,view,0
4395,2024-07-08,ios,view,0
4396,2024-06-18,ios,view,0
4397,2024-07-12,web,view,0
4398,2024-08-26,ios,view,0
4399,2024-06-02,web,view,0
4400,2024-01-18,android,view,0
4400,2024-01-18,android,cart,33
4401,2024-02-10,android,view,0
4402,2024-07-13,web,view,0
4402,2024-07-13,web,cart,88
4402,2024-07-13,web,checkout,120
4403,2024-05-30,android,view,0
4404,2024-04-09,android,view,0
4404,2024-04-09,android,cart,78
4405,2024-01-24,android,view,0
4406,2024-02-24,ios,view,0
4406,2024-02-24,ios,cart,89
4407,2024-05-07,android,view,0
4408,2024-03-13,web,view,0
4409,2024-06-20,android,view,0
4409,2024-06-20,android,cart,41
4410,2024-06-11,ios,view,0
4411,2024-01-16,android,view,0
4411,2024-01-16,android,cart,33
4412,2024-06-15,web,view,0
4412,2024-06-15,web,cart,34
4413,2024-05-21,web,view,0
4413,2024-05-21,web,cart,23
4414,2024-06-29,android,view,0
4415,2024-05-09,web,view,0
4415,2024-05-09,web,cart,83
4415,2024-05-09,web,checkout,134
4416,2024-04-24,ios,view,0
4416,2024-04-24,ios,cart,44
4416,2024-04-24,ios,checkout,168
4417,2024-01-04,android,view,0
4418,2024-05-27,web,view,0
4419,2024-02-25,ios,view,0
4419,2024-02-25,ios,cart,67
4420,2024-04-26,ios,view,0
4421,2024-04-13,ios,view,0
4421,2024-04-13,ios,cart,15
4421,2024-04-13,ios,checkout,168
4422,2024-05-24,ios,view,0
4423,2024-01-03,web,view,0
4424,2024-05-24,ios,view,0
4424,2024-05-24,ios,cart,29
4424,2024-05-24,ios,checkout,136
4424,2024-05-24,ios,payment,57
4425,2024-01-28,android,view,0
4426,2024-06-11,web,view,0
4427,2024-03-25,web,view,0
4427,2024-03-25,web,cart,24
4428,2024-06-26,ios,view,0
4429,2024-08-27,web,view,0
4429,2024-08-27,web,cart,68
4430,2024-05-12,web,view,0
4430,2024-05-12,web,cart,34
4431,2024-03-27,ios,view,0
4431,2024-03-27,ios,cart,11
4431,2024-03-27,ios,checkout,168
4432,2024-04-11,web,view,0
4433,2024-08-07,web,view,0
4433,2024-08-07,web,cart,87
4433,2024-08-07,web,checkout,42
4434,2024-01-16,web,view,0
4435,2024-06-26,ios,view,0
4436,2024-08-14,ios,view,0
4437,2024-06-21,android,view,0
4437,2024-06-21,android,cart,24
4437,2024-06-21,android,checkout,62
4438,2024-05-07,android,view,0
4438,2024-05-07,android,cart,81
4438,2024-05-07,android,checkout,126
4439,2024-05-30,android,view,0
4439,2024-05-30,android,cart,35
4440,2024-07-19,android,view,0
4441,2024-02-19,ios,view,0
4442,2024-04-09,web,view,0
4442,2024-04-09,web,cart,53
4443,2024-02-05,ios,view,0
4443,2024-02-05,ios,cart,59
4444,2024-02-16,web,view,0
4444,2024-02-16,web,cart,72
4444,2024-02-16,web,checkout,70
4445,2024-05-03,android,view,0
4445,2024-05-03,android,cart,70
4446,2024-08-13,web,view,0
4446,2024-08-13,web,cart,68
4447,2024-02-09,ios,view,0
4447,2024-02-09,ios,cart,58
4448,2024-02-13,android,view,0
4449,2024-01-02,ios,view,0
4449,2024-01-02,ios,cart,84
4450,2024-01-06,ios,view,0
4451,2024-08-02,android,view,0
4452,2024-06-25,android,view,0
4452,2024-06-25,android,cart,27
4452,2024-06-25,android,checkout,104
4453,2024-01-01,android,view,0
4453,2024-01-01,android,cart,74
4454,2024-08-07,web,view,0
4455,2024-05-18,android,view,0
4456,2024-05-02,ios,view,0
4457,2024-03-01,ios,view,0
4457,2024-03-01,ios,cart,38
4457,2024-03-01,ios,checkout,158
4457,2024-03-01,ios,payment,165
4458,2024-08-11,web,view,0
4458,2024-08-11,web,cart,40
4458,2024-08-11,web,checkout,78
4459,2024-05-23,android,view,0
4459,2024-05-23,android,cart,43
4459,2024-05-23,android,checkout,112
4460,2024-07-23,ios,view,0
4461,2024-01-07,ios,view,0
4461,2024-01-07,ios,cart,40
4462,2024-04-13,android,view,0
4463,2024-01-30,ios,view,0
4463,2024-01-30,ios,cart,45
4464,2024-08-15,ios,view,0
4465,2024-03-29,web,view,0
4466,2024-02-06,android,view,0
4466,2024-02-06,android,cart,51
4467,2024-04-29,ios,view,0
4467,2024-04-29,ios,cart,88
4468,2024-02-14,android,view,0
4468,2024-02-14,android,cart,26
4469,2024-04-04,ios,view,0
4469,2024-04-04,ios,cart,73
4470,2024-02-15,web,view,0
4470,2024-02-15,web,cart,13
4471,2024-01-02,ios,view,0
4472,2024-07-20,ios,view,0
4473,2024-01-20,android,view,0
4474,2024-06-12,web,view,0
4475,2024-04-11,ios,view,0
4476,2024-07-17,ios,view,0
4477,2024-03-26,ios,view,0
4478,2024-07-05,web,view,0
4478,2024-07-05,web,cart,59
4479,2024-07-21,android,view,0
4479,2024-07-21,android,cart,62
4480,2024-04-22,web,view,0
4480,2024-04-22,web,cart,80
4481,2024-01-22,web,view,0
4482,2024-04-21,ios,view,0
4482,2024-04-21,ios,cart,75
4483,2024-07-19,web,view,0
4484,2024-08-13,ios,view,0
4484,2024-08-13,ios,cart,18
4485,2024-06-04,android,view,0
4485,2024-06-04,android,cart,14
4486,2024-04-20,ios,view,0
4487,2024-04-18,android,view,0
4487,2024-04-18,android,cart,90
4487,2024-04-18,android,checkout,166
4488,2024-07-05,ios,view,0
4489,2024-06-29,web,view,0
4489,2024-06-29,web,cart,69
4490,2024-03-12,android,view,0
4490,2024-03-12,android,cart,16
4491,2024-08-15,web,view,0
4492,2024-03-18,ios,view,0
4493,2024-04-27,ios,view,0
4494,2024-05-23,web,view,0
4494,2024-05-23,web,cart,80
4494,2024-05-23,web,checkout,54
4495,2024-07-20,android,view,0
4496,2024-03-09,ios,view,0
4497,2024-08-04,android,view,0
4497,2024-08-04,android,cart,81
4497,2024-08-04,android,checkout,118
4498,2024-07-05,ios,view,0
4499,2024-03-26,ios,view,0
4500,2024-08-06,web,view,0
4501,2024-03-02,ios,view,0
4502,2024-03-10,web,view,0
4503,2024-04-11,web,view,0
4503,2024-04-11,web,cart,55
4504,2024-06-01,web,view,0
4504,2024-06-01,web,cart,76
4505,2024-08-25,ios,view,0
4506,2024-04-27,android,view,0
4507,2024-05-10,ios,view,0
4507,2024-05-10,ios,cart,83
4508,2024-03-17,web,view,0
4508,2024-03-17,web,cart,18
4509,2024-06-11,web,view,0
4509,2024-06-11,web,cart,76
4510,2024-04-25,web,view,0
4510,2024-04-25,web,cart,45
4511,2024-05-19,ios,view,0
4512,2024-01-04,web,view,0
4513,2024-01-13,ios,view,0
4514,2024-07-10,android,view,0
4514,2024-07-10,android,cart,64
4515,2024-05-18,android,view,0
4516,2024-08-24,ios,view,0
4516,2024-08-24,ios,cart,69
4517,2024-08-21,web,view,0
4517,2024-08-21,web,cart,33
4518,2024-06-16,ios,view,0
4518,2024-06-16,ios,cart,21
4519,2024-08-12,ios,view,0
4519,2024-08-12,ios,cart,14
4520,2024-04-25,android,view,0
4520,2024-04-25,android,cart,23
4520,2024-04-25,android,checkout,102
4520,2024-04-25,android,payment,246
4521,2024-01-08,android,view,0
4522,2024-08-26,web,view,0
4523,2024-08-09,android,view,0
4523,2024-08-09,android,cart,44
4523,2024-08-09,android,checkout,162
4524,2024-05-11,android,view,0
4525,2024-01-14,ios,view,0
4525,2024-01-14,ios,cart,49
4526,2024-01-25,android,view,0
4527,2024-05-16,ios,view,0
4528,2024-01-21,android,view,0
4529,2024-03-15,ios,view,0
4529,2024-03-15,ios,cart,52
4530,2024-08-25,web,view,0
4531,2024-02-24,android,view,0
4532,2024-04-04,android,view,0
4533,2024-08-27,android,view,0
4533,2024-08-27,android,cart,15
4534,2024-08-03,ios,view,0
4534,2024-08-03,ios,cart,17
4535,2024-03-23,android,view,0
4536,2024-06-24,ios,view,0
4536,2024-06-24,ios,cart,35
4537,2024-07-16,ios,view,0
4538,2024-01-27,android,view,0
4539,2024-01-27,ios,view,0
4540,2024-06-10,web,view,0
4541,2024-05-10,web,view,0
4541,2024-05-10,web,cart,61
4541,2024-05-10,web,checkout,84
4542,2024-08-19,web,view,0
4542,2024-08-19,web,cart,13
4542,2024-08-19,web,checkout,86
4543,2024-04-25,ios,view,0
4543,2024-04-25,ios,cart,60
4544,2024-02-27,web,view,0
4544,2024-02-27,web,cart,43
4544,2024-02-27,web,checkout,178
4545,2024-03-24,web,view,0
4545,2024-03-24,web,cart,39
4545,2024-03-24,web,checkout,164
4546,2024-05-02,web,view,0
4547,2024-07-03,ios,view,0
4547,2024-07-03,ios,cart,47
4548,2024-04-08,web,view,0
4549,2024-04-01,web,view,0
4550,2024-03-06,web,view,0
4550,2024-03-06,web,cart,61
4550,2024-03-06,web,checkout,168
4551,2024-06-06,web,view,0
4552,2024-04-29,web,view,0
4553,2024-04-21,ios,view,0
4554,2024-01-11,web,view,0
4554,2024-01-11,web,cart,88
4555,2024-04-16,ios,view,0
4555,2024-04-16,ios,cart,49
4555,2024-04-16,ios,checkout,36
4556,2024-06-19,ios,view,0
4557,2024-06-13,android,view,0
4557,2024-06-13,android,cart,89
4558,2024-08-06,android,view,0
4559,2024-03-26,web,view,0
4560,2024-04-28,ios,view,0
4560,2024-04-28,ios,cart,85
4561,2024-06-25,web,view,0
4561,2024-06-25,web,cart,79
4562,2024-07-04,android,view,0
4562,2024-07-04,android,cart,58
4563,2024-04-25,web,view,0
4564,2024-08-11,android,view,0
4564,2024-08-11,android,cart,87
