date,store,category,units,unit_price,discount_pct,payment_method
2024-05-12,Ajah,Plants,5,4500,0,card
2024-05-12,Ajah,Pots,4,3000,0,transfer
2024-05-12,Ajah,Furniture,2,26000,0.05,cash
2024-05-12,Maryland,Plants,2,4500,0.05,cash
2024-05-12,Maryland,Plants,6,4500,0.05,card
2024-05-12,Maryland,Plants,4,4500,0,transfer
2024-05-13,Ikeja,Pots,4,3000,0,card
2024-05-13,Ikeja,Soil,6,2200,0,card
2024-05-13,Lekki,Tools,2,8000,0,card
2024-05-13,Lekki,Other,2,1500,0.1,cash
2024-05-13,Yaba,Other,4,1500,0.05,cash
2024-05-13,Surulere,Plants,1,4500,0,card
2024-05-13,Surulere,Other,1,1500,0,transfer
2024-05-13,Surulere,Furniture,6,26000,0.1,card
2024-05-13,Ajah,Furniture,5,26000,0.1,transfer
2024-05-13,Marylnd,Furniture,1,26000,0.05,card
2024-05-14,Ikeja,Pots,2,3000,0,transfer
2024-05-14,Ikeja,Soil,1,2200,0.05,card
2024-05-14,Lekki,Furniture,1,26000,0,transfer
2024-05-14,Yaba,Other,5,1500,0.05,cash
2024-05-14,Surulere,Tools,6,8000,0.05,cash
2024-05-14,Ajah,Plants,2,4500,0.05,card
2024-05-14,Maryland,Furniture,3,26000,0,card
2024-05-14,Maryland,Soil,6,2200,0,cash
2024-05-15,Ikeja,Pots,1,3000,0.1,cash
2024-05-15,Lekki,Plants,5,4500,0,cash
2024-05-15,Lekki,Soil,6,2200,0,card
2024-05-15,Lekki,Pots,0,4500,0,cash
2024-05-15,Lekki,Pots,0,8000,0,cash
2024-05-15,Yaba,Furniture,3,26000,0.05,transfer
2024-05-15,Surulere,Pots,1,3000,0.1,cash
2024-05-15,Surulere,Furniture,1,26000,0,card
2024-05-15,Surulere,Other,3,,0.1,transfer
2024-05-15,Ajah,Other,1,1500,0,cash
2024-05-15,Ajah,Soil,3,2200,0,card
2024-05-15,Ajah,Pots,5,3000,0,card
2024-05-15,Maryland,Tools,5,8000,0,transfer
2024-05-15,Maryland,Pots,6,3000,0.1,transfer
2024-05-16,Ikeja,Pots,4,3000,0.05,transfer
2024-05-16,Ikeja,Furniture,4,26000,0.05,card
2024-05-16,Lekki,Furniture,6,26000,0,transfer
2024-05-16,Lekki,Plants,5,4500,0,card
2024-05-16,Lekki,Tools,5,8000,0,card
2024-05-16,Yaba,Soil,6,2200,0.05,cash
2024-05-16,Yaba,Tools,1,8000,0,card
2024-05-16,Surulere,Other,5,1500,0.05,card
2024-05-16,Ajah,Other,1,1500,0,cash
2024-05-16,Ajah,Plants,4,4500,0,cash
2024-05-16,Ajah,Furniture,2,26000,0,card
2024-05-16,Maryland,Soil,1,2200,0,transfer
2024-05-16,Maryland,Furniture,4,26000,0,card
2024-05-17,Ikeja,Plants,5,4500,0.05,cash
2024-05-17,Lekki,Soil,4,2200,0,card
2024-05-17,Lekki,Soil,2,2200,0,card
2024-05-17,Lekki,Furniture,5,,0,transfer
2024-05-17,Yaba,Tools,4,8000,0,transfer
2024-05-17,Surulere,Plants,4,4500,0,transfer
2024-05-17,Surulere,Furniture,6,26000,0,card
2024-05-17,Surulere,Plants,4,4500,0,card
2024-05-17,Ajah,Other,1,1500,0.1,card
2024-05-17,Ajah,Other,4,1500,0,transfer
2024-05-17,Ajah,Plants,1,4500,0,cash
2024-05-17,Maryland,Other,4,1500,0.05,cash
2024-05-17,Maryland,Pots,2,3000,0,card
2024-05-17,Maryland,Other,1,1500,0.1,card
2024-05-18,Ikeja,Pots,6,3000,0,card
2024-05-18,Lekki,Pots,3,3000,0,transfer
2024-05-18,Lekki,Plants,3,4500,0,transfer
2024-05-18,Yaba,Soil,4,2200,0,transfer
2024-05-18,Yaba,Pots,1,,0,cash
2024-05-18,Surulere,Pots,2,3000,0,card
2024-05-18,Ajah,Furniture,5,26000,0.05,transfer
2024-05-18,Ajah,Tools,6,8000,0,cash
2024-05-18,Maryland,Other,2,1500,0,transfer
2024-05-18,Maryland,Other,4,1500,0.1,cash
2024-05-19,Ikeja,Furniture,3,26000,0.1,transfer
2024-05-19,Lekki,Plants,4,4500,0,transfer
2024-05-19,Lekki,Pots,1,3000,0.2,cash
2024-05-19,Lekki,Plants,0,4500,0,cash
2024-05-19,Lekki,Furniture,0,4500,0,cash
2024-05-19,Yaba,Soil,1,2200,0.1,transfer
2024-05-19,Surulere,Pots,4,3000,0,card
2024-05-19,Ajah,Plants,4,4500,0,transfer
2024-05-19,Ajah,Plants,5,4500,0.05,cash
2024-05-19,Maryland,Soil,3,2200,0.1,transfer
2024-05-19,Maryland,Other,4,1500,0,transfer
2024-05-20,Ikeja,Other,1,1500,0.1,cash
2024-05-20,Lekki,Plants,4,4500,0.1,card
2024-05-20,Lekki,Other,3,1500,0.1,transfer
2024-05-20,Yaba,Soil,1,2200,0.1,card
2024-05-20,Surulere,Soil,4,2200,0.05,cash
2024-05-20,Ajah,Other,3,1500,0,cash
2024-05-20,Maryland,Tools,5,8000,0,card
2024-05-21,Ikeja,Furniture,3,26000,0,transfer
2024-05-21,Ikeja,Other,2,1500,0,cash
2024-05-21,Lekki,Other,2,1500,0,cash
2024-05-21,Yaba,Plants,5,4500,0,cash
2024-05-21,Yaba,Plants,5,4500,0,cash
2024-05-21,Surulere,Other,3,1500,0.1,cash
2024-05-21,Surulere,Soil,3,2200,0,transfer
2024-05-21,Ajah,Soil,2,2200,0,cash
2024-05-21,Ajah,Plants,4,4500,0,transfer
2024-05-21,Ajah,Soil,3,2200,0,transfer
2024-05-21,Maryland,Tools,3,8000,0,transfer
2024-05-22,Ikeja,Other,5,1500,0,transfer
2024-05-22,Ikeja,Plants,2,4500,0,card
2024-05-22,Ikeja,Furniture,3,26000,0,card
2024-05-22,Lekki,Pots,2,3000,0,card
2024-05-22,Lekki,Tools,6,8000,0,card
2024-05-22,Yaba,Soil,6,2200,0.05,transfer
2024-05-22,Surulere,Plants,6,4500,0,transfer
2024-05-22,Surulere,Pots,6,3000,0,cash
2024-05-22,Ajah,Pots,4,3000,0,card
2024-05-22,Ajah,Other,2,1500,0,transfer
2024-05-22,Ajah,Pots,3,3000,0,cash
2024-05-22,Maryland,Furniture,5,26000,0,transfer
2024-05-23,Ikeja,Tools,6,8000,0.05,transfer
2024-05-23,Ikeja,Soil,6,2200,0,cash
2024-05-23,Ikeja,Soil,2,2200,0.1,card
2024-05-23,Lekki,Pots,5,3000,0,card
2024-05-23,Lekki,Soil,0,3000,0,cash
2024-05-23,Lekki,Soil,0,3000,0,cash
2024-05-23,Yaba,Tools,3,8000,0,card
2024-05-23,Surulere,Tools,2,8000,0.1,card
2024-05-23,Ajah,Pots,5,3000,0,transfer
2024-05-23,Ajah,Pots,1,3000,0,card
2024-05-23,Maryland,Other,4,1500,0,card
2024-05-23,Maryland,Pots,5,3000,0.05,card
2024-05-24,Ikeja,Furniture,6,26000,0,card
2024-05-24,Ikeja,Other,1,1500,0.05,transfer
2024-05-24,Lekki,Soil,2,2200,0.05,transfer
2024-05-24,Lekki,Plants,6,4500,0,card
2024-05-24,Lekki,Other,4,1500,0,transfer
2024-05-24,Yaba,Pots,3,3000,0.1,transfer
2024-05-24,Yaba,Furniture,2,26000,0.05,cash
2024-05-24,Yaba,Other,5,1500,0.05,cash
2024-05-24,Surulere,Furniture,1,26000,0,transfer
2024-05-24,Surelere,Furniture,1,26000,0.05,transfer
2024-05-24,Ajah,Pots,6,3000,0,transfer
2024-05-24,Ajah,Tools,6,8000,0.1,card
2024-05-24,Maryland,Furniture,4,26000,0.1,cash
2024-05-25,Ikeja,Soil,3,2200,0,cash
2024-05-25,Ikeja,Plants,6,,0,transfer
2024-05-25,Ikeja,Pots,3,3000,0,cash
2024-05-25,Lekki,Furniture,5,26000,0.35,cash
2024-05-25,Lekki,Plants,0,4500,0,cash
2024-05-25,Lekki,Soil,0,4500,0,cash
2024-05-25,Lekki,Plants,0,8000,0,cash
2024-05-25,Yaba,Other,3,1500,0,cash
2024-05-25,Yaba,Pots,1,3000,0,card
2024-05-25,Yaba,Furniture,3,26000,0.05,card
2024-05-25,Surulere,Furniture,5,26000,0.1,card
2024-05-25,Surulere,Furniture,4,26000,0,cash
2024-05-25,Surulere,Furniture,2,26000,0,transfer
2024-05-25,Ajah,Furniture,4,26000,0,card
2024-05-25,Maryland,Furniture,2,26000,0,card
2024-05-25,Maryland,Pots,2,3000,0.1,card
2024-05-25,Maryland,Other,4,1500,0.05,card
2024-05-26,Ikeja,Soil,5,2200,0,transfer
2024-05-26,Lekki,Plants,5,4500,0,transfer
2024-05-26,Yaba,Soil,2,2200,0,card
2024-05-26,Yaba,Furniture,3,26000,0.05,transfer
2024-05-26,Yaba,Soil,4,2200,0,cash
2024-05-26,Surulere,Furniture,6,26000,0.05,cash
2024-05-26,Ajah,Soil,1,2200,0.1,cash
2024-05-26,Maryland,Soil,6,2200,0,card
2024-05-26,Maryland,Pots,5,3000,0,transfer
2024-05-26,Maryland,Other,6,1500,0,transfer
2024-05-27,Ikeja,Other,1,1500,0,transfer
2024-05-27,Lekki,Pots,3,3000,0.35,cash
2024-05-27,Lekki,Tools,5,8000,0,card
2024-05-27,Lekki,Furniture,2,26000,0,card
2024-05-27,Yaba,Soil,1,2200,0.05,card
2024-05-27,Yaba,Furniture,6,26000,0,transfer
2024-05-27,Yaba,Pots,5,3000,0,transfer
2024-05-27,Surulere,Tools,6,8000,0,transfer
2024-05-27,Surulere,Other,1,1500,0,cash
2024-05-27,Surulere,Plants,3,4500,0,transfer
2024-05-27,Ajah,Furniture,3,26000,0.05,card
2024-05-27,Maryland,Tools,6,8000,0.05,cash
2024-05-27,Maryland,Plants,6,4500,0,transfer
2024-05-28,Ikeja,Other,5,1500,0.05,card
2024-05-28,Ikeja,Soil,3,2200,0.1,card
2024-05-28,Ikeja,Tools,3,,0,card
2024-05-28,Lekki,Tools,3,8000,0.1,transfer
2024-05-28,Lekki,Soil,3,2200,0.1,transfer
2024-05-28,Yaba,Other,4,1500,0.1,card
2024-05-28,Yaba,Furniture,6,26000,0.05,cash
2024-05-28,Yaba,Soil,4,2200,0,transfer
2024-05-28,Surulere,Furniture,2,26000,0,card
2024-05-28,Ajah,Other,3,1500,0.05,card
2024-05-28,Ajah,Pots,2,3000,0,card
2024-05-28,Maryland,Plants,5,4500,0.1,card
2024-05-28,Maryland,Furniture,6,26000,0,card
2024-05-28,Maryland,Soil,1,2200,0,cash
2024-05-29,Ikeja,Furniture,3,26000,0.05,transfer
2024-05-29,Ikeja,Plants,1,4500,0,card
2024-05-29,Ikeja,Furniture,6,26000,0.05,card
2024-05-29,Leki,Tools,5,8000,0.1,transfer
2024-05-29,Yaba,Plants,6,4500,0,card
2024-05-29,Yaba,Other,2,1500,0,transfer
2024-05-29,Yaba,Pots,5,3000,0,cash
2024-05-29,Surulere,Tools,5,8000,0,card
2024-05-29,Surulere,Furniture,4,26000,0.1,cash
2024-05-29,Surulere,Plants,4,4500,0,cash
2024-05-29,Ajah,Plants,4,4500,0.1,cash
2024-05-29,Maryland,Soil,3,2200,0,card
2024-05-29,Maryland,Tools,1,8000,0.05,cash
2024-05-30,Ikeja,Tools,4,8000,0.1,cash
2024-05-30,Ikeja,Other,2,1500,0.1,transfer
2024-05-30,Ikeja,Furniture,6,26000,0.1,transfer
2024-05-30,Lekki,Tools,6,8000,0.35,cash
2024-05-30,Yaba,Pots,4,3000,0,card
2024-05-30,Yaba,Other,1,1500,0,transfer
2024-05-30,Surulere,Pots,6,3000,0.1,cash
2024-05-30,Surulere,Pots,3,3000,0,card
2024-05-30,Ajah,Furniture,1,26000,0.05,card
2024-05-30,Ajah,Plants,1,4500,0,card
2024-05-30,Maryland,Tools,2,8000,0,card
2024-05-31,Ikeja,Soil,5,2200,0,card
2024-05-31,Lekki,Furniture,5,26000,0,transfer
2024-05-31,Lekki,Other,3,1500,0.25,cash
2024-05-31,Yaba,Other,1,1500,0,transfer
2024-05-31,Surulere,Tools,4,8000,0,transfer
2024-05-31,Surulere,Soil,3,2200,0,transfer
2024-05-31,Ajah,Soil,2,2200,0.05,transfer
2024-05-31,Ajah,Furniture,1,26000,0,cash
2024-05-31,Ajah,Plants,4,4500,0,cash
2024-05-31,Maryland,Pots,6,3000,0.05,card
2024-05-31,Maryland,Other,3,1500,0,card
2024-06-01,Ikeja,Tools,6,8000,0.05,transfer
2024-06-01,Ikeja,Tools,1,8000,0,card
2024-06-01,Lekki,Plants,5,4500,0,cash
2024-06-01,Lekki,Soil,3,2200,0,transfer
2024-06-01,Yaba,Pots,1,3000,0,transfer
2024-06-01,Yaba,Soil,3,2200,0.05,card
2024-06-01,Surulere,Plants,5,4500,0.05,card
2024-06-01,Surulere,Soil,2,2200,0,cash
2024-06-01,Ajah,Soil,4,2200,0.1,cash
2024-06-01,Maryland,Furniture,6,26000,0.1,card
2024-06-01,Maryland,Pots,4,3000,0.1,cash
2024-06-02,Ikeja,Other,2,1500,0,transfer
2024-06-02,Ikeja,Soil,6,2200,0,cash
2024-06-02,Ikeja,Soil,5,2200,0,transfer
2024-06-02,Lekki,Tools,4,8000,0,cash
2024-06-02,Lekki,Pots,6,3000,0,transfer
2024-06-02,Lekki,Tools,4,8000,0,card
2024-06-02,Yaba,Other,2,1500,0,card
2024-06-02,Yaba,Furniture,3,26000,0,card
2024-06-02,Yaba,Plants,5,4500,0,card
2024-06-02,Surulere,Furniture,3,26000,0.05,transfer
2024-06-02,Ajah,Furniture,2,26000,0,card
2024-06-02,Maryland,Plants,5,4500,0,cash
2024-06-03,Ikeja,Plants,6,4500,0,card
2024-06-03,Ikeja,Other,4,1500,0.1,card
2024-06-03,Ikeja,Other,5,1500,0,transfer
2024-06-03,Lekki,Furniture,2,26000,0,card
2024-06-03,Lekki,Tools,2,8000,0.05,card
2024-06-03,Yaba,Soil,4,2200,0,cash
2024-06-03,Yaba,Tools,2,8000,0,transfer
2024-06-03,Surulere,Soil,2,2200,0,transfer
2024-06-03,Surulere,Pots,4,3000,0,transfer
2024-06-03,Ajah,Soil,1,2200,0.1,transfer
2024-06-03,Maryland,Furniture,3,26000,0.1,transfer
2024-06-03,Maryland,Tools,3,8000,0,transfer
2024-06-03,Maryland,Furniture,5,26000,0,cash
2024-06-04,Ikeja,Tools,6,8000,0.05,card
2024-06-04,Ikeja,Soil,4,2200,0,card
2024-06-04,Lekki,Tools,5,8000,0.3,cash
2024-06-04,Lekki,Tools,3,8000,0.35,cash
2024-06-04,Lekki,Plants,0,8000,0,cash
2024-06-04,Yaba,Plants,1,4500,0,cash
2024-06-04,Yaba,Soil,5,2200,0.1,cash
2024-06-04,Surulere,Soil,6,2200,0,transfer
2024-06-04,Surulere,Furniture,1,26000,0,transfer
2024-06-04,Surulere,Furniture,6,26000,0,transfer
2024-06-04,Ajah,Other,5,1500,0,card
2024-06-04,Ajah,Plants,4,4500,0,cash
2024-06-04,Ajah,Soil,3,2200,0.1,card
2024-06-04,Maryland,Pots,3,3000,0,card
2024-06-04,Maryland,Soil,1,2200,0,card
2024-06-04,Maryland,Pots,3,3000,0,transfer
2024-06-05,Ikeja,Pots,5,3000,0.05,cash
2024-06-05,Ikeja,Tools,3,8000,0.05,card
2024-06-05,Ikeja,Furniture,6,26000,0.05,cash
2024-06-05,Lekki,Tools,3,8000,0.05,card
2024-06-05,Yaba,Tools,4,8000,0.05,transfer
2024-06-05,Surelere,Plants,6,4500,0.1,cash
2024-06-05,Ajah,Furniture,4,26000,0.1,cash
2024-06-05,Ajah,Pots,5,3000,0.05,cash
2024-06-05,Ajah,Plants,3,4500,0.05,cash
2024-06-05,Marylnd,Soil,1,2200,0,transfer
2024-06-05,Maryland,Pots,6,3000,0,cash
2024-06-05,Maryland,Other,1,1500,0,transfer
2024-06-06,Ikeja,Pots,2,3000,0.05,card
2024-06-06,Ikeja,Furniture,3,26000,0.05,transfer
2024-06-06,Lekki,Tools,5,8000,0,transfer
2024-06-06,Lekki,Other,3,1500,0.1,cash
2024-06-06,Yaba,Tools,5,8000,0,transfer
2024-06-06,Yaba,Tools,5,8000,0.05,card
2024-06-06,Yaba,Tools,2,8000,0,transfer
2024-06-06,Surulere,Plants,2,4500,0.1,cash
2024-06-06,Ajah,Furniture,5,26000,0,card
2024-06-06,Ajah,Tools,6,8000,0,cash
2024-06-06,Ajah,Soil,3,2200,0.05,cash
2024-06-06,Maryland,Soil,5,2200,0.05,cash
2024-06-06,Maryland,Furniture,6,26000,0,cash
2024-06-06,Maryland,Other,5,1500,0,card
2024-06-07,Ikeja,Tools,1,8000,0,transfer
2024-06-07,Ikeja,Pots,3,3000,0,cash
2024-06-07,Lekki,Tools,4,8000,0,transfer
2024-06-07,Lekki,Tools,5,8000,0.05,card
2024-06-07,Lekki,Plants,0,4500,0,cash
2024-06-07,Lekki,Plants,0,8000,0,cash
2024-06-07,Yaba,Tools,5,8000,0,card
2024-06-07,Yaba,Soil,4,2200,0,cash
2024-06-07,Surulere,Tools,3,8000,0,cash
2024-06-07,Surulere,Pots,4,3000,0,card
2024-06-07,Surulere,Tools,6,8000,0,cash
2024-06-07,Ajah,Other,2,1500,0.1,cash
2024-06-07,Maryland,Furniture,3,26000,0,cash
2024-06-08,Ikeja,Furniture,4,26000,0,transfer
2024-06-08,Lekki,Tools,5,8000,0.05,card
2024-06-08,Yaba,Plants,1,4500,0,cash
2024-06-08,Yaba,Other,6,1500,0.1,cash
2024-06-08,Yaba,Tools,2,8000,0,card
2024-06-08,Surulere,Furniture,6,26000,0.05,cash
2024-06-08,Surulere,Other,1,1500,0,transfer
2024-06-08,Surulere,Soil,6,2200,0,cash
2024-06-08,Ajah,Tools,3,8000,0.05,card
2024-06-08,Ajah,Soil,6,2200,0.1,card
2024-06-08,Ajah,Other,2,1500,0.05,card
2024-06-08,Maryland,Plants,5,4500,0.1,cash
2024-06-08,Maryland,Other,3,1500,0.05,card
2024-06-09,Ikeja,Other,2,1500,0.05,card
2024-06-09,Lekki,Other,4,1500,0,cash
2024-06-09,Lekki,Furniture,4,26000,0.1,transfer
2024-06-09,Leki,Tools,6,8000,0.3,cash
2024-06-09,Yaba,Tools,0,8000,0,cash
2024-06-09,Surulere,Plants,4,4500,0,card
2024-06-09,Surulere,Tools,1,8000,0.1,cash
2024-06-09,Surulere,Soil,2,2200,0.05,cash
2024-06-09,Ajah,Furniture,4,26000,0,card
2024-06-09,Ajah,Furniture,2,26000,0,transfer
2024-06-09,Ajah,Soil,4,,0,cash
2024-06-09,Maryland,Other,3,1500,0.05,transfer
2024-06-09,Maryland,Tools,2,8000,0,cash
2024-06-09,Maryland,Tools,3,8000,0,cash
2024-06-10,Ikeja,Furniture,6,26000,0.1,transfer
2024-06-10,Lekki,Soil,5,2200,0,cash
2024-06-10,Yaba,Soil,2,2200,0,transfer
2024-06-10,Yaba,Other,6,1500,0,transfer
2024-06-10,Surulere,Furniture,4,26000,0.05,card
2024-06-10,Ajah,Other,4,1500,0.05,card
2024-06-10,Ajah,Pots,1,3000,0,transfer
2024-06-10,Ajah,Other,3,1500,0.1,card
2024-06-10,Maryland,Pots,6,3000,0,transfer
2024-06-10,Maryland,Plants,5,4500,0.05,card
2024-06-10,Maryland,Pots,5,3000,0,transfer
2024-06-11,Ikeja,Pots,4,3000,0.1,transfer
2024-06-11,Lekki,Tools,5,8000,0.05,card
2024-06-11,Lekki,Tools,3,,0,cash
2024-06-11,Lekki,Tools,5,8000,0.1,card
2024-06-11,Yaba,Soil,4,2200,0,cash
2024-06-11,Yaba,Soil,3,2200,0,card
2024-06-11,Yaba,Tools,6,8000,0,card
2024-06-11,Surulere,Other,2,1500,0.1,card
2024-06-11,Surulere,Plants,3,4500,0.1,card
2024-06-11,Ajah,Tools,3,8000,0,transfer
2024-06-11,Ajah,Tools,1,8000,0,cash
2024-06-11,Maryland,Soil,3,2200,0,cash
2024-06-11,Maryland,Soil,5,2200,0,transfer
2024-06-11,Maryland,Other,3,1500,0.1,card
2024-06-12,Ikeja,Pots,3,3000,0,card
2024-06-12,Ikeja,Plants,6,4500,0.05,transfer
2024-06-12,Lekki,Plants,5,,0.05,transfer
2024-06-12,Lekki,Soil,1,2200,0,cash
2024-06-12,Lekki,Plants,3,4500,0.05,card
2024-06-12,Yaba,Tools,5,8000,0,cash
2024-06-12,Yaba,Soil,1,2200,0,cash
2024-06-12,Yaba,Other,4,1500,0.05,cash
2024-06-12,Surulere,Other,2,1500,0,card
2024-06-12,Ajah,Soil,1,2200,0,card
2024-06-12,Ajah,Pots,3,3000,0,cash
2024-06-12,Ajah,Tools,4,8000,0,card
2024-06-12,Maryland,Furniture,3,26000,0.1,transfer
2024-06-12,Maryland,Other,3,1500,0,cash
2024-06-12,Maryland,Pots,1,3000,0,transfer
2024-06-13,Ikeja,Tools,5,8000,0,transfer
2024-06-13,Ikeja,Furniture,5,26000,0.1,transfer
2024-06-13,Ikeja,Tools,5,8000,0,card
2024-06-13,Lekki,Other,4,1500,0.05,transfer
2024-06-13,Lekki,Soil,2,2200,0.1,transfer
2024-06-13,Yaba,Plants,2,4500,0,transfer
2024-06-13,Surulere,Tools,2,8000,0,card
2024-06-13,Surulere,Furniture,2,26000,0,transfer
2024-06-13,Ajah,Plants,6,4500,0,card
2024-06-13,Maryland,Soil,1,2200,0.1,transfer
2024-06-13,Maryland,Furniture,6,26000,0.1,transfer
2024-06-14,Ikeja,Furniture,5,26000,0.1,cash
2024-06-14,Ikeja,Other,5,1500,0.1,cash
2024-06-14,Ikeja,Other,4,1500,0.05,transfer
2024-06-14,Leki,Plants,5,4500,0,card
2024-06-14,Lekki,Other,2,1500,0.1,card
2024-06-14,Lekki,Furniture,5,26000,0.1,card
2024-06-14,Lekki,Furniture,0,3000,0,cash
2024-06-14,Lekki,Soil,0,3000,0,cash
2024-06-14,Yaba,Furniture,6,26000,0,cash
2024-06-14,Yaba,Other,5,1500,0.1,card
2024-06-14,Yaba,Other,1,1500,0,transfer
2024-06-14,Surulere,Pots,4,3000,0,cash
2024-06-14,Surulere,Soil,3,2200,0,transfer
2024-06-14,Surulere,Furniture,6,26000,0,card
2024-06-14,Ajah,Plants,5,4500,0,transfer
2024-06-14,Ajah,Furniture,1,26000,0,card
2024-06-14,Maryland,Pots,2,3000,0.05,cash
2024-06-14,Maryland,Pots,0,3000,0.1,transfer
2024-06-15,Ikeja,Tools,6,8000,0,transfer
2024-06-15,Ikeja,Tools,4,8000,0.05,cash
2024-06-15,Lekki,Tools,3,8000,0.25,cash
2024-06-15,Lekki,Furniture,0,4500,0,cash
2024-06-15,Yaba,Furniture,5,26000,0,card
2024-06-15,Yaba,Soil,3,2200,0,card
2024-06-15,Surulere,Other,6,1500,0,card
2024-06-15,Surulere,Furniture,6,26000,0,transfer
2024-06-15,Ajah,Plants,5,4500,0,card
2024-06-15,Ajah,Furniture,3,26000,0,transfer
2024-06-15,Ajah,Furniture,3,26000,0.05,cash
2024-06-15,Maryland,Furniture,1,26000,0,transfer
2024-06-16,Ikeja,Plants,5,4500,0,card
2024-06-16,Ikeja,Furniture,1,26000,0.05,cash
2024-06-16,Ikeja,Tools,3,8000,0.1,card
2024-06-16,Lekki,Tools,4,8000,0.3,cash
2024-06-16,Yaba,Tools,1,8000,0,card
2024-06-16,Yaba,Pots,6,3000,0,transfer
2024-06-16,Yaba,Other,2,1500,0.1,cash
2024-06-16,Surulere,Furniture,6,26000,0.05,cash
2024-06-16,Surulere,Other,2,1500,0.1,cash
2024-06-16,Surulere,Plants,5,4500,0.05,cash
2024-06-16,Ajah,Tools,2,8000,0,card
2024-06-16,Maryland,Plants,6,4500,0,card
2024-06-17,Ikeja,Pots,5,3000,0,cash
2024-06-17,Ikeja,Plants,5,4500,0,card
2024-06-17,Lekki,Tools,5,8000,0,card
2024-06-17,Yaba,Soil,2,2200,0.05,cash
2024-06-17,Yaba,Soil,3,2200,0,transfer
2024-06-17,Surulere,Soil,2,2200,0,transfer
2024-06-17,Surulere,Furniture,1,26000,0.05,transfer
2024-06-17,Ajah,Furniture,2,26000,0,transfer
2024-06-17,Ajah,Pots,6,3000,0,card
2024-06-17,Ajah,Soil,6,2200,0,transfer
2024-06-17,Maryland,Tools,6,8000,0,card
2024-06-18,Ikeja,Soil,5,2200,0,cash
2024-06-18,Ikeja,Pots,5,3000,0.05,card
2024-06-18,Lekki,Pots,6,3000,0,cash
2024-06-18,Lekki,Furniture,1,26000,0,card
2024-06-18,Lekki,Plants,2,4500,0,transfer
2024-06-18,Yaba,Plants,1,4500,0,transfer
2024-06-18,Yaba,Tools,2,8000,0,transfer
2024-06-18,Yaba,Soil,6,2200,0.05,transfer
2024-06-18,Surulere,Pots,3,3000,0,transfer
2024-06-18,Ajah,Plants,3,4500,0,cash
2024-06-18,Ajah,Tools,6,8000,0,transfer
2024-06-18,Maryland,Plants,5,4500,0.1,cash
2024-06-19,Ikeja,Pots,2,3000,0,cash
2024-06-19,Ikeja,Pots,5,3000,0.1,cash
2024-06-19,Ikeja,Plants,2,4500,0.05,card
2024-06-19,Lekki,Tools,4,8000,0,cash
2024-06-19,Yaba,Pots,5,3000,0,cash
2024-06-19,Yaba,Tools,4,8000,0,card
2024-06-19,Yaba,Other,3,1500,0,transfer
2024-06-19,Surulere,Other,2,1500,0.1,cash
2024-06-19,Surulere,Other,2,1500,0.1,card
2024-06-19,Surulere,Plants,6,4500,0,cash
2024-06-19,Ajah,Plants,5,4500,0.05,card
2024-06-19,Ajah,Furniture,2,26000,0,transfer
2024-06-19,Ajah,Pots,2,3000,0.1,cash
2024-06-19,Maryland,Pots,3,3000,0,card
2024-06-19,Maryland,Other,2,1500,0.1,cash
2024-06-20,Ikeja,Furniture,3,26000,0,cash
2024-06-20,Leki,Plants,4,4500,0,card
2024-06-20,Lekki,Plants,5,,0,transfer
2024-06-20,Lekki,Plants,2,4500,0,transfer
2024-06-20,Yaba,Other,3,1500,0.05,card
2024-06-20,Yaba,Furniture,3,26000,0.1,card
2024-06-20,Surulere,Plants,3,4500,0,card
2024-06-20,Surulere,Soil,4,2200,0,transfer
2024-06-20,Ajah,Other,2,1500,0,transfer
2024-06-20,Ajah,Tools,3,8000,0,transfer
2024-06-20,Ajah,Plants,6,4500,0,card
2024-06-20,Maryland,Pots,5,3000,0,card
2024-06-20,Maryland,Soil,5,2200,0.05,cash
2024-06-20,Maryland,Soil,3,2200,0.1,card
2024-06-21,Ikeja,Other,6,1500,0.1,cash
2024-06-21,Ikeja,Tools,6,8000,0,card
2024-06-21,Ikeja,Furniture,3,26000,0,card
2024-06-21,Lekki,Soil,6,2200,0.05,transfer
2024-06-21,Lekki,Other,1,1500,0.05,cash
2024-06-21,Yaba,Soil,1,2200,0,card
2024-06-21,Surulere,Furniture,5,26000,0.1,card
2024-06-21,Surulere,Soil,1,2200,0.05,transfer
2024-06-21,Ajah,Pots,2,3000,0,transfer
2024-06-21,Ajah,Plants,5,4500,0,card
2024-06-21,Ajah,Soil,4,2200,0,card
2024-06-21,Maryland,Other,6,1500,0.05,transfer
2024-06-21,Maryland,Plants,2,4500,0.05,cash
2024-06-22,Ikeja,Tools,1,8000,0.05,transfer
2024-06-22,Ikeja,Pots,1,3000,0.1,cash
2024-06-22,Lekki,Other,5,1500,0.05,transfer
2024-06-22,Lekki,Furniture,4,26000,0,transfer
2024-06-22,Lekki,Furniture,4,26000,0.3,cash
2024-06-22,Lekki,Plants,0,4500,0,cash
2024-06-22,Lekki,Other,0,8000,0,cash
2024-06-22,Lekki,Other,0,3000,0,cash
2024-06-22,Yaba,Pots,6,3000,0.05,transfer
2024-06-22,Yaba,Other,5,1500,0.05,transfer
2024-06-22,Yaba,Soil,1,2200,0,transfer
2024-06-22,Surulere,Other,3,1500,0,card
2024-06-22,Surulere,Tools,6,8000,0.05,card
