listing_id,city,listed_date,sold_date,bedrooms,area,price
1903,Abuja,2024-06-02,2024-09-02,3,123,340000
1904,Ibadan,2024-06-14,2024-08-17,2,111,353000
1905,Lagos,2024-05-14,2024-08-16,5,208,597000
1906,Ibadan,2024-04-23,2024-08-10,2,76,259000
1907,Abuja,2024-08-03,2024-01-14,5,207,572000
1908,PH,2024-08-27,2024-11-08,5,214,1200000
1909,Abuja,2024-09-12,2024-11-06,3,122,579000
1910,Ibadan,2024-02-05,2024-06-27,1,78,227000
1911,Abuja,2024-11-07,2024-11-25,3,110,348000
1912,Lagos,2024-10-19,2024-11-21,5,227,1131000
1913,PH,2024-02-08,2024-02-23,3,154,719000
1914,Abuja,2024-07-30,2024-12-09,5,208,732000
1915,Lagos,2024-12-24,2024-05-25,2,76,319000
1916,Abuja,2024-09-12,2024-12-25,3,128,541000
1917,Lagos,2024-07-19,2024-10-28,4,154,646000
1918,PH,2024-03-10,2024-05-12,1,39,229000
1919,Ibadan,2024-12-08,2024-02-05,5,210,1026000
1920,Lagos,2024-02-24,2024-04-11,4,171,761000
1921,Lagos,2024-08-31,2024-09-14,4,186,882000
1922,Ibadan,2024-09-10,2024-09-28,3,124,623000
1923,Abuja,2024-08-03,2024-09-29,5,222,1041000
1924,Ibadan,2024-08-05,2024-09-11,4,181,530000
1925,Lagos,2024-12-20,2024-06-07,3,159,669000
1926,Ibadan,2024-02-10,2024-06-06,1,74,393000
1927,Abuja,2024-05-25,2024-07-08,5,207,851000
1928,Lagos,2024-08-13,2024-11-05,1,69,147000
1929,Abuja,2024-01-21,2024-01-06,5,212,1012000
1930,Ibadan,2024-11-04,2024-11-30,1,49,239000
1931,Lagos,2024-11-11,2024-12-26,1,51,265000
1932,Lagos,2024-06-02,2024-11-05,2,75,346000
1933,Ibadan,2024-12-07,2024-02-07,1,45,192000
1934,Ibadan,2024-02-03,2024-05-28,1,46,140000
1935,PH,2024-08-03,2024-10-28,5,200,573000
1936,PH,2024-02-22,2024-05-10,4,178,885000
1937,Abuja,2024-06-01,2024-11-15,3,139,541000
1938,Ibadan,2024-11-11,2024-04-25,1,44,167000
1939,Abuja,2024-06-25,2024-10-25,5,192,960000
1940,Abuja,2024-07-01,2024-11-06,4,2002,761000
1941,Abuja,2024-09-24,2024-01-17,3,129,689000
1942,Ibadan,2024-07-03,2024-08-07,2,86,482000
1943,PH,2024-05-01,2024-10-07,3,132,328000
1944,Ibadan,2024-02-17,2024-04-26,5,228,98700
1945,Abuja,2024-10-26,2024-03-19,2,80,426000
1946,Lagos,2024-10-01,2024-11-03,4,196,884000
1947,Lagos,2024-04-19,2024-08-21,1,64,137000
1948,Ibadan,2024-04-10,2024-05-29,2,84,271000
1949,Lagos,2024-04-08,2024-06-26,5,235,1174000
1950,Lagos,2024-02-16,2024-06-20,2,92,433000
1951,PH,2024-12-02,2024-02-13,5,210,666000
1952,Lagos,2024-01-11,2024-06-30,3,138,632000
1953,Ibadan,2024-09-24,2024-12-09,4,153,469000
1954,Lagos,2024-08-31,2024-01-16,1,61,348000
1955,PH,2024-02-05,2024-03-14,5,230,852000
1956,Lagos,2024-02-11,2024-07-25,5,209,552000
1957,PH,2024-05-13,2024-06-24,2,74,327000
1958,Ibadan,2024-08-25,2024-01-30,4,199,765000
1959,Ibadan,2024-08-25,2024-10-17,4,171,978000
1960,Lagos,2024-12-09,2024-04-15,1,58,281000
1961,Abuja,2024-11-15,2024-02-21,4,174,554000
1962,Ibadan,2024-07-23,2024-11-25,1,60,348000
1963,PH,2024-04-01,2024-05-01,5,193,699000
1964,PH,2024-11-03,2024-02-17,3,160,646000
1965,PH,2024-01-26,2024-04-20,5,239,998000
1966,Ibadan,2024-03-07,2024-02-25,1,35,121000
1967,Lagos,2024-02-05,2024-03-08,4,164,721000
1968,Ibadan,2024-01-10,2024-04-11,3,1206,575000
1969,Ibadan,2024-10-30,2024-12-27,3,126,503000
1970,Abuja,2024-03-17,2024-05-23,4,198,1029000
1971,PH,2024-05-15,2024-09-28,1,57,250000
1972,Abuja,2024-07-04,2024-07-19,1,36,113000
1973,Ibadan,2024-10-28,2024-04-17,4,158,679000
1974,PH,2024-03-22,2024-07-08,4,176,860000
1975,Lagos,2024-09-07,2024-01-17,3,149,937000
1976,Lagos,2024-09-03,2024-12-01,2,116,459000
1977,Abuja,2024-05-28,2024-09-16,4,152,854000
1978,Ibadan,2024-09-20,2024-10-06,2,118,504000
1979,Lagos,2024-01-03,2024-04-28,5,210,847000
1980,Abuja,2024-01-26,2024-02-09,3,146,382000
1981,Abuja,2024-06-20,2024-08-16,2,117,479000
1982,Abuja,2024-11-27,2024-03-07,2,101,294000
1983,Ibadan,2024-09-21,2024-02-23,1,31,175000
1984,PH,2024-07-26,2024-09-08,2,81,233000
1985,PH,2024-11-11,2024-11-25,1,57,315000
1986,PH,2024-03-25,2024-08-24,2,84,364000
1987,Abuja,2024-03-18,2024-09-02,4,177,525000
1988,Lagos,2024-06-07,2024-07-16,4,180,840000
1989,PH,2024-11-22,2024-01-19,3,136,650000
1990,PH,2024-05-21,2024-06-21,5,205,794000
1991,Ibadan,2024-07-10,2024-07-30,3,126,680000
1992,Lagos,2024-10-20,2024-12-08,5,226,1021000
1993,Ibadan,2024-05-09,2024-07-16,5,219,646000
1994,PH,2024-01-31,2024-04-24,4,191,391000
1995,Abuja,2024-10-01,2024-01-09,2,1044,391000
1996,Abuja,2024-03-16,2024-05-04,3,123,510000
1997,PH,2024-04-08,2024-09-04,1,69,185000
1998,Ibadan,2024-01-18,2024-02-07,1,78,304000
1999,PH,2024-06-08,2024-07-03,2,78,353000
2000,Abuja,2024-11-03,2024-11-19,5,194,887000
2001,Ibadan,2024-03-06,2024-03-18,4,182,911000
2002,Ibadan,2024-07-27,2024-08-08,1,79,516000
2003,Lagos,2024-12-08,2024-03-13,3,125,630000
2004,Ibadan,2024-07-31,2024-01-16,1,39,84000
2005,Lagos,2024-12-01,2024-02-27,4,168,735000
2006,PH,2024-10-02,2024-01-01,2,94,284000
2007,Lagos,2024-02-12,2024-07-19,2,86,162000
2008,Ibadan,2024-06-29,2024-07-20,1,33,40000
2009,Abuja,2024-02-02,2024-03-20,3,110,526000
2010,Abuja,2024-01-02,2024-02-12,4,1959,649000
2011,Abuja,2024-02-17,2024-03-22,5,190,967000
2012,PH,2024-11-08,2024-04-24,2,112,382000
2013,Lagos,2024-08-12,2024-11-09,2,105,424000
2014,PH,2024-02-03,2024-07-24,5,206,939000
2015,Lagos,2024-06-24,2024-10-02,5,2497,1010000
2016,Abuja,2024-06-01,2024-10-11,4,171,677000
2017,Lagos,2024-09-24,2024-02-22,2,108,383000
2018,Lagos,2024-02-20,2024-03-03,4,164,884000
2019,Lagos,2024-06-21,2024-06-08,1,70,379000
2020,Abuja,2024-04-24,2024-05-28,4,176,815000
2021,PH,2024-04-12,2024-07-26,5,222,1027000
2022,PH,2024-07-03,2024-12-10,3,114,578000
2023,Ibadan,2024-02-15,2024-03-08,1,72,273000
2024,PH,2024-11-29,2024-03-18,5,212,708000
2025,Ibadan,2024-02-07,2024-06-27,4,175,606000
2026,PH,2024-02-11,2024-06-08,5,205,583000
2027,Abuja,2024-07-27,2024-07-23,2,84,357000
2028,Lagos,2024-01-25,2024-06-15,2,100,352000
2029,Ibadan,2024-04-19,2024-06-10,3,117,641000
2030,Lagos,2024-09-25,2024-10-08,2,110,438000
2031,Lagos,2024-03-06,2024-08-31,5,197,632000
2032,Lagos,2024-03-30,2024-06-14,2,95,214000
2033,Lagos,2024-12-10,2024-04-24,2,110,415000
2034,Ibadan,2024-01-18,2024-05-02,1,60,76000
2035,PH,2024-02-16,2024-04-04,3,140,383000
2036,Lagos,2024-05-02,2024-07-10,4,2153,1028000
2037,PH,2024-05-19,2024-08-14,1,40,184000
2038,Lagos,2024-07-02,2024-12-20,4,186,910000
2039,PH,2024-10-10,2024-01-28,2,92,448000
2040,Abuja,2024-06-30,2024-12-17,5,216,633000
2041,Lagos,2024-08-22,2024-12-14,2,90,278000
2042,Lagos,2024-05-08,2024-06-10,4,157,489000
2043,PH,2024-11-26,2024-05-03,3,148,644000
2044,Abuja,2024-09-04,2024-10-28,1,74,323000
2045,Abuja,2024-04-28,2024-07-06,4,198,881000
2046,Ibadan,2024-04-19,2024-07-01,4,151,767000
2047,Ibadan,2024-08-28,2024-01-21,3,138,746000
2048,Abuja,2024-01-20,2024-02-29,1,67,321000
2049,Abuja,2024-04-01,2024-03-19,4,178,499000
2050,PH,2024-04-16,2024-06-25,2,96,297000
2051,Lagos,2024-06-11,2024-09-24,3,155,805000
2052,Ibadan,2024-08-19,2024-10-10,3,159,425000
2053,Abuja,2024-01-23,2024-04-30,3,1302,507000
2054,Ibadan,2024-08-24,2024-10-25,4,184,1017000
2055,PH,2024-04-18,2024-09-02,3,111,459000
2056,Lagos,2024-08-30,2024-01-07,5,191,796000
2057,PH,2024-02-10,2024-02-23,4,160,391000
2058,Lagos,2024-11-01,2024-01-27,3,1195,441000
2059,Abuja,2024-07-07,2024-07-18,2,85,372000
2060,Ibadan,2024-02-18,2024-05-09,4,155,483000
2061,PH,2024-05-06,2024-10-04,2,102,459000
2062,PH,2024-09-03,2024-02-15,2,115,678000
2063,Lagos,2024-03-08,2024-04-07,5,190,940000
2064,Abuja,2024-03-19,2024-07-30,3,141,760000
2065,Abuja,2024-10-29,2024-03-13,5,214,1034000
2066,Ibadan,2024-09-05,2024-02-27,4,175,786000
2067,Abuja,2024-03-23,2024-09-09,5,228,898000
2068,PH,2024-08-02,2024-09-10,2,114,375000
2069,Lagos,2024-05-15,2024-06-28,2,93,435000
2070,Abuja,2024-08-13,2024-10-04,3,110,2870000
2071,Abuja,2024-07-28,2024-12-19,2,1163,462000
2072,Abuja,2024-02-06,2024-03-07,1,50,394000
2073,Abuja,2024-07-12,2024-09-26,5,192,831000
2074,Abuja,2024-07-27,2024-08-19,2,84,386000
2075,Ibadan,2024-09-04,2024-12-15,4,177,801000
2076,Abuja,2024-05-05,2024-05-22,5,192,555000
2077,Lagos,2024-06-22,2024-11-29,1,32,147000
2078,PH,2024-06-24,2024-11-24,1,775,316000
2079,Lagos,2024-09-24,2024-02-09,1,42,227000
2080,PH,2024-11-23,2024-04-27,2,111,500000
2081,PH,2024-10-21,2024-12-09,2,108,545000
2082,Ibadan,2024-08-01,2024-11-09,3,139,700000
2083,PH,2024-08-10,2024-12-08,3,144,608000
2084,Lagos,2024-06-23,2024-08-14,3,130,674000
2085,PH,2024-02-14,2024-04-02,5,224,490000
2086,Abuja,2024-07-25,2024-10-13,4,187,1070000
2087,Ibadan,2024-09-26,2024-11-08,5,229,1044000
2088,Ibadan,2024-01-25,2024-07-09,1,59,252000
2089,Abuja,2024-09-01,2024-09-27,3,136,766000
2090,Abuja,2024-02-22,2024-08-06,2,850,191000
2091,Abuja,2024-11-07,2024-02-11,3,152,770000
2092,PH,2024-06-01,2024-11-12,4,170,494000
2093,Abuja,2024-06-03,2024-11-20,4,172,938000
2094,PH,2024-07-18,2024-08-12,5,224,1166000
2095,PH,2024-01-06,2024-02-28,1,67,149000
2096,PH,2024-01-31,2024-02-27,1,49,274000
2097,Lagos,2024-07-20,2024-08-26,5,204,682000
2098,PH,2024-05-10,2024-05-22,1,80,352000
2099,Ibadan,2024-08-15,2024-09-26,1,80,452000
2100,PH,2024-06-15,2024-10-14,3,141,543000
2101,Abuja,2024-06-08,2024-11-21,4,181,630000
2102,Abuja,2024-09-12,2024-11-04,5,199,1002000
2103,Lagos,2024-03-15,2024-06-18,2,73,277000
2104,Ibadan,2024-12-22,2024-03-10,2,818,456000
2105,Lagos,2024-03-20,2024-07-01,4,153,734000
2106,Lagos,2024-04-19,2024-06-18,5,225,921000
2107,Ibadan,2024-02-17,2024-04-13,2,97,456000
2108,Ibadan,2024-12-15,2024-02-20,4,193,836000
2109,Abuja,2024-07-18,2024-07-29,5,212,943000
2110,PH,2024-12-21,2024-06-16,5,220,1011000
2111,Abuja,2024-03-09,2024-08-28,1,42,67000
2112,Abuja,2024-07-24,2024-01-21,3,110,307000
2113,Lagos,2024-01-29,2024-04-03,5,235,535000
2114,Lagos,2024-06-03,2024-11-20,2,107,420000
2115,Lagos,2024-01-16,2024-06-02,3,133,522000
2116,Ibadan,2024-01-29,2024-07-24,5,198,604000
2117,Ibadan,2024-01-04,2024-01-16,5,199,730000
2118,Lagos,2024-09-22,2024-10-09,2,119,434000
2119,Ibadan,2024-01-23,2024-02-18,2,80,440000
2120,Ibadan,2024-06-10,2024-08-08,1,581,275000
2121,Abuja,2024-05-08,2024-08-16,3,151,805000
2122,Ibadan,2024-05-14,2024-10-13,1,46,294000
2123,PH,2024-01-09,2024-01-31,4,163,763000
2124,Abuja,2024-10-01,2024-03-04,4,195,631000
2125,Abuja,2024-03-09,2024-07-15,3,118,406000
2126,Abuja,2024-09-28,2024-03-18,1,38,3000
2127,Abuja,2024-09-04,2024-02-08,4,173,507000
2128,Ibadan,2024-07-08,2024-12-14,3,123,491000
2129,Ibadan,2024-02-28,2024-04-01,3,152,311000
2130,Abuja,2024-09-05,2024-12-19,5,212,1130000
2131,Abuja,2024-06-18,2024-07-23,2,115,595000
2132,Lagos,2024-03-20,2024-06-03,5,222,619000
2133,PH,2024-07-13,2024-11-28,4,184,709000
2134,PH,2024-06-19,2024-11-21,4,189,1012000
2135,Abuja,2024-08-03,2024-11-26,2,120,397000
2136,Lagos,2024-12-29,2024-04-13,5,208,779000
2137,Lagos,2024-06-10,2024-07-05,2,73,178000
2138,Lagos,2024-08-05,2024-10-23,2,110,244000
2139,Abuja,2024-09-26,2024-12-03,4,194,799000
2140,PH,2024-06-30,2024-08-19,2,84,306000
2141,PH,2024-05-17,2024-10-19,4,152,689000
2142,Abuja,2024-04-10,2024-08-12,1,39,73000
2143,Abuja,2024-02-11,2024-03-30,4,167,441000
2144,PH,2024-08-06,2024-10-12,2,120,603000
2145,Abuja,2024-04-03,2024-05-30,1,58,209000
2146,Lagos,2024-06-27,2024-09-08,2,1259,404000
2147,Ibadan,2024-09-09,2024-12-07,4,1733,830000
2148,PH,2024-03-04,2024-04-28,1,78,255000
2149,Ibadan,2024-11-21,2024-03-15,2,101,407000
2150,Abuja,2024-09-13,2024-03-10,4,175,423000
2151,PH,2024-07-06,2024-12-27,3,135,465000
2152,PH,2024-08-13,2024-11-01,3,145,281000
2153,PH,2024-01-11,2024-04-21,2,92,232000
2154,PH,2024-06-03,2024-07-07,3,114,334000
2155,Lagos,2024-02-26,2024-07-19,2,95,443000
2156,PH,2024-05-09,2024-08-18,4,152,606000
2157,PH,2024-08-08,2024-11-28,4,186,551000
2158,Ibadan,2024-06-10,2024-05-28,4,191,1007000
2159,Abuja,2024-08-03,2024-11-13,1,624,296000
2160,PH,2024-07-29,2024-09-07,2,88,258000
2161,Ibadan,2024-10-24,2024-03-01,4,172,785000
2162,Abuja,2024-05-06,2024-08-12,2,78,176000
2163,PH,2024-01-26,2024-04-13,4,173,503000
2164,Lagos,2024-10-21,2024-04-16,2,116,329000
2165,Ibadan,2024-11-29,2024-03-20,4,150,508000
2166,Lagos,2024-01-04,2024-02-05,2,85,205000
2167,Ibadan,2024-09-26,2024-02-08,1,71,176000
2168,Ibadan,2024-11-30,2024-03-10,4,176,665000
2169,PH,2024-02-08,2024-08-01,4,184,693000
2170,Ibadan,2024-02-22,2024-03-28,3,157,518000
2171,Abuja,2024-12-24,2024-03-07,3,150,577000
2172,Ibadan,2024-01-16,2024-06-21,3,115,227000
2173,Lagos,2024-10-15,2024-11-24,1,32,-5000
2174,Abuja,2024-02-15,2024-08-13,5,201,760000
2175,Lagos,2024-11-13,2024-12-14,1,71,231000
2176,Abuja,2024-08-24,2024-02-17,2,105,532000
2177,Abuja,2024-04-07,2024-09-12,3,114,481000
2178,Ibadan,2024-04-02,2024-09-18,5,2153,960000
2179,PH,2024-02-14,2024-05-02,5,232,905000
2180,Ibadan,2024-12-30,2024-04-10,5,237,824000
2181,Ibadan,2024-06-14,2024-10-09,1,63,263000
2182,Lagos,2024-12-22,2024-05-02,4,161,696000
2183,Ibadan,2024-07-12,2024-12-23,1,74,390000
2184,Ibadan,2024-01-31,2024-05-16,5,214,573000
2185,PH,2024-05-06,2024-09-13,1,70,318000
2186,Abuja,2024-04-28,2024-06-25,2,89,472000
2187,PH,2024-09-16,2024-11-22,3,131,372000
2188,PH,2024-07-31,2024-07-12,3,136,404000
2189,Lagos,2024-11-25,2024-12-13,2,118,475000
2190,PH,2024-05-10,2024-09-30,5,231,914000
2191,Ibadan,2024-04-06,2024-08-24,5,231,544000
2192,Lagos,2024-01-16,2024-06-21,5,2562,578000
2193,PH,2024-07-15,2024-11-11,1,46,188000
2194,Abuja,2024-01-24,2024-06-30,5,230,1110000
2195,PH,2024-07-18,2024-09-04,1,79,389000
2196,PH,2024-03-03,2024-05-14,2,85,312000
2197,Lagos,2024-06-19,2024-11-25,4,195,784000
2198,PH,2024-12-28,2024-05-25,5,233,1051000
2199,Abuja,2024-10-09,2024-03-15,4,176,791000
2200,Ibadan,2024-11-01,2024-01-04,3,150,649000
2201,Abuja,2024-03-08,2024-05-08,4,168,616000
2202,Ibadan,2024-02-02,2024-03-13,5,234,648000
2203,Ibadan,2024-03-15,2024-08-12,2,109,418000
2204,Lagos,2024-04-20,2024-06-17,1,76,366000
2205,PH,2024-11-25,2024-12-27,5,231,1074000
2206,Abuja,2024-07-09,2024-09-05,4,169,946000
2207,PH,2024-01-19,2024-03-26,3,122,422000
2208,Lagos,2024-05-28,2024-09-11,2,78,357000
2209,Abuja,2024-06-22,2024-07-22,1,49,216000
2210,Lagos,2024-08-17,2024-09-15,4,164,904000
2211,PH,2024-05-03,2024-09-05,5,205,731000
2212,PH,2024-03-03,2024-03-27,4,187,642000
2213,PH,2024-04-13,2024-07-22,4,193,429000
2214,Lagos,2024-12-30,2024-02-25,5,213,1084000
2215,Ibadan,2024-01-26,2024-02-20,3,156,408000
2216,Ibadan,2024-06-22,2024-08-30,3,1281,313000
2217,Ibadan,2024-05-04,2024-05-27,3,136,537000
2218,Lagos,2024-05-20,2024-11-02,3,1485,512000
2219,Lagos,2024-02-01,2024-06-15,3,124,587000
2220,Abuja,2024-06-04,2024-08-19,5,196,1023000
2221,Abuja,2024-03-29,2024-08-31,3,145,451000
2222,Ibadan,2024-08-07,2024-12-11,4,179,896000
2223,PH,2024-06-30,2024-10-23,3,1496,421000
2224,Ibadan,2024-07-09,2024-11-14,1,74,364000
2225,Abuja,2024-04-04,2024-05-28,5,218,831000
2226,Lagos,2024-02-29,2024-06-27,3,141,725000
2227,PH,2024-04-13,2024-07-21,4,181,967000
2228,Lagos,2024-07-07,2024-08-12,5,202,821000
2229,Ibadan,2024-01-01,2024-06-22,1,66,186000
2230,PH,2024-05-31,2024-07-20,4,179,830000
2231,PH,2024-12-19,2024-06-14,5,215,710000
2232,Ibadan,2024-10-22,2024-04-18,3,116,588000
2233,Lagos,2024-04-19,2024-04-08,5,218,867000
2234,Ibadan,2024-07-13,2024-10-29,4,174,450000
2235,Abuja,2024-06-02,2024-09-07,2,83,194000
2236,Lagos,2024-11-10,2024-12-19,2,111,462000
2237,Abuja,2024-02-23,2024-04-26,5,224,107500
2238,Ibadan,2024-08-14,2024-10-04,4,189,637000
2239,Ibadan,2024-08-09,2024-02-06,2,81,437000
2240,Ibadan,2024-07-10,2024-08-29,5,210,897000
2241,Abuja,2024-04-17,2024-06-02,1,73,419000
2242,Abuja,2024-08-15,2024-11-22,4,198,1028000
2243,PH,2024-04-09,2024-08-02,2,80,402000
2244,Abuja,2024-10-16,2024-10-08,1,67,250000
2245,Lagos,2024-08-04,2024-01-22,3,141,617000
2246,Lagos,2024-04-14,2024-08-14,5,201,749000
2247,Lagos,2024-08-14,2024-11-22,1,35,120000
2248,Abuja,2024-12-21,2024-03-02,3,120,527000
2249,Abuja,2024-08-16,2024-12-28,5,237,914000
2250,PH,2024-09-10,2024-12-26,3,111,550000
2251,Abuja,2024-09-10,2024-01-28,5,212,963000
2252,Abuja,2024-08-05,2024-11-13,2,102,461000
2253,Abuja,2024-01-09,2024-01-29,4,185,870000
2254,Abuja,2024-12-05,2024-02-26,3,130,691000
2255,PH,2024-11-22,2024-04-13,4,157,521000
2256,Lagos,2024-07-20,2024-11-07,3,119,402000
2257,Ibadan,2024-10-01,2024-11-07,2,108,528000
2258,Abuja,2024-03-18,2024-08-07,5,235,597000
2259,Lagos,2024-11-29,2024-01-14,1,44,251000
2260,Lagos,2024-04-01,2024-07-06,3,117,359000
2261,Lagos,2024-05-11,2024-06-26,2,73,364000
2262,Lagos,2024-05-30,2024-08-24,5,212,630000
2263,Lagos,2024-05-23,2024-08-24,3,153,536000
2264,Lagos,2024-06-20,2024-11-27,4,172,953000
2265,Ibadan,2024-06-04,2024-06-27,4,160,622000
2266,Ibadan,2024-04-11,2024-05-28,5,230,1091000
2267,Ibadan,2024-02-05,2024-05-22,4,155,799000
2268,Ibadan,2024-11-09,2024-03-02,2,71,304000
2269,Abuja,2024-01-10,2024-07-02,2,111,385000
2270,Lagos,2024-08-20,2024-11-29,2,120,693000
2271,PH,2024-05-23,2024-09-10,4,155,516000
2272,PH,2024-10-30,2024-02-17,2,88,320000
2273,PH,2024-08-30,2024-09-27,2,116,489000
2274,Abuja,2024-01-30,2024-01-16,4,162,839000
2275,Ibadan,2024-07-25,2024-11-22,1,57,250000
2276,Lagos,2024-01-18,2024-04-22,4,1765,544000
2277,Lagos,2024-05-19,2024-11-10,3,143,482000
2278,Ibadan,2024-06-25,2024-09-19,5,231,1248000
2279,Ibadan,2024-04-28,2024-08-23,4,167,426000
2280,Abuja,2024-08-03,2024-01-23,5,238,1289000
2281,PH,2024-06-18,2024-09-02,5,207,870000
2282,Lagos,2024-09-20,2024-09-02,4,160,489000
2283,Abuja,2024-05-04,2024-08-24,1,721,127000
2284,PH,2024-04-14,2024-07-01,4,167,570000
2285,Lagos,2024-09-21,2024-10-21,1,37,135000
2286,Abuja,2024-08-09,2024-11-28,5,202,461000
2287,Lagos,2024-05-15,2024-10-31,4,154,504000
2288,Abuja,2024-09-23,2024-12-18,2,104,532000
2289,PH,2024-12-06,2024-03-22,4,171,820000
2290,Lagos,2024-07-23,2024-01-04,4,170,554000
2291,PH,2024-02-16,2024-03-22,1,74,293000
2292,Lagos,2024-04-19,2024-07-13,1,42,216000
2293,Abuja,2024-12-02,2024-02-21,3,124,520000
2294,Abuja,2024-11-23,2024-12-15,2,114,402000
2295,Lagos,2024-01-15,2024-02-27,2,104,376000
2296,Ibadan,2024-09-08,2024-02-21,5,220,885000
2297,Abuja,2024-06-06,2024-09-23,2,120,550000
2298,Ibadan,2024-10-21,2024-12-21,4,189,712000
2299,Ibadan,2024-03-19,2024-03-09,5,202,672000
2300,Abuja,2024-06-11,2024-08-24,1,65,277000
2301,Abuja,2024-03-06,2024-05-16,1,53,76000
2302,Lagos,2024-02-14,2024-03-03,1,54,207000
2303,Abuja,2024-07-19,2024-01-08,4,2056,531000
2304,Lagos,2024-11-12,2024-03-01,2,83,393000
2305,PH,2024-05-09,2024-06-22,2,95,244000
2306,PH,2024-07-07,2024-10-17,4,159,510000
2307,PH,2024-08-12,2024-12-16,5,224,639000
2308,Lagos,2024-04-12,2024-06-18,1,73,333000
2309,PH,2024-05-05,2024-07-05,4,188,730000
2310,Ibadan,2024-09-06,2024-01-27,2,77,409000
2311,Ibadan,2024-08-24,2024-01-14,2,85,420000
2312,PH,2024-12-11,2024-06-03,2,98,288000
2313,Ibadan,2024-05-18,2024-08-12,1,52,168000
2314,Ibadan,2024-07-10,2024-10-17,1,45,118000
2315,Lagos,2024-07-31,2024-10-10,3,159,725000
2316,Abuja,2024-02-10,2024-01-25,4,192,430000
2317,Abuja,2024-12-10,2024-05-23,4,182,819000
2318,Ibadan,2024-03-27,2024-08-20,3,118,365000
2319,Lagos,2024-07-05,2024-12-01,1,42,276000
2320,Abuja,2024-01-09,2024-04-06,2,926,264000
2321,Abuja,2024-05-16,2024-06-21,1,80,382000
2322,PH,2024-12-18,2024-01-26,4,191,871000
2323,Abuja,2024-06-22,2024-08-01,1,366,123000
2324,PH,2024-10-10,2024-12-17,4,191,607000
2325,Abuja,2024-05-05,2024-08-30,5,202,962000
2326,Lagos,2024-02-18,2024-06-20,1,57,145000
2327,PH,2024-04-21,2024-07-27,3,135,651000
2328,Lagos,2024-01-15,2024-02-04,1,42,201000
2329,Ibadan,2024-07-19,2024-12-29,5,219,639000
2330,Lagos,2024-06-26,2024-12-04,1,44,253000
2331,Abuja,2024-04-11,2024-09-14,3,131,3550000
2332,Abuja,2024-03-07,2024-07-13,4,190,398000
2333,Ibadan,2024-01-24,2024-06-26,1,43,266000
2334,Lagos,2024-12-12,2024-04-20,5,218,820000
2335,Ibadan,2024-04-10,2024-08-24,5,192,616000
2336,PH,2024-08-13,2024-12-18,4,162,625000
2337,PH,2024-04-06,2024-07-07,1,57,162000
2338,PH,2024-06-02,2024-09-23,1,78,246000
2339,Abuja,2024-05-04,2024-06-14,2,120,512000
2340,PH,2024-10-28,2024-02-28,5,239,882000
2341,Lagos,2024-09-08,2024-03-07,3,146,567000
2342,Lagos,2024-12-09,2024-04-07,1,41,205000
2343,PH,2024-10-27,2024-03-04,3,153,619000
2344,Ibadan,2024-01-04,2024-02-06,2,120,346000
2345,PH,2024-01-19,2024-07-11,5,208,494000
2346,Abuja,2024-01-26,2024-05-06,3,138,624000
2347,Abuja,2024-01-06,2024-04-29,5,191,504000
2348,Lagos,2024-11-17,2024-04-15,5,193,597000
2349,Abuja,2024-06-28,2024-09-29,5,211,588000
2350,Ibadan,2024-08-30,2024-10-10,1,45,211000
2351,Abuja,2024-04-28,2024-06-26,3,117,552000
2352,Ibadan,2024-01-26,2024-05-01,5,218,822000
2353,Ibadan,2024-04-02,2024-05-07,3,156,821000
2354,Ibadan,2024-10-24,2024-02-07,1,65,294000
2355,Abuja,2024-12-22,2024-01-07,1,70,360000
2356,Lagos,2024-06-24,2024-07-17,1,30,113000
2357,PH,2024-01-26,2024-07-16,1,59,105000
2358,Ibadan,2024-03-25,2024-07-24,5,216,590000
2359,Lagos,2024-11-10,2024-11-21,3,115,641000
2360,Abuja,2024-09-11,2024-11-26,5,234,1158000
2361,Abuja,2024-07-06,2024-08-23,4,184,843000
2362,PH,2024-11-04,2024-01-25,5,230,1001000
2363,Ibadan,2024-12-08,2024-01-23,3,137,471000
2364,PH,2024-05-24,2024-07-08,5,199,767000
2365,Ibadan,2024-06-15,2024-10-06,3,136,536000
2366,PH,2024-01-09,2024-05-16,5,216,539000
2367,Lagos,2024-02-12,2024-04-27,2,96,247000
2368,Abuja,2024-06-06,2024-07-19,5,201,536000
2369,PH,2024-05-27,2024-11-13,3,124,243000
2370,Abuja,2024-02-11,2024-03-20,3,121,565000
2371,Lagos,2024-08-27,2024-02-20,3,1249,631000
2372,Abuja,2024-07-11,2024-12-02,3,125,725000
2373,Abuja,2024-11-26,2024-01-16,3,144,495000
2374,Abuja,2024-03-08,2024-05-05,1,72,317000
2375,Abuja,2024-07-28,2024-08-15,4,191,563000
2376,Lagos,2024-03-01,2024-04-09,4,166,725000
2377,Lagos,2024-03-13,2024-07-07,4,178,635000
2378,PH,2024-07-31,2024-09-13,3,120,583000
2379,Lagos,2024-03-28,2024-05-18,4,153,413000
2380,Lagos,2024-09-06,2024-10-22,1,57,244000
2381,Abuja,2024-08-04,2024-09-22,5,225,1151000
2382,Lagos,2024-02-17,2024-06-30,5,235,900000
2383,PH,2024-01-22,2024-05-31,3,115,297000
2384,Ibadan,2024-03-18,2024-06-02,3,121,423000
2385,Lagos,2024-05-18,2024-06-29,1,51,68000
