date,store,category,sku,movement_type,qty,counted_delta
2024-02-23,S3,Home,HO-272,sale,-6,0
2024-02-23,S3,Apparel,AP-665,sale,-3,0
2024-02-23,S3,Apparel,AP-809,sale,-2,0
2024-02-23,S4,Apparel,AP-130,return,1,0
2024-02-23,S4,Electronics,EL-792,count,0,-2
2024-02-23,S4,Electronics,EL-324,sale,-2,0
2024-02-23,S4,Electronics,EL-839,receipt,45,0
2024-02-23,S4,Grocery,GR-917,count,0,0
2024-02-23,S4,Grocery,GR-745,count,0,1
2024-02-23,S4,Grocery,GR-292,return,2,0
2024-02-23,S4,Apparel,AP-559,sale,-5,0
2024-02-23,S4,Apparel,AP-132,return,3,0
2024-02-23,S4,Home,HO-247,sale,-3,0
2024-02-23,S4,Grocery,GR-241,sale,-6,0
2024-02-23,S5,Home,HO-340,receipt,39,0
2024-02-23,S5,Home,HO-414,sale,-4,0
2024-02-23,S5,Home,HO-713,count,0,1
2024-02-23,S5,Grocery,GR-246,sale,-6,0
2024-02-23,S5,Electronics,EL-739,sale,-5,0
2024-02-23,S5,Home,HO-760,receipt,58,0
2024-02-23,S5,Home,HO-491,count,0,-2
2024-02-23,S5,Electronics,EL-562,sale,-5,0
2024-02-23,S5,Grocery,GR-194,sale,-1,0
2024-02-23,S5,Apparel,AP-119,receipt,46,0
2024-02-23,S5,Electronics,EL-674,return,3,0
2024-02-23,S5,Grocery,GR-993,receipt,56,0
2024-02-23,S5,Grocery,GR-932,return,2,0
2024-02-24,S1,Grocery,GR-597,count,0,-1
2024-02-24,S1,Home,HO-815,sale,-6,0
2024-02-24,S1,Apparel,AP-898,sale,-6,0
2024-02-24,S1,Apparel,AP-785,return,3,0
2024-02-24,S1,Grocery,GR-384,receipt,21,0
2024-02-24,S1,Apparel,AP-768,return,3,0
2024-02-24,S1,Electronics,EL-366,return,2,0
2024-02-24,S1,Grocery,GR-319,sale,-6,0
2024-02-24,S1,Apparel,AP-141,return,2,0
2024-02-24,S1,Electronics,EL-997,return,1,0
2024-02-24,S1,Home,HO-885,sale,-3,0
2024-02-24,S1,Home,HO-394,sale,-3,0
2024-02-24,S1,Electronics,EL-161,receipt,36,0
2024-02-24,S1,Home,HO-166,sale,-3,0
2024-02-24,S2,Home,HO-297,count,0,-1
2024-02-24,S2,Home,HO-134,sale,-1,0
2024-02-24,S2,Grocery,GR-677,sale,-6,0
2024-02-24,S2,Home,HO-989,sale,-2,0
2024-02-24,S2,Apparel,AP-214,sale,-1,0
2024-02-24,S2,Electronics,EL-308,return,1,0
2024-02-24,S2,Electronics,EL-827,return,3,0
2024-02-24,S2,Grocery,GR-612,count,0,-2
2024-02-24,S2,Grocery,GR-677,sale,-1,0
2024-02-24,S2,Electronics,EL-172,sale,-1,0
2024-02-24,S3,Apparel,AP-665,count,0,2
2024-02-24,S3,Apparel,AP-505,count,0,-2
2024-02-24,S3,Apparel,AP-944,return,3,0
2024-02-24,S3,Apparel,AP-420,sale,-6,0
2024-02-24,S3,Grocery,GR-249,sale,-2,0
2024-02-24,S3,Home,HO-251,return,2,0
2024-02-24,S3,Grocery,GR-827,count,0,-2
2024-02-24,S3,Apparel,AP-126,sale,-3,0
2024-02-24,S3,Home,HO-381,sale,-1,0
2024-02-24,S3,Home,HO-816,sale,-2,0
2024-02-24,S4,Apparel,AP-706,sale,-4,0
2024-02-24,S4,Home,HO-970,return,3,0
2024-02-24,S4,Electronics,EL-604,receipt,47,0
2024-02-24,S4,Home,HO-181,receipt,60,0
2024-02-24,S4,Electronics,EL-211,return,2,0
2024-02-24,S4,Home,HO-429,sale,-2,0
2024-02-24,S4,Home,HO-503,count,0,2
2024-02-24,S4,Grocery,GR-879,count,0,-1
2024-02-24,S5,Home,HO-725,return,3,0
2024-02-24,S5,Home,HO-821,count,0,0
2024-02-24,S5,Home,HO-545,sale,-1,0
2024-02-24,S5,Grocery,GR-226,receipt,15,0
2024-02-24,S5,Apparel,AP-385,sale,-5,0
2024-02-24,S5,Grocery,GR-347,sale,-1,0
2024-02-24,S5,Electronics,EL-549,sale,-3,0
2024-02-24,S5,Home,HO-899,sale,-2,0
2024-02-24,S5,Grocery,GR-390,sale,-3,0
2024-02-24,S5,Apparel,AP-660,sale,-2,0
2024-02-24,S5,Home,HO-266,count,0,2
2024-02-25,S1,Apparel,AP-808,receipt,50,0
2024-02-25,S1,Home,HO-730,sale,-3,0
2024-02-25,S1,Electronics,EL-216,return,2,0
2024-02-25,S1,Grocery,GR-129,return,1,0
2024-02-25,S1,Apparel,AP-952,sale,-1,0
2024-02-25,S1,Electronics,EL-225,receipt,16,0
2024-02-25,S1,Apparel,AP-179,return,2,0
2024-02-25,S1,Grocery,GR-757,sale,-1,0
2024-02-25,S1,Home,HO-258,return,3,0
2024-02-25,S1,Electronics,EL-877,receipt,20,0
2024-02-25,S1,Electronics,EL-398,sale,-2,0
2024-02-25,S1,Home,HO-172,receipt,53,0
2024-02-25,S1,Electronics,EL-298,count,0,-2
2024-02-25,S1,Home,HO-867,sale,-2,0
2024-02-25,S1,Electronics,EL-461,sale,-5,0
2024-02-25,S1,Grocery,GR-404,receipt,44,0
2024-02-25,S2,Electronics,EL-342,sale,-6,0
2024-02-25,S2,Electronics,EL-334,sale,-3,0
2024-02-25,S2,Home,HO-330,receipt,44,0
2024-02-25,S2,Grocery,GR-959,sale,-2,0
2024-02-25,S2,Grocery,GR-713,sale,-6,0
2024-02-25,S2,Electronics,EL-155,sale,-5,0
2024-02-25,S2,Apparel,AP-617,receipt,44,0
2024-02-25,S2,Home,HO-882,receipt,39,0
2024-02-25,S2,Grocery,GR-994,sale,-2,0
2024-02-25,S2,Home,HO-927,sale,-5,0
2024-02-25,S2,Grocery,GR-999,sale,-3,0
2024-02-25,S2,Apparel,AP-338,sale,-6,0
2024-02-25,S2,Grocery,GR-715,sale,-1,0
2024-02-25,S2,Grocery,GR-805,sale,-6,0
2024-02-25,S3,Apparel,AP-997,receipt,23,0
2024-02-25,S3,Grocery,GR-340,return,2,0
2024-02-25,S3,Apparel,AP-266,receipt,24,0
2024-02-25,S3,Grocery,GR-511,sale,-2,0
2024-02-25,S3,Home,HO-185,count,0,1
2024-02-25,S3,Grocery,GR-633,sale,-6,0
2024-02-25,S3,Electronics,EL-532,count,0,-6
2024-02-25,S3,Home,HO-736,count,0,1
2024-02-25,S3,Grocery,GR-287,sale,-3,0
2024-02-25,S3,Electronics,EL-318,sale,-1,0
2024-02-25,S3,Apparel,AP-347,count,0,2
2024-02-25,S3,Grocery,GR-986,receipt,28,0
2024-02-25,S3,Home,HO-212,return,3,0
2024-02-25,S3,Electronics,EL-772,sale,-2,0
2024-02-25,S4,Apparel,AP-347,sale,-4,0
2024-02-25,S4,Grocery,GR-240,return,2,0
2024-02-25,S4,Home,HO-751,sale,-3,0
2024-02-25,S4,Home,HO-974,sale,-3,0
2024-02-25,S4,Home,HO-482,receipt,55,0
2024-02-25,S4,Electronics,EL-707,sale,-1,0
2024-02-25,S4,Home,HO-211,sale,-1,0
2024-02-25,S4,Grocery,GR-674,sale,-1,0
2024-02-25,S4,Home,HO-160,receipt,46,0
2024-02-25,S4,Electronics,EL-845,return,3,0
2024-02-25,S4,Electronics,EL-111,return,3,0
2024-02-25,S4,Grocery,GR-744,receipt,55,0
2024-02-25,S4,Grocery,GR-592,sale,-6,0
2024-02-25,S4,Home,HO-559,sale,-2,0
2024-02-25,S4,Apparel,AP-755,receipt,14,0
2024-02-25,S5,Apparel,AP-738,sale,-5,0
2024-02-25,S5,Grocery,GR-352,sale,-1,0
2024-02-25,S5,Grocery,GR-259,return,3,0
2024-02-25,S5,Home,HO-143,count,0,0
2024-02-25,S5,Home,HO-806,sale,-6,0
2024-02-25,S5,Grocery,GR-346,return,3,0
2024-02-25,S5,Grocery,GR-739,sale,-5,0
2024-02-25,S5,Electronics,EL-429,sale,-2,0
2024-02-25,S5,Home,HO-958,return,1,0
2024-02-25,S5,Apparel,AP-976,receipt,39,0
2024-02-26,S1,Apparel,AP-459,receipt,45,0
2024-02-26,S1,Grocery,GR-543,return,2,0
2024-02-26,S1,Grocery,GR-519,return,2,0
2024-02-26,S1,Home,HO-907,count,0,-1
2024-02-26,S1,Apparel,AP-545,sale,-4,0
2024-02-26,S1,Home,HO-530,sale,-4,0
2024-02-26,S1,Apparel,AP-812,sale,-1,0
2024-02-26,S1,Apparel,AP-340,sale,-5,0
2024-02-26,S1,Grocery,GR-147,receipt,32,0
2024-02-26,S1,Electronics,EL-876,sale,-3,0
2024-02-26,S1,Home,HO-932,receipt,18,0
2024-02-26,S2,Apparel,AP-496,count,0,1
2024-02-26,S2,Electronics,EL-582,sale,-3,0
2024-02-26,S2,Home,HO-687,receipt,50,0
2024-02-26,S2,Electronics,EL-105,return,3,0
2024-02-26,S2,Apparel,AP-833,sale,-2,0
2024-02-26,S2,Apparel,AP-669,sale,-3,0
2024-02-26,S2,Apparel,AP-327,return,3,0
2024-02-26,S2,Home,HO-925,return,1,0
2024-02-26,S2,Grocery,GR-887,sale,-5,0
2024-02-26,S2,Grocery,GR-582,sale,-2,0
2024-02-26,S2,Home,HO-773,sale,-6,0
2024-02-26,S2,Grocery,GR-957,receipt,32,0
2024-02-26,S2,Home,HO-320,return,1,0
2024-02-26,S2,Home,HO-633,count,0,1
2024-02-26,S2,Apparel,AP-769,sale,-5,0
2024-02-26,S3,Home,HO-633,return,2,0
2024-02-26,S3,Apparel,AP-653,sale,-6,0
2024-02-26,S3,Apparel,AP-209,sale,-1,0
2024-02-26,S3,Grocery,GR-671,count,0,0
2024-02-26,S3,Apparel,AP-249,sale,-6,0
2024-02-26,S3,Electronics,EL-906,sale,-5,0
2024-02-26,S3,Home,HO-238,count,0,0
2024-02-26,S3,Home,HO-411,sale,-3,0
2024-02-26,S3,Grocery,GR-847,return,1,0
2024-02-26,S4,Electronics,EL-259,sale,-6,0
2024-02-26,S4,Electronics,EL-437,receipt,29,0
2024-02-26,S4,Grocery,GR-310,return,2,0
2024-02-26,S4,Electronics,EL-252,return,3,0
2024-02-26,S4,Home,HO-549,sale,-3,0
2024-02-26,S4,Home,HO-925,sale,-2,0
2024-02-26,S4,Apparel,AP-313,count,0,-2
2024-02-26,S4,Grocery,GR-836,return,3,0
2024-02-26,S4,Apparel,AP-369,return,2,0
2024-02-26,S4,Electronics,EL-586,receipt,60,0
2024-02-26,S4,Apparel,AP-916,sale,-5,0
2024-02-26,S4,Home,HO-359,receipt,36,0
2024-02-26,S4,Grocery,GR-548,sale,-1,0
2024-02-26,S4,Apparel,AP-936,count,0,0
2024-02-26,S4,Grocery,GR-670,count,0,2
2024-02-26,S5,Electronics,EL-344,sale,-2,0
2024-02-26,S5,Grocery,GR-462,return,3,0
2024-02-26,S5,Apparel,AP-299,sale,-6,0
2024-02-26,S5,Home,HO-943,sale,-2,0
2024-02-26,S5,Electronics,EL-644,count,0,-1
2024-02-26,S5,Apparel,AP-134,receipt,41,0
2024-02-26,S5,Apparel,AP-369,sale,-2,0
2024-02-26,S5,Home,HO-660,sale,-2,0
2024-02-26,S5,Electronics,EL-839,sale,-2,0
2024-02-26,S5,Apparel,AP-579,count,0,-1
2024-02-26,S5,Apparel,AP-869,count,0,-1
2024-02-26,S5,Home,HO-299,receipt,46,0
2024-02-26,S5,Apparel,AP-629,sale,-4,0
2024-02-27,S1,Apparel,AP-722,sale,-2,0
2024-02-27,S1,Grocery,GR-564,sale,-6,0
2024-02-27,S1,Apparel,AP-784,sale,-4,0
2024-02-27,S1,Home,HO-444,return,1,0
2024-02-27,S1,Electronics,EL-859,count,0,1
2024-02-27,S1,Home,HO-481,sale,-2,0
2024-02-27,S1,Apparel,AP-266,sale,-4,0
2024-02-27,S1,Home,HO-608,sale,-1,0
2024-02-27,S1,Apparel,AP-917,return,2,0
2024-02-27,S1,Electronics,EL-467,receipt,54,0
2024-02-27,S1,Electronics,EL-331,sale,-6,0
2024-02-27,S2,Apparel,AP-147,sale,-1,0
2024-02-27,S2,Apparel,AP-874,sale,-3,0
2024-02-27,S2,Home,HO-331,count,0,-2
2024-02-27,S2,Grocery,GR-989,sale,-5,0
2024-02-27,S2,Grocery,GR-848,receipt,33,0
2024-02-27,S2,Apparel,AP-484,count,0,2
2024-02-27,S2,Grocery,GR-841,sale,-3,0
2024-02-27,S2,Home,HO-732,sale,-3,0
2024-02-27,S2,Grocery,GR-539,return,3,0
2024-02-27,S2,Grocery,GR-799,count,0,-2
2024-02-27,S3,Electronics,EL-880,sale,-5,0
2024-02-27,S3,Home,HO-935,receipt,60,0
2024-02-27,S3,Grocery,GR-685,sale,-3,0
2024-02-27,S3,Grocery,GR-808,receipt,27,0
2024-02-27,S3,Electronics,EL-404,sale,-5,0
2024-02-27,S3,Grocery,GR-687,sale,-1,0
2024-02-27,S3,Grocery,GR-621,sale,-1,0
2024-02-27,S3,Home,HO-622,count,0,-1
2024-02-27,S3,Apparel,AP-947,receipt,35,0
2024-02-27,S3,Electronics,EL-510,sale,-6,0
2024-02-27,S4,Electronics,EL-788,receipt,22,0
2024-02-27,S4,Electronics,EL-772,sale,-4,0
2024-02-27,S4,Grocery,GR-376,receipt,10,0
2024-02-27,S4,Apparel,AP-373,count,0,0
2024-02-27,S4,Home,HO-992,sale,-6,0
2024-02-27,S4,Home,HO-878,sale,-5,0
2024-02-27,S4,Grocery,GR-862,sale,-1,0
2024-02-27,S4,Home,HO-928,sale,-1,0
2024-02-27,S4,Apparel,AP-564,receipt,30,0
2024-02-27,S4,Grocery,GR-323,sale,-4,0
2024-02-27,S4,Grocery,GR-828,sale,-2,0
2024-02-27,S4,Home,HO-213,sale,-1,0
2024-02-27,S4,Electronics,EL-165,count,0,1
2024-02-27,S5,Grocery,GR-594,return,2,0
2024-02-27,S5,Electronics,EL-871,sale,-3,0
2024-02-27,S5,Electronics,EL-906,return,1,0
2024-02-27,S5,Apparel,AP-604,sale,-3,0
2024-02-27,S5,Apparel,AP-666,sale,-4,0
2024-02-27,S5,Grocery,GR-615,sale,-5,0
2024-02-27,S5,Apparel,AP-280,count,0,-1
2024-02-27,S5,Home,HO-469,count,0,0
2024-02-27,S5,Electronics,EL-604,sale,-1,0
2024-02-27,S5,Apparel,AP-296,sale,-5,0
2024-02-27,S5,Apparel,AP-380,count,0,1
2024-02-27,S5,Apparel,AP-953,sale,-3,0
2024-02-27,S5,Grocery,GR-466,sale,-2,0
2024-02-27,S5,Electronics,EL-180,count,0,-1
2024-02-27,S5,Grocery,GR-477,sale,-3,0
2024-02-27,S5,Home,HO-977,sale,-4,0
2024-02-28,S1,Apparel,AP-166,sale,-3,0
2024-02-28,S1,Home,HO-403,sale,-4,0
2024-02-28,S1,Grocery,GR-478,sale,-1,0
2024-02-28,S1,Electronics,EL-418,return,1,0
2024-02-28,S1,Electronics,EL-238,return,2,0
2024-02-28,S1,Grocery,GR-466,receipt,10,0
2024-02-28,S1,Electronics,EL-538,return,1,0
2024-02-28,S1,Apparel,AP-863,count,0,2
2024-02-28,S1,Grocery,GR-202,sale,-3,0
2024-02-28,S1,Grocery,GR-907,sale,-4,0
2024-02-28,S1,Grocery,GR-607,receipt,19,0
2024-02-28,S2,Electronics,EL-392,sale,-3,0
2024-02-28,S2,Grocery,GR-148,return,3,0
2024-02-28,S2,Electronics,EL-811,return,3,0
2024-02-28,S2,Electronics,EL-423,count,0,0
2024-02-28,S2,Grocery,GR-858,sale,-1,0
2024-02-28,S2,Electronics,EL-737,receipt,50,0
2024-02-28,S2,Electronics,EL-256,sale,-2,0
2024-02-28,S2,Electronics,EL-502,sale,-3,0
2024-02-28,S2,Grocery,GR-758,sale,-4,0
2024-02-28,S2,Home,HO-225,sale,-1,0
2024-02-28,S2,Apparel,AP-916,sale,-4,0
2024-02-28,S2,Apparel,AP-585,receipt,35,0
2024-02-28,S2,Electronics,EL-813,sale,-2,0
2024-02-28,S2,Home,HO-659,sale,-1,0
2024-02-28,S3,Apparel,AP-699,sale,-3,0
2024-02-28,S3,Apparel,AP-368,sale,-5,0
2024-02-28,S3,Home,HO-665,sale,-3,0
2024-02-28,S3,Electronics,EL-338,sale,-3,0
2024-02-28,S3,Electronics,EL-951,receipt,15,0
2024-02-28,S3,Home,HO-767,count,0,0
2024-02-28,S3,Grocery,GR-251,sale,-6,0
2024-02-28,S3,Grocery,GR-126,return,1,0
2024-02-28,S3,Apparel,AP-160,return,3,0
2024-02-28,S3,Electronics,EL-778,sale,-2,0
2024-02-28,S3,Apparel,AP-813,sale,-2,0
2024-02-28,S4,Apparel,AP-437,sale,-2,0
2024-02-28,S4,Home,HO-340,sale,-5,0
2024-02-28,S4,Home,HO-863,return,1,0
2024-02-28,S4,Electronics,EL-271,sale,-5,0
2024-02-28,S4,Apparel,AP-334,receipt,48,0
2024-02-28,S4,Electronics,EL-652,return,3,0
2024-02-28,S4,Electronics,EL-560,sale,-5,0
2024-02-28,S4,Apparel,AP-967,sale,-4,0
2024-02-28,S4,Apparel,AP-519,sale,-2,0
2024-02-28,S4,Electronics,EL-512,sale,-5,0
2024-02-28,S4,Electronics,EL-773,sale,-5,0
2024-02-28,S5,Home,HO-912,sale,-3,0
2024-02-28,S5,Grocery,GR-340,sale,-1,0
2024-02-28,S5,Home,HO-732,sale,-2,0
2024-02-28,S5,Apparel,AP-736,sale,-2,0
2024-02-28,S5,Home,HO-634,return,3,0
2024-02-28,S5,Electronics,EL-490,sale,-5,0
2024-02-28,S5,Apparel,AP-439,sale,-2,0
2024-02-28,S5,Apparel,AP-832,return,1,0
2024-02-28,S5,Apparel,AP-159,return,1,0
2024-02-29,S1,Electronics,EL-644,sale,-4,0
2024-02-29,S1,Apparel,AP-258,return,3,0
2024-02-29,S1,Apparel,AP-503,sale,-1,0
2024-02-29,S1,Electronics,EL-636,count,0,1
2024-02-29,S1,Apparel,AP-541,sale,-5,0
2024-02-29,S1,Apparel,AP-727,sale,-1,0
2024-02-29,S1,Grocery,GR-937,count,0,-2
2024-02-29,S1,Electronics,EL-199,sale,-2,0
2024-02-29,S1,Electronics,EL-451,sale,-2,0
2024-02-29,S1,Grocery,GR-843,sale,-3,0
2024-02-29,S1,Grocery,GR-591,count,0,1
2024-02-29,S1,Grocery,GR-636,count,0,1
2024-02-29,S1,Home,HO-833,receipt,37,0
2024-02-29,S1,Apparel,AP-469,sale,-1,0
2024-02-29,S1,Grocery,GR-198,sale,-6,0
2024-02-29,S2,Home,HO-625,sale,-1,0
2024-02-29,S2,Apparel,AP-588,return,2,0
2024-02-29,S2,Home,HO-500,sale,-4,0
2024-02-29,S2,Electronics,EL-651,sale,-6,0
2024-02-29,S2,Electronics,EL-118,sale,-2,0
2024-02-29,S2,Electronics,EL-930,receipt,21,0
2024-02-29,S2,Apparel,AP-584,count,0,1
2024-02-29,S2,Electronics,EL-456,sale,-3,0
2024-02-29,S3,Grocery,GR-906,return,1,0
2024-02-29,S3,Apparel,AP-162,sale,-1,0
2024-02-29,S3,Apparel,AP-708,return,3,0
2024-02-29,S3,Home,HO-140,sale,-4,0
2024-02-29,S3,Home,HO-489,sale,-6,0
2024-02-29,S3,Grocery,GR-797,sale,-6,0
2024-02-29,S3,Electronics,EL-980,count,0,-2
2024-02-29,S3,Apparel,AP-118,receipt,40,0
2024-02-29,S3,Grocery,GR-191,sale,-5,0
2024-02-29,S3,Home,HO-128,sale,-6,0
2024-02-29,S3,Electronics,EL-693,count,0,-5
2024-02-29,S4,Apparel,AP-745,count,0,1
2024-02-29,S4,Electronics,EL-524,return,1,0
2024-02-29,S4,Apparel,AP-996,sale,-3,0
2024-02-29,S4,Grocery,GR-682,receipt,20,0
2024-02-29,S4,Electronics,EL-435,return,2,0
2024-02-29,S4,Electronics,EL-702,sale,-6,0
2024-02-29,S4,Apparel,AP-719,count,0,-1
2024-02-29,S4,Apparel,AP-148,receipt,24,0
2024-02-29,S4,Home,HO-299,receipt,37,0
2024-02-29,S4,Apparel,AP-518,receipt,19,0
2024-02-29,S4,Home,HO-829,count,0,-2
2024-02-29,S4,Grocery,GR-545,sale,-5,0
2024-02-29,S4,Grocery,GR-809,receipt,32,0
2024-02-29,S4,Grocery,GR-320,sale,-6,0
2024-02-29,S4,Grocery,GR-749,sale,-4,0
2024-02-29,S5,Electronics,EL-839,sale,-5,0
2024-02-29,S5,Apparel,AP-613,sale,-6,0
2024-02-29,S5,Electronics,EL-572,sale,-1,0
2024-02-29,S5,Home,HO-564,count,0,-2
2024-02-29,S5,Electronics,EL-566,return,2,0
2024-02-29,S5,Apparel,AP-900,sale,-6,0
2024-02-29,S5,Electronics,EL-903,sale,-4,0
2024-02-29,S5,Apparel,AP-776,sale,-4,0
2024-02-29,S5,Electronics,EL-792,receipt,59,0
2024-02-29,S5,Apparel,AP-334,sale,-4,0
2024-02-29,S5,Home,HO-390,sale,-5,0
2024-02-29,S5,Home,HO-743,sale,-6,0
2024-02-29,S5,Apparel,AP-416,count,0,-1
2024-03-01,S1,Grocery,GR-923,count,0,-2
2024-03-01,S1,Electronics,EL-906,receipt,32,0
2024-03-01,S1,Home,HO-456,sale,-4,0
2024-03-01,S1,Apparel,AP-133,receipt,41,0
2024-03-01,S1,Home,HO-615,sale,-5,0
2024-03-01,S1,Apparel,AP-437,count,0,1
2024-03-01,S1,Home,HO-443,return,1,0
2024-03-01,S1,Apparel,AP-280,sale,-1,0
2024-03-01,S1,Grocery,GR-402,count,0,-2
2024-03-01,S1,Apparel,AP-750,count,0,2
2024-03-01,S1,Apparel,AP-135,sale,-4,0
2024-03-01,S1,Grocery,GR-538,sale,-5,0
2024-03-01,S2,Grocery,GR-775,sale,-1,0
2024-03-01,S2,Apparel,AP-651,sale,-1,0
2024-03-01,S2,Apparel,AP-958,sale,-5,0
2024-03-01,S2,Apparel,AP-765,sale,-2,0
2024-03-01,S2,Home,HO-659,sale,-3,0
2024-03-01,S2,Apparel,AP-310,receipt,20,0
2024-03-01,S2,Grocery,GR-216,receipt,24,0
2024-03-01,S2,Grocery,GR-544,count,0,-2
2024-03-01,S2,Apparel,AP-138,return,3,0
2024-03-01,S2,Home,HO-748,count,0,0
2024-03-01,S2,Electronics,EL-203,sale,-5,0
2024-03-01,S2,Home,HO-735,sale,-1,0
2024-03-01,S3,Home,HO-590,sale,-3,0
2024-03-01,S3,Electronics,EL-309,return,3,0
2024-03-01,S3,Electronics,EL-884,sale,-1,0
2024-03-01,S3,Apparel,AP-969,sale,-2,0
2024-03-01,S3,Electronics,EL-874,return,2,0
2024-03-01,S3,Grocery,GR-241,count,0,-2
2024-03-01,S3,Home,HO-469,receipt,13,0
2024-03-01,S3,Home,HO-941,count,0,1
2024-03-01,S3,Apparel,AP-811,sale,-6,0
2024-03-01,S3,Grocery,GR-352,sale,-5,0
2024-03-01,S3,Grocery,GR-589,return,2,0
2024-03-01,S4,Electronics,EL-946,sale,-1,0
2024-03-01,S4,Apparel,AP-299,count,0,-2
2024-03-01,S4,Electronics,EL-394,receipt,58,0
2024-03-01,S4,Home,HO-594,sale,-5,0
2024-03-01,S4,Grocery,GR-882,return,1,0
2024-03-01,S4,Electronics,EL-128,sale,-2,0
2024-03-01,S4,Home,HO-901,sale,-3,0
2024-03-01,S4,Apparel,AP-620,return,2,0
2024-03-01,S4,Electronics,EL-309,sale,-2,0
2024-03-01,S4,Apparel,AP-388,sale,-1,0
2024-03-01,S4,Electronics,EL-823,return,2,0
2024-03-01,S4,Apparel,AP-720,receipt,54,0
2024-03-01,S4,Grocery,GR-721,count,0,1
2024-03-01,S4,Apparel,AP-154,count,0,1
2024-03-01,S4,Electronics,EL-843,count,0,-1
2024-03-01,S5,Apparel,AP-735,sale,-6,0
2024-03-01,S5,Grocery,GR-107,return,1,0
2024-03-01,S5,Electronics,EL-912,sale,-5,0
2024-03-01,S5,Grocery,GR-959,return,3,0
2024-03-01,S5,Apparel,AP-364,return,2,0
2024-03-01,S5,Grocery,GR-270,count,0,1
2024-03-01,S5,Apparel,AP-734,receipt,28,0
2024-03-01,S5,Grocery,GR-875,sale,-3,0
2024-03-01,S5,Electronics,EL-130,sale,-2,0
2024-03-01,S5,Home,HO-563,return,2,0
2024-03-02,S1,Apparel,AP-649,sale,-3,0
2024-03-02,S1,Grocery,GR-227,sale,-5,0
2024-03-02,S1,Home,HO-605,sale,-1,0
2024-03-02,S1,Apparel,AP-774,sale,-1,0
2024-03-02,S1,Grocery,GR-189,count,0,0
2024-03-02,S1,Electronics,EL-666,sale,-2,0
2024-03-02,S1,Apparel,AP-660,count,0,0
2024-03-02,S1,Home,HO-266,receipt,57,0
2024-03-02,S1,Home,HO-442,sale,-5,0
2024-03-02,S1,Apparel,AP-824,count,0,0
2024-03-02,S1,Home,HO-785,return,2,0
2024-03-02,S1,Apparel,AP-483,receipt,52,0
2024-03-02,S1,Apparel,AP-668,sale,-6,0
2024-03-02,S1,Electronics,EL-250,sale,-5,0
2024-03-02,S1,Home,HO-772,receipt,55,0
2024-03-02,S1,Grocery,GR-111,sale,-1,0
2024-03-02,S2,Grocery,GR-862,count,0,-1
2024-03-02,S2,Electronics,EL-759,count,0,0
2024-03-02,S2,Electronics,EL-727,receipt,14,0
2024-03-02,S2,Grocery,GR-106,sale,-6,0
2024-03-02,S2,Apparel,AP-431,sale,-5,0
2024-03-02,S2,Apparel,AP-774,receipt,22,0
2024-03-02,S2,Apparel,AP-894,sale,-1,0
2024-03-02,S2,Electronics,EL-548,count,0,-1
2024-03-02,S2,Electronics,EL-681,return,2,0
2024-03-02,S2,Grocery,GR-695,return,3,0
2024-03-02,S3,Apparel,AP-367,count,0,1
2024-03-02,S3,Grocery,GR-902,sale,-3,0
2024-03-02,S3,Home,HO-164,sale,-3,0
2024-03-02,S3,Grocery,GR-494,count,0,-2
2024-03-02,S3,Home,HO-861,receipt,44,0
2024-03-02,S3,Apparel,AP-339,sale,-1,0
2024-03-02,S3,Electronics,EL-333,sale,-4,0
2024-03-02,S3,Electronics,EL-328,count,0,-4
2024-03-02,S3,Home,HO-703,sale,-4,0
2024-03-02,S3,Grocery,GR-850,return,2,0
2024-03-02,S3,Grocery,GR-211,sale,-5,0
2024-03-02,S4,Apparel,AP-147,receipt,47,0
2024-03-02,S4,Electronics,EL-380,sale,-5,0
2024-03-02,S4,Grocery,GR-814,receipt,26,0
2024-03-02,S4,Home,HO-297,return,2,0
2024-03-02,S4,Home,HO-232,count,0,-1
2024-03-02,S4,Grocery,GR-922,return,2,0
2024-03-02,S4,Apparel,AP-731,count,0,1
2024-03-02,S4,Apparel,AP-660,return,3,0
2024-03-02,S4,Home,HO-968,sale,-4,0
2024-03-02,S4,Electronics,EL-975,receipt,13,0
2024-03-02,S4,Home,HO-852,receipt,13,0
2024-03-02,S4,Grocery,GR-765,sale,-2,0
2024-03-02,S4,Apparel,AP-226,sale,-2,0
2024-03-02,S4,Home,HO-696,sale,-1,0
2024-03-02,S5,Apparel,AP-426,sale,-2,0
2024-03-02,S5,Grocery,GR-309,sale,-2,0
2024-03-02,S5,Grocery,GR-591,sale,-4,0
2024-03-02,S5,Electronics,EL-715,sale,-1,0
2024-03-02,S5,Grocery,GR-717,sale,-5,0
2024-03-02,S5,Home,HO-435,sale,-1,0
2024-03-02,S5,Home,HO-506,sale,-5,0
2024-03-02,S5,Home,HO-722,receipt,29,0
2024-03-02,S5,Electronics,EL-524,sale,-1,0
2024-03-02,S5,Grocery,GR-372,receipt,54,0
2024-03-03,S1,Home,HO-529,sale,-1,0
2024-03-03,S1,Home,HO-248,return,2,0
2024-03-03,S1,Electronics,EL-546,sale,-2,0
2024-03-03,S1,Apparel,AP-940,sale,-6,0
2024-03-03,S1,Electronics,EL-820,count,0,0
2024-03-03,S1,Electronics,EL-696,sale,-6,0
2024-03-03,S1,Grocery,GR-469,sale,-2,0
