enrolment_id,course,enrolled_date,plan
6827,SQL Basics,2024-07-01,free
6828,Python Intro,2024-04-21,free
6829,Data 101,2024-10-11,paid
6830,Data 101,2024-09-17,free
6831,SQL Basics,2024-06-12,free
6832,SQL Basics,2024-10-09,paid
6833,Python Intro,2024-04-12,paid
6834,Data 101,2024-07-02,paid
6835,SQL Basics,2024-09-24,free
6836,Python Intro,2024-08-22,paid
6837,SQL Basics,2024-09-01,paid
6838,SQL Basics,2024-04-10,free
6839,SQL Basics,2024-01-27,free
6840,Python Intro,2024-03-15,paid
6841,SQL Basics,2024-06-08,free
6842,SQL Basics,2024-07-05,paid
6843,SQL Basics,2024-05-22,free
6844,Data 101,2024-07-11,free
6845,Python Intro,2024-08-16,free
6846,Data 101,2024-08-23,free
6847,Python Intro,2024-04-06,free
6848,SQL Basics,2024-02-02,paid
6849,SQL Basics,2024-03-02,free
6850,Python Intro,2024-03-28,paid
6851,Python Intro,2024-09-18,paid
6852,SQL Basics,2024-02-20,paid
6853,SQL Basics,2024-02-22,paid
6854,Python Intro,2024-01-24,paid
6855,Data 101,2024-06-22,free
6856,Data 101,2024-05-08,paid
6857,Python Intro,2024-07-12,paid
6858,Python Intro,2024-05-02,free
6859,Data 101,2024-05-04,paid
6860,SQL Basics,2024-10-08,free
6861,SQL Basics,2024-04-15,free
6862,Data 101,2024-08-15,paid
6863,Data 101,2024-02-22,paid
6864,Data 101,2024-01-20,free
6865,Data 101,2024-02-15,paid
6866,Data 101,2024-04-23,paid
6867,SQL Basics,2024-08-12,paid
6868,SQL Basics,2024-06-01,paid
6869,SQL Basics,2024-09-04,paid
6870,Python Intro,2024-03-17,free
6871,SQL Basics,2024-04-29,paid
6872,Data 101,2024-06-10,paid
6873,Data 101,2024-03-10,paid
6874,Python Intro,2024-05-05,free
6875,Data 101,2024-04-08,free
6876,Python Intro,2024-07-28,paid
6877,SQL Basics,2024-10-15,free
6878,Data 101,2024-03-03,paid
6879,Python Intro,2024-05-27,paid
6880,SQL Basics,2024-06-21,paid
6881,SQL Basics,2024-10-24,free
6882,SQL Basics,2024-07-08,free
6883,Python Intro,2024-03-22,paid
6884,Python Intro,2024-02-13,paid
6885,Python Intro,2024-06-30,paid
6886,SQL Basics,2024-04-03,free
6887,SQL Basics,2024-01-11,paid
6888,Python Intro,2024-05-25,free
6889,Data 101,2024-02-28,free
6890,SQL Basics,2024-09-16,free
6891,Python Intro,2024-10-15,free
6892,SQL Basics,2024-05-11,free
6893,Python Intro,2024-01-24,paid
6894,Data 101,2024-10-11,paid
6895,Data 101,2024-01-02,paid
6896,SQL Basics,2024-07-30,paid
6897,SQL Basics,2024-09-03,paid
6898,Python Intro,2024-07-12,paid
6899,SQL Basics,2024-08-29,free
6900,Data 101,2024-04-25,paid
6901,Python Intro,2024-07-04,free
6902,SQL Basics,2024-03-01,paid
6903,SQL Basics,2024-01-10,free
6904,Data 101,2024-10-17,free
6905,SQL Basics,2024-10-25,paid
6906,SQL Basics,2024-04-27,paid
6907,SQL Basics,2024-01-18,paid
6908,Python Intro,2024-03-16,free
6909,SQL Basics,2024-04-04,free
6910,Python Intro,2024-08-27,free
6911,SQL Basics,2024-07-10,paid
6912,SQL Basics,2024-08-16,free
6913,SQL Basics,2024-02-21,free
6914,Python Intro,2024-05-01,paid
6915,Data 101,2024-03-24,paid
6916,SQL Basics,2024-07-17,paid
6917,SQL Basics,2024-09-16,free
6918,SQL Basics,2024-08-22,free
6919,Python Intro,2024-05-10,paid
6920,Data 101,2024-05-03,free
6921,SQL Basics,2024-08-05,paid
6922,SQL Basics,2024-05-09,paid
6923,SQL Basics,2024-02-19,paid
6924,SQL Basics,2024-04-16,paid
6925,Python Intro,2024-09-13,paid
6926,SQL Basics,2024-05-19,paid
6927,Python Intro,2024-03-18,paid
6928,Data 101,2024-04-02,paid
6929,Data 101,2024-02-01,free
6930,Data 101,2024-02-23,free
6931,Data 101,2024-08-15,free
6932,Python Intro,2024-10-07,free
6933,Python Intro,2024-09-24,paid
6934,Python Intro,2024-09-15,free
6935,Python Intro,2024-03-31,paid
6936,Data 101,2024-07-23,free
6937,SQL Basics,2024-10-14,free
6938,Data 101,2024-09-24,free
6939,Python Intro,2024-02-14,paid
6940,SQL Basics,2024-08-13,paid
6941,Data 101,2024-06-14,free
6942,Data 101,2024-01-02,free
6943,Python Intro,2024-03-23,paid
6944,SQL Basics,2024-01-23,free
6945,Python Intro,2024-02-21,paid
6946,Python Intro,2024-04-09,free
6947,Data 101,2024-05-25,free
6948,SQL Basics,2024-02-29,paid
6949,Python Intro,2024-06-30,paid
6950,Python Intro,2024-05-16,paid
6951,SQL Basics,2024-01-23,paid
6952,Python Intro,2024-08-11,free
6953,SQL Basics,2024-03-04,free
6954,SQL Basics,2024-09-27,free
6955,Data 101,2024-08-06,free
6956,Data 101,2024-07-15,free
6957,Data 101,2024-08-09,paid
6958,Data 101,2024-09-04,paid
6959,Python Intro,2024-02-08,paid
6960,SQL Basics,2024-02-01,free
6961,Python Intro,2024-05-08,free
6962,Data 101,2024-02-05,paid
6963,Data 101,2024-03-31,free
6964,Data 101,2024-03-22,free
6965,SQL Basics,2024-07-14,free
6966,SQL Basics,2024-10-21,paid
6967,Data 101,2024-03-18,paid
6968,Python Intro,2024-02-25,free
6969,Data 101,2024-06-18,free
6970,Data 101,2024-03-19,paid
6971,Python Intro,2024-04-25,paid
6972,Python Intro,2024-10-27,free
6973,SQL Basics,2024-04-18,paid
6974,SQL Basics,2024-01-11,paid
6975,Python Intro,2024-09-26,paid
6976,Data 101,2024-01-14,paid
6977,SQL Basics,2024-04-05,free
6978,Python Intro,2024-10-03,free
6979,SQL Basics,2024-10-01,paid
6980,Python Intro,2024-07-05,paid
6981,Data 101,2024-05-30,paid
6982,Data 101,2024-09-12,free
6983,Python Intro,2024-10-12,paid
6984,SQL Basics,2024-06-01,free
6985,SQL Basics,2024-09-16,free
6986,Python Intro,2024-07-02,free
6987,Data 101,2024-04-07,free
6988,SQL Basics,2024-01-12,paid
6989,SQL Basics,2024-02-08,paid
6990,Data 101,2024-08-15,free
6991,Data 101,2024-10-26,free
6992,SQL Basics,2024-01-19,paid
6993,SQL Basics,2024-10-11,free
6994,Data 101,2024-08-01,paid
6995,Data 101,2024-01-31,free
6996,Data 101,2024-03-12,free
6997,Data 101,2024-01-07,paid
6998,Python Intro,2024-02-03,free
6999,SQL Basics,2024-03-01,paid
7000,Data 101,2024-03-02,paid
7001,Data 101,2024-07-03,paid
7002,Data 101,2024-06-18,free
7003,Python Intro,2024-01-18,free
7004,Data 101,2024-04-02,free
7005,Python Intro,2024-04-10,free
7006,SQL Basics,2024-09-12,paid
7007,Data 101,2024-03-11,free
7008,Data 101,2024-08-16,free
7009,Data 101,2024-01-04,free
7010,Python Intro,2024-10-10,free
7011,SQL Basics,2024-04-03,free
7012,SQL Basics,2024-09-27,free
7013,Data 101,2024-06-23,paid
7014,SQL Basics,2024-08-15,free
7015,Python Intro,2024-05-30,free
7016,Python Intro,2024-01-22,free
7017,Python Intro,2024-07-18,free
7018,SQL Basics,2024-03-28,paid
7019,Python Intro,2024-08-20,paid
7020,SQL Basics,2024-10-07,paid
7021,Python Intro,2024-08-08,free
7022,Python Intro,2024-06-25,free
7023,Data 101,2024-02-27,paid
7024,Python Intro,2024-04-18,paid
7025,Python Intro,2024-08-01,paid
7026,Python Intro,2024-01-04,paid
7027,Data 101,2024-07-17,free
7028,SQL Basics,2024-05-18,free
7029,SQL Basics,2024-08-08,paid
7030,SQL Basics,2024-05-24,free
7031,Data 101,2024-08-02,paid
7032,Data 101,2024-06-21,free
7033,Python Intro,2024-02-15,free
7034,SQL Basics,2024-06-30,paid
7035,SQL Basics,2024-06-25,paid
7036,SQL Basics,2024-02-23,paid
7037,Data 101,2024-09-10,paid
7038,Data 101,2024-05-27,paid
7039,Python Intro,2024-10-24,free
7040,SQL Basics,2024-07-23,paid
7041,Python Intro,2024-06-18,paid
7042,Python Intro,2024-07-09,free
7043,Python Intro,2024-06-27,free
7044,Python Intro,2024-07-27,free
7045,Python Intro,2024-03-09,paid
7046,Python Intro,2024-04-27,paid
7047,SQL Basics,2024-02-07,free
7048,SQL Basics,2024-01-14,paid
7049,Data 101,2024-03-04,free
7050,Data 101,2024-04-20,free
7051,Python Intro,2024-01-13,free
7052,Data 101,2024-06-26,paid
7053,Data 101,2024-02-21,paid
7054,Python Intro,2024-09-26,free
7055,Data 101,2024-08-01,free
7056,SQL Basics,2024-02-19,free
7057,SQL Basics,2024-04-05,paid
7058,Python Intro,2024-06-22,paid
7059,SQL Basics,2024-10-22,paid
7060,SQL Basics,2024-01-03,paid
7061,SQL Basics,2024-08-07,paid
7062,Data 101,2024-06-11,paid
7063,Data 101,2024-07-14,free
7064,SQL Basics,2024-06-23,free
7065,SQL Basics,2024-04-23,paid
7066,Data 101,2024-03-11,free
7067,SQL Basics,2024-06-01,paid
7068,Python Intro,2024-06-09,free
7069,SQL Basics,2024-06-06,free
7070,SQL Basics,2024-08-17,paid
7071,Data 101,2024-07-10,free
7072,Data 101,2024-06-25,free
7073,Data 101,2024-03-18,paid
7074,Data 101,2024-08-01,free
7075,Data 101,2024-01-14,paid
7076,Data 101,2024-06-15,free
7077,Data 101,2024-04-06,free
7078,SQL Basics,2024-05-05,paid
7079,Python Intro,2024-01-20,free
7080,Data 101,2024-06-22,paid
7081,SQL Basics,2024-02-04,free
7082,Python Intro,2024-08-26,paid
7083,Data 101,2024-07-05,free
7084,Python Intro,2024-08-10,paid
7085,SQL Basics,2024-02-07,paid
7086,SQL Basics,2024-02-28,free
7087,Data 101,2024-08-29,free
7088,Data 101,2024-08-05,paid
7089,Data 101,2024-04-25,free
7090,Python Intro,2024-02-09,free
7091,Python Intro,2024-10-10,paid
7092,Python Intro,2024-01-23,free
7093,Python Intro,2024-06-03,free
7094,Data 101,2024-07-10,free
7095,Python Intro,2024-03-26,paid
7096,SQL Basics,2024-06-30,paid
7097,SQL Basics,2024-02-05,free
7098,Python Intro,2024-10-11,paid
7099,Python Intro,2024-01-21,free
7100,Python Intro,2024-06-01,free
7101,SQL Basics,2024-09-08,free
7102,SQL Basics,2024-10-21,paid
7103,Python Intro,2024-06-07,paid
7104,Data 101,2024-09-27,paid
7105,Data 101,2024-05-13,paid
7106,Python Intro,2024-04-22,paid
7107,Python Intro,2024-07-20,free
7108,SQL Basics,2024-04-17,paid
7109,Data 101,2024-02-03,paid
7110,Data 101,2024-05-17,free
7111,Python Intro,2024-08-07,free
7112,SQL Basics,2024-10-23,paid
7113,SQL Basics,2024-01-14,paid
7114,Data 101,2024-09-26,paid
7115,Data 101,2024-06-16,free
7116,Python Intro,2024-10-19,paid
7117,Data 101,2024-10-08,paid
7118,Data 101,2024-08-20,free
7119,Data 101,2024-08-16,free
7120,Python Intro,2024-07-10,paid
7121,Data 101,2024-10-22,paid
7122,Python Intro,2024-04-27,paid
7123,SQL Basics,2024-05-13,free
7124,Python Intro,2024-03-03,free
7125,Data 101,2024-05-26,free
7126,SQL Basics,2024-01-10,paid
7127,SQL Basics,2024-06-03,paid
7128,Data 101,2024-05-12,free
7129,Python Intro,2024-01-24,paid
7130,Data 101,2024-03-03,free
7131,Python Intro,2024-10-07,paid
7132,Python Intro,2024-06-18,paid
7133,Python Intro,2024-02-04,free
7134,Python Intro,2024-09-24,free
7135,SQL Basics,2024-08-17,paid
7136,SQL Basics,2024-08-10,paid
7137,Data 101,2024-02-13,free
7138,Python Intro,2024-03-24,paid
7139,Data 101,2024-08-20,paid
7140,Data 101,2024-08-19,paid
7141,Data 101,2024-10-03,paid
7142,Data 101,2024-08-18,free
7143,SQL Basics,2024-09-15,free
7144,SQL Basics,2024-03-13,free
7145,Data 101,2024-01-27,free
7146,Data 101,2024-05-18,paid
7147,SQL Basics,2024-09-03,paid
7148,SQL Basics,2024-06-24,free
7149,Python Intro,2024-01-30,free
7150,Python Intro,2024-10-03,free
7151,SQL Basics,2024-01-01,free
7152,Python Intro,2024-07-20,paid
7153,SQL Basics,2024-03-28,paid
7154,Python Intro,2024-09-12,paid
7155,Data 101,2024-06-05,free
7156,Data 101,2024-07-15,free
7157,Data 101,2024-07-09,free
7158,SQL Basics,2024-06-21,paid
7159,Data 101,2024-07-20,free
7160,Python Intro,2024-09-07,free
7161,SQL Basics,2024-10-10,paid
7162,Python Intro,2024-07-25,free
7163,Python Intro,2024-07-13,paid
7164,Python Intro,2024-04-22,paid
7165,Data 101,2024-02-22,free
7166,Data 101,2024-08-15,paid
7167,Data 101,2024-05-26,free
7168,Data 101,2024-03-12,free
7169,SQL Basics,2024-04-06,free
7170,SQL Basics,2024-06-19,free
7171,Data 101,2024-03-13,paid
7172,Python Intro,2024-05-19,free
7173,Python Intro,2024-09-20,paid
7174,Python Intro,2024-09-29,free
7175,Data 101,2024-04-22,free
7176,Python Intro,2024-04-19,free
7177,SQL Basics,2024-05-03,paid
7178,Data 101,2024-10-15,free
7179,Data 101,2024-03-25,paid
7180,Data 101,2024-03-28,paid
7181,Data 101,2024-02-11,paid
7182,SQL Basics,2024-01-31,free
7183,Data 101,2024-08-15,free
7184,SQL Basics,2024-05-10,free
7185,Data 101,2024-01-12,free
7186,SQL Basics,2024-07-21,free
7187,Python Intro,2024-02-18,free
7188,Python Intro,2024-07-12,free
7189,Python Intro,2024-07-07,paid
7190,Python Intro,2024-04-04,paid
7191,SQL Basics,2024-06-04,free
7192,SQL Basics,2024-10-24,paid
7193,Data 101,2024-06-14,paid
7194,SQL Basics,2024-02-02,free
7195,SQL Basics,2024-07-07,free
7196,SQL Basics,2024-10-12,free
7197,SQL Basics,2024-02-28,free
7198,SQL Basics,2024-08-01,paid
7199,Python Intro,2024-10-22,free
7200,Data 101,2024-04-14,free
7201,Python Intro,2024-06-20,paid
7202,Python Intro,2024-07-14,free
7203,Python Intro,2024-06-13,paid
7204,Data 101,2024-04-05,free
7205,Python Intro,2024-08-06,free
7206,Data 101,2024-05-21,paid
7207,Data 101,2024-09-12,paid
7208,SQL Basics,2024-05-24,free
7209,Data 101,2024-05-31,paid
7210,Python Intro,2024-07-27,free
7211,Data 101,2024-02-22,paid
7212,Data 101,2024-04-01,free
7213,SQL Basics,2024-06-16,free
7214,SQL Basics,2024-01-30,free
7215,SQL Basics,2024-09-03,paid
7216,SQL Basics,2024-01-09,paid
7217,Data 101,2024-03-17,free
7218,Data 101,2024-08-22,paid
7219,Data 101,2024-03-17,paid
7220,Data 101,2024-01-23,paid
7221,Python Intro,2024-03-05,paid
7222,SQL Basics,2024-03-30,free
7223,SQL Basics,2024-08-10,paid
7224,Data 101,2024-07-21,paid
7225,Data 101,2024-02-21,free
7226,Python Intro,2024-05-22,free
7227,SQL Basics,2024-04-27,free
7228,Data 101,2024-01-30,paid
7229,Python Intro,2024-03-09,paid
7230,Data 101,2024-04-29,paid
7231,Data 101,2024-07-17,paid
7232,Data 101,2024-04-20,free
7233,Python Intro,2024-05-15,free
7234,Python Intro,2024-06-30,paid
7235,Python Intro,2024-02-10,free
7236,SQL Basics,2024-04-22,free
7237,SQL Basics,2024-04-17,paid
7238,Data 101,2024-08-25,paid
7239,Python Intro,2024-05-04,free
7240,Python Intro,2024-07-27,paid
7241,Data 101,2024-01-03,free
7242,SQL Basics,2024-10-27,free
7243,Python Intro,2024-09-17,free
7244,Python Intro,2024-08-16,paid
7245,SQL Basics,2024-10-11,paid
7246,SQL Basics,2024-07-07,paid
7247,Data 101,2024-03-15,paid
7248,Data 101,2024-03-15,paid
7249,Data 101,2024-02-13,paid
7250,Python Intro,2024-09-01,free
7251,Python Intro,2024-03-26,free
7252,Data 101,2024-03-16,free
7253,Data 101,2024-02-23,paid
7254,Data 101,2024-01-28,paid
7255,SQL Basics,2024-02-12,paid
7256,Data 101,2024-03-02,free
7257,SQL Basics,2024-05-06,free
7258,Python Intro,2024-02-17,paid
7259,Python Intro,2024-10-07,paid
7260,Data 101,2024-09-24,free
7261,Data 101,2024-04-14,paid
7262,SQL Basics,2024-05-20,free
7263,Python Intro,2024-10-13,paid
7264,Data 101,2024-02-28,free
7265,Python Intro,2024-01-28,free
7266,Data 101,2024-08-19,free
7267,SQL Basics,2024-09-06,free
7268,SQL Basics,2024-06-22,paid
7269,Data 101,2024-09-09,free
7270,SQL Basics,2024-08-30,paid
7271,Data 101,2024-07-20,paid
7272,SQL Basics,2024-08-04,paid
7273,Data 101,2024-03-13,paid
7274,Data 101,2024-05-17,free
7275,Data 101,2024-08-20,paid
7276,Data 101,2024-08-16,paid
7277,Data 101,2024-04-03,paid
7278,Python Intro,2024-08-25,free
7279,Data 101,2024-08-03,free
7280,SQL Basics,2024-08-25,paid
7281,SQL Basics,2024-06-26,paid
7282,SQL Basics,2024-07-07,paid
7283,Data 101,2024-09-15,free
7284,SQL Basics,2024-06-04,free
7285,Python Intro,2024-04-10,free
7286,Data 101,2024-04-25,free
7287,Data 101,2024-06-13,paid
7288,Python Intro,2024-05-08,free
7289,Data 101,2024-05-11,free
7290,Python Intro,2024-06-07,paid
7291,SQL Basics,2024-04-15,paid
7292,Data 101,2024-10-19,paid
7293,SQL Basics,2024-01-21,free
7294,Data 101,2024-02-04,free
7295,Python Intro,2024-07-30,paid
7296,SQL Basics,2024-07-21,paid
7297,Data 101,2024-06-14,paid
7298,Data 101,2024-04-09,paid
7299,SQL Basics,2024-01-20,free
7300,Data 101,2024-04-21,paid
7301,Data 101,2024-10-27,paid
7302,Data 101,2024-09-06,paid
7303,Python Intro,2024-02-15,free
7304,Data 101,2024-03-15,paid
7305,Python Intro,2024-09-05,paid
7306,Data 101,2024-06-22,paid
7307,SQL Basics,2024-10-23,free
7308,Data 101,2024-01-21,paid
7309,Data 101,2024-08-01,paid
7310,Python Intro,2024-08-18,free
7311,Python Intro,2024-08-17,paid
7312,Python Intro,2024-02-06,free
7313,Python Intro,2024-08-28,paid
7314,Python Intro,2024-08-05,free
7315,Data 101,2024-06-20,free
7316,SQL Basics,2024-03-06,free
7317,Python Intro,2024-07-05,paid
7318,Data 101,2024-04-03,free
7319,SQL Basics,2024-04-01,paid
7320,SQL Basics,2024-05-22,free
7321,Data 101,2024-09-30,paid
7322,Data 101,2024-08-13,free
7323,SQL Basics,2024-06-11,paid
7324,Data 101,2024-03-27,paid
7325,Python Intro,2024-04-02,paid
7326,SQL Basics,2024-07-18,free
7327,SQL Basics,2024-10-22,free
7328,Data 101,2024-09-19,paid
7329,Data 101,2024-09-19,paid
7330,Data 101,2024-02-23,paid
7331,Python Intro,2024-02-03,free
7332,Data 101,2024-01-15,free
7333,Python Intro,2024-06-15,free
7334,Data 101,2024-01-03,free
7335,SQL Basics,2024-04-25,paid
7336,Data 101,2024-04-22,paid
7337,SQL Basics,2024-07-10,free
7338,SQL Basics,2024-08-09,paid
7339,SQL Basics,2024-09-20,paid
7340,Data 101,2024-03-13,paid
7341,SQL Basics,2024-01-03,paid
7342,Python Intro,2024-03-01,paid
7343,SQL Basics,2024-09-17,free
7344,Python Intro,2024-07-04,paid
7345,Data 101,2024-05-23,paid
7346,SQL Basics,2024-01-14,free
7347,SQL Basics,2024-04-25,free
7348,Data 101,2024-08-06,free
7349,Data 101,2024-08-02,paid
7350,SQL Basics,2024-06-12,paid
7351,Data 101,2024-07-03,paid
7352,Python Intro,2024-10-17,paid
7353,Data 101,2024-04-19,free
7354,Python Intro,2024-02-21,free
7355,Data 101,2024-02-06,paid
7356,Data 101,2024-07-15,paid
7357,SQL Basics,2024-06-20,paid
7358,SQL Basics,2024-09-04,free
7359,Python Intro,2024-07-29,free
7360,Python Intro,2024-02-02,paid
7361,Data 101,2024-09-01,free
7362,SQL Basics,2024-03-01,paid
7363,SQL Basics,2024-05-20,paid
7364,Python Intro,2024-01-31,free
7365,Data 101,2024-03-21,paid
7366,Python Intro,2024-09-16,free
7367,Data 101,2024-03-05,paid
7368,Data 101,2024-05-14,free
7369,Python Intro,2024-07-28,paid
7370,Python Intro,2024-03-08,paid
7371,SQL Basics,2024-08-07,free
7372,Data 101,2024-10-11,free
7373,Data 101,2024-09-08,paid
7374,Data 101,2024-02-27,paid
7375,Data 101,2024-06-25,paid
7376,Python Intro,2024-09-23,paid
7377,SQL Basics,2024-06-11,paid
7378,SQL Basics,2024-01-26,paid
7379,Python Intro,2024-08-28,free
7380,Data 101,2024-04-27,free
7381,Data 101,2024-09-19,free
7382,Data 101,2024-05-03,paid
7383,Data 101,2024-06-08,free
7384,Data 101,2024-04-30,free
7385,Data 101,2024-07-03,paid
7386,Data 101,2024-06-06,free
7387,Python Intro,2024-05-13,free
7388,Python Intro,2024-06-18,free
7389,SQL Basics,2024-05-02,free
7390,SQL Basics,2024-02-15,paid
7391,Python Intro,2024-07-05,free
7392,Data 101,2024-04-29,paid
7393,SQL Basics,2024-05-26,paid
7394,Python Intro,2024-01-23,free
7395,Python Intro,2024-01-16,free
7396,Data 101,2024-08-04,paid
7397,Python Intro,2024-05-09,free
7398,Data 101,2024-06-20,paid
7399,Data 101,2024-04-16,paid
7400,Data 101,2024-01-21,paid
7401,Python Intro,2024-06-22,free
7402,Python Intro,2024-10-08,paid
7403,SQL Basics,2024-06-16,paid
7404,Python Intro,2024-07-10,paid
7405,Data 101,2024-09-28,free
7406,Data 101,2024-04-28,paid
7407,Python Intro,2024-07-04,paid
7408,Python Intro,2024-02-04,paid
7409,Data 101,2024-07-04,free
7410,Python Intro,2024-09-01,paid
7411,Python Intro,2024-01-08,paid
7412,Data 101,2024-10-26,paid
7413,Data 101,2024-05-23,paid
7414,Data 101,2024-10-13,paid
7415,SQL Basics,2024-08-24,free
7416,SQL Basics,2024-04-28,free
7417,Python Intro,2024-09-26,paid
7418,SQL Basics,2024-03-11,free
7419,Data 101,2024-10-17,free
7420,SQL Basics,2024-04-16,paid
7421,Data 101,2024-07-21,free
7422,Python Intro,2024-06-22,free
7423,SQL Basics,2024-06-14,free
7424,Data 101,2024-09-20,paid
7425,Python Intro,2024-04-15,free
7426,Python Intro,2024-07-27,free
7427,SQL Basics,2024-09-10,paid
7428,SQL Basics,2024-03-17,free
7429,SQL Basics,2024-10-22,paid
7430,Python Intro,2024-05-19,free
7431,Python Intro,2024-07-06,paid
7432,Data 101,2024-10-06,paid
7433,Data 101,2024-06-03,free
7434,SQL Basics,2024-03-27,paid
7435,Python Intro,2024-03-14,free
7436,Python Intro,2024-05-18,paid
7437,Python Intro,2024-02-26,paid
7438,Python Intro,2024-08-05,free
7439,Python Intro,2024-10-07,paid
7440,SQL Basics,2024-01-21,free
7441,Data 101,2024-05-26,paid
7442,Python Intro,2024-01-09,paid
7443,Python Intro,2024-09-10,paid
7444,Data 101,2024-01-09,free
7445,Data 101,2024-04-12,paid
7446,Data 101,2024-04-04,paid
7447,Python Intro,2024-10-05,free
7448,Python Intro,2024-02-13,free
7449,SQL Basics,2024-05-22,free
7450,SQL Basics,2024-10-07,free
7451,Python Intro,2024-08-13,paid
7452,Data 101,2024-03-25,paid
7453,Data 101,2024-03-16,paid
7454,Python Intro,2024-06-14,paid
7455,SQL Basics,2024-07-03,paid
7456,Data 101,2024-09-19,paid
7457,SQL Basics,2024-02-06,paid
7458,SQL Basics,2024-02-20,paid
7459,SQL Basics,2024-03-19,free
7460,Python Intro,2024-09-22,free
7461,Data 101,2024-02-16,paid
7462,Python Intro,2024-01-02,paid
7463,Python Intro,2024-06-20,paid
7464,SQL Basics,2024-03-28,free
7465,Data 101,2024-01-17,free
7466,Python Intro,2024-04-02,free
7467,SQL Basics,2024-04-20,free
7468,Data 101,2024-03-29,free
7469,Data 101,2024-06-08,paid
7470,Python Intro,2024-07-30,free
7471,Python Intro,2024-04-27,paid
7472,Python Intro,2024-01-07,paid
7473,SQL Basics,2024-08-16,paid
7474,SQL Basics,2024-01-24,free
7475,Data 101,2024-07-27,paid
7476,Data 101,2024-04-04,paid
7477,Data 101,2024-06-29,free
7478,Data 101,2024-10-13,paid
7479,Data 101,2024-02-23,free
