subscriber_id,plan,tenure_months,monthly_gb,monthly_bill,support_tickets,churned
2980,L,47,3.7,16.46,4,0
2981,XL,7,10.8,27.93,3,0
2982,L,56,9.9,23.83,4,0
2983,M,56,8.7,22.42,6,0
2984,L,53,7.5,20.97,4,0
2985,M,55,8.5,22.15,6,0
2986,L,57,5.4,18.43,6,0
2987,XL,51,7.3,20.76,3,0
2988,M,9,8.4,25.09,4,1
2989,S,69,7.6,21.11,1,0
2990,XL,63,7.2,20.65,2,0
2991,XL,14,8.4,25.11,2,0
2992,XL,35,10.1,24.13,0,0
2993,M,50,6.8,20.19,5,0
2994,S,59,12.3,26.79,4,0
2995,L,812,5.9,19.11,0,0
2996,L,33,6.5,19.82,6,0
2997,M,49,4.9,17.85,2,0
2998,L,38,11.3,25.6,6,0
2999,S,43,7.3,20.73,6,0
3000,L,40,6.9,20.31,3,0
3001,XL,44,6,19.16,0,0
3002,M,11,5.8,21.98,2,0
3003,S,35,7.8,21.39,4,1
3004,S,33,7.8,21.38,6,0
3005,M,27,8.8,22.61,2,0
3006,M,4,8.1,24.77,4,0
3007,S,20,7.3,23.78,6,0
3008,XL,66,5.9,19.07,2,0
3009,S,11,9.5,26.42,1,0
3010,L,10,7.2,23.68,2,0
3011,M,27,6.5,19.81,0,0
3012,XL,45,6.1,19.33,3,0
3013,S,15,6.5,22.84,5,0
3014,XL,69,8.1,21.68,2,0
3015,L,45,5.6,18.72,0,0
3016,M,39,12.8,27.4,6,0
3017,M,63,8.1,21.67,2,0
3018,L,15,6.5,22.82,3,0
3019,L,35,9.6,23.55,1,0
3020,M,19,8.2,24.81,5,0
3021,L,71,6.7,20.07,5,1
3022,S,66,7,20.41,1,0
3023,XL,69,9.7,23.66,3,1
3024,L,16,7.1,23.5,4,0
3025,XL,14,9.9,26.84,3,1
3026,M,10,3.3,19.01,0,0
3027,M,21,8.4,25.05,3,0
3028,L,28,9.2,23.01,5,1
3029,L,15,8.6,25.38,2,0
3030,M,31,10.9,25.12,4,0
3031,S,15,6.8,23.19,2,0
3032,XL,12,9,25.84,1,0
3033,L,7,6.6,22.94,4,0
3034,L,10,10.9,28.07,0,0
3035,XL,19,7.5,24.03,3,0
3036,M,23,7.8,24.38,6,0
3037,L,67,6.4,19.66,3,0
3038,S,30,8.1,21.7,2,0
3039,XL,34,6.8,20.17,4,0
3040,L,16,10.9,28.13,2,0
3041,L,39,8.8,22.6,3,0
3042,XL,31,6.7,20.06,4,0
3043,S,20,6.8,23.16,5,1
3044,XL,3,8.8,25.52,6,0
3045,L,18,10.5,27.6,1,0
3046,L,13,6.5,22.78,5,1
3047,XL,51,9.7,23.65,2,1
3048,XL,72,8.9,22.73,3,0
3049,L,39,5.7,18.84,0,1
3050,S,1,8.8,25.62,4,0
3051,L,4,8.4,25.07,2,0
3052,XL,38,9.3,23.2,5,0
3053,XL,28,8.9,22.69,3,0
3054,L,43,7.6,21.14,6,0
3055,S,37,8.5,22.15,6,0
3056,XL,47,7.3,20.82,2,0
3057,S,43,5,18.05,2,0
3058,M,67,7.1,20.56,5,0
3059,M,50,8.8,22.58,0,0
3060,L,52,6.4,19.63,4,0
3061,L,15,8,24.65,0,1
3062,XL,55,6.5,19.75,0,0
3063,L,61,5.8,18.96,2,0
3064,S,50,7.2,20.64,3,0
3065,XL,70,12.6,27.1,2,0
3066,L,42,7.8,21.4,2,0
3067,L,18,11,28.16,6,0
3068,L,28,8.4,22.07,1,0
3069,L,32,4.2,17.02,3,0
3070,XL,54,8.7,22.41,4,0
3071,S,70,6.5,19.8,1,0
3072,S,30,6,19.24,6,0
3073,XL,895,5.5,18.62,4,0
3074,M,13,5.1,21.11,0,0
3075,L,31,8.6,22.31,2,0
3076,M,58,9,22.86,2,0
3077,XL,63,7.9,21.49,2,0
3078,S,10,7.1,23.46,6,0
3079,L,34,8.3,21.93,3,0
3080,L,18,6.1,22.31,4,0
3081,L,40,9.1,22.96,6,1
3082,XL,27,4.6,17.49,2,0
3083,XL,24,11.2,28.46,3,0
3084,S,58,9.2,23.06,4,1
3085,L,4,10.4,27.46,0,0
3086,L,725,6,19.25,2,0
3087,L,72,6.2,19.44,0,0
3088,M,21,6.7,23.01,6,0
3089,S,38,9.6,23.48,3,0
3090,S,6,9.5,26.42,6,0
3091,S,60,6.5,19.83,0,0
3092,S,23,3.6,19.35,2,1
3093,L,65,8.6,22.28,1,0
3094,M,66,8.6,22.27,1,0
3095,XL,65,7.5,21,4,0
3096,L,12,9.2,26.02,3,0
3097,XL,15,7.1,23.46,6,0
3098,S,32,9.3,23.14,1,0
3099,L,52,10,24.03,3,0
3100,XL,57,7.4,20.94,1,1
3101,XL,14,9.4,26.32,1,0
3102,L,14,7.6,24.14,4,0
3103,L,71,7.2,20.64,6,0
3104,M,33,8.4,22.13,4,0
3105,M,9,5.8,21.9,6,0
3106,L,28,5,18.01,4,0
3107,XL,23,10.6,27.74,3,0
3108,S,51,7.8,21.32,3,0
3109,M,31,5.7,18.81,1,0
3110,L,45,7.7,21.21,4,1
3111,M,65,10.2,24.25,2,0
3112,S,11,11.1,28.33,6,0
3113,L,20,9.7,26.64,5,0
3114,L,51,9.2,22.99,3,0
3115,L,13,9,25.8,1,0
3116,L,31,7.8,21.32,6,0
3117,M,2,6.5,22.81,3,0
3118,M,24,7,23.35,2,0
3119,S,27,10.5,24.65,3,0
3120,L,28,8.6,22.36,1,0
3121,L,1,7.6,24.08,1,0
3122,L,29,8.1,21.73,0,0
3123,XL,53,7.5,21.02,4,1
3124,L,35,8.8,22.6,4,0
3125,M,69,10,24.05,6,0
3126,S,31,8.5,22.23,3,0
3127,M,45,8,21.62,5,0
3128,M,48,11.4,25.68,1,0
3129,L,68,10.2,24.19,1,0
3130,XL,26,5.8,18.97,1,1
3131,L,57,7.1,20.53,1,0
3132,M,29,8.3,21.94,1,0
3133,L,68,8.9,22.69,4,0
3134,M,28,9.5,23.45,4,0
3135,M,38,6.3,19.55,6,0
3136,L,45,7,20.43,0,0
3137,L,72,9.3,23.19,4,0
3138,XL,71,6.7,20,0,0
3139,M,45,9.3,23.22,5,0
3140,L,54,8.3,21.99,0,1
3141,L,60,7.3,20.73,4,0
3142,S,12,4.9,20.82,5,0
3143,M,12,10.1,27.15,3,1
3144,L,67,8,21.58,2,1
3145,L,32,5,17.95,2,0
3146,L,33,9.7,23.69,5,0
3147,XL,48,5.9,19.08,1,1
3148,L,32,9.3,23.17,3,0
3149,S,60,10,24,0,0
3150,XL,23,10.7,27.87,3,1
3151,L,5,6.9,23.23,0,0
3152,L,41,8.5,22.19,3,0
3153,S,4,10.4,27.43,4,0
3154,L,70,8.2,21.81,6,0
3155,XL,49,9.1,22.96,1,1
3156,L,38,5.2,18.22,5,0
3157,L,6,5.1,21.08,1,0
3158,L,56,6.9,20.3,0,0
3159,L,67,7.2,20.64,3,0
3160,L,31,6.6,19.87,2,0
3161,L,27,8.8,22.53,0,0
3162,XL,48,5.8,18.94,0,0
3163,L,42,10,23.96,5,0
3164,XL,5,8.2,24.88,0,0
3165,L,2,8.3,24.99,5,0
3166,XL,31,7,20.35,3,1
3167,S,66,4.2,17.08,5,0
3168,S,15,4.3,20.22,4,1
3169,XL,64,5.3,18.3,6,0
3170,S,33,9.1,22.88,4,0
3171,L,55,10.1,24.08,5,0
3172,L,39,7.1,20.47,0,0
3173,L,1,8.4,25.08,0,0
3174,M,701,11.1,25.31,2,0
3175,L,10,8.5,25.24,6,0
3176,L,46,8.7,22.46,4,0
3177,M,58,9.3,23.17,1,0
3178,S,45,4.3,17.22,1,1
3179,L,67,5.2,18.25,5,0
3180,XL,60,10.3,24.3,3,0
3181,L,19,6.4,22.67,1,0
3182,S,9,7.4,23.89,5,0
3183,L,7,6.9,23.3,0,0
3184,L,4,9.1,25.88,2,0
3185,L,18,8.9,25.64,3,1
3186,L,12,8.8,25.61,5,1
3187,M,65,9.3,23.21,3,1
3188,M,38,7.3,20.8,1,0
3189,L,9,8.9,25.64,1,1
3190,L,46,6.4,19.62,6,0
3191,L,24,8.8,25.6,5,0
3192,S,20,9.2,26.03,4,0
3193,L,46,9.5,23.37,3,1
3194,L,23,10,26.97,4,0
3195,S,64,5.1,18.17,6,1
3196,XL,18,7.3,23.76,2,0
3197,L,61,8.1,21.75,5,0
3198,L,64,8,21.62,4,1
3199,L,13,8.3,24.93,4,0
3200,L,30,7.7,21.29,3,0
3201,M,67,7.6,21.14,2,0
3202,M,42,7.2,20.69,3,0
3203,L,18,8.6,25.32,3,0
3204,S,66,8.4,22.12,0,0
3205,M,42,6.4,19.73,3,0
3206,S,19,7,23.34,5,0
3207,S,25,7.6,21.15,0,0
3208,M,36,8,21.56,5,0
3209,S,5,10.4,27.43,1,0
3210,M,57,9.4,23.33,6,0
3211,M,11,8.7,25.5,1,0
3212,XL,51,8.1,21.73,5,0
3213,XL,72,7.9,21.44,3,0
3214,L,53,7.4,20.92,2,0
3215,M,64,5.2,18.3,2,0
3216,M,46,8.8,22.59,6,0
3217,M,26,8.6,22.27,5,0
3218,S,63,12.1,26.48,3,0
3219,M,66,11.9,26.25,3,0
3220,S,25,7.1,20.47,0,0
3221,L,30,9,22.84,5,0
3222,S,12,5,20.95,6,0
3223,L,32,9.3,23.22,1,0
3224,M,2,7.3,23.73,4,0
3225,L,45,12.2,26.7,6,0
3226,L,1,3.9,19.72,0,0
3227,L,53,7,20.41,3,0
3228,L,43,9.8,23.71,3,0
3229,XL,36,10.2,24.18,5,0
3230,M,70,6,19.2,0,0
3231,S,61,12.1,26.47,4,0
3232,L,23,8.9,25.65,5,0
3233,M,12,7.3,23.76,1,0
3234,XL,28,6.1,19.27,4,0
3235,XL,47,5.6,18.73,3,0
3236,L,52,6.2,19.41,0,0
3237,S,71,7.4,20.84,3,0
3238,L,32,8,21.63,4,0
3239,L,1,7.8,24.39,6,0
3240,XL,56,10.6,24.71,6,0
3241,M,42,7.3,20.82,3,0
3242,XL,45,7.8,21.36,0,0
3243,M,63,8.6,22.32,6,0
3244,XL,3,6.7,22.99,3,0
3245,M,6,11.2,28.48,1,1
3246,S,51,5.8,18.91,2,1
3247,S,12,11,28.15,0,0
3248,M,44,9.9,23.83,4,0
3249,S,26,9,22.76,3,0
3250,M,46,10.2,24.28,4,0
3251,M,27,8.5,22.26,2,0
3252,L,38,7.2,20.62,6,0
3253,S,54,7.6,21.06,0,0
3254,XL,3,8.7,25.4,5,0
3255,XL,26,6.5,19.84,3,0
3256,S,30,9.9,23.9,6,0
3257,XL,22,9.1,25.87,2,0
3258,L,7,8.8,25.56,4,0
3259,S,61,12.2,26.6,0,0
3260,L,34,10.8,24.92,3,0
3261,L,56,7.4,20.85,1,0
3262,M,71,6.7,20.08,3,0
3263,L,24,8.4,25.14,4,1
3264,L,46,9.4,23.24,1,0
3265,M,53,9.5,23.43,5,0
3266,L,33,8.2,21.79,1,0
3267,L,65,11,25.24,4,0
3268,L,19,9.2,26.02,6,0
3269,S,45,6.3,19.57,4,0
3270,S,61,7.5,20.98,5,0
3271,S,43,8.8,22.59,5,0
3272,L,2,9,25.79,3,0
3273,L,39,6.2,19.42,3,0
3274,L,46,6.4,19.63,4,0
3275,L,50,8.6,22.27,5,0
3276,S,11,8.9,25.65,5,1
3277,L,13,12.1,29.48,4,0
3278,M,58,9.2,23.03,4,0
3279,L,71,7.6,21.08,0,0
3280,S,18,11.9,29.22,0,1
3281,L,5,10,26.94,6,0
3282,S,3,11.2,28.41,5,0
3283,L,55,7.2,20.67,2,0
3284,L,8,5.2,21.24,1,0
3285,XL,17,8.2,24.86,2,0
3286,S,51,9.4,23.32,0,0
3287,XL,26,8.2,21.87,6,0
3288,M,39,7.6,21.08,1,0
3289,L,54,10.2,24.27,0,0
3290,XL,29,10.8,24.95,3,0
3291,L,14,7.1,23.49,1,0
3292,M,57,6.8,20.2,2,0
3293,S,59,10.3,24.34,3,0
3294,L,14,9.8,26.8,6,1
3295,XL,54,7.1,20.54,4,0
3296,L,29,9.9,23.9,4,0
3297,S,40,6.6,19.88,0,0
3298,L,70,6.7,19.99,5,0
3299,S,8,9.4,26.27,2,0
3300,L,33,5.5,18.57,6,0
3301,M,22,4,19.76,4,0
3302,M,41,11.1,25.28,5,0
3303,L,50,8.6,22.36,0,0
3304,S,28,6.6,19.97,0,0
3305,L,27,6.6,19.92,3,0
3306,L,33,9.6,23.52,3,0
3307,L,37,7.7,21.27,3,0
3308,S,6,10.8,27.97,1,0
3309,XL,30,8.7,22.5,0,0
3310,L,17,10.1,27.13,2,0
3311,L,1,6.9,23.29,1,0
3312,S,62,7.5,21.04,6,0
3313,L,1,8.2,24.84,6,0
3314,XL,24,8.3,24.92,1,0
3315,S,28,5.1,18.12,6,0
3316,L,31,6.7,20.01,6,1
3317,S,66,5.6,18.75,2,0
3318,L,35,8.8,22.53,1,0
3319,XL,59,8.6,22.33,3,0
3320,L,72,7.7,21.27,1,0
3321,XL,14,7.9,24.47,1,0
3322,L,64,8.7,22.42,6,0
3323,M,8,9.5,26.39,5,0
3324,M,18,8.5,25.24,3,0
3325,XL,17,5.2,21.21,6,0
3326,L,14,9.4,26.32,3,0
3327,L,57,10,24.06,1,0
3328,L,48,10.3,24.36,3,0
3329,M,18,5.5,21.62,4,0
3330,M,53,7.2,20.64,6,0
3331,M,18,7.5,24.04,2,0
3332,S,36,9.2,22.98,3,0
3333,L,60,9.8,23.82,2,0
3334,M,49,7.1,20.47,2,0
3335,XL,68,6.6,19.89,5,0
3336,L,33,9.1,22.9,2,1
3337,XL,47,8.1,21.76,5,0
3338,XL,63,4.6,17.51,4,0
3339,L,39,9.5,23.44,1,0
3340,M,47,10.6,24.67,3,1
3341,L,28,11.5,25.8,1,0
3342,S,38,7.5,20.94,3,0
3343,M,35,7.1,20.56,1,0
3344,XL,55,9.7,23.65,5,0
3345,S,28,9.2,23.05,4,0
3346,L,28,7.5,20.94,6,0
3347,L,25,9.7,23.61,5,0
3348,L,4,7.2,23.66,1,0
3349,S,59,6.2,19.42,0,0
3350,L,45,5.8,18.92,5,0
3351,M,10,9.1,25.96,6,0
3352,XL,68,11,25.16,6,0
3353,L,9,9,25.81,3,0
3354,XL,49,10.8,24.97,2,0
3355,S,18,8.5,25.19,3,0
3356,S,23,10.5,27.6,6,0
3357,M,8,8.2,24.8,3,0
3358,M,72,9.3,23.12,1,0
3359,XL,52,8.6,22.26,1,0
3360,XL,36,6.4,19.63,4,1
3361,XL,11,7.3,23.73,3,0
3362,L,14,10,27.04,3,0
3363,S,9,4.6,20.53,6,0
3364,XL,63,9.4,23.23,4,0
3365,S,68,9.3,23.11,3,0
3366,XL,7,5.3,21.41,1,0
3367,L,5,6.3,22.52,0,0
3368,M,28,8.9,22.68,6,0
3369,XL,16,7.1,23.57,4,0
3370,L,58,8.9,22.74,4,0
3371,M,27,9.7,23.65,1,0
3372,XL,35,8.3,21.95,5,0
3373,L,10,9.3,26.2,5,0
3374,M,48,9.7,23.67,6,0
3375,S,13,7.7,24.24,3,0
3376,M,20,9.2,26.08,3,0
3377,M,11,6.3,22.53,6,0
3378,XL,53,9.2,23.09,4,0
3379,L,45,5.7,18.9,5,0
3380,M,59,7.5,21.02,4,0
3381,M,65,10.1,24.13,4,0
3382,S,16,9.1,25.87,0,0
3383,S,856,4.9,17.88,2,0
3384,M,20,6,22.18,3,0
3385,XL,31,7,20.35,6,0
3386,L,22,10.5,27.54,3,0
3387,L,72,4.4,17.26,0,0
3388,M,68,8.5,22.19,0,0
3389,XL,57,9.7,23.6,1,1
3390,XL,65,7.6,21.15,1,0
3391,S,24,8.2,24.87,1,0
3392,L,36,8.3,21.99,4,0
3393,S,10,8.3,24.97,3,0
3394,L,25,7.7,21.18,5,0
3395,M,17,8.2,24.87,2,0
3396,L,52,7.7,21.21,2,0
3397,M,60,7,20.44,5,0
3398,S,48,9.3,23.13,1,0
3399,XL,34,11,25.18,0,0
3400,L,68,9.3,23.11,5,1
3401,L,5,6.2,22.44,5,0
3402,XL,54,9.7,23.6,1,0
3403,L,62,8,21.63,2,0
3404,XL,10,7.5,23.94,5,0
3405,M,71,10.2,24.24,3,0
3406,XL,819,8.7,22.43,3,0
3407,L,49,10.2,24.25,5,0
3408,M,14,11.5,28.77,6,0
3409,S,8,5.1,21.16,3,0
3410,L,52,6.9,20.24,6,0
3411,L,58,7.3,20.8,6,0
3412,XL,40,6.5,19.83,0,0
3413,L,46,7.1,20.51,2,0
3414,L,42,7.3,20.76,3,0
3415,L,6,7.3,23.79,2,0
3416,M,4,6.8,23.18,1,0
3417,XL,39,7.4,20.91,1,0
3418,L,68,6.8,20.16,2,0
3419,L,63,7.7,21.29,6,0
3420,XL,6,8.5,25.22,4,0
3421,L,15,7.5,23.94,0,0
3422,XL,11,7,23.34,1,0
3423,XL,11,8.5,25.2,1,0
3424,XL,26,7.5,21.02,2,0
3425,S,45,7.4,20.92,1,0
3426,S,41,6.7,20.03,2,0
3427,M,4,8.4,25.07,5,0
3428,L,56,9.8,23.79,4,0
3429,S,36,7.1,20.51,6,1
3430,XL,60,6.6,19.95,1,0
3431,S,44,4,16.76,6,0
3432,L,859,6.9,20.3,3,0
3433,L,35,10,24.02,2,0
3434,M,42,5.9,19.05,4,0
3435,S,37,7.9,21.42,6,0
3436,M,58,7.2,20.63,2,0
3437,M,50,9.8,23.8,6,0
3438,L,20,7,23.43,6,0
3439,L,25,6.2,19.46,3,0
3440,XL,50,7.9,21.51,5,1
3441,L,69,9.6,23.48,3,0
3442,S,35,9,22.8,5,0
3443,L,47,7.1,20.57,1,0
3444,M,31,8.9,22.71,6,0
3445,L,694,8.4,22.12,5,0
3446,XL,58,10.4,24.48,6,0
3447,L,40,7.7,21.24,5,1
3448,L,29,9.2,22.98,0,0
3449,S,56,8.7,22.48,0,0
3450,S,10,8.5,25.21,6,0
3451,S,48,7.3,20.7,5,0
3452,M,56,10.1,24.06,6,1
3453,M,33,10,24.02,2,0
3454,XL,23,5.3,21.3,1,0
3455,S,14,8.8,25.59,2,0
3456,L,48,7.1,20.54,3,0
3457,XL,37,8.5,22.23,3,0
3458,XL,64,7.6,21.16,0,0
3459,M,13,7.5,24.01,3,0
3460,S,9,6.7,23.07,6,1
3461,XL,18,8.5,25.15,2,1
3462,XL,44,8.8,22.59,0,0
3463,L,46,9.5,23.38,0,0
3464,L,55,8.3,21.99,4,0
3465,L,15,5.8,22.01,3,0
3466,L,34,9,22.83,6,0
3467,L,14,8.1,24.73,1,0
3468,XL,10,3.8,19.55,6,0
3469,XL,6,6.7,22.98,1,0
3470,XL,41,6.5,19.76,2,0
3471,S,38,11.1,25.29,0,0
3472,S,35,5.8,19,0,0
3473,M,6,7.1,23.58,4,0
3474,L,4,6.9,23.28,6,0
3475,L,33,9,22.84,6,0
3476,M,20,8.8,25.55,4,0
3477,S,33,5,18.03,1,0
3478,S,35,7.3,20.8,0,0
3479,XL,49,6.8,20.18,2,0
3480,M,68,12.7,27.19,2,0
3481,XL,37,8.4,22.06,5,0
3482,S,28,8.4,22.12,4,0
3483,M,43,7.8,21.35,2,0
3484,L,42,7.5,21.06,2,0
3485,XL,38,6.2,19.43,5,0
3486,XL,40,8.2,21.89,6,1
3487,XL,55,9.5,23.36,1,1
3488,M,57,7.5,21.04,6,0
3489,M,25,8.2,21.83,4,1
3490,S,59,7.7,21.3,6,0
3491,L,50,5.8,18.94,4,0
3492,XL,47,7,20.44,4,1
3493,L,36,6.9,20.25,4,0
3494,L,69,7.8,21.39,3,1
3495,S,26,6.3,19.61,2,0
3496,M,41,8.8,22.55,2,0
3497,M,8,5.5,21.63,5,0
3498,L,2,7.2,23.64,6,0
3499,M,22,7.9,24.47,5,0
3500,M,52,5.4,18.48,5,0
3501,S,6,7.1,23.46,1,0
3502,XL,40,10.9,25.09,5,1
3503,M,28,6.5,19.77,3,0
3504,S,71,9.6,23.53,0,0
3505,S,7,11.4,28.68,4,0
3506,L,7,10.9,28.04,2,0
3507,XL,49,9.3,23.2,6,0
3508,S,60,9.3,23.18,3,0
3509,M,47,6.4,19.69,2,0
3510,M,8,8.1,24.75,3,0
3511,L,52,9.2,22.99,2,0
3512,XL,31,5.4,18.51,0,0
3513,M,5,5.9,22.12,2,0
3514,S,26,11.3,25.56,0,1
3515,L,722,7.1,20.54,2,1
3516,M,14,5.2,21.26,2,0
3517,S,22,7,23.38,6,1
3518,M,45,9.2,23.03,2,0
3519,XL,56,9.9,23.9,4,0
3520,XL,64,7.1,20.55,5,0
3521,L,12,7.4,23.89,6,0
3522,XL,37,4.6,17.57,6,0
3523,S,23,7.7,24.2,1,0
3524,S,1,9.2,26.03,2,0
3525,XL,1,8.9,25.72,5,0
3526,L,14,9.7,26.6,1,1
3527,L,59,9.2,23,1,1
3528,S,67,10.3,24.36,6,0
3529,M,70,8.3,21.95,1,0
3530,L,22,7.6,24.07,0,0
3531,L,25,9.8,23.75,2,0
3532,L,66,11.1,25.37,6,0
3533,M,44,10.1,24.14,0,0
3534,M,14,10.3,27.4,5,0
3535,L,33,11.3,25.59,3,0
3536,L,1,5.2,21.3,1,0
3537,S,63,11.4,25.7,0,1
3538,M,23,6,22.26,1,0
3539,M,47,5.8,18.99,1,0
3540,L,4,10.2,27.3,5,0
3541,XL,26,7.2,20.66,5,0
3542,M,3,11,28.22,2,0
3543,L,61,9.8,23.75,6,0
3544,L,36,7.3,20.74,2,0
3545,XL,15,8.6,25.38,4,0
3546,S,26,6.6,19.91,3,0
3547,XL,2,6.5,22.78,6,0
3548,L,71,10.3,24.41,3,0
3549,L,58,8.3,22,3,0
3550,S,6,7.5,24,0,0
3551,S,46,5.6,18.73,4,0
3552,M,66,7.3,20.77,4,0
3553,L,22,7.4,23.91,1,0
3554,L,25,5.3,18.4,6,0
3555,L,34,6.4,19.67,6,0
3556,S,26,6.6,19.9,3,0
3557,XL,23,8.9,25.67,0,0
3558,L,24,7.2,23.7,6,0
3559,M,11,7.1,23.51,4,0
3560,M,19,6.1,22.28,1,0
3561,XL,40,7.8,21.32,2,0
3562,L,68,6.4,19.7,4,0
3563,XL,16,9,25.74,4,0
3564,M,34,7.3,20.8,5,0
3565,XL,13,8.7,25.45,4,0
3566,XL,34,8.4,22.04,0,0
3567,L,54,4.8,17.79,4,0
3568,L,23,5.7,21.89,2,0
3569,M,3,8.6,25.27,5,0
3570,L,43,9.6,23.53,3,0
3571,XL,59,8.4,22.03,1,0
3572,L,47,7.4,20.87,4,0
3573,M,18,10.5,27.54,2,1
3574,XL,23,10.9,28.02,3,0
3575,L,14,8.9,25.62,4,0
3576,L,41,3.7,16.42,1,0
3577,XL,47,10,24.01,2,0
3578,L,52,9.1,22.95,5,0
3579,M,19,7,23.35,4,0
3580,L,26,5.3,18.38,0,0
3581,S,11,8.2,24.85,4,0
3582,L,31,6.1,19.27,6,0
3583,L,70,7.1,20.52,6,0
3584,S,7,9.5,26.39,0,0
3585,L,68,6.4,19.73,4,0
3586,L,25,6.8,20.1,3,1
3587,M,15,4.8,20.78,5,0
3588,M,19,8.2,24.82,1,0
3589,S,10,8.4,25.09,3,0
3590,S,7,7.4,23.9,4,0
3591,S,67,7.1,20.49,1,1
3592,L,11,7.3,23.74,2,0
3593,L,28,5.3,18.37,1,0
3594,XL,72,6.2,19.43,1,0
3595,L,15,9.5,26.43,2,0
3596,XL,66,8.4,22.09,6,0
3597,XL,25,8,21.54,6,0
3598,L,51,8.4,22.11,1,0
3599,L,49,10.9,25.02,3,0
3600,XL,44,7.2,20.67,6,0
3601,L,17,9.4,26.29,5,0
3602,M,64,9.7,23.6,6,0
3603,L,8,9.3,26.13,3,0
3604,S,33,8,21.6,0,0
3605,XL,54,7.6,21.09,2,0
3606,XL,24,5.9,22.02,4,0
3607,L,23,7.2,23.64,3,0
3608,L,22,9.4,26.23,6,0
3609,S,2,7.4,23.94,4,0
3610,L,36,7.8,21.31,5,1
3611,S,28,8.2,21.81,4,1
3612,XL,70,8.9,22.69,6,0
3613,L,45,9.5,23.39,1,1
3614,L,45,10.2,24.3,1,0
3615,XL,2,5.1,21.11,4,0
3616,L,71,5.6,18.73,5,0
3617,XL,37,5.8,18.91,3,0
3618,L,27,7.5,21.02,6,0
3619,L,44,9.8,23.8,2,0
3620,L,53,8.7,22.45,3,0
3621,XL,42,8.3,21.94,2,0
3622,S,9,7.6,24.18,4,0
3623,S,64,9.3,23.22,5,1
3624,S,21,5.1,21.07,5,1
3625,L,19,8.3,24.99,3,0
3626,L,19,5.8,22,4,1
3627,L,70,9.2,23.01,2,0
3628,XL,19,4.5,20.44,6,0
3629,XL,12,8,24.62,4,0
3630,L,57,7.5,21.05,2,0
3631,L,42,7.6,21.15,3,0
3632,S,678,7.5,21.04,5,0
3633,L,12,10.1,27.18,4,0
3634,XL,8,9.7,26.69,2,0
3635,L,69,8,21.6,2,1
3636,M,30,9.3,23.18,4,1
3637,S,27,8.7,22.45,4,0
3638,M,28,9.8,23.79,2,0
3639,M,19,8.9,25.73,5,0
3640,S,30,12.4,26.87,2,0
3641,S,70,9.3,23.17,1,0
3642,S,70,5.7,18.9,0,0
3643,XL,1,10.1,27.09,6,0
3644,L,56,8.2,21.88,0,0
3645,XL,68,7.6,21.11,5,0
3646,XL,4,7.7,24.18,6,0
3647,XL,69,8.5,22.22,6,0
3648,M,52,4.4,17.31,4,0
3649,M,12,7.6,24.12,0,0
3650,S,43,7.2,20.59,0,0
3651,XL,37,7,20.45,6,0
3652,XL,46,10.1,24.13,3,0
3653,L,799,7.7,21.22,6,0
3654,XL,23,8.3,24.92,0,0
3655,L,7,6,22.17,2,0
3656,L,70,6.1,19.31,6,0
3657,M,6,6.7,23.03,4,0
3658,M,22,10.6,27.77,4,0
3659,L,54,6.6,19.93,4,0
3660,L,61,9.1,22.92,5,0
3661,S,41,9,22.74,6,0
3662,S,17,6.3,22.56,4,0
3663,L,22,7.4,23.83,4,0
3664,S,44,6,19.24,3,0
3665,S,18,8.8,25.54,4,0
3666,L,813,8,21.58,3,0
3667,XL,15,6.2,22.42,5,0
3668,XL,9,3.3,18.92,3,0
3669,L,15,11.1,28.27,6,0
3670,L,1,6.5,22.83,4,0
3671,M,64,6.8,20.13,2,1
3672,L,56,7.3,20.74,4,0
3673,XL,10,9.4,26.27,6,0
3674,L,57,7,20.39,4,0
3675,L,20,6.1,22.34,4,0
3676,L,31,10.3,24.32,1,0
3677,S,72,4.5,17.4,1,1
3678,S,33,11.1,25.28,1,0
3679,S,68,11.5,25.85,2,0
3680,XL,67,6.1,19.3,1,1
3681,L,18,7.6,24.11,5,0
3682,XL,26,12.7,27.26,3,0
3683,S,37,4.8,17.79,0,0
3684,XL,70,8.2,21.84,4,0
3685,L,37,9.5,23.45,2,0
3686,L,32,6.6,19.88,6,0
3687,XL,15,10,26.95,2,0
3688,XL,61,7.9,21.47,2,1
3689,S,21,8.2,24.82,4,0
3690,XL,53,8.3,21.93,4,0
3691,L,67,8,21.61,6,0
3692,L,36,6.7,20.03,1,0
3693,L,64,9.8,23.8,0,0
3694,L,9,9.5,26.4,3,0
3695,L,57,6.4,19.7,6,1
3696,L,72,8,21.65,1,0
3697,L,12,7.6,24.14,6,0
3698,M,66,6,19.25,2,0
3699,S,2,5.9,22.08,3,0
3700,L,2,9.3,26.15,5,0
3701,L,49,8.7,22.39,3,0
3702,XL,42,6.7,20.06,0,0
3703,M,57,4.5,17.43,4,0
3704,S,8,8.1,24.71,6,0
3705,L,28,10.7,24.86,2,0
3706,S,67,8.5,22.2,5,0
3707,XL,12,7,23.35,0,0
3708,S,45,7.2,20.6,1,0
3709,S,54,6.2,19.49,4,0
3710,M,30,10.5,24.58,5,0
3711,L,36,10.5,24.56,2,0
3712,M,623,9,22.75,3,0
3713,L,40,9.7,23.58,6,0
3714,XL,19,11.3,28.54,0,0
