delivery_id,depot,driver_id,dispatch_ts,arrival_ts,distance_km,parcels
4447,South,117,2024-01-22T09:00,2024-01-22T08:37,34,9
4448,East,79,2024-06-26T11:00,2024-06-26T11:34,13,8
4449,West,104,2024-04-26T16:00,2024-04-26T17:15,55,8
4450,South,114,2024-06-20T11:00,2024-06-20T13:39,58,12
4451,East,53,2024-07-05T12:00,2024-07-05T13:28,11,2
4452,West,9,2024-06-08T16:00,2024-06-08T17:08,30,10
4453,South,18,2024-04-01T14:00,2024-04-01T14:20,23,5
4454,West,80,2024-06-25T14:00,2024-06-25T14:25,33,9
4455,West,65,2024-05-11T13:00,2024-05-11T15:05,46,4
4456,South,74,2024-04-28T10:00,2024-04-28T11:03,54,3
4457,North,2,2024-01-31T14:00,2024-01-31T16:19,46,9
4458,North,45,2024-06-12T06:00,2024-06-12T06:57,43,2
4459,West,118,2024-05-22T10:00,2024-05-22T11:25,16,8
4460,West,44,2024-06-22T16:00,2024-06-22T16:21,33,1
4461,East,84,2024-01-24T10:00,2024-01-24T12:12,4,6
4462,East,42,2024-03-11T08:00,2024-03-11T09:15,8,8
4463,West,50,2024-06-03T06:00,2024-06-03T08:45,16,5
4464,West,45,2024-02-19T10:00,2024-02-19T12:31,21,12
4465,North,89,2024-05-26T15:00,2024-05-26T15:23,32,3
4466,North,101,2024-05-24T08:00,2024-05-24T09:38,6,8
4467,South,109,2024-06-09T09:00,2024-06-09T10:12,22,8
4468,North,2,2024-02-08T11:00,2024-02-08T12:21,57,2
4469,East,80,2024-07-16T16:00,2024-07-16T17:02,28,9
4470,East,53,2024-06-18T12:00,2024-06-18T13:58,37,3
4471,East,7,2024-06-24T10:00,2024-06-24T12:24,45,10
4472,West,5,2024-02-04T12:00,2024-02-04T14:22,17,6
4473,North,20,2024-05-08T07:00,2024-05-08T08:53,40,10
4474,East,90,2024-04-30T09:00,2024-04-30T11:35,6,6
4475,South,56,2024-02-13T07:00,2024-02-13T09:21,35,2
4476,West,33,2024-05-17T09:00,2024-05-17T10:37,29,3
4477,East,90,2024-04-10T06:00,2024-04-10T07:29,48,2
4478,South,53,2024-04-12T11:00,2024-04-12T11:20,49,12
4479,North,78,2024-07-15T15:00,2024-07-15T15:42,52,10
4480,North,45,2024-05-14T12:00,2024-05-14T13:19,59,10
4481,East,7,2024-04-24T10:00,2024-04-24T12:54,28,5
4482,East,76,2024-05-10T13:00,2024-05-10T15:44,40,7
4483,West,109,2024-02-22T08:00,2024-02-22T10:22,42,7
4484,North,29,2024-07-05T12:00,2024-07-05T12:35,3,10
4485,North,56,2024-03-20T11:00,2024-03-20T13:03,16,6
4486,North,28,2024-01-07T12:00,2024-01-07T13:16,45,5
4487,North,72,2024-04-13T10:00,2024-04-13T10:56,41,11
4488,West,112,2024-06-18T16:00,2024-06-18T18:55,48,3
4489,South,54,2024-05-13T08:00,2024-05-13T09:31,48,8
4490,West,79,2024-01-15T16:00,2024-01-15T18:02,59,3
4491,East,13,2024-02-08T10:00,2024-02-08T12:24,50,4
4492,East,49,2024-04-24T16:00,2024-04-24T17:22,53,9
4493,East,30,2024-07-03T06:00,2024-07-03T07:45,8,12
4494,North,84,2024-02-09T14:00,2024-02-09T16:00,38,3
4495,West,71,2024-02-04T09:00,2024-02-04T11:40,9,7
4496,South,26,2024-01-05T13:00,2024-01-05T13:54,24,9
4497,North,63,2024-03-20T15:00,2024-03-20T17:10,32,2
4498,South,65,2024-05-10T09:00,2024-05-10T09:39,15,1
4499,North,46,2024-01-17T11:00,2024-01-17T13:52,32,4
4500,East,75,2024-06-21T08:00,2024-06-21T10:40,14,2
4501,East,31,2024-02-23T11:00,2024-02-23T13:13,51,11
4502,West,6,2024-02-13T07:00,2024-02-13T08:09,56,8
4503,East,57,2024-06-05T15:00,2024-06-05T16:07,57,12
4504,East,23,2024-05-14T13:00,2024-05-14T15:48,44,7
4505,West,11,2024-02-14T10:00,2024-02-14T10:34,57,12
4506,West,111,2024-01-04T06:00,2024-01-04T07:15,16,6
4507,West,55,2024-07-16T13:00,2024-07-16T15:59,23,12
4508,East,28,2024-01-27T14:00,2024-01-27T15:01,48,10
4509,West,99,2024-06-10T10:00,2024-06-10T11:37,35,10
4510,South,70,2024-04-13T07:00,2024-04-13T08:32,29,5
4511,South,1,2024-03-12T13:00,2024-03-12T15:22,16,11
4512,South,89,2024-06-28T14:00,2024-06-28T13:35,26,5
4513,East,80,2024-02-02T11:00,2024-02-02T13:57,20,10
4514,West,19,2024-04-08T10:00,2024-04-08T11:10,17,4
4515,South,28,2024-01-01T12:00,2024-01-01T12:28,37,10
4516,South,81,2024-03-12T15:00,2024-03-12T16:59,18,9
4517,West,30,2024-04-17T13:00,2024-04-17T14:48,43,7
4518,North,111,2024-06-10T13:00,2024-06-10T14:18,58,3
4519,East,116,2024-05-27T07:00,2024-05-27T08:28,60,7
4520,South,44,2024-06-07T12:00,2024-06-07T14:22,53,11
4521,North,89,2024-06-29T10:00,2024-06-29T11:10,41,7
4522,East,8,2024-02-10T11:00,2024-02-10T13:16,43,9
4523,North,82,2024-06-24T08:00,2024-06-24T09:15,48,2
4524,East,18,2024-02-20T11:00,2024-02-20T12:04,8,10
4525,East,117,2024-01-31T12:00,2024-01-31T13:07,2,3
4526,West,7,2024-02-13T15:00,2024-02-13T17:58,29,8
4527,West,4,2024-01-09T07:00,2024-01-09T07:43,7,6
4528,North,46,2024-02-04T16:00,2024-02-04T17:40,39,9
4529,North,41,2024-06-16T12:00,2024-06-16T14:21,8,11
4530,North,81,2024-04-24T09:00,2024-04-24T11:54,31,7
4531,North,27,2024-04-30T13:00,2024-04-30T13:44,58,7
4532,East,32,2024-01-14T15:00,2024-01-14T16:16,37,4
4533,South,110,2024-01-07T07:00,2024-01-07T09:37,25,3
4534,South,80,2024-02-19T14:00,2024-02-19T13:23,15,2
4535,North,82,2024-03-21T09:00,2024-03-21T10:00,53,1
4536,West,35,2024-06-11T11:00,2024-06-11T11:28,34,12
4537,East,7,2024-02-11T16:00,2024-02-11T18:19,49,11
4538,North,51,2024-04-26T16:00,2024-04-26T17:57,22,4
4539,West,19,2024-06-30T11:00,2024-06-30T12:00,44,7
4540,East,104,2024-03-11T07:00,2024-03-11T09:47,53,1
4541,East,65,2024-04-22T15:00,2024-04-22T16:09,29,12
4542,East,24,2024-01-02T09:00,2024-01-02T09:26,4,9
4543,West,70,2024-03-21T12:00,2024-03-21T14:00,58,4
4544,North,104,2024-01-30T14:00,2024-01-30T14:22,15,5
4545,West,63,2024-06-27T06:00,2024-06-27T08:15,2,12
4546,South,14,2024-01-24T15:00,2024-01-24T16:32,30,1
4547,West,15,2024-06-02T10:00,2024-06-02T11:15,47,10
4548,North,59,2024-03-26T06:00,2024-03-26T08:11,17,10
4549,North,40,2024-03-26T11:00,2024-03-26T13:26,53,2
4550,North,9,2024-03-22T08:00,2024-03-22T09:54,32,12
4551,West,116,2024-06-13T06:00,2024-06-13T07:12,6,9
4552,South,120,2024-04-28T13:00,2024-04-28T13:42,24,5
4553,East,55,2024-04-01T16:00,2024-04-01T18:00,32,10
4554,South,87,2024-05-29T06:00,2024-05-29T05:54,41,6
4555,West,59,2024-07-08T10:00,2024-07-08T12:57,12,4
4556,North,113,2024-01-11T16:00,2024-01-11T16:33,56,12
4557,West,91,2024-04-27T15:00,2024-04-27T15:22,3,2
4558,North,108,2024-02-04T08:00,2024-02-04T09:11,9,9
4559,West,8,2024-05-17T13:00,2024-05-17T15:47,35,5
4560,South,28,2024-07-17T10:00,2024-07-17T10:47,38,6
4561,West,41,2024-07-02T12:00,2024-07-02T13:10,26,9
4562,South,61,2024-07-03T15:00,2024-07-03T15:27,32,9
4563,North,19,2024-07-07T13:00,2024-07-07T13:35,12,7
4564,East,65,2024-01-07T14:00,2024-01-07T15:08,31,1
4565,South,115,2024-05-20T16:00,2024-05-20T17:17,28,7
4566,North,108,2024-02-15T11:00,2024-02-15T11:22,49,1
4567,East,33,2024-05-10T15:00,2024-05-10T16:51,32,8
4568,East,62,2024-02-26T06:00,2024-02-26T07:43,34,1
4569,East,100,2024-06-25T16:00,2024-06-25T16:25,50,3
4570,North,93,2024-01-18T08:00,2024-01-18T10:38,39,7
4571,East,15,2024-07-05T14:00,2024-07-05T14:50,13,10
4572,West,8,2024-04-26T08:00,2024-04-26T09:20,11,3
4573,South,30,2024-04-05T15:00,2024-04-05T16:24,33,8
4574,East,119,2024-04-24T07:00,2024-04-24T07:42,30,8
4575,West,50,2024-05-19T13:00,2024-05-19T15:27,59,2
4576,West,109,2024-01-09T15:00,2024-01-09T15:44,2,7
4577,East,7,2024-02-27T11:00,2024-02-27T13:57,60,7
4578,North,75,2024-05-09T12:00,2024-05-09T12:26,59,5
4579,North,60,2024-05-04T13:00,2024-05-04T15:49,38,8
4580,South,11,2024-06-03T10:00,2024-06-03T11:28,11,3
4581,East,87,2024-07-19T10:00,2024-07-19T11:27,3,12
4582,North,51,2024-04-18T10:00,2024-04-18T12:22,60,12
4583,West,117,2024-02-21T11:00,2024-02-21T13:54,58,10
4584,South,10,2024-01-19T07:00,2024-01-19T08:28,57,5
4585,West,57,2024-01-01T16:00,2024-01-01T18:15,50,11
4586,East,62,2024-02-10T10:00,2024-02-10T12:40,26,12
4587,North,79,2024-01-27T11:00,2024-01-27T11:48,5,5
4588,South,85,2024-04-23T16:00,2024-04-23T15:15,51,1
4589,North,111,2024-06-09T16:00,2024-06-09T17:08,21,10
4590,West,96,2024-01-23T13:00,2024-01-23T14:29,56,4
4591,East,49,2024-01-06T09:00,2024-01-06T10:37,10,8
4592,South,86,2024-01-25T06:00,2024-01-25T07:28,43,4
4593,East,120,2024-03-07T06:00,2024-03-07T07:02,51,7
4594,West,55,2024-02-13T16:00,2024-02-13T18:17,29,11
4595,North,96,2024-02-15T10:00,2024-02-15T10:34,29,7
4596,South,49,2024-03-05T13:00,2024-03-05T12:06,25,6
4597,East,69,2024-01-27T09:00,2024-01-27T11:59,58,3
4598,West,15,2024-06-29T08:00,2024-06-29T09:43,43,11
4599,South,2,2024-04-09T06:00,2024-04-09T07:11,31,1
4600,South,14,2024-02-17T11:00,2024-02-17T12:02,33,9
4601,North,14,2024-05-09T10:00,2024-05-09T11:54,34,7
4602,West,110,2024-04-05T13:00,2024-04-05T13:52,36,12
4603,South,52,2024-06-02T07:00,2024-06-02T08:52,32,6
4604,East,10,2024-01-04T14:00,2024-01-04T14:54,40,6
4605,North,29,2024-03-20T06:00,2024-03-20T08:11,39,2
4606,North,51,2024-01-09T14:00,2024-01-09T16:13,26,4
4607,North,69,2024-03-15T15:00,2024-03-15T16:44,8,11
4608,South,72,2024-01-30T15:00,2024-01-30T17:17,15,12
4609,East,61,2024-05-11T07:00,2024-05-11T09:56,18,10
4610,West,65,2024-07-18T12:00,2024-07-18T14:37,55,5
4611,West,4,2024-02-18T12:00,2024-02-18T14:20,4,7
4612,South,53,2024-03-02T14:00,2024-03-02T16:37,59,2
4613,North,85,2024-03-18T14:00,2024-03-18T14:36,13,12
4614,East,43,2024-05-05T14:00,2024-05-05T16:42,20,2
4615,North,101,2024-06-11T15:00,2024-06-11T17:59,12,1
4616,West,94,2024-06-13T15:00,2024-06-13T15:34,28,9
4617,West,14,2024-04-09T16:00,2024-04-09T18:08,28,2
4618,North,52,2024-02-08T07:00,2024-02-08T09:38,54,6
4619,North,37,2024-02-28T12:00,2024-02-28T14:29,20,10
4620,North,85,2024-06-23T08:00,2024-06-23T10:03,27,11
4621,North,53,2024-03-14T06:00,2024-03-14T06:22,15,1
4622,South,109,2024-03-07T07:00,2024-03-07T07:41,42,10
4623,South,108,2024-05-20T11:00,2024-05-20T11:20,48,6
4624,East,63,2024-06-22T07:00,2024-06-22T08:30,48,12
4625,South,93,2024-03-25T15:00,2024-03-25T17:48,35,12
4626,East,108,2024-02-14T12:00,2024-02-14T12:33,56,2
4627,West,67,2024-01-30T15:00,2024-01-30T15:30,35,10
4628,East,87,2024-02-13T16:00,2024-02-13T16:32,14,3
4629,West,63,2024-07-18T06:00,2024-07-18T06:41,56,2
4630,West,29,2024-04-16T08:00,2024-04-16T08:45,31,12
4631,South,95,2024-02-15T10:00,2024-02-15T10:56,54,10
4632,North,18,2024-01-06T13:00,2024-01-06T15:17,11,11
4633,West,118,2024-04-24T14:00,2024-04-24T15:43,60,9
4634,North,32,2024-03-08T14:00,2024-03-08T15:58,43,5
4635,West,19,2024-05-05T06:00,2024-05-05T08:48,57,9
4636,West,91,2024-01-30T12:00,2024-01-30T14:53,38,9
4637,West,95,2024-04-10T06:00,2024-04-10T07:13,43,10
4638,West,54,2024-05-23T12:00,2024-05-23T14:48,50,7
4639,South,73,2024-06-18T16:00,2024-06-18T17:42,28,11
4640,East,114,2024-05-29T06:00,2024-05-29T07:55,15,1
4641,North,3,2024-05-18T10:00,2024-05-18T10:46,48,9
4642,East,14,2024-01-30T13:00,2024-01-30T15:11,19,10
4643,East,34,2024-06-24T11:00,2024-06-24T12:50,32,3
4644,South,85,2024-07-02T14:00,2024-07-02T13:15,2,3
4645,East,115,2024-04-27T11:00,2024-04-27T12:27,35,12
4646,North,118,2024-03-22T08:00,2024-03-22T09:48,18,1
4647,South,59,2024-01-27T11:00,2024-01-27T11:26,52,5
4648,East,116,2024-06-24T16:00,2024-06-24T16:24,20,11
4649,South,66,2024-01-30T07:00,2024-01-30T08:05,6,6
4650,South,118,2024-03-03T12:00,2024-03-03T14:48,13,6
4651,East,63,2024-07-02T12:00,2024-07-02T13:08,56,7
4652,South,24,2024-02-16T08:00,2024-02-16T08:29,58,12
4653,East,20,2024-04-29T08:00,2024-04-29T09:08,15,10
4654,North,41,2024-07-11T09:00,2024-07-11T11:30,34,9
4655,West,86,2024-07-06T08:00,2024-07-06T10:29,5,8
4656,West,10,2024-03-05T13:00,2024-03-05T15:45,37,7
4657,East,96,2024-03-31T09:00,2024-03-31T10:59,60,7
4658,East,89,2024-06-05T16:00,2024-06-05T17:13,2,4
4659,West,78,2024-06-08T10:00,2024-06-08T10:33,38,10
4660,South,30,2024-02-19T09:00,2024-02-19T09:57,11,8
4661,East,12,2024-04-14T15:00,2024-04-14T16:22,19,6
4662,South,76,2024-05-06T16:00,2024-05-06T15:31,22,8
4663,East,17,2024-04-22T10:00,2024-04-22T11:08,58,1
4664,West,97,2024-03-15T12:00,2024-03-15T13:49,40,12
4665,South,13,2024-01-27T13:00,2024-01-27T15:40,36,4
4666,East,70,2024-06-22T07:00,2024-06-22T08:33,41,1
4667,South,106,2024-06-24T08:00,2024-06-24T10:37,4,3
4668,South,15,2024-05-27T09:00,2024-05-27T11:47,24,12
4669,East,51,2024-02-22T16:00,2024-02-22T17:57,40,10
4670,East,93,2024-07-08T11:00,2024-07-08T12:06,33,10
4671,East,13,2024-05-19T13:00,2024-05-19T13:26,5,6
4672,South,17,2024-07-06T13:00,2024-07-06T13:32,24,1
4673,West,53,2024-02-21T15:00,2024-02-21T17:15,31,5
4674,West,115,2024-05-08T07:00,2024-05-08T08:12,13,6
4675,South,3,2024-01-22T15:00,2024-01-22T14:05,50,10
4675,South,117,2024-01-08T15:00,2024-01-08T17:25,54,3
4676,East,92,2024-03-11T13:00,2024-03-11T15:52,7,7
4677,North,23,2024-05-19T16:00,2024-05-19T16:24,9,6
4678,East,95,2024-03-27T16:00,2024-03-27T17:56,29,10
4679,East,118,2024-01-10T07:00,2024-01-10T08:28,45,4
4680,East,26,2024-04-15T07:00,2024-04-15T09:31,41,10
4681,West,113,2024-05-05T09:00,2024-05-05T10:28,39,5
4682,East,43,2024-07-19T16:00,2024-07-19T17:22,43,12
4683,North,4,2024-02-01T08:00,2024-02-01T10:24,18,1
4684,South,1,2024-02-03T09:00,2024-02-03T08:41,56,4
4685,North,58,2024-04-22T08:00,2024-04-22T09:29,42,2
4686,East,11,2024-01-30T10:00,2024-01-30T12:18,45,3
4687,West,104,2024-04-28T12:00,2024-04-28T13:12,21,8
4688,East,21,2024-02-20T14:00,2024-02-20T16:29,45,10
4689,West,116,2024-05-14T08:00,2024-05-14T10:16,15,8
4690,West,38,2024-02-08T13:00,2024-02-08T15:37,9,3
4691,East,34,2024-07-04T15:00,2024-07-04T16:04,53,7
4692,East,5,2024-07-17T10:00,2024-07-17T11:05,14,7
4693,East,48,2024-01-21T14:00,2024-01-21T14:32,22,9
4694,West,69,2024-03-31T13:00,2024-03-31T14:14,22,1
4695,South,44,2024-06-28T09:00,2024-06-28T10:39,17,5
4696,South,61,2024-02-18T16:00,2024-02-18T17:57,15,4
4697,North,8,2024-07-12T10:00,2024-07-12T12:03,18,5
4698,East,62,2024-04-12T08:00,2024-04-12T09:57,19,9
4699,South,13,2024-06-10T11:00,2024-06-10T11:47,16,3
4700,East,94,2024-01-05T07:00,2024-01-05T09:59,38,9
4701,North,60,2024-04-21T15:00,2024-04-21T17:13,9,5
4702,South,73,2024-03-26T06:00,2024-03-26T08:03,50,3
4703,North,51,2024-04-19T06:00,2024-04-19T06:35,32,4
4704,South,71,2024-01-02T07:00,2024-01-02T08:57,12,2
4705,East,28,2024-02-22T13:00,2024-02-22T15:08,46,12
4706,South,114,2024-06-10T15:00,2024-06-10T16:35,2,5
4707,South,118,2024-07-01T11:00,2024-07-01T10:11,36,10
4708,West,112,2024-03-03T07:00,2024-03-03T08:34,6,8
4709,West,67,2024-01-05T07:00,2024-01-05T09:59,60,3
4710,North,104,2024-02-19T11:00,2024-02-19T12:30,43,11
4711,West,114,2024-02-22T10:00,2024-02-22T11:59,13,4
4712,West,88,2024-01-03T13:00,2024-01-03T13:45,30,1
4713,South,18,2024-02-17T11:00,2024-02-17T12:02,18,11
4714,West,117,2024-06-28T09:00,2024-06-28T09:52,30,8
4715,North,67,2024-02-14T08:00,2024-02-14T08:51,11,3
4716,East,9,2024-04-27T14:00,2024-04-27T16:02,9,8
4717,South,83,2024-01-17T10:00,2024-01-17T12:06,38,8
4718,West,79,2024-03-18T11:00,2024-03-18T13:13,29,6
4719,West,15,2024-01-29T16:00,2024-01-29T18:06,39,2
4720,North,15,2024-07-03T09:00,2024-07-03T10:34,49,2
4721,South,110,2024-07-16T08:00,2024-07-16T07:55,49,9
4722,East,49,2024-02-14T08:00,2024-02-14T10:26,36,7
4723,North,40,2024-03-16T13:00,2024-03-16T13:27,44,7
4724,West,29,2024-03-21T11:00,2024-03-21T13:51,25,3
4725,North,78,2024-02-25T12:00,2024-02-25T14:31,33,7
4726,West,69,2024-06-10T06:00,2024-06-10T08:15,31,3
4727,North,45,2024-01-05T11:00,2024-01-05T13:10,44,9
4728,West,98,2024-07-09T16:00,2024-07-09T18:44,28,2
4729,South,75,2024-04-30T12:00,2024-04-30T13:53,17,9
4730,South,69,2024-02-03T14:00,2024-02-03T13:21,41,2
4731,West,50,2024-03-08T09:00,2024-03-08T10:43,56,7
4732,West,86,2024-02-15T11:00,2024-02-15T12:49,53,11
4733,West,99,2024-03-26T13:00,2024-03-26T15:13,9,9
4734,East,51,2024-02-01T13:00,2024-02-01T14:48,12,12
4735,West,71,2024-01-13T10:00,2024-01-13T11:44,30,4
4736,West,37,2024-02-16T12:00,2024-02-16T12:48,10,12
4737,East,79,2024-06-14T15:00,2024-06-14T16:34,42,12
4738,East,63,2024-02-17T12:00,2024-02-17T12:40,17,2
4739,West,100,2024-06-20T15:00,2024-06-20T15:47,7,6
4740,East,48,2024-03-08T06:00,2024-03-08T07:09,18,3
4741,West,38,2024-04-04T08:00,2024-04-04T09:51,55,7
4742,North,111,2024-05-03T15:00,2024-05-03T17:45,30,8
4743,North,37,2024-05-16T16:00,2024-05-16T18:42,36,5
4744,South,1,2024-05-13T06:00,2024-05-13T07:32,39,6
4745,West,6,2024-07-02T14:00,2024-07-02T15:24,18,7
4746,North,23,2024-06-09T15:00,2024-06-09T16:11,14,4
4747,West,10,2024-02-29T07:00,2024-02-29T08:21,53,9
4748,South,22,2024-06-06T12:00,2024-06-06T13:17,51,7
4749,North,29,2024-05-10T11:00,2024-05-10T13:10,21,6
4750,East,40,2024-05-04T07:00,2024-05-04T09:00,47,4
4751,South,2,2024-03-17T07:00,2024-03-17T06:11,48,5
4752,South,8,2024-02-26T07:00,2024-02-26T06:53,26,10
4753,East,17,2024-06-10T11:00,2024-06-10T12:10,53,10
4754,East,14,2024-02-20T06:00,2024-02-20T08:55,49,5
4755,South,41,2024-05-07T10:00,2024-05-07T12:20,41,2
4756,East,7,2024-04-14T14:00,2024-04-14T14:57,31,12
4757,East,8,2024-04-08T07:00,2024-04-08T08:33,52,5
4758,West,4,2024-03-28T11:00,2024-03-28T12:45,18,12
4759,East,106,2024-03-12T07:00,2024-03-12T09:36,55,9
4760,South,12,2024-01-28T14:00,2024-01-28T14:22,31,8
4761,South,31,2024-02-18T12:00,2024-02-18T13:05,19,5
4762,West,48,2024-02-18T06:00,2024-02-18T08:21,51,8
4763,West,107,2024-07-12T08:00,2024-07-12T09:00,60,1
4764,South,105,2024-07-09T14:00,2024-07-09T16:41,11,1
4765,East,92,2024-04-26T07:00,2024-04-26T07:55,8,2
4766,South,26,2024-03-08T07:00,2024-03-08T07:24,15,6
4767,West,36,2024-04-01T10:00,2024-04-01T10:58,26,8
4768,West,3,2024-06-14T10:00,2024-06-14T11:47,37,1
4769,West,113,2024-04-18T10:00,2024-04-18T12:07,18,11
4770,North,37,2024-03-20T12:00,2024-03-20T13:06,45,11
4771,East,100,2024-02-04T08:00,2024-02-04T09:04,58,10
4772,North,16,2024-07-09T15:00,2024-07-09T17:25,6,11
4773,North,3,2024-02-26T11:00,2024-02-26T13:08,20,9
4774,North,84,2024-02-03T13:00,2024-02-03T14:01,37,2
4775,North,73,2024-06-06T07:00,2024-06-06T08:13,36,1
4776,East,25,2024-01-27T15:00,2024-01-27T16:42,23,12
4777,North,66,2024-03-18T15:00,2024-03-18T17:48,45,10
4778,West,73,2024-01-27T09:00,2024-01-27T09:44,60,12
4779,North,60,2024-03-20T14:00,2024-03-20T15:51,15,6
4780,North,53,2024-04-03T14:00,2024-04-03T16:48,20,12
4781,West,73,2024-04-19T15:00,2024-04-19T15:57,26,6
4782,North,82,2024-02-18T07:00,2024-02-18T07:27,56,8
4783,East,41,2024-06-09T15:00,2024-06-09T17:56,14,9
4784,East,57,2024-02-14T15:00,2024-02-14T16:42,42,3
4785,North,33,2024-02-01T08:00,2024-02-01T09:02,38,10
4786,North,5,2024-05-03T08:00,2024-05-03T09:20,22,9
4787,West,111,2024-04-08T09:00,2024-04-08T10:15,17,12
4788,West,48,2024-06-29T15:00,2024-06-29T15:37,7,6
4789,West,67,2024-03-06T13:00,2024-03-06T14:38,2,1
4790,East,30,2024-05-01T10:00,2024-05-01T12:42,6,10
4791,South,58,2024-05-16T09:00,2024-05-16T10:14,16,9
4792,North,6,2024-02-17T15:00,2024-02-17T17:23,10,1
4793,West,77,2024-01-02T08:00,2024-01-02T09:54,42,6
4794,East,101,2024-03-09T13:00,2024-03-09T15:02,46,5
4795,South,83,2024-01-11T10:00,2024-01-11T10:38,7,12
4796,West,34,2024-03-04T12:00,2024-03-04T13:46,41,3
4797,South,11,2024-04-23T13:00,2024-04-23T15:34,48,1
4798,North,70,2024-05-09T14:00,2024-05-09T14:52,52,10
4799,West,111,2024-04-25T09:00,2024-04-25T11:26,22,10
4800,North,97,2024-01-23T08:00,2024-01-23T08:41,44,11
4801,East,35,2024-03-15T12:00,2024-03-15T14:26,42,4
4802,West,35,2024-02-08T11:00,2024-02-08T13:10,47,2
4803,West,17,2024-03-27T15:00,2024-03-27T15:27,39,1
4804,West,30,2024-02-27T13:00,2024-02-27T15:20,12,11
4805,West,88,2024-05-28T13:00,2024-05-28T14:17,36,7
4806,North,29,2024-07-17T15:00,2024-07-17T17:07,3,8
4807,South,38,2024-01-04T10:00,2024-01-04T12:29,43,5
4808,North,29,2024-02-19T15:00,2024-02-19T17:15,50,3
4809,West,99,2024-05-12T09:00,2024-05-12T10:42,46,2
4810,North,40,2024-05-25T10:00,2024-05-25T10:49,10,12
4811,South,52,2024-04-01T07:00,2024-04-01T09:44,56,2
4812,West,37,2024-04-13T16:00,2024-04-13T17:50,57,4
4813,South,92,2024-04-25T16:00,2024-04-25T16:42,30,5
4814,North,60,2024-06-11T10:00,2024-06-11T10:38,34,6
4815,South,85,2024-02-07T13:00,2024-02-07T15:48,34,7
4816,North,80,2024-04-15T07:00,2024-04-15T07:28,37,8
4817,East,110,2024-04-24T15:00,2024-04-24T17:22,32,10
4818,North,2,2024-06-05T11:00,2024-06-05T13:33,51,8
4819,North,106,2024-01-13T15:00,2024-01-13T17:12,16,8
4820,West,29,2024-07-04T14:00,2024-07-04T16:53,53,3
4821,South,52,2024-01-30T09:00,2024-01-30T08:51,4,7
4822,South,74,2024-02-27T13:00,2024-02-27T13:52,45,4
4823,East,3,2024-06-17T14:00,2024-06-17T14:27,7,7
4824,North,117,2024-06-16T06:00,2024-06-16T08:28,39,8
4825,East,24,2024-07-13T06:00,2024-07-13T07:58,4,1
4826,North,27,2024-05-31T09:00,2024-05-31T09:49,43,8
4827,East,37,2024-04-17T14:00,2024-04-17T15:50,53,6
4828,South,7,2024-03-24T15:00,2024-03-24T14:15,10,6
4829,North,6,2024-02-27T14:00,2024-02-27T16:18,9,5
4830,North,82,2024-05-28T11:00,2024-05-28T13:41,24,1
4831,East,64,2024-06-26T10:00,2024-06-26T12:39,28,2
4832,South,69,2024-06-12T16:00,2024-06-12T18:37,5,9
4833,West,73,2024-06-04T10:00,2024-06-04T10:56,20,8
4834,West,43,2024-03-04T11:00,2024-03-04T13:21,12,4
4835,East,65,2024-02-12T11:00,2024-02-12T11:53,19,7
4836,West,41,2024-03-12T10:00,2024-03-12T11:43,22,10
4837,East,52,2024-03-28T10:00,2024-03-28T10:43,11,1
4837,West,81,2024-01-05T07:00,2024-01-05T09:53,60,11
4838,South,30,2024-02-23T11:00,2024-02-23T11:24,52,6
4839,North,47,2024-05-22T13:00,2024-05-22T14:02,28,11
4840,North,40,2024-05-22T09:00,2024-05-22T11:57,40,7
4841,West,113,2024-06-14T13:00,2024-06-14T13:58,55,3
4842,East,3,2024-06-12T16:00,2024-06-12T19:00,2,1
4843,South,7,2024-02-04T14:00,2024-02-04T14:53,25,2
4844,West,58,2024-05-05T07:00,2024-05-05T09:36,19,4
4845,West,22,2024-01-29T09:00,2024-01-29T09:20,33,4
4846,West,79,2024-04-08T14:00,2024-04-08T16:21,51,7
4847,North,26,2024-06-02T08:00,2024-06-02T10:07,43,8
4848,East,32,2024-04-15T07:00,2024-04-15T09:07,6,6
4849,North,81,2024-03-12T14:00,2024-03-12T15:30,52,2
4850,West,22,2024-04-07T09:00,2024-04-07T10:15,12,8
4851,South,91,2024-04-03T16:00,2024-04-03T15:14,49,12
4852,East,68,2024-02-26T07:00,2024-02-26T08:44,26,6
4853,East,115,2024-01-12T13:00,2024-01-12T15:06,33,6
4854,East,113,2024-03-04T10:00,2024-03-04T12:17,25,10
4855,North,47,2024-07-11T13:00,2024-07-11T13:27,38,5
4856,East,51,2024-01-31T08:00,2024-01-31T09:50,53,9
4857,East,42,2024-02-06T16:00,2024-02-06T18:11,53,4
4858,East,15,2024-07-09T14:00,2024-07-09T14:57,49,8
4859,East,49,2024-07-09T07:00,2024-07-09T08:09,48,9
4860,West,21,2024-06-25T06:00,2024-06-25T07:28,2,2
4861,East,108,2024-06-02T09:00,2024-06-02T10:53,49,7
4862,West,34,2024-05-15T14:00,2024-05-15T15:21,25,12
4863,West,66,2024-07-17T08:00,2024-07-17T09:07,41,7
4864,North,39,2024-02-12T16:00,2024-02-12T18:50,24,1
4865,West,3,2024-03-20T09:00,2024-03-20T10:22,44,2
4866,North,106,2024-01-12T09:00,2024-01-12T10:59,6,8
4867,South,24,2024-05-27T10:00,2024-05-27T12:57,50,7
