employee_id,department,hire_date,level,last_promo_date,salary,status
2926,Marketing,2024-12-17,2,2024-05-04,89216,active
2927,Support,2024-05-08,1,2024-04-16,93523,active
2928,Support,2024-01-05,2,2024-03-23,73734,left
2929,Support,2024-09-30,2,,97964,active
2930,Engineering,2024-03-26,2,2024-06-21,117782,active
2931,Engineering,2024-04-07,3,,73083,active
2932,Sales,2024-04-02,1,2024-02-05,81026,active
2933,Sales,2024-10-18,2,,87609,active
2934,Marketing,2024-03-07,1,2024-07-27,55787,active
2935,Support,2024-08-20,3,,88086,left
2936,Support,2024-09-29,2,,44094,active
2937,Ops,2024-04-23,3,,61794,left
2938,Engineering,2024-06-27,1,,75638,active
2939,Engineering,2024-04-19,3,,75520,active
2940,Ops,2024-07-11,1,,66880,left
2941,Engineering,2024-07-25,2,,66680,active
2942,Engineering,2024-07-25,1,,102502,active
2943,Ops,2024-06-14,3,,61148,active
2944,Ops,2024-08-11,2,2024-03-31,45157,left
2945,Sales,2024-09-22,3,,77446,active
2946,Marketing,2024-08-27,1,,65483,active
2947,Marketing,2024-04-24,2,,43205,active
2948,Sales,2024-04-21,2,2024-07-23,86221,active
2949,Marketing,2024-08-28,2,,81820,active
2950,Ops,2024-06-25,1,2024-01-09,64779,active
2951,Ops,2024-04-07,3,,56699,active
2952,Support,2024-08-18,1,,98586,active
2953,Sales,2024-09-14,3,,76347,active
2954,Support,2024-11-20,2,,47391,left
2955,Engineering,2024-03-10,3,,80383,active
2956,Support,2024-04-09,2,,43084,active
2957,Support,2024-06-24,3,,73096,active
2958,Support,2024-10-30,1,2024-03-14,81071,active
2959,Ops,2024-08-13,1,,55246,active
2960,Ops,2024-03-22,2,,54795,left
2961,Marketing,2024-12-01,2,2024-04-12,64313,left
2962,Marketing,2024-06-08,1,2024-06-16,64961,active
2963,Engineering,2024-10-20,3,2024-10-04,68931,active
2964,Support,2024-04-07,2,,60874,active
2965,Marketing,2024-03-15,3,2024-06-10,57223,active
2966,Sales,2024-01-07,3,,76146,active
2967,Sales,2024-09-24,2,,98852,active
2968,Ops,2024-10-06,1,,47426,active
2969,Ops,2024-06-11,1,,64757,active
2970,Marketing,2024-08-27,3,,63057,active
2971,Engineering,2024-05-06,1,2024-04-09,73040,active
2972,Marketing,2024-12-28,3,,60428,active
2973,Sales,2024-03-19,1,,99059,active
2974,Support,2024-10-08,1,,46358,active
2975,Ops,2024-08-28,1,,64449,active
2976,Support,2024-04-12,3,,42955,active
2977,Support,2024-02-21,2,,95718,active
2978,Support,2024-04-20,3,2024-06-05,90878,left
2979,Engineering,2024-10-02,1,,71285,active
2980,Ops,2024-08-30,2,,56954,active
2981,Marketing,2024-06-17,3,,99598,active
2982,Support,2024-04-03,1,,98393,active
2983,Engineering,2024-06-29,2,2024-06-27,62792,active
2984,Marketing,2024-03-19,1,2024-07-28,77610,active
2985,Marketing,2024-12-25,1,2024-04-10,86570,active
2986,Marketing,2024-11-07,3,,73327,active
2987,Ops,2024-02-08,1,2024-07-09,56275,active
2988,Support,2024-09-24,3,,79174,active
2989,Engineering,2024-11-22,1,,119667,active
2990,Engineering,2024-09-28,1,,113205,active
2991,Engineering,2024-01-27,1,,99633,active
2992,Marketing,2024-02-09,3,,74465,active
2993,Engineering,2024-11-24,2,2024-10-02,97419,active
2994,Ops,2024-01-10,3,2024-01-11,63485,left
2995,Support,2024-02-25,3,,40832,active
2996,Support,2024-11-25,3,,70804,left
2997,Engineering,2024-08-12,3,,62516,active
2998,Sales,2024-09-19,1,,57575,left
2999,Ops,2024-02-03,3,,58242,active
3000,Support,2024-05-12,3,,62334,active
3001,Ops,2024-01-05,2,,41170,active
3002,Support,2024-07-27,1,,74221,active
3003,Engineering,2024-11-30,2,,79213,active
3004,Support,2024-11-17,2,,51131,left
3005,Engineering,2024-02-15,1,2024-03-17,91934,active
3006,Ops,2024-01-30,2,,44179,active
3007,Engineering,2024-07-22,1,2024-10-09,72532,active
3008,Support,2024-03-19,2,,58006,active
3009,Engineering,2024-09-11,2,2024-04-20,63274,active
3010,Support,2024-02-27,3,,59453,active
3011,Ops,2024-06-25,3,2024-08-19,58235,active
3012,Ops,2024-01-14,1,,85815,active
3013,Marketing,2024-10-08,3,,76626,active
3014,Engineering,2024-11-17,2,,105462,active
3015,Ops,2024-08-25,1,2024-03-22,78744,active
3016,Engineering,2024-06-02,2,2024-07-20,116994,active
3017,Ops,2024-12-23,2,2024-11-28,78412,active
3018,Marketing,2024-10-25,3,2024-05-20,91346,active
3019,Ops,2024-06-11,2,2024-11-29,53814,active
3020,Sales,2024-12-24,1,,60802,active
3021,Marketing,2024-11-28,3,2024-01-31,61277,active
3022,Engineering,2024-09-06,1,,90168,active
3023,Sales,2024-11-09,2,2024-02-11,91396,active
3024,Ops,2024-03-25,3,,76755,active
3025,Engineering,2024-06-22,2,2024-12-07,88768,active
3026,Engineering,2024-03-13,3,,72413,active
3027,Ops,2024-05-30,3,,46194,active
3028,Sales,2024-05-19,1,,89550,active
3029,Sales,2024-07-27,1,,74719,active
3030,Sales,2024-03-15,2,,87701,active
3031,Engineering,2024-05-17,2,,93032,active
3032,Engineering,2024-09-21,3,,70262,active
3033,Sales,2024-07-29,1,,74598,active
3034,Engineering,2024-06-24,3,2024-01-31,94689,active
3035,Marketing,2024-08-08,3,,45510,left
3036,Ops,2024-04-28,3,,97331,active
3037,Support,2024-02-03,1,2024-03-24,69616,active
3038,Support,2024-03-12,2,,43337,active
3039,Sales,2024-07-06,1,,76911,active
3040,Sales,2024-07-12,1,,79447,active
3041,Support,2024-08-19,3,,76944,active
3042,Support,2024-02-22,3,2024-04-09,87774,active
3043,Engineering,2024-12-21,2,2024-02-04,74813,active
3044,Sales,2024-09-04,2,,85057,active
3045,Sales,2024-06-06,1,,47081,active
3046,Sales,2024-11-10,3,,97701,active
3047,Support,2024-03-09,3,2024-01-19,71022,active
3048,Ops,2024-08-13,1,,74668,active
3049,Marketing,2024-04-06,2,,48991,active
3050,Marketing,2024-03-23,2,,73157,active
3051,Engineering,2024-04-05,2,,81901,active
3052,Sales,2024-07-12,1,,42791,active
3053,Ops,2024-08-29,1,,67343,active
3054,Ops,2024-04-30,3,,55758,left
3055,Engineering,2024-09-04,2,,107350,active
3056,Marketing,2024-07-29,3,2024-06-01,56135,active
3057,Sales,2024-03-31,1,,79759,active
3058,Ops,2024-05-17,1,,60016,active
3059,Sales,2024-02-22,1,,88855,active
3060,Engineering,2024-12-06,2,,80445,active
3061,Marketing,2024-07-31,3,,95534,active
3062,Marketing,2024-01-14,2,2024-02-02,85396,active
3063,Ops,2024-05-13,1,,76620,active
3064,Sales,2024-02-01,1,,53316,active
3065,Engineering,2024-12-03,3,2024-11-20,81241,left
3066,Ops,2024-12-29,1,,97191,active
3067,Engineering,2024-05-17,2,,103985,active
3068,Engineering,2024-01-02,3,2024-11-11,69088,active
3069,Ops,2024-01-01,1,,46033,active
3070,Engineering,2024-09-07,1,,110080,active
3071,Sales,2024-08-02,1,,69297,active
3072,Marketing,2024-06-18,3,2024-04-27,44542,active
3073,Engineering,2024-06-07,3,2024-08-05,101204,active
3074,Support,2024-07-30,2,,65307,active
3075,Marketing,2024-12-14,3,,41866,left
3076,Marketing,2024-01-27,1,2024-08-17,86478,active
3077,Support,2024-10-22,1,2024-09-02,53680,active
3078,Support,2024-04-05,2,2024-06-02,80250,active
3079,Engineering,2024-09-02,3,2024-07-10,64552,active
3080,Ops,2024-05-19,1,,88157,active
3081,Marketing,2024-04-15,3,2024-05-31,86317,active
3082,Support,2024-04-01,2,,58090,active
3083,Ops,2024-08-29,3,,88838,active
3084,Engineering,2024-04-23,2,,116391,active
3085,Ops,2024-08-10,3,2024-09-15,98452,active
3086,Ops,2024-08-09,1,2024-03-05,59569,active
3087,Ops,2024-12-07,3,,44964,active
3088,Support,2024-11-26,3,,86769,active
3089,Ops,2024-01-27,1,2024-01-08,91780,active
3090,Engineering,2024-11-18,2,,88154,active
3091,Sales,2024-03-13,2,,47707,active
3092,Support,2024-12-30,3,,45123,active
3093,Support,2024-11-25,3,,88915,left
3094,Ops,2024-04-24,2,,76951,active
3095,Marketing,2024-05-03,2,,86728,active
3096,Support,2024-09-04,1,,63075,active
3097,Engineering,2024-11-10,2,,67356,active
3098,Support,2024-07-07,1,,95362,active
3099,Marketing,2024-01-03,1,,88327,active
3100,Marketing,2024-07-13,3,,90519,active
3101,Ops,2024-07-12,2,,87885,active
3102,Sales,2024-11-04,2,,73604,active
3103,Support,2024-03-27,1,2024-01-28,74306,active
3104,Sales,2024-05-16,1,2024-06-26,49606,active
3105,Engineering,2024-06-14,3,,116978,active
3106,Engineering,2024-06-14,1,,90476,active
3107,Engineering,2024-01-05,3,,110465,active
3108,Support,2024-08-01,2,,97163,active
3109,Engineering,2024-01-31,2,,99581,active
3110,Sales,2024-05-13,1,2024-07-07,85634,active
3111,Sales,2024-10-10,2,,40293,active
3112,Support,2024-07-30,2,,70610,active
3113,Engineering,2024-02-16,2,,96153,active
3114,Marketing,2024-07-14,2,,49952,active
3115,Engineering,2024-05-21,3,2024-04-23,104684,active
3116,Ops,2024-07-16,1,,94258,left
3117,Engineering,2024-04-04,1,,66724,active
3118,Sales,2024-12-13,3,,63313,left
3119,Ops,2024-01-20,2,,71054,active
3120,Marketing,2024-10-08,1,,89906,active
3121,Sales,2024-10-06,1,,70101,active
3122,Sales,2024-01-11,2,,75159,left
3123,Marketing,2024-08-11,1,,86472,active
3124,Engineering,2024-06-26,1,,73758,active
3125,Ops,2024-08-23,2,,90348,left
3126,Sales,2024-08-21,2,,90484,active
3127,Sales,2024-03-21,3,,76326,active
3128,Marketing,2024-02-06,3,,71875,active
3129,Sales,2024-01-30,2,2024-04-10,52969,active
3130,Sales,2024-03-21,3,,72791,active
3131,Support,2024-06-21,2,,79253,left
3132,Engineering,2024-04-20,2,,102987,active
3133,Marketing,2024-04-09,3,,62288,active
3134,Engineering,2024-02-20,1,,119867,active
3135,Ops,2024-07-17,3,,67590,active
3136,Sales,2024-05-24,3,2024-09-02,64571,active
3137,Ops,2024-05-25,3,2024-05-12,97882,left
3138,Engineering,2024-05-24,3,2024-01-09,78241,active
3139,Support,2024-09-23,2,2024-02-14,53107,active
3140,Ops,2024-05-03,1,2024-03-26,70023,active
3141,Engineering,2024-11-13,1,,78274,active
3142,Sales,2024-11-27,3,2024-05-22,66034,active
3143,Marketing,2024-07-12,1,,55146,left
3144,Support,2024-03-21,3,2024-10-18,73908,active
3145,Marketing,2024-06-10,3,,79841,active
3146,Ops,2024-01-17,3,,60999,active
3147,Sales,2024-06-26,1,,94527,active
3148,Sales,2024-04-03,1,,94602,left
3149,Support,2024-06-10,3,,41696,active
3150,Support,2024-12-06,3,,61337,active
3151,Ops,2024-12-18,2,,90716,active
3152,Support,2024-06-06,3,2024-05-16,90051,active
3153,Engineering,2024-12-09,2,,108034,active
3154,Engineering,2024-03-16,3,2024-10-19,60539,active
3155,Marketing,2024-04-26,3,,99566,active
3156,Support,2024-10-07,1,,48457,active
3157,Sales,2024-12-28,3,,87777,active
3158,Marketing,2024-09-04,3,,97354,active
3159,Engineering,2024-05-18,1,,83062,active
3160,Ops,2024-02-17,2,,80638,active
3161,Sales,2024-05-25,2,,70726,active
3162,Ops,2024-08-10,3,,61789,active
3163,Sales,2024-02-05,1,,52191,active
3164,Support,2024-10-07,3,2024-04-27,88817,active
3165,Sales,2024-07-07,2,,70903,active
3166,Marketing,2024-07-31,1,2024-12-20,93875,active
3167,Sales,2024-01-02,3,2024-02-24,70648,active
3168,Ops,2024-01-31,3,,99841,active
3169,Marketing,2024-08-18,3,,58185,active
3170,Ops,2024-05-11,3,,78352,active
3171,Marketing,2024-10-31,3,,79937,left
3172,Sales,2024-08-19,2,,85320,active
3173,Sales,2024-06-08,3,,45420,active
3174,Support,2024-04-27,1,2024-05-20,71795,active
3175,Support,2024-10-12,2,2024-05-12,86064,active
3176,Marketing,2024-03-04,3,2024-01-26,59910,active
3177,Engineering,2024-05-07,3,,116664,active
3178,Engineering,2024-06-27,3,,89716,active
3179,Support,2024-06-18,2,2024-06-05,60822,active
3180,Support,2024-10-11,2,2024-12-11,76783,active
3181,Marketing,2024-02-03,2,,75286,active
3182,Sales,2024-02-20,3,,63187,active
3183,Sales,2024-12-14,2,,52407,active
3184,Marketing,2024-07-17,2,,90661,active
3185,Engineering,2024-07-29,1,,74470,left
3186,Sales,2024-04-10,3,,86749,active
3187,Marketing,2024-01-30,2,2024-06-13,62228,left
3188,Sales,2024-08-04,2,,45897,active
3189,Sales,2024-06-22,3,,55372,left
3190,Ops,2024-12-24,3,2024-06-24,69149,active
3191,Engineering,2024-07-04,2,,97119,active
3192,Support,2024-12-11,2,,55719,active
3193,Ops,2024-04-12,3,,82846,active
3194,Ops,2024-04-28,2,2024-10-17,88020,active
3195,Engineering,2024-12-15,1,,115797,active
3196,Sales,2024-04-07,3,,92597,active
3197,Sales,2024-02-15,2,,42906,left
3198,Sales,2024-07-16,3,,99085,active
3199,Sales,2024-06-14,3,,71489,active
3200,Marketing,2024-05-11,1,2024-04-08,67781,active
