po_id,supplier,created_date,promised_date,received_date,value,on_time
3793,Umbrella Limited,2024-05-26,2024-06-16,2024-06-15,53700,1
3794,Umbrella Ltd,2024-08-01,2024-08-28,2024-09-10,50540,0
3795,Initech,2024-03-15,2024-04-14,2024-04-11,77387,1
3796,Soylent,2024-07-10,2024-08-06,2024-08-04,9585,1
3797,Umbrella Ltd,2024-10-18,2024-11-08,2024-11-06,40764,1
3798,Stark Limited,2024-02-09,2024-02-19,2024-03-04,38327,0
3799,Acme  Ltd.,2024-08-31,2024-10-08,2024-10-06,23293,1
3800,SOYLENT,2024-04-10,2024-05-18,2024-05-18,73980,1
3801,Soylent  Ltd.,2024-04-12,2024-05-24,2024-05-22,11526,1
3802,ACME,2024-03-04,2024-03-31,2024-03-31,30769,1
3803,Acme,2024-04-21,2024-05-06,2024-05-06,38951,1
3804,Umbrella,2024-04-18,2024-05-28,2024-05-28,29281,1
3805,Stark,2024-08-13,2024-09-02,2024-09-01,57334,1
3806,Stark  Ltd.,2024-09-08,2024-10-16,2024-10-28,88799,0
3807,STARK,2024-02-24,2024-03-22,2024-03-17,76564,1
3808,Umbrella Limited,2024-10-12,2024-10-28,2024-10-28,88152,1
3809,Umbrella Limited,2024-01-14,2024-01-28,2024-01-24,35995,1
3810,Initech,2024-01-28,2024-02-25,2024-02-22,84557,1
3811,Umbrella  Ltd.,2024-02-28,2024-03-27,2024-03-24,33792,1
3812,Soylent Limited,2024-06-11,2024-06-22,2024-06-19,5962,1
3813,Globex,2024-08-23,2024-09-02,2024-09-10,19276,0
3814,STARK,2024-03-23,2024-05-06,2024-05-02,59394,1
3815,Stark Ltd,2024-01-21,2024-02-05,2024-02-02,22261,1
3816,ACME,2024-08-22,2024-09-08,2024-09-07,65296,1
3817,Initech Ltd,2024-03-08,2024-04-15,2024-04-10,24407,1
3818,Initech Ltd,2024-09-20,2024-11-02,2024-10-31,44875,1
3819,Acme Limited,2024-02-17,2024-02-09,2024-02-12,45742,0
3820,Umbrella Limited,2024-02-23,2024-03-02,2024-03-02,25554,1
3821,Acme Ltd,2024-03-30,2024-04-14,2024-04-14,24104,1
3822,Soylent Limited,2024-01-05,2024-01-20,2024-01-16,75000,1
3823,Acme Limited,2024-02-24,2024-03-21,2024-03-16,711,1
3824,Stark  Ltd.,2024-10-05,2024-11-04,2024-10-30,84697,1
3825,Stark  Ltd.,2024-07-01,2024-07-23,2024-07-18,70992,1
3826,Umbrella Ltd,2024-04-12,2024-05-23,2024-05-21,71277,1
3827,INITECH,2024-01-25,2024-02-11,2024-02-10,67904,1
3828,UMBRELLA,2024-03-15,2024-04-01,2024-04-01,71393,1
3829,STARK,2024-10-11,2024-11-15,2024-11-11,37406,1
3830,Globex Ltd,2024-08-06,2024-09-11,2024-09-08,80179,1
3831,SOYLENT,2024-10-02,2024-11-11,2024-11-06,87427,1
3832,Initech Ltd,2024-06-05,2024-07-04,2024-07-01,79220,1
3833,Initech  Ltd.,2024-07-18,2024-08-12,2024-08-10,57828,1
3834,Initech Limited,2024-07-02,2024-07-21,2024-07-20,64526,1
3835,Umbrella Limited,2024-04-16,2024-05-16,2024-06-02,85380,0
3836,Globex Limited,2024-08-15,2024-09-07,2024-09-04,74494,1
3837,Soylent,2024-03-13,2024-04-14,2024-04-13,5227,1
3838,Initech  Ltd.,2024-01-24,2024-02-14,2024-02-14,38882,1
3839,Stark  Ltd.,2024-03-02,2024-04-06,2024-04-01,5357,1
3840,Umbrella Limited,2024-07-02,2024-07-09,2024-07-04,75275,1
3841,Globex Limited,2024-04-04,2024-04-13,2024-04-28,28070,0
3842,Stark  Ltd.,2024-09-16,2024-10-31,2024-11-20,69554,0
3843,INITECH,2024-05-03,2024-05-18,2024-05-13,66444,1
3844,Initech Ltd,2024-04-24,2024-06-04,2024-05-30,61865,1
3845,Acme,2024-07-14,2024-08-07,2024-08-03,13310,1
3846,Globex,2024-04-06,2024-05-08,2024-05-15,6087,0
3847,Acme  Ltd.,2024-01-21,2024-01-14,2024-01-11,32267,1
3848,Initech,2024-09-26,2024-11-04,2024-10-31,75365,1
3849,Stark,2024-03-20,2024-04-28,2024-04-26,85969,1
3850,Initech Limited,2024-02-14,2024-03-20,2024-03-19,34308,1
3851,Soylent Limited,2024-06-15,2024-07-08,2024-07-08,23119,1
3852,Stark,2024-03-11,2024-03-22,2024-03-17,52883,1
3853,GLOBEX,2024-09-21,2024-10-15,2024-10-10,61155,1
3854,UMBRELLA,2024-06-18,2024-07-24,2024-07-21,56993,1
3855,Acme  Ltd.,2024-06-17,2024-07-03,2024-06-28,81974,1
3856,Soylent  Ltd.,2024-05-09,2024-06-04,2024-05-31,87305,1
3857,Umbrella,2024-05-16,2024-06-21,2024-06-17,85032,1
3858,Initech,2024-04-12,2024-05-05,2024-05-03,36337,1
3859,Soylent  Ltd.,2024-03-27,2024-04-29,2024-04-24,13933,1
3860,SOYLENT,2024-04-07,2024-05-19,2024-05-18,12054,1
3861,SOYLENT,2024-10-20,2024-11-17,2024-12-03,30528,0
3862,Initech  Ltd.,2024-03-13,2024-04-13,2024-04-12,74962,1
3863,ACME,2024-09-27,2024-10-31,2024-11-19,73002,0
3864,Stark,2024-01-30,2024-03-01,2024-02-29,64700,1
3865,UMBRELLA,2024-03-20,2024-04-14,2024-04-13,40470,1
3866,Soylent Limited,2024-04-16,2024-05-11,2024-05-09,53137,1
3867,Umbrella,2024-04-23,2024-05-03,2024-04-28,67078,1
3868,Umbrella Limited,2024-03-16,2024-03-28,2024-03-23,81462,1
3869,INITECH,2024-10-20,2024-10-12,2024-10-07,28245,1
3870,Umbrella,2024-03-31,2024-04-26,2024-04-21,16334,1
3871,Acme Limited,2024-04-04,2024-04-18,2024-04-14,32925,1
3872,Soylent  Ltd.,2024-02-29,2024-03-15,2024-03-23,46445,0
3873,Initech Limited,2024-10-14,2024-11-02,2024-11-01,55459,1
3874,Stark Ltd,2024-08-27,2024-10-11,2024-10-10,68568,1
3875,Globex,2024-07-17,2024-08-10,2024-08-05,67523,1
3876,Initech Ltd,2024-09-05,2024-09-22,2024-09-29,43062,0
3877,Initech Ltd,2024-06-18,2024-06-26,2024-06-25,13962,1
3878,SOYLENT,2024-09-12,2024-10-15,2024-10-15,29313,1
3879,Umbrella Ltd,2024-02-19,2024-03-24,2024-03-19,64509,1
3880,INITECH,2024-04-06,2024-04-15,2024-04-25,79454,0
3881,Stark Limited,2024-04-26,2024-05-06,2024-05-18,59998,0
3882,Umbrella Ltd,2024-07-13,2024-07-22,2024-07-22,42578,1
3883,Initech  Ltd.,2024-07-10,2024-08-10,2024-08-05,32590,1
3884,Umbrella Ltd,2024-03-14,2024-03-24,2024-03-24,84967,1
3885,ACME,2024-09-17,2024-10-08,2024-10-04,9987,1
3886,Stark Ltd,2024-07-06,2024-07-14,2024-07-11,46798,1
3887,Initech,2024-07-12,2024-08-20,2024-08-18,88154,1
3888,Globex Ltd,2024-05-06,2024-05-21,2024-06-08,51875,0
3889,Acme Limited,2024-03-02,2024-04-05,2024-04-02,56533,1
3890,GLOBEX,2024-05-26,2024-06-02,2024-05-28,43338,1
3891,ACME,2024-06-06,2024-07-15,2024-07-10,7766,1
3892,Globex  Ltd.,2024-10-08,2024-11-15,2024-11-15,35386,1
3893,Soylent  Ltd.,2024-04-21,2024-06-01,2024-05-28,52416,1
3894,Umbrella  Ltd.,2024-03-04,2024-04-10,2024-04-05,6994,1
3895,Globex  Ltd.,2024-04-23,2024-05-07,2024-05-26,33676,0
3896,Globex Ltd,2024-02-14,2024-03-18,2024-03-30,64135,0
3897,Initech,2024-01-30,2024-02-29,2024-02-24,47598,1
3898,Umbrella,2024-01-12,2024-02-14,2024-02-09,64992,1
3899,SOYLENT,2024-01-22,2024-02-10,2024-02-07,68308,1
3900,Soylent,2024-07-23,2024-08-03,2024-07-31,50686,1
3901,STARK,2024-09-23,2024-10-23,2024-10-18,20721,1
3902,Soylent Ltd,2024-05-20,2024-06-11,2024-06-08,49485,1
3903,Soylent,2024-03-13,2024-04-15,2024-04-15,32267,1
3904,Initech Limited,2024-05-05,2024-06-11,2024-06-06,60033,1
3905,Acme Ltd,2024-01-01,2024-01-27,2024-01-25,58105,1
3906,Acme  Ltd.,2024-03-21,2024-04-03,2024-04-01,34558,1
3907,Umbrella Limited,2024-03-25,2024-03-21,2024-03-31,69566,0
3908,Initech Limited,2024-09-28,2024-10-10,2024-10-08,72418,1
3909,Acme Limited,2024-09-27,2024-10-26,2024-10-21,84564,1
3910,Acme Limited,2024-07-06,2024-08-03,2024-07-30,17765,1
3911,Initech Ltd,2024-05-13,2024-05-21,2024-05-18,14403,1
3912,Stark Ltd,2024-01-20,2024-02-18,2024-02-18,40705,1
3913,Acme,2024-04-10,2024-05-20,2024-05-17,67314,1
3914,Globex Ltd,2024-09-16,2024-10-18,2024-10-13,31712,1
3915,Umbrella Limited,2024-05-16,2024-06-13,2024-06-10,29978,1
3916,Initech  Ltd.,2024-04-18,2024-06-02,2024-06-01,21892,1
3917,Soylent Limited,2024-04-05,2024-03-26,2024-03-24,57194,1
3918,Umbrella Limited,2024-02-21,2024-03-04,2024-03-01,64673,1
3919,ACME,2024-10-12,2024-11-04,2024-10-31,68815,1
3920,Initech Ltd,2024-07-27,2024-09-09,2024-09-06,73643,1
3921,Stark Ltd,2024-09-06,2024-10-14,2024-10-12,88890,1
3922,Stark Ltd,2024-06-20,2024-08-03,2024-07-30,44167,1
3923,STARK,2024-01-08,2024-01-15,2024-01-12,89107,1
3924,SOYLENT,2024-09-18,2024-10-24,2024-10-24,26467,1
3925,Initech  Ltd.,2024-06-26,2024-07-14,2024-07-09,26210,1
3926,Initech,2024-03-22,2024-03-13,2024-03-12,11044,1
3927,UMBRELLA,2024-07-04,2024-08-14,2024-08-11,24848,1
3928,Umbrella  Ltd.,2024-03-26,2024-04-03,2024-04-02,83848,1
3929,Stark Limited,2024-09-29,2024-11-10,2024-11-05,43225,1
3930,Initech Limited,2024-03-17,2024-04-23,2024-04-22,57697,1
3931,Acme Ltd,2024-05-07,2024-05-16,2024-05-15,53078,1
3932,GLOBEX,2024-01-26,2024-02-28,2024-02-24,8939,1
3933,Acme Ltd,2024-01-21,2024-02-18,2024-02-16,67867,1
3934,Acme  Ltd.,2024-03-09,2024-03-16,2024-03-13,23799,1
3935,Initech,2024-07-20,2024-08-11,2024-08-06,68977,1
3936,Acme  Ltd.,2024-03-10,2024-04-14,2024-04-13,24970,1
3937,Soylent  Ltd.,2024-04-06,2024-04-25,2024-05-14,11309,0
3938,Initech Limited,2024-01-16,2024-02-17,2024-02-16,45709,1
3939,Soylent  Ltd.,2024-07-23,2024-07-31,2024-08-07,7878,0
3940,Acme  Ltd.,2024-04-22,2024-05-21,2024-05-18,56434,1
3941,Stark,2024-03-25,2024-04-05,2024-04-01,66900,1
3942,Stark,2024-10-02,2024-10-16,2024-10-12,59809,1
3943,Soylent  Ltd.,2024-09-13,2024-09-25,2024-09-25,7889,1
3944,Umbrella Limited,2024-08-11,2024-08-27,2024-08-22,6849,1
3945,Soylent,2024-07-09,2024-08-16,2024-08-14,4255,1
3946,Initech Limited,2024-06-26,2024-07-25,2024-07-22,71005,1
3947,Initech Limited,2024-07-20,2024-08-30,2024-08-30,51890,1
3948,STARK,2024-02-17,2024-03-02,2024-03-16,27259,0
3949,UMBRELLA,2024-02-14,2024-03-05,2024-02-29,64268,1
3950,Stark Ltd,2024-05-09,2024-05-27,2024-05-25,63224,1
3951,Umbrella Ltd,2024-07-25,2024-08-17,2024-09-04,57034,0
3952,UMBRELLA,2024-10-27,2024-11-18,2024-11-14,68730,1
3953,Globex  Ltd.,2024-07-20,2024-08-22,2024-09-08,64102,0
3954,Globex,2024-04-18,2024-05-08,2024-05-14,88920,0
3955,Globex Ltd,2024-06-11,2024-07-26,2024-07-25,53747,1
3956,Acme Ltd,2024-03-13,2024-04-05,2024-03-31,61349,1
3957,ACME,2024-02-07,2024-03-13,2024-03-11,23697,1
3958,Globex Ltd,2024-09-25,2024-10-13,2024-10-12,568,1
3959,Stark  Ltd.,2024-10-11,2024-11-16,2024-11-16,6730,1
3960,GLOBEX,2024-05-07,2024-05-23,2024-05-23,3728,1
3961,Soylent,2024-06-04,2024-06-30,2024-06-25,76266,1
3962,Initech  Ltd.,2024-01-31,2024-02-12,2024-02-12,77168,1
3963,Initech,2024-07-25,2024-09-08,2024-09-03,83458,1
3964,Stark,2024-07-21,2024-08-14,2024-08-30,52507,0
3965,Globex Limited,2024-10-05,2024-11-18,2024-11-15,20792,1
3966,Acme Ltd,2024-07-17,2024-08-09,2024-08-06,39742,1
3967,INITECH,2024-07-12,2024-08-23,2024-08-21,27676,1
3968,ACME,2024-07-27,2024-08-06,2024-08-10,74842,0
3969,SOYLENT,2024-06-01,2024-06-12,2024-06-07,38036,1
3970,Umbrella Ltd,2024-08-29,2024-09-15,2024-09-14,35836,1
3971,Umbrella Ltd,2024-08-15,2024-09-20,2024-09-18,54408,1
3972,SOYLENT,2024-08-16,2024-09-19,2024-09-30,6415,0
3973,Soylent  Ltd.,2024-05-31,2024-07-15,2024-07-15,64031,1
3974,UMBRELLA,2024-04-16,2024-04-30,2024-04-28,13020,1
3975,Globex,2024-01-17,2024-02-26,2024-02-23,44445,1
3976,Globex Ltd,2024-08-08,2024-09-01,2024-08-28,30436,1
3977,Globex  Ltd.,2024-03-08,2024-04-07,2024-04-07,58581,1
3978,Umbrella,2024-07-30,2024-08-19,2024-08-24,76888,0
3979,GLOBEX,2024-07-11,2024-08-05,2024-08-03,81356,1
3980,Soylent Limited,2024-01-15,2024-02-25,2024-02-20,40632,1
3981,Stark Ltd,2024-01-20,2024-01-27,2024-01-24,5265,1
3982,Initech  Ltd.,2024-09-07,2024-09-26,2024-09-22,43553,1
3983,Stark,2024-07-29,2024-09-09,2024-09-09,3980,1
3984,Soylent,2024-08-05,2024-08-17,2024-08-14,88756,1
3985,UMBRELLA,2024-05-29,2024-06-15,2024-06-11,937,1
3986,Globex Ltd,2024-03-28,2024-04-13,2024-04-27,66158,0
3987,Soylent  Ltd.,2024-05-26,2024-06-21,2024-06-17,32935,1
3988,Stark Limited,2024-04-13,2024-05-24,2024-05-24,26585,1
3989,Soylent Limited,2024-01-22,2024-02-17,2024-02-28,76725,0
3990,STARK,2024-03-05,2024-04-11,2024-04-07,8365,1
3991,Acme Ltd,2024-04-14,2024-05-13,2024-05-12,54607,1
3992,Soylent Ltd,2024-01-27,2024-02-11,2024-02-11,42920,1
3993,Stark Limited,2024-05-04,2024-06-08,2024-06-04,19024,1
3994,INITECH,2024-04-02,2024-04-12,2024-04-09,70861,1
3995,Acme  Ltd.,2024-07-27,2024-08-22,2024-08-19,68657,1
3996,Globex Ltd,2024-07-28,2024-09-06,2024-09-04,37083,1
3997,ACME,2024-03-10,2024-03-22,2024-03-21,85511,1
3998,Umbrella Limited,2024-09-16,2024-10-25,2024-10-24,75356,1
3999,Initech,2024-01-06,2024-02-06,2024-02-01,9019,1
4000,Globex,2024-05-31,2024-07-15,2024-07-15,66422,1
4001,Initech Limited,2024-04-01,2024-05-09,2024-05-08,20630,1
4002,Globex Ltd,2024-08-10,2024-08-25,2024-08-26,1583,0
4003,Stark,2024-09-28,2024-10-18,2024-10-18,12403,1
4004,Soylent Limited,2024-05-03,2024-05-20,2024-05-21,77806,0
4005,INITECH,2024-05-30,2024-07-10,2024-07-18,40103,0
4006,Acme Ltd,2024-04-27,2024-06-09,2024-06-04,76801,1
4007,Acme  Ltd.,2024-10-24,2024-11-02,2024-10-28,60291,1
4008,Acme Ltd,2024-09-27,2024-11-10,2024-11-06,86630,1
4009,Umbrella Limited,2024-08-14,2024-09-11,2024-09-09,25421,1
4010,ACME,2024-09-06,2024-09-22,2024-10-04,59789,0
4011,Stark Ltd,2024-01-03,2024-01-17,2024-01-12,68436,1
4012,Globex Limited,2024-01-11,2024-02-17,2024-03-07,87310,0
4013,Globex,2024-01-27,2024-03-12,2024-03-07,60853,1
4014,UMBRELLA,2024-07-17,2024-08-26,2024-08-22,46350,1
4015,Umbrella Limited,2024-08-19,2024-09-01,2024-09-14,65867,0
4016,Stark  Ltd.,2024-05-16,2024-06-30,2024-06-27,53287,1
4017,Soylent Limited,2024-06-27,2024-07-16,2024-07-11,75438,1
4018,Initech,2024-01-19,2024-01-27,2024-01-22,21813,1
4019,Globex  Ltd.,2024-02-17,2024-03-11,2024-03-11,15887,1
4020,Umbrella Ltd,2024-04-21,2024-05-09,2024-05-09,26526,1
4021,Initech,2024-05-15,2024-06-23,2024-06-19,21990,1
4022,Acme Ltd,2024-08-26,2024-09-23,2024-09-28,40028,0
4023,Umbrella Limited,2024-02-11,2024-03-06,2024-03-04,84571,1
4024,Umbrella,2024-06-25,2024-07-03,2024-07-02,28014,1
4025,Initech,2024-09-29,2024-11-02,2024-11-13,56096,0
4026,Globex Limited,2024-02-24,2024-03-29,2024-04-17,44369,0
4027,Stark  Ltd.,2024-08-13,2024-09-15,2024-09-24,14267,0
4028,Acme Ltd,2024-05-22,2024-05-29,2024-05-25,57762,1
4029,Acme  Ltd.,2024-03-30,2024-04-12,2024-04-09,88617,1
4030,Globex  Ltd.,2024-02-13,2024-03-01,2024-02-25,46735,1
4031,Acme Limited,2024-02-04,2024-03-07,2024-03-07,18598,1
4032,Soylent,2024-10-22,2024-11-17,2024-11-15,5303,1
4033,INITECH,2024-01-09,2024-02-03,2024-02-03,54185,1
4034,UMBRELLA,2024-02-22,2024-03-22,2024-03-18,38045,1
4035,Soylent,2024-05-08,2024-06-17,2024-06-15,66460,1
4036,SOYLENT,2024-07-11,2024-07-30,2024-07-28,7696,1
4037,Umbrella Limited,2024-06-25,2024-08-07,2024-08-07,710,1
4038,Umbrella,2024-04-11,2024-05-07,2024-05-05,77745,1
4039,Soylent,2024-10-17,2024-11-25,2024-11-23,61022,1
4040,Soylent Ltd,2024-06-17,2024-07-27,2024-07-26,2023,1
4041,Initech  Ltd.,2024-06-10,2024-07-17,2024-07-17,89373,1
4042,Soylent Limited,2024-03-24,2024-04-12,2024-04-13,25302,0
4043,Globex Ltd,2024-01-26,2024-02-05,2024-02-01,18725,1
4044,Soylent Limited,2024-05-08,2024-06-20,2024-06-15,83388,1
4045,Globex  Ltd.,2024-06-06,2024-06-25,2024-07-15,57625,0
4046,Globex Limited,2024-03-09,2024-04-22,2024-04-17,77209,1
4047,Initech Limited,2024-03-05,2024-03-21,2024-03-16,69287,1
4048,Initech Ltd,2024-05-31,2024-07-13,2024-07-12,57418,1
4049,Stark Limited,2024-03-22,2024-05-03,2024-04-28,24696,1
4050,Umbrella  Ltd.,2024-10-23,2024-11-28,2024-11-27,50979,1
4051,Initech,2024-09-18,2024-10-26,2024-10-25,8196,1
4052,Umbrella Ltd,2024-07-09,2024-08-14,2024-08-14,66766,1
4053,Globex Ltd,2024-06-21,2024-07-29,2024-07-26,44088,1
4054,Initech Ltd,2024-10-08,2024-11-09,2024-11-04,11651,1
4055,Soylent  Ltd.,2024-07-09,2024-06-29,2024-06-29,79046,1
4056,Globex Ltd,2024-08-21,2024-09-22,2024-09-19,5994,1
4057,Umbrella Ltd,2024-05-10,2024-05-19,2024-05-19,55205,1
4058,Globex,2024-01-07,2024-02-05,2024-02-05,68573,1
4059,Initech,2024-06-24,2024-07-08,2024-07-08,75540,1
4060,Umbrella Ltd,2024-10-09,2024-11-02,2024-10-31,29668,1
4061,Soylent Limited,2024-02-01,2024-02-11,2024-02-19,65426,0
4062,SOYLENT,2024-08-30,2024-09-30,2024-09-27,22193,1
4063,Soylent Ltd,2024-01-10,2024-02-12,2024-02-08,25492,1
4064,Umbrella Limited,2024-07-22,2024-08-01,2024-07-27,66925,1
4065,STARK,2024-03-03,2024-04-16,2024-04-13,14841,1
4066,Soylent Limited,2024-05-14,2024-06-03,2024-05-30,55719,1
4067,Initech  Ltd.,2024-04-17,2024-05-28,2024-06-07,44765,0
4068,Umbrella  Ltd.,2024-10-07,2024-10-20,2024-11-05,3234,0
4069,Stark,2024-02-11,2024-02-18,2024-02-16,61967,1
4070,Umbrella Limited,2024-09-30,2024-09-26,2024-09-25,72287,1
4071,Globex Ltd,2024-05-19,2024-06-12,2024-06-11,63153,1
4072,Acme,2024-09-30,2024-11-09,2024-11-04,1257,1
4073,Stark Ltd,2024-07-26,2024-08-09,2024-08-06,44461,1
4074,Initech  Ltd.,2024-02-22,2024-04-04,2024-03-31,43460,1
4075,Globex Ltd,2024-03-21,2024-05-05,2024-05-19,4834,0
4076,Umbrella Limited,2024-03-28,2024-05-02,2024-04-27,67455,1
4077,Soylent,2024-08-05,2024-09-19,2024-09-27,81725,0
4078,Stark  Ltd.,2024-07-27,2024-09-10,2024-09-09,44672,1
4079,Initech,2024-04-13,2024-05-20,2024-05-17,48380,1
4080,Globex,2024-10-20,2024-10-31,2024-11-13,10261,0
4081,Stark,2024-01-01,2024-02-14,2024-02-13,80184,1
4082,Initech Limited,2024-08-07,2024-09-10,2024-09-09,23929,1
4083,Stark  Ltd.,2024-10-12,2024-11-12,2024-11-07,89005,1
4084,Initech Ltd,2024-04-08,2024-04-23,2024-04-19,41289,1
4085,Soylent Limited,2024-07-10,2024-08-23,2024-08-18,42034,1
4086,Stark,2024-08-15,2024-09-11,2024-09-06,53700,1
4087,Acme Limited,2024-06-09,2024-07-18,2024-07-17,12135,1
4088,Initech Limited,2024-05-05,2024-05-28,2024-05-26,49111,1
4089,Stark,2024-10-07,2024-10-29,2024-10-27,49183,1
4090,Globex,2024-10-11,2024-10-24,2024-10-22,62410,1
4091,Globex Ltd,2024-08-16,2024-09-10,2024-09-07,51410,1
4092,Umbrella  Ltd.,2024-01-06,2024-01-19,2024-01-16,46761,1
4093,Stark,2024-04-30,2024-05-20,2024-05-20,84249,1
4094,Globex Limited,2024-02-20,2024-03-13,2024-03-08,13451,1
4095,SOYLENT,2024-05-28,2024-06-10,2024-06-07,72676,1
4096,Globex Limited,2024-06-30,2024-07-10,2024-07-13,82234,0
4097,Initech,2024-08-16,2024-09-14,2024-09-09,30558,1
4098,SOYLENT,2024-01-03,2024-01-17,2024-01-14,84173,1
4099,STARK,2024-08-28,2024-09-13,2024-09-08,21493,1
4100,Acme,2024-04-17,2024-06-01,2024-06-16,59485,0
4101,Globex Limited,2024-10-04,2024-10-27,2024-10-26,30153,1
4102,Globex Ltd,2024-08-11,2024-09-11,2024-09-20,39386,0
4103,Globex Ltd,2024-10-10,2024-11-09,2024-11-08,12631,1
4104,Umbrella,2024-02-18,2024-03-24,2024-03-21,6931,1
4105,Acme Ltd,2024-01-03,2024-02-14,2024-02-14,36284,1
4106,Initech Ltd,2024-04-16,2024-05-29,2024-05-26,36863,1
4107,Umbrella  Ltd.,2024-04-30,2024-06-08,2024-06-09,61573,0
4108,Soylent Ltd,2024-06-29,2024-06-25,2024-06-20,80992,1
4109,Initech Ltd,2024-07-18,2024-08-04,2024-07-30,74535,1
4110,Acme Limited,2024-05-27,2024-06-06,2024-06-06,43040,1
4111,ACME,2024-02-15,2024-03-18,2024-03-13,73660,1
4112,UMBRELLA,2024-02-27,2024-03-16,2024-03-16,55344,1
4113,Soylent Limited,2024-10-24,2024-11-11,2024-11-11,48904,1
4114,Initech  Ltd.,2024-08-28,2024-10-10,2024-10-06,58543,1
4115,Acme,2024-05-07,2024-06-14,2024-06-09,10349,1
4116,Stark Ltd,2024-05-02,2024-05-30,2024-05-28,27274,1
4117,Stark,2024-08-30,2024-10-04,2024-10-03,16058,1
4118,ACME,2024-06-02,2024-06-15,2024-06-28,87645,0
4119,Soylent Limited,2024-02-14,2024-03-16,2024-03-15,21047,1
4120,Globex,2024-06-09,2024-07-10,2024-07-08,8198,1
4121,Initech,2024-07-26,2024-08-27,2024-08-27,84255,1
4122,ACME,2024-05-06,2024-06-14,2024-06-09,33384,1
4123,SOYLENT,2024-05-18,2024-06-18,2024-06-13,38509,1
4124,Initech,2024-02-24,2024-03-08,2024-03-05,16526,1
4125,Stark  Ltd.,2024-09-11,2024-10-08,2024-10-03,55496,1
4126,Initech Ltd,2024-05-18,2024-06-21,2024-06-19,74292,1
4127,Acme,2024-02-13,2024-03-15,2024-03-12,47230,1
4128,Globex,2024-01-31,2024-03-02,2024-03-14,77660,0
4129,Acme Ltd,2024-02-09,2024-02-17,2024-02-16,52024,1
4130,Stark,2024-07-31,2024-07-28,2024-08-06,50597,0
4131,Soylent  Ltd.,2024-08-30,2024-09-29,2024-09-24,4059,1
4132,Stark,2024-04-09,2024-05-19,2024-05-17,31195,1
4133,Initech,2024-04-05,2024-04-22,2024-05-08,53789,0
4134,Umbrella Ltd,2024-05-28,2024-06-15,2024-06-14,7966,1
4135,SOYLENT,2024-07-06,2024-07-25,2024-07-22,34555,1
4136,Globex Limited,2024-05-03,2024-05-24,2024-06-04,48540,0
4137,Umbrella  Ltd.,2024-08-08,2024-08-25,2024-08-21,30112,1
4138,ACME,2024-02-24,2024-03-24,2024-03-20,52818,1
4139,ACME,2024-10-01,2024-11-04,2024-11-03,48788,1
4140,Globex,2024-09-05,2024-09-13,2024-09-11,27074,1
4141,STARK,2024-01-08,2024-01-23,2024-01-21,29073,1
4142,Soylent Limited,2024-07-04,2024-07-26,2024-07-21,89544,1
4143,Acme  Ltd.,2024-09-03,2024-10-02,2024-10-17,24220,0
4144,Soylent Limited,2024-04-20,2024-04-29,2024-05-18,28517,0
4145,UMBRELLA,2024-03-17,2024-04-24,2024-04-20,28832,1
4146,Acme,2024-08-16,2024-08-26,2024-08-24,23935,1
4147,Globex Ltd,2024-09-01,2024-09-11,2024-09-06,73961,1
4148,Initech,2024-07-14,2024-08-06,2024-08-03,26483,1
4149,Stark,2024-08-30,2024-09-06,2024-09-24,53697,0
4150,Initech Ltd,2024-04-27,2024-06-03,2024-06-01,31682,1
4151,Initech Limited,2024-07-28,2024-08-24,2024-08-23,88768,1
4152,Umbrella Ltd,2024-02-07,2024-03-18,2024-03-18,85486,1
4153,UMBRELLA,2024-04-29,2024-05-08,2024-05-05,84626,1
4154,Globex Ltd,2024-02-05,2024-02-23,2024-02-19,21372,1
4155,Initech Ltd,2024-06-29,2024-07-27,2024-07-26,5547,1
4156,Globex,2024-01-18,2024-01-12,2024-01-12,7138,1
4157,Umbrella,2024-05-27,2024-06-12,2024-06-09,62731,1
4158,Soylent Ltd,2024-04-03,2024-05-01,2024-04-26,35850,1
4159,STARK,2024-01-11,2024-02-22,2024-02-17,13268,1
4160,Acme Limited,2024-07-24,2024-08-13,2024-08-12,50361,1
4161,Initech Ltd,2024-01-14,2024-02-25,2024-03-08,61510,0
4162,Globex Limited,2024-03-01,2024-03-31,2024-03-29,51715,1
4163,Soylent  Ltd.,2024-02-10,2024-02-25,2024-02-21,62931,1
4164,Umbrella Limited,2024-04-26,2024-06-03,2024-06-13,14123,0
4165,Soylent Limited,2024-08-17,2024-08-27,2024-08-22,61536,1
4166,Soylent Limited,2024-02-10,2024-03-13,2024-03-09,47185,1
4167,Acme  Ltd.,2024-03-22,2024-05-03,2024-05-01,4571,1
4168,UMBRELLA,2024-08-14,2024-09-24,2024-09-22,21104,1
4169,ACME,2024-10-13,2024-11-24,2024-11-20,83752,1
4170,Acme,2024-01-13,2024-01-20,2024-01-15,86907,1
4171,Umbrella Limited,2024-02-06,2024-02-16,2024-02-15,2472,1
4172,UMBRELLA,2024-04-14,2024-04-26,2024-04-22,33163,1
4173,ACME,2024-02-21,2024-04-04,2024-04-11,33031,0
4174,Umbrella Limited,2024-07-06,2024-08-15,2024-08-10,74705,1
4175,SOYLENT,2024-07-11,2024-07-28,2024-07-26,15347,1
4176,Umbrella Ltd,2024-05-28,2024-07-11,2024-07-23,30341,0
4177,Initech,2024-03-18,2024-03-30,2024-03-28,56178,1
